FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;ETP_PACT;EFFSAL;ETPSAL;EFFLIB;totetp1
830200523;M2040;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;;1;;;;;;0.91;;;1;0.91;;0.91
830200523;M2060;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;1;;;;;;0.5;;;;1;0.5;;0.5
830200523;M2070;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;3;;;;;;0.74;;;;3;0.74;;0.74
830200523;M2080;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;1;;;;;;;1;1;;;2;2;;2
830200523;M2100;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;;2;;;;;;2.52;;;;3;2.52;;2.52
830200523;M2120;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;2;;1;;;;;;2.8;;;;3;2.8;;2.8
830200523;M3040;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;1;;;;;;0.13;;;;1;0.13;;0.13
830200523;M3050;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;1;;1;;;;;;1.1;;;2;1.1;;1.1
830200523;M9999;;;;;;;;;;;Q20;2024;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;11;8;20;11;1;;7;4;22.1;14.84;;;50;36.94;12;36.94
830202743;M1010;;;;;;;;;;;Q20;2024;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;;1;;3;;;;;;2.72;;;4;2.72;;2.72
830202743;M1320;;;;;;;;;;;Q20;2024;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;1;;;1;;;;;1;0.42;;;2;1.42;;1.42
830202743;M9999;;1.72;;;2.42;;;;;;Q20;2024;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;1;1;;4;;;;;1;3.14;4.14;;6;4.14;;4.14
830206298;M1010;;;;;;;;;;;Q20;2024;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;;1;;;;;;;;1;;;1;1;;1
830206298;M9999;;;;;;;;1;;;Q20;2024;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;;1;;;;;;;;1;1;;1;1;;1
830206397;M1180;;;;;;;;;;;Q20;2024;CENTRE EUROPEEN REEDUCATION DU SPORTIF;830017893;2;;1;;;;;;2.5;;;;3;2.5;;2.5
830206397;M9999;;;;;;;;;;;Q20;2024;CENTRE EUROPEEN REEDUCATION DU SPORTIF;830017893;2;;1;;;;;;2.5;;;;3;2.5;;2.5
830206983;M1010;;;;;;;;;;;Q20;2024;CH DEPARTEMENTAL DU VAR AU LUC;830100517;2;1;;;;;;;1.7;1;;;3;2.7;;2.7
830206983;M1320;;;;;;;;;;;Q20;2024;CH DEPARTEMENTAL DU VAR AU LUC;830100517;;1;;;;;;;;1;;;1;1;;1
830206983;M3050;;;;;;;;;;;Q20;2024;CH DEPARTEMENTAL DU VAR AU LUC;830100517;;;;1;;;;;;0.8;;;1;0.8;;0.8
830206983;M9999;;1.8;;;;;0.7;2;;;Q20;2024;CH DEPARTEMENTAL DU VAR AU LUC;830100517;2;2;;1;;;;;1.7;2.8;4.5;;5;4.5;;4.5
830207114;M1200;;;;;;;;;;;Q20;2024;HAD SANTE ET SOLIDARITE DU VAR;830001855;3;;10;3;;;;;7.98;1.77;;;16;9.75;;9.75
830207114;M3050;;;;;;;;;;;Q20;2024;HAD SANTE ET SOLIDARITE DU VAR;830001855;;1;;;;;;;;1;;;1;1;;1
830207114;M9999;;;;;;;;;;;Q20;2024;HAD SANTE ET SOLIDARITE DU VAR;830001855;3;1;10;3;;;;;7.98;2.77;;;17;10.75;;10.75
830212783;M1010;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;1;;;;;;0.28;;;;1;0.28;;0.28
830212783;M1040;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;;;;;1;;;;;;;;1;
830212783;M1120;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;;;;;1;;;;;;;;1;
830212783;M1160;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;;;;;1;;;;;;;;1;
830212783;M3020;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;;;;;1;;;;;;;;1;
830212783;M9999;;;;;;;;;;;Q20;2024;LE MONT D'AZUR SLD;830002432;;;1;;;;4;;0.28;;;;1;0.28;4;0.28
830213617;M1110;;;;;;;;;;;Q20;2024;AVODD UDM CH BRIGNOLES;830002119;;1;;;;;;;;0.88;;;1;0.88;;0.88
830213617;M9999;;;;;;;;;;;Q20;2024;AVODD UDM CH BRIGNOLES;830002119;;1;;;;;;;;0.88;;;1;0.88;;0.88
830213625;M1110;;;;;;;;;;;Q20;2024;AVODD UMD SAINT MICHEL;830002119;;1;;;;;;;;0.25;;;1;0.25;;0.25
830213625;M9999;;;;;;;;;;;Q20;2024;AVODD UMD SAINT MICHEL;830002119;;1;;;;;;;;0.25;;;1;0.25;;0.25
830213856;M1320;;;;;;;;;;;Q20;2024;CH HYERES SITE RIONDET;830100533;;1;1;;;;;;0.85;1;;;2;1.85;;1.85
830213856;M9999;;1.85;;;;;;;;;Q20;2024;CH HYERES SITE RIONDET;830100533;;1;1;;;;;;0.85;1;1.85;;2;1.85;;1.85
830213989;M1320;;;;;;;;;;;Q20;2024;CH DRAGUIGNAN USLD;830100525;;1;;;;;;;;0.6;;;1;0.6;;0.6
830213989;M9999;;0.6;;;;;;;;;Q20;2024;CH DRAGUIGNAN USLD;830100525;;1;;;;;;;;0.6;0.6;;1;0.6;;0.6
830215687;M1110;;;;;;;;;;;Q20;2024;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;;;;;2;1;;;;;;;;;3;
830215687;M3050;;;;;;;;;;;Q20;2024;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;;;;1;;;;;;0.5;;;1;0.5;;0.5
830215687;M9999;;;;;;;;;;;Q20;2024;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;;;;1;2;1;;;;0.5;;;1;0.5;3;0.5
830215919;M1010;;;;;;;;;;;Q20;2024;CLINIQUE VAL DU FENOUILLET;750071292;;;;1;;;;;0.06;0.06;;;1;0.12;;0.12
830215919;M3020;;;;;;;;;;;Q20;2024;CLINIQUE VAL DU FENOUILLET;750071292;1;;;2;;;;;1.1;1.09;;;3;2.19;;2.19
830215919;M3050;;;;;;;;;;;Q20;2024;CLINIQUE VAL DU FENOUILLET;750071292;;;;1;;;;;;0.8;;;1;0.8;;0.8
830215919;M9999;;;;;;;;;;;Q20;2024;CLINIQUE VAL DU FENOUILLET;750071292;1;;;4;;;;;1.16;1.95;;;5;3.11;;3.11
830216495;M1110;;;;;;;;;;;Q20;2024;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1;;;;;;;;0.5;;;;1;0.5;;0.5
830216495;M3050;;;;;;;;;;;Q20;2024;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;;1;;;;;;;;0.8;;;1;0.8;;0.8
830216495;M9999;;;;;;;;;;;Q20;2024;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1;1;;;;;;;0.5;0.8;;;2;1.3;;1.3
840000202;M1010;;;;;;;;;;;Q20;2024;CSSR LE MYLORD SITE POLE SANTE;130037815;;;1;;;;;;0.92;;;;1;0.92;;0.92
840000202;M1180;;;;;;;;;;;Q20;2024;CSSR LE MYLORD SITE POLE SANTE;130037815;;;1;;;;;;0.26;;;;1;0.26;;0.26
840000202;M1320;;;;;;;;;;;Q20;2024;CSSR LE MYLORD SITE POLE SANTE;130037815;1;;;;;;;;0.86;;;;1;0.86;;0.86
840000202;M9999;;;;;;;;;;;Q20;2024;CSSR LE MYLORD SITE POLE SANTE;130037815;1;;2;;;;;;2.04;;;;3;2.04;;2.04
840000285;M1030;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;5;1;;;;;;;;;6;
840000285;M1090;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;1;;;;;;;;;;1;
840000285;M1140;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;;;;;0.63;0.39;;;;1.02;;1.02
840000285;M1200;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;;;;;0.21;0.03;;;;0.24;;0.24
840000285;M2020;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;;;1;1;;;;;;;2;
840000285;M2040;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;1;2;1;;;;;;;;4;
840000285;M2050;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;7;4;1;;;;;;;;12;
840000285;M2070;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;2;;1;2;;;;;;;5;
840000285;M2080;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;;;1;;;;;;;;1;
840000285;M2120;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;;;;3;;;;;;;;;;3;
840000285;M3050;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;1;;;;;;;;0.75;;;1;0.75;;0.75
840000285;M9999;;;;;;;;;;;Q20;2024;POLYCLINIQUE URBAIN V;840000608;;1;;;19;7;5;3;0.84;1.17;;;1;2.01;34;2.01
840000327;M1030;;;;;;;;;;;Q20;2024;CENTRE CHIRURGICAL MONTAGARD;840000640;;;;;1;1;;;;;;;;;2;
840000327;M2030;;;;;;;;;;;Q20;2024;CENTRE CHIRURGICAL MONTAGARD;840000640;;;;;5;;;;;;;;;;5;
840000327;M2060;;;;;;;;;;;Q20;2024;CENTRE CHIRURGICAL MONTAGARD;840000640;;;;;1;;;;;;;;;;1;
840000327;M3050;;;;;;;;;;;Q20;2024;CENTRE CHIRURGICAL MONTAGARD;840000640;;;;1;;;;;;0.75;;;1;0.75;;0.75
840000327;M9999;;;;;;;;;;;Q20;2024;CENTRE CHIRURGICAL MONTAGARD;840000640;;;;1;7;1;;;;0.75;;;1;0.75;8;0.75
840000343;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;2;;;;;;;;1.01;1;;;2;2.01;;2.01
840000343;M1030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;4;;;;;;2.57;;;;4;2.57;;2.57
840000343;M1090;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;0.57;;;;1;0.57;;0.57
840000343;M1140;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;0.5;;;;1;0.5;;0.5
840000343;M1320;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;2;;;;;;;0.9;1.51;;;2;2.41;;2.41
840000343;M1340;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;4;1;4;1;;;;;7.31;2.01;;;10;9.32;;9.32
840000343;M2050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;0.5;;;;1;0.5;;0.5
840000343;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;2;;;;;;;;2.01;1;;;2;3.01;;3.01
840000343;M9999;;11.58;1.42;;4.28;;;3.61;;;Q20;2024;CENTRE HOSPITALIER DU PAYS D'APT;840000012;8;3;11;1;;;;;15.37;5.52;20.89;;23;20.89;;20.89
840000350;M1010;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;4;4;1;2;;;;;4.84;5.59;;;11;10.43;;10.43
840000350;M1040;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;1;1;;;;;;;2;
840000350;M1090;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;1;;;;;;;;1;
840000350;M1130;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;3;4;1;1;;;;;2.93;4.56;;;9;7.49;;7.49
840000350;M1160;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;5;;;;;;;;5;
840000350;M1170;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;7;3;;;;;;;10;
840000350;M1190;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;1;;;;;;;;1;
840000350;M1200;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;1;1;1;;;2;1;0.66;1.3;;;3;1.96;3;1.96
840000350;M1310;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;0;0;0;1;;;;;;0.64;;;1;0.64;;0.64
840000350;M1320;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;0;0;0;1;;;;;;0.69;;;1;0.69;;0.69
840000350;M1330;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;;;0.67;;;;;0.67;;0.67
840000350;M3020;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;;;;;;;;;0.17;;;;0.17;;0.17
840000350;M3040;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;;1;;;;;;;;1;;;1;1;;1
840000350;M3050;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;1;4;0;1;;;;;1;4.83;;;6;5.83;;5.83
840000350;M9999;;;;;;;;;;;Q20;2024;INSTITUT SAINTE CATHERINE;840000657;8;14;3;7;;;17;5;10.1;18.78;;;32;28.88;22;28.88
840000392;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;11;4;4;3;;;;;11;6.2;;;22;17.2;;17.2
840000392;M1030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;2;2;;;;;;1.5;2;;;4;3.5;;3.5
840000392;M1040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;3;;;;;;1.1;0.3;;;3;1.4;;1.4
840000392;M1070;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;;2;;;;;;1;;;2;1;;1
840000392;M1090;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;1;;;;;;0.1;;;;1;0.1;;0.1
840000392;M1100;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;2;;;;;;;;2;;;;2;2;;2
840000392;M1110;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;;2;;;;;;0.2;;;2;0.2;;0.2
840000392;M1120;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;1;1;;;;;0.3;0.5;;;2;0.8;;0.8
840000392;M1140;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;2;;;1;;;;;2.8;0.7;;;3;3.5;;3.5
840000392;M1150;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;1;;;;;;;;1;;;1;1;;1
840000392;M1190;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;1;;;;;;0.1;;;;1;0.1;;0.1
840000392;M1200;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;2;1;;;;;0.4;0.1;;;3;0.5;;0.5
840000392;M1320;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;;1;;;;;;1.2;;;1;1.2;;1.2
840000392;M2050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;2;2;2;;;;;;3.4;1.7;;;6;5.1;;5.1
840000392;M3040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;1;;;;;;;1;1;;;2;2;;2
840000392;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;2;;;;;;;1;2;;;3;3;;3
840000392;M9999;;17.2;;;;12;3;7.7;;2.7;Q20;2024;CENTRE HOSPITALIER DE CARPENTRAS;840000046;19;12;16;11;;;;;24.7;17.9;42.6;;58;42.6;;42.6
840000418;M1010;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;5;4;;1;;;;;5.22;3.7;;;10;8.92;;8.92
840000418;M1030;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;2;2;;;;;0.6;0.6;;;4;1.2;;1.2
840000418;M1040;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;2;;;;;;1;;;;2;1;;1
840000418;M1070;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;;1;;;;;;0.1;;;1;0.1;;0.1
840000418;M1090;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;;1;;;;;;0.6;;;1;0.6;;0.6
840000418;M1120;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;;;;;;;;0.1;;;;0.1;;0.1
840000418;M1140;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;1;;;;;;0.5;;;;1;0.5;;0.5
840000418;M1150;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;1;2;;;;;;;1;2;;;3;3;;3
840000418;M1160;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;2;1;1;;;;;;1.63;1;;;4;2.63;;2.63
840000418;M1320;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;1;1;;;;;;;1;1;;;2;2;;2
840000418;M1340;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;8;2;3;2;;;;;9.82;2.4;;;15;12.22;;12.22
840000418;M2010;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;3;1;;;;;;;2.41;1;;;4;3.41;;3.41
840000418;M2050;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;1;;3;1;;;;;2.11;0.2;;;5;2.31;;2.31
840000418;M3011;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;1;;;;;;;;1;;;;1;1;;1
840000418;M3012;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;1;;;;;;;;1;;;1;1;;1
840000418;M3050;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;2;;2;;;;;;2.85;;;4;2.85;;2.85
840000418;M3070;;;;;;;;;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;;;;;;;;;0.05;;;;;0.05;;0.05
840000418;M9999;;21.36;;;10.14;1.31;1.36;8.72;;;Q20;2024;CHI DE CAVAILLON LAURIS;840004659;22;14;12;10;;;;;26.34;16.55;42.89;;58;42.89;;42.89
840000426;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE GORDES;840000061;1;;1;3;;;1;;0.65;3.5;;;5;4.15;1;4.15
840000426;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE GORDES;840000061;;;;1;;;;;;0.6;;;1;0.6;;0.6
840000426;M9999;;0.85;;;0.5;;;;;3.4;Q20;2024;CENTRE HOSPITALIER DE GORDES;840000061;1;;1;4;;;1;;0.65;4.1;4.75;;6;4.75;1;4.75
840000434;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;2;3;;;;;0.71;1.53;;;5;2.24;;2.24
840000434;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;1;1;;;;;0.31;0.8;;;2;1.11;;1.11
840000434;M9999;;0.8;;;2.55;;;;;;Q20;2024;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;3;4;;;;;1.02;2.33;3.35;;7;3.35;;3.35
840000467;M1030;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;1;;1;3;;;;;;;5;
840000467;M1090;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;1;2;;;;;;;;;3;
840000467;M2010;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;2;;;;;;;;;;2;
840000467;M2020;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;1;1;;;;;;;;;2;
840000467;M2030;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;3;;2;;;;;;;;5;
840000467;M2040;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;;;;1;;;;;;;1;
840000467;M2050;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;;;1;;;;;;;;1;
840000467;M2070;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;1;1;;;;;;;;;2;
840000467;M2080;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;2;;1;;;;;;;;3;
840000467;M2100;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;;;3;;;;;;;;3;
840000467;M2130;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;;;;1;;1;;;;;;;;2;
840000467;M3050;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;1;;;;;;;0.09;1.01;;;1;1.1;;1.1
840000467;M9999;;;;;;;;;;;Q20;2024;CLINIQUE D'ORANGE;840003651;;1;;;12;4;9;4;0.09;1.01;;;1;1.1;29;1.1
840000483;M1010;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;6;2;;;;;;;6.79;2;;;8;8.79;;8.79
840000483;M1030;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;4;1;2;;;;;;5.48;1.45;;;7;6.93;;6.93
840000483;M1040;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;3;2;;;;;0.8;0.2;;;5;1;;1
840000483;M1050;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;;;;;;0.1;;;;1;0.1;;0.1
840000483;M1090;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;;;;0.66;0.2;;;1;0.86;;0.86
840000483;M1100;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;;;;;;;;1;;;;1;1;;1
840000483;M1110;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;2;;;;;;0.23;;;;2;0.23;;0.23
840000483;M1120;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;;;;;0.1;;;1;0.1;;0.1
840000483;M1140;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;2;;1;;;;;;2.39;;;3;2.39;;2.39
840000483;M1150;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;;;;;;;;1;;;;1;1;;1
840000483;M1160;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;2;;1;1;;;;;3.62;0.1;;;4;3.72;;3.72
840000483;M1180;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;1;;;1;;0.2;0.49;;;2;0.69;1;0.69
840000483;M1190;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;;;;;0.6;;;1;0.6;;0.6
840000483;M1320;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;2;;1;;;;;0.7;2.98;;;4;3.68;;3.68
840000483;M1340;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;9;10;4;1;;;;;14.99;11.05;;;24;26.04;;26.04
840000483;M2010;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;2;;;;;;;;2.55;0.39;;;2;2.94;;2.94
840000483;M2020;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;;;;;;0.4;;;;1;0.4;;0.4
840000483;M2030;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;3;;;;;;;;3.07;;;;3;3.07;;3.07
840000483;M2050;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;3;3;;;;;;1.88;3;;;6;4.88;;4.88
840000483;M2060;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;;;;;;0.2;;;;1;0.2;;0.2
840000483;M2100;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;;;;;;1.56;;;;;1.56;;1.56
840000483;M2120;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;;;;;;;;0.9;;;;1;0.9;;0.9
840000483;M2130;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;;;;;;0.12;;;;1;0.12;;0.12
840000483;M3011;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;1;2;;;;;;1.59;1.06;;;3;2.65;;2.65
840000483;M3020;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;;;;;0.66;;;1;0.66;;0.66
840000483;M3040;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;;;;;;;;1;;;;1;1;;1
840000483;M3050;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;1;3;;1;;;;;1;2.94;;;5;3.94;;3.94
840000483;M3060;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;1;;;;;;0.2;;;;1;0.2;;0.2
840000483;M3070;;;;;;;;;;;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;;;;;;;;;;0.3;;;;0.3;;0.3
840000483;M9999;;37.9;;;31.04;;1.63;9.36;;0.02;Q20;2024;CH LOUIS GIORGI D'ORANGE;840000087;32;24;23;12;;;1;;50.04;29.91;79.95;;91;79.95;1;79.95
840000491;M1010;;;;;;;;;;;Q20;2024;CHI SITE DE PERTUIS;130041916;2;;4;2;;;;;2.55;1.34;;;8;3.89;;3.89
840000491;M1030;;;;;;;;;;;Q20;2024;CHI SITE DE PERTUIS;130041916;;;1;;;;;;;0.28;;;1;0.28;;0.28
840000491;M1040;;;;;;;;;;;Q20;2024;CHI SITE DE PERTUIS;130041916;1;;;;;;;;1;;;;1;1;;1
