"FI";"FI_EJ";"RS_ET";"AN";"LIT_MED";"LIT_CHI";"LIT_OBS";"LIT_MCO";"SEJHC_MED";"SEJHC_CHI";"SEJHC_OBS";"SEJHC_MCO";"JOU_MED";"JOU_CHI";"JOU_OBS";"JOU_MCO";"PLA_MED";"PLA_CHI";"PLA_OBS";"PLA_MCO";"SEJHP_MED";"SEJHP_CHI";"SEJHP_OBS";"SEJHP_MCO";"SEANCES_MED";"SPED";"UGER";"UNV";"USURV";"CAP_HC_GEN";"CAP_HC_INF";"CAP_HC_PEN";"CAP_HC_TOT";"SEJ_HTP_GEN";"SEJ_HTP_INF";"SEJ_HTP_PEN";"SEJ_HTP_TOT";"CAP_HDJ_GEN";"CAP_HDJ_INF";"CAP_HDJ_PEN";"CAP_HDJ_TOT";"VEN_HDJ_GEN";"VEN_HDJ_INF";"VEN_HDJ_PEN";"VEN_HDJ_TOT";"CAP_HDN_GEN";"CAP_HDN_INF";"CAP_HDN_TOT";"VEN_HDN_GEN";"VEN_HDN_INF";"VEN_HDN_TOT";"NB_CATTP_GEN";"NB_CATTP_INF";"NB_CATTP_TOT";"ACT_CATTP_GEN";"ACT_CATTP_INF";"ACT_CATTP_TOT";"NB_CMP_CONSULT_GEN";"NB_CMP_CONSULT_INF";"NB_CMP_CONSULT_TOT";"ACT_CMP_CONSULT_GEN";"ACT_CMP_CONSULT_INF";"ACT_CMP_CONSULT_TOT";"FIL_AMB_GEN";"FIL_AMB_INF";"FIL_AMB_PEN";"FIL_AMB_TOT";"FIL_TOT_GEN";"FIL_TOT_INF";"FIL_TOT_PEN";"FIL_TOT_TOT";"NB_USMP_1";"ACT_PEN";"NB_UHSA";"NB_SMPR";"NB_USMP_2";"LIT_SSR";"SEJHC_SSR";"JOUHC_SSR";"PLA_SSR";"JOUHP_SSR";"LIT_USLD";"ENT";"JOU_USLD";"PLATOT_HAD";"SEJ_HAD";"JOU_HAD";"FIL_HAD";"AUTGEN";"PASSU_GEN";"AUTPED";"PASSU_PED";"GEN";"PED";"ANT";"SAMU";"REA";"SEJ_REASI";"SEJ_SURV";"CPPR";"TYPE1";"SEJACC";"TYPE2";"SEJ_NEO";"TYPE3";"SEJ_REA";"TRT_HEMO_CENTRE";"SEAN_HEMO_CENTRE";"TRT_INSUFF_REN";"SEM_TRT_INSUFF_REN";"CHIMIO";"SEAN_CHIMIO";"RTH";"SEAN_RADIO";"CHIRCAR";"CARDIO_INT";"NEUROCHIR";"NEURO_INT";"GREFFE";"AMP";"PRIS";"EFFSAL_SPEMED";"EFFSAL_DT_MEDGEN";"EFFSAL_DT_URG";"EFFSAL_DT_ANESTREA";"EFFSAL_SPECHI";"EFFSAL_DT_GYNOBS";"EFFSAL_PSY";"EFFSAL_ODON";"EFFSAL_PHARMA";"EFFSAL_AUT";"EFFSAL_TOT";"EFFLIB_SPEMED";"EFFLIB_DT_MEDGEN";"EFFLIB_DT_URG";"EFFLIB_DT_ANESTREA";"EFFLIB_SPECHI";"EFFLIB_DT_GYNOBS";"EFFLIB_PSY";"EFFLIB_ODON";"EFFLIB_PHARMA";"EFFLIB_AUT";"EFFLIB_TOT";"ETPSAL_SPEMED";"ETPSAL_DT_MEDGEN";"ETPSAL_DT_URG";"ETPSAL_DT_ANESTREA";"ETPSAL_SPECHI";"ETPSAL_DT_GYNOBS";"ETPSAL_PSY";"ETPSAL_ODON";"ETPSAL_PHARMA";"ETPSAL_AUT";"ETPSAL_TOT";"EFF_INT";"ETP_INT";"EFFPNM_SAG";"EFFPNM_CAD";"EFFPNM_INFAVECSPE";"EFFPNM_INFSANSSPE";"EFFPNM_AID";"EFFPNM_ASH";"EFFPNM_PSYCHO";"EFFPNM_REEDU";"EFFPNM_SOINS";"EFFPNM_DIR";"EFFPNM_DIRSOI";"EFFPNM_AUTADM";"EFFPNM_EDU";"EFFPNM_DTSOC";"EFFPNM_PERSPHARMA";"EFFPNM_PERSLABO";"EFFPNM_PERSRADIO";"EFFPNM_AUTMEDTEC";"EFFPNM_TEC";"EFFPNM_TOT_HORS_SOINS";"EFFPNM_TOT_PNM";"ETPPNM_SAG";"ETPPNM_CAD";"ETPPNM_INFAVECSPE";"ETPPNM_INFSANSSPE";"ETPPNM_AID";"ETPPNM_ASH";"ETPPNM_PSYCHO";"ETPPNM_REEDU";"ETPPNM_SOINS";"ETPPNM_DIR";"ETPPNM_DIRSOI";"ETPPNM_AUTADM";"ETPPNM_EDU";"ETPPNM_DTSOC";"ETPPNM_PERSPHARMA";"ETPPNM_PERSLABO";"ETPPNM_PERSRADIO";"ETPPNM_AUTMEDTEC";"ETPPNM_TEC";"ETPPNM_TOT_HORS_SOINS";"ETPPNM_TOT_PNM";"BIOGENSPE";"MICROBIO";"HEMATO";"IMMUNO";"GENE";"ASSISTMED";"ANOTO";"PHARMA_A7";"PHARMA_B7";"PHARMA_C7";"PHARMA_D7";"PHARMA_E7";"PHARMA_A11";"PHARMA_A20";"PHARMA_A26";"NB_SCAN";"NB_IRM";"NB_CAM";"NB_TOMO";"NB_MAMM";"NB_LITHO";"NB_RADIO";"NB_VASC";"ACT_SCAN";"ACT_IRM";"ACT_CAM";"ACT_TOMO";"ACT_MAMM";"ACT_LITHO";"ACT_RADIO";"ACT_VASC";"SAL_INTERV";"SALTOT24";"SALAMBU";"ACT_BLOCS";"SURV_TOT";"POST_REVEIL"
"540000296";"540000106";"CH DE PONT A MOUSSON";"2024";44;;;44;2192;0;0;2192;14435;0;0;14435;0;;0;0;0;0;50;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;21;221;7625;0;0;;;;;;;;1;12939;0;;1;0;0;0;0;;;1;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;8;4;0;0;2;1;0;0;3;1;14;0;0;0;0;0;0;0;0;0;0;0;2,98;2,75;0;0;0,45;0,4;0;0;1,06;0,45;5,94;1;0,42;2;8;1;63;66;30;0;6;176;1;0;39;5;4;4;0;9;0;11;69;245;2;6,96;1;60,56;64,27;29,3;0;4,83;168,92;0,97;0;35,31;2,92;2,68;3,04;0;8,23;0;10,08;60,55;229,47;;;;;;;;44;;45;;80;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;
"540000312";"540000114";"CH ST NICOLAS DE PORT";"2024";10;;;10;232;0;0;232;2457;0;0;2457;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;76;651;22738;5;1207;30;20;9229;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;9;8;0;0;0;0;0;0;4;0;13;0;0;0;0;0;0;0;0;0;0;0;5,37;4,87;0;0;0;0;0;0;2,31;0;7,68;1;1,99;0;2;0;31;62;18;2;9;124;0;0;8;2;2;6;0;0;0;23;39;163;0;1,7;0;30,12;61,99;19,02;2,16;8,84;123,83;0;0;7,78;1,92;1,92;5,12;0;0;0;23,14;37,96;161,79;;;;;;;;10;0;76;30;206;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"540000072";"540014081";"HÔPITAL BACCARAT";"2024";11;;;11;174;0;0;174;3322;0;0;3322;3;;;3;70;0;0;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;43;30;14707;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1,31;1,31;0;0;0;0;0;0;0;0;1,31;;;0;1;0;15;34;14;1;4;69;1;1;2;2;1;1;0;0;0;3;10;79;0;0,5;0;11,2;27,5;10;0,75;2,95;52,9;0,5;0,5;2,1;1,25;1;0,24;0;0;0;3;7,59;60,49;;;;;;;;11;;;43;109;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"550000038";"550000046";"CH ST-CHARLES COMMERCY";"2024";32;;;32;591;0;0;591;9993;0;0;9993;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;20;186;5664;0;0;32;27;9158;;;;;;;;;;;;;0;;;1;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;6;4;0;0;3;2;0;0;1;1;11;2;0;0;0;0;0;0;0;0;0;2;3,97;3,57;0;0;1,28;0,28;0;0;1;0,06;6,31;;;1;2;0;15;34;8;2;7;69;1;0;24;4;1;2;0;2;1;30;64;133;1;2;0;15,23;32,56;7,78;1,55;4,78;64,9;1;0;19,35;3,76;0,9;2;0;2,01;0,35;28,09;56,56;121,46;;;;;;;;32;0;20;32;165;1;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;;;;;;
"560000291";"560000085";"CH DE BELLE ILE EN MER";"2024";12;;;12;875;0;0;875;3377;0;0;3377;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;7;79;1633;0;0;15;4;5371;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;8;7;0;0;1;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;1,08;0,83;0;0;0,15;0;0;0;0;0,35;1,58;;;0;4;0;21;54;14;1;6;100;0;0;18;3;1;0;0;1;0;21;43;143;0;3,22;0;17,05;29,54;7,53;0,47;3,72;61,53;0;0;15,23;1,46;1;0;0;0,1;0;19,99;36,78;98,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"560000366";"560000259";"CENTRE HOSPITALIER GUEMENE SUR SCORFF";"2024";15;;;15;218;0;0;218;3516;0;0;3516;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;25;253;6740;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;5;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1,91;1,91;0;0;0;0;0;0;0;0;1,91;1;0,16;0;2;1;14;27;7;1;3;55;0;0;10;0;0;0;0;0;0;28;38;93;0;1,4;1;12,31;23,92;7,13;0,2;3;48,96;0;0;8,68;0;0;0;0;0;0;23,75;32,43;81,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"290000934";"560005746";"GHBS - HÔPITAL LA VILLENEUVE";"2024";95;;;95;6572;0;0;6572;33738;0;0;33738;4;;;4;625;0;0;625;;;1;;;20;;;20;199;;;199;;;;;;;;;;;;;;;;;;;;;0;;0;0;;0;;;;;150;;;150;0;;0;0;0;20;430;4668;6;272;;;;;;;;1;20590;0;;1;0;0;0;0;;;1;0;;0;0;0;;;;;;0;;0;;0;0;0;0;0;0;0;29;11;9;0;0;0;2;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;29,04;9,39;10,27;0;1,54;0,75;0,9;0;0,52;0,07;32,17;4;7,19;0;6;2;122;116;33;3;18;300;1;0;73;5;5;0;7;7;1;75;169;469;0;5,57;1,12;121,09;116,74;33,28;1,93;13,23;292,96;0,5;0;70,84;4,13;4,13;0;5,57;8,06;1;73,53;163,63;456,59;;;;;;;;;;;;;;;;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;;;;;;
"560000465";"560005746";"Groupe hospitalier Bretagne Sud - Hôpital le Faouët";"2024";15;;;15;37;0;0;37;787;0;0;787;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;25;232;6467;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1,31;0,5;0;0;0;0;0;0;0;0;1,31;;;0;1;0;10;16;6;0;2;35;0;0;1;1;0;0;0;0;0;15;17;52;0;1;0;10,24;18,08;4,77;0,2;2,1;36,39;0,5;0;0,2;1;0;0;0;0;0;15,71;17,41;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"560015422";"560005746";"Groupe hospitalier Bretagne Sud - site de Kerdurand Riantec";"2024";12;;;12;222;0;0;222;4220;0;0;4220;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;305;9671;0;0;30;29;10577;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3,12;1,82;0,5;0;0;0;0;0;0;0;3,12;;;0;3;0;27;32;8;1;4;75;0;0;3;0;0;0;0;0;0;12;15;90;0;1,93;0;23,71;30,99;8,98;0,8;3,39;69,8;0;0;3,02;0,2;0;0;0;0;0;13,85;17,07;86,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"560000184";"560006017";"CLINIQUE DES AUGUSTINES MALESTROIT";"2024";58;0;0;58;1578;0;0;1578;20716;0;0;20716;5;0;0;5;2019;0;0;2019;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;64;792;19805;16;3442;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;30;9;0;0;2;0;0;0;3;0;35;0;0;0;0;0;0;0;0;0;0;0;17,22;6,83;0;0;1,7;0;0;0;1,07;0;19,99;;;0;10;1;66;85;18;5;25;210;5;2;33;3;3;3;0;3;0;29;78;288;0;9,34;0,24;57,86;67,94;15,06;3,82;19,42;173,68;5,2;1,86;27,45;2,76;2,76;1,93;0;2,77;0;22,22;64,19;237,87;;;;;;;;58;;64;;;1;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;3;0;;868;0;0
"560000200";"560023210";"CHBA SITE D'AURAY";"2024";80;;;80;2120;;;2120;27269;;;27269;6;;1;7;229;;33;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;77;671;24385;5;1949;30;26;10583;;;;;;;;;1;0;0;0;0;;;1;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;21;7;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;23,12;6;5,07;0;0;0;0;0;0;0;23,12;3;3;0;4;0;87;134;35;3;16;279;1;0;26;6;4;0;0;1;0;10;44;323;2,06;4,24;0,04;91,39;106,55;24,01;1,92;15,13;245,34;0,7;0;25,03;4,3;3,21;0;0;1,11;0,1;12,53;43,77;289,11;;;;;;;;;;;;;;;;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;;;;;;
"570000661";"570000158";"HÔPITAL SAINT JOSEPH DE BITCHE";"2024";26;;;26;626;0;0;626;5428;0;0;5428;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;218;7278;0;0;30;16;10191;;;;;;;;;0;0;1;0;0;;;1;0;;0;0;0;;;;;;0;;0;;0;0;0;0;0;0;0;11;3;5;0;0;0;0;0;1;0;12;0;0;0;0;0;0;0;0;0;0;0;7,97;2,99;4,58;0;0;0;0;0;0,5;0;8,47;2;1,16;0;1;0;46;44;33;0;2;126;0;1;10;1;1;0;0;0;0;4;16;142;0;0,6;0;41,95;41,48;30,3;0;1,5;115,83;0;1;10;0,8;0,8;0;0;0;0;4;15,8;131,63;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"570000950";"570030395";"SAINTE ELISABETH THIONVILLE";"2024";62;;;62;2672;0;0;2672;17213;0;0;17213;2;;;2;1299;0;0;1299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;10;114;3277;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;12;2;0;0;0;0;0;0;2;0;14;2;1;0;0;0;0;0;0;0;0;2;8,8;1,5;0;0;0;0;0;0;2;0;11,8;2;2;0;3;0;38;45;0;4;7;97;1;1;24;2;2;2;0;2;0;41;73;170;0;2,07;0;31,5;35,9;0;2,8;5,9;78,17;1;0,8;21,08;1,75;1,75;2;0;1,2;0;25,7;53,53;131,7;;;;;;;;62;;10;;78;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;29;0;0
"570000968";"570000430";"CH LE SECQ DE CREPY DE BOULAY";"2024";20;;;20;293;0;0;293;4187;0;0;4187;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;45;208;7292;0;0;30;9;9906;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1,86;1;0;0;0;0;0;0;0,6;0;2,46;;0;0;3;0;27;44;25;1;6;106;0;0;20;2;1;2;0;2;0;16;42;148;0;2,04;0;25,36;41,43;21,55;1;5,66;97,04;0;0;19,57;1,8;1;2,92;0;1,72;0;13,14;39,15;136,19;;;;;;;;20;;45;30;110;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"570000992";"570000497";"HÔPITAL SAINT JACQUES DE DIEUZE";"2024";9;;;9;165;0;0;165;2941;0;0;2941;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;178;5617;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0,8;0;1,8;;;0;3;0;18;19;13;2;3;58;0;0;15;2;1;2;0;0;0;22;41;99;0;0,74;0;10,73;13,3;7,5;0,53;2,16;34,96;0;0;3,75;0,48;0,4;0,66;0;0;0;9,32;14,21;49,17;;;;;;;;7;;;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"570000281";"570005165";"HÔPITAL D'HAYANGE - CHR";"2024";42;;;42;694;0;0;694;14399;0;0;14399;;;;;0;0;0;0;0;;;;;44;;;44;611;;;611;;;;;;;;;;;;;;;;;;;;;0;;0;0;;0;;;;;387;;;387;0;;;;;22;172;5352;8;3773;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1;0;1;0;0;0;0;0;0;;;20;8;0;0;0;0;4;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;12,86;4,25;0;0;0;0;2,92;0;0;0;17,03;3;1,39;0;4;0;74;63;17;7;13;178;0;0;13;4;3;0;0;0;0;9;26;204;0;3,47;0;69,46;55,6;14,76;5,02;9,23;157,54;0;0;13,76;3,58;3,08;0;0;0;0;7,41;24,75;182,29;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"570000455";"570010181";"HÔPITAL CHATEAU SALINS";"2024";23;;;23;551;0;0;551;4710;0;0;4710;5;;;5;399;0;0;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;20;193;6712;0;0;30;26;10035;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;5;3;0;0;0;0;0;0;1;1;7;17;0;0;0;0;0;0;0;0;0;17;2,55;0,75;0;0;0;0;0;0;0,86;0,1;3,51;;;0;2;0;14;29;17;2;4;68;1;1;10;1;1;1;0;0;0;9;23;91;0;1,15;0;11,56;23,83;10,72;0,65;2,55;50,46;0,82;0,83;8,1;0,8;0,8;0,8;0;0;0;4,68;16,03;66,49;;;;;;;;17;0;20;30;15;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"570000026";"570024794";"HÔPITAL SARRALBE";"2024";7;;;7;326;0;0;326;3377;0;0;3377;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;24;199;6611;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1,5;1;0;0;0;0;0;0;0,6;0;2,1;;;0;1;0;12;14;6;2;3;38;1;1;12;0;0;2;0;0;0;2;18;56;0;1;0;11;13,5;5,35;0,9;2,1;33,85;0,27;1;8,42;0;0;1,3;0;0;0;0,54;11,53;45,38;;;;;;;;7;;24;;85;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"540001104";"570027995";"HÔPITAL JOEUF";"2024";20;;;20;512;0;0;512;6547;0;0;6547;6;;;6;470;0;0;470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;16;287;5505;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;8;4;0;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;4,43;1,49;0;0;0;0;0;0;0,6;0;5,03;;1,33;0;2;0;21;21;16;2;5;67;2;0;12;2;2;1;0;1;0;2;20;87;0;2;0;18,18;20,91;13,32;1,82;3,34;59,57;2;0;7,8;1,8;1,8;0,75;0;0,2;0;1,24;13,79;73,36;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"570009670";"570027995";"HÔPITAL MOYEUVRE GRANDE";"2024";19;;;19;415;0;0;415;4266;0;0;4266;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;43;370;7154;2;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;6;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;4,28;4,28;0;0;0;0;0;0;0,9;0;5,18;;;0;2;0;23;25;18;1;5;74;3;0;9;1;1;3;0;1;0;16;33;107;0;1,42;0;21,86;23,82;17,48;0,49;4,18;69,25;3;0;8,26;1;1;1,58;0;0,2;0;7,37;21,41;90,66;;;;;;;;31;;50;;;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"580780187";"580000057";"CLINIQUE DU MORVAN";"2024";10;0;0;10;207;0;0;207;2053;0;0;2053;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;25;317;9128;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1,5;0;0;0;0;0;0;0;0;2;;;0;2;0;20;23;4;0;0;49;1;0;5;0;0;0;0;0;0;5;11;60;0;2;0;9,09;15,11;4,44;0;0;30,64;0,6;0;5,21;0;0;0;0;0;0;2,55;8,36;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"580972651";"580780047";"CH CHATEAU-CHINON";"2024";16;0;0;16;88;0;0;88;1166;0;0;1166;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;40;1110;0;0;12;3;3999;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;2;0;0;0;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;1;2,2;1,5;0;0;0;0;0;0;0,8;0;3;;;0;1;0;11;15;7;2;2;38;0;0;14;1;1;3;0;2;0;26;46;84;0;1;0;9,43;14,71;5,14;0,66;1,5;32,44;0;0;7,18;0,5;0,5;0,81;0;1,86;0;7,29;17,64;50,08;;;;;;;;16;0;20;30;174;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"580972610";"580780054";"HL LES CYGNES LORMES";"2024";15;;;15;188;0;0;188;1567;0;0;1567;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;15;142;3824;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;;;0;1;0;8;12;5;1;1;28;0;0;8;0;0;1;0;0;0;15;24;52;0;1;0;7,6;12;5;0,1;0,3;26;0;0;2,53;0;0;0,32;0;0;0;5,3;8,15;34,15;;;;;;;;15;;15;;96;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"580972669";"580780070";"CH CLAMECY";"2024";36;;;36;1646;0;0;1646;12042;0;0;12042;2;;;2;118;0;0;118;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;10919;0;;1;0;0;0;0;;225;1;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;27;3;22;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;11,15;2;8;0;0;0;0;0;0;0;11,15;3;;4;2;0;37;41;19;0;1;104;1;0;27;0;0;2;0;5;0;16;51;155;3,8;2;0;33,66;37,63;15,98;0;1;94,07;0,62;0;24,91;0;0;2;0;4,73;0;16,27;48,53;142,6;;;;;;;;42;;;;135;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"580972677";"580780088";"CH COSNE COURS SUR LOIRE";"2024";28;;;28;1882;0;0;1882;10849;0;0;10849;3;;;3;24;0;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;25;55;1736;0;0;30;13;10980;;;;;1;11804;0;;1;0;0;0;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;21;5;15;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;14,68;2,56;11,99;0;0;0;0;0;0;0;14,68;2;0,66;0;1;0;40;55;24;1;2;123;1;0;26;2;1;4;0;0;2;31;66;189;0;0,7;0;39,71;53,21;21,04;0,3;1,4;116,36;0,02;0;22,03;1,62;1;3,32;0;0;1,7;20,1;48,79;165,15;;;;;;;;31;;25;30;149;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"580972644";"580781136";"CH HENRI DUNANT LA CHARITE-SUR-LOIRE";"2024";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;20;175;6229;0;0;30;23;10544;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;7;4;0;0;0;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;4,8;4;0;0;0;0;0;0;1,66;0;6,46;;;0;2;0;20;58;4;1;3;88;0;0;13;2;0;3;0;1;0;3;22;110;0;2,17;0;16,99;39,35;8,17;0,5;1,23;68,41;0;0;9,39;0,74;0;2,68;0;0,21;0;7,46;20,48;88,89;;;;;;;;3;;28;30;170;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;;
