BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;UNIT;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;USIHADU;4;1464;45;;;786;;;;;;;;;;;;;;;;
REA;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;USINVADU;4;1464;567;;;1168;;;;;;;;;;;;;;;;
REA;2024;840013312;CLINIQUE RHONE DURANCE;840003685;SIADU;8;2920;844;;;2430;;;;;;12;;;9.6;;7.2;;;1;0.4;
REA;2024;840013312;CLINIQUE RHONE DURANCE;840003685;SITOT;8;2920;844;;;2430;;;;;;;;;;;;;;;;
REA;2024;840013312;CLINIQUE RHONE DURANCE;840003685;USICADU;8;2920;844;;;2430;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;AUTSIADU;8;552;52;;;368;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;REAADU;20;7320;929;946;79;5879;36;43;44;;9.6;;;;61.72;;31.34;;;;4.9;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;SIADU;48;11012;2080;;;9652;;;;;3.8;;;;29.1;;27.13;;;;6.53;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;SIPED;4;520;173;;;473;;;;;0.15;;3.04;;6.07;;0.34;;;;7.81;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;SITOT;52;11532;2253;;;10125;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;USICADU;20;7320;1405;;;6577;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;USINVADU;8;2312;486;;;2264;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;USIPADU;12;828;137;;;443;;;;;;;;;;;;;;;;
REA;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;USIPPED;4;520;173;;;473;;;;;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;AUTSIADU;12;4392;504;;;3481;;;;;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;REAADU;53;19398;1977;2093;60;16244;19;33;80;;10.5;;3;;112.87;;79.28;;4;;18.45;
REA;2024;860000223;CHU LA MILETRIE;860014208;REAENF;3;1098;212;226;17;1410;41;;;;1.87;;1.89;;6.87;;4.32;;0.3;;0;
REA;2024;860000223;CHU LA MILETRIE;860014208;REAPEDREC;3;;;;;;;;;1;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;SIADU;60;21960;3384;;;20486;;;;;0.7;;1.11;;68.21;;49.36;;;;5.73;
REA;2024;860000223;CHU LA MILETRIE;860014208;SITOT;60;21960;3384;;;20486;;;;;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;USICADU;16;5856;1346;;;3923;;;;;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;USIHADU;24;8784;706;;;10195;;;;;;;;;;;;;;;;
REA;2024;860000223;CHU LA MILETRIE;860014208;USINVADU;8;2928;828;;;2887;;;;;;;;;;;;;;;;
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;AUTSIADU;26;9380;1068;;;8120;;;;;;;;;;;;;;;;
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;REAADU;38;13908;1597;1689;80;12230;23;32;45;;9.14;0;0;0;95;0;59.48;0;2.74;0;7.32;0
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;SIADU;50;18164;3013;;;15745;;;;;8.59;0;0.33;0;86.37;0;57.61;0;1.26;0;10.12;0
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;SITOT;50;18164;3013;;;15745;;;;;;;;;;;;;;;;
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;USICADU;16;5856;1418;;;5194;;;;;;;;;;;;;;;;
REA;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;USINVADU;8;2928;527;;;2431;;;;;;;;;;;;;;;;
REA;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;REAENF;2;732;217;227;6;1209;28;;;;1.21;0;2.61;0;1.5;0;0.64;0;0;0;0.3;0
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;REAADU;9;3183;476;481;13;3615;24;48;54;;8.1;;;;25.2;;17.58;;;;5.63;
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SIADU;22;6400;1251;;;5144;;;;;14.6;;;;25.96;;17.9;;;;1.95;
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SITOT;22;6400;1251;;;5144;;;;;;;;;;;;;;;;
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USICADU;8;2928;628;;;2205;;;;;;;;;;;;;;;;
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USINVADU;8;2920;550;;;2699;;;;;;;;;;;;;;;;
REA;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USIPADU;6;552;73;;;240;;;;;;;;;;;;;;;;
REA;2024;890975527;CH AUXERRE;890000037;REAADU;10;3660;395;401;38;2361;32;58;53;;3.07;;0.66;;20.29;;13.29;;;;2.62;
REA;2024;890975527;CH AUXERRE;890000037;SIADU;8;2928;954;;;1971;;;;;4;;0.85;;9.64;;6.97;;;;7.74;
REA;2024;890975527;CH AUXERRE;890000037;SITOT;8;2928;954;;;1971;;;;;;;;;;;;;;;;
REA;2024;890975527;CH AUXERRE;890000037;USICADU;8;2928;954;;;1971;;;;;;;;;;;;;;;;
REA;2024;890975550;CH SENS;890970569;REAADU;8;2928;337;344;16;3058;12;43;62;;6.14;;;;18.33;;16.55;;;;5.25;
REA;2024;890975550;CH SENS;890970569;SIADU;6;1812;248;;;1386;;;;;0.1;;;;;;;;;;;
REA;2024;890975550;CH SENS;890970569;SITOT;6;1812;248;;;1386;;;;;;;;;;;;;;;;
REA;2024;890975550;CH SENS;890970569;USICADU;6;1812;248;;;1386;;;;;;;;;;;;;;;;
REA;2024;900003039;HNFC SITE TREVENANS;900000365;REAADU;20;7040;1098;1128;64;5928;2;47;148;;11.97;0;;;41.11;;20.62;;;;2.5;
REA;2024;900003039;HNFC SITE TREVENANS;900000365;SIADU;20;7300;1752;;;6470;;;;;0.3;0;;;22.24;;18.14;;;;1.24;
REA;2024;900003039;HNFC SITE TREVENANS;900000365;SITOT;20;7300;1752;;;6470;;;;;;;;;;;;;;;;
REA;2024;900003039;HNFC SITE TREVENANS;900000365;USICADU;16;5840;1452;;;5135;;;;;;;;;;;;;;;;
REA;2024;900003039;HNFC SITE TREVENANS;900000365;USINVADU;4;1460;300;;;1335;;;;;;;;;;;;;;;;
REA;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;REAADU;;2556;351;367;40;1642;21;36;39;;5.2;;;;11.63;;8.25;;;;0.64;
REA;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;SIADU;;;300;;;1051;;;;;1;;;;2.68;;1.92;;;;0.21;
REA;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;SITOT;;;300;;;1051;;;;;;;;;;;;;;;;
REA;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;USICADU;;;300;;;1051;;;;;;;;;;;;;;;;
REA;2024;910000306;CH D ORSAY;910110055;REAADU;;928;120;122;5;938;10;42;20;;2.42;;;;7.55;;4.22;;;;0.42;
REA;2024;910000306;CH D ORSAY;910110055;SIADU;;;230;;;994;;;;;0.37;;;;0.67;;0.67;;;;;
REA;2024;910000306;CH D ORSAY;910110055;SITOT;;;230;;;994;;;;;;;;;;;;;;;;
REA;2024;910000306;CH D ORSAY;910110055;USINVADU;;;230;;;994;;;;;;;;;;;;;;;;
REA;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;REAADU;12;3840;327;332;20;3342;8;41;74;;3.49;;18.62;;;;13.36;;1.64;;;
REA;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SIADU;10;2196;274;;;1917;;;;;1.73;;9.32;;;;6.67;;0.83;;;
REA;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SITOT;10;2196;274;;;1917;;;;;;;;;;;;;;;;
REA;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;USIPADU;10;2196;274;;;1917;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;REAADU;22;8052;822;872;64;5075;6;42;75;;13.72;;;;55.71;;47.52;;;;3.95;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SIADU;44;13176;3719;;;13228;;;;;2.82;;;;22.25;;18.07;;;;2;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SIPED;4;;980;;;1587;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SITOT;48;13176;4699;;;14815;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USICADU;16;5856;1647;;;5118;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIHADU;8;2928;140;;;2213;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USINVADU;12;4392;1206;;;3569;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIPADU;8;;726;;;2328;;;;;;;;;;;;;;;;
REA;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIPPED;4;;980;;;1587;;;;;;;;;;;;;;;;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;REAADU;15;2766;413;425;17;2315;18;35;77;;5.92;;0.11;;17.46;;12.54;;;;1.42;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;SIADU;19;3709;585;;;2340;;;;;1.55;;0.29;;8.13;;8.71;;;;0.87;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;SIPED;4;312;86;;;269;;;;;1.65;;;;6.46;;5.44;;;;0.13;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;SITOT;23;4021;671;;;2609;;;;;;;;;;;;;;;;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;USICADU;8;1512;308;;;1079;;;;;;;;;;;;;;;;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;USINVADU;7;1477;245;;;1140;;;;;;;;;;;;;;;;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;USIPADU;4;720;32;;;121;;;;;;;;;;;;;;;;
REA;2024;910026780;HOPITAL PARIS-SACLAY;910110055;USIPPED;4;312;86;;;269;;;;;;;;;;;;;;;;
REA;2024;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;AUTSIADU;8;;209;;;2747;;;;;;;;;;;;;;;;
REA;2024;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SIADU;8;;209;;;2747;;;;;3.91;;;;13.6;;12.49;;0.62;;0.74;
REA;2024;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SITOT;8;;209;;;2747;;;;;;;;;;;;;;;;
REA;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;REAADU;28;10220;1326;1389;22;6987;12;37;168;;0;10;;0;53.62;0;37.41;0;;0;;0
REA;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SIADU;16;5840;1144;;;3435;;;;;0;2;;0;14.14;0;12.21;0;;0;;0
REA;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SITOT;16;5840;1144;;;3435;;;;;;;;;;;;;;;;
REA;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;USICADU;16;5840;1144;;;3435;;;;;;;;;;;;;;;;
REA;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;AUTSIADU;8;2920;126;;;672;;;;;;;;;;;;;;;;
REA;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;REAADU;8;2920;322;328;6;3107;8;35;100;;;;;;8.8;;7;;;1;1.46;
REA;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SIADU;8;2920;126;;;672;;;;;;;;;;;;;;;;
REA;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SITOT;8;2920;126;;;672;;;;;;;;;;;;;;;;
REA;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;REAADU;15;5475;476;484;13;4104;19;46;98;;;4;0.38;;23.31;;19.37;;;;;
REA;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SIADU;12;4380;989;;;4492;;;;;;;;;;;;;;;;
REA;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SITOT;12;4380;989;;;4492;;;;;;;;;;;;;;;;
REA;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;USICADU;12;4380;989;;;4492;;;;;;;;;;;;;;;;
REA;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SIADU;12;4383;67;;;768;;;;;;;;;;;;;;;;
REA;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SITOT;12;4383;67;;;768;;;;;;;;;;;;;;;;
REA;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;USIHADU;12;4383;67;;;768;;;;;;;;;;;;;;;;
REA;2024;920000577;CH DE NANTERRE;920110020;SIADU;6;2100;345;;;1349;;;;;3.18;0;;;7.64;;5.81;;;;0.5;
REA;2024;920000577;CH DE NANTERRE;920110020;SITOT;6;2100;345;;;1349;;;;;;;;;;;;;;;;
REA;2024;920000577;CH DE NANTERRE;920110020;USICADU;6;2100;345;;;1349;;;;;;;;;;;;;;;;
REA;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SIADU;6;552;0;;;0;;;;;2.79;;;;8.18;;6.12;;0.09;;0.61;
REA;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SITOT;6;552;0;;;0;;;;;;;;;;;;;;;;
REA;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;USIPADU;6;552;0;;;0;;;;;;;;;;;;;;;;
REA;2024;920000650;HOPITAL FOCH;920150059;AUTSIADU;12;4392;579;;;2114;;;;;;;;;;;;;;;;
REA;2024;920000650;HOPITAL FOCH;920150059;REAADU;14;3659;742;776;66;5065;15;41;51;;10.38;;;;38.45;;22.09;;;;6.62;
REA;2024;920000650;HOPITAL FOCH;920150059;SIADU;28;10248;1888;;;6072;;;;;8.4;;;;;;;;;;;
REA;2024;920000650;HOPITAL FOCH;920150059;SITOT;28;10248;1888;;;6072;;;;;;;;;;;;;;;;
REA;2024;920000650;HOPITAL FOCH;920150059;USICADU;8;2928;606;;;2334;;;;;;;;;;;;;;;;
REA;2024;920000650;HOPITAL FOCH;920150059;USINVADU;8;2928;703;;;1624;;;;;;;;;;;;;;;;
REA;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAADU;26;9490;942;1168;249;6149;26;31;46;;14.64;;1.1;;55;;23.4;;3.57;;6.8;
REA;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAENF;18;6570;890;931;21;3616;23;;;;12.3;;6.5;;35.97;;16;;1.22;;3;
REA;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;SIADU;12;4380;1183;;;3946;;;;;22.46;;;;15.3;;15.29;;;;1.9;
REA;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;SITOT;12;4380;1183;;;3946;;;;;;;;;;;;;;;;
REA;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;USICADU;12;4380;1183;;;3946;;;;;;;;;;;;;;;;
REA;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;REAADU;24;8760;1605;1611;23;6336;16;23;190;;;;;;48.43;;25.93;;;;;
REA;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;SIADU;14;5110;1112;;;3162;;;;;;;;;41.71;;30.46;;;;;
REA;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;SITOT;14;5110;1112;;;3162;;;;;;;;;;;;;;;;
REA;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;USICADU;14;5110;1112;;;3162;;;;;;;;;;;;;;;;
REA;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;REAADU;12;4388;629;651;46;3174;29;47;86;;4;;0.8;;27.4;;23;;;;;
REA;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;SIADU;22;4867;1100;;;3939;;;;;4.2;;1.2;;27.4;;19.7;;1;;0.5;
REA;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;SITOT;22;4867;1100;;;3939;;;;;;;;;;;;;;;;
REA;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;USICADU;12;3952;932;;;3289;;;;;;;;;;;;;;;;
REA;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;USIPADU;10;915;168;;;650;;;;;;;;;;;;;;;;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;REAADU;10;3660;547;576;33;2963;6;39;85;;7.8;;;;26.82;;17.93;;0.5;;2.88;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;SIADU;8;724;117;;;505;;;;;2.6;;;;11;;7.86;;0.5;;1;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;SIPED;4;362;69;;;195;;;;;0.7;;0.5;;1.5;;1;;;;0.6;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;SITOT;12;1086;186;;;700;;;;;;;;;;;;;;;;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;USIPADU;8;724;117;;;505;;;;;;;;;;;;;;;;
REA;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;USIPPED;4;362;69;;;195;;;;;;;;;;;;;;;;
REA;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;AUTSIADU;14;3754;482;;;3918;;;;;;;;;;;;;;;;
REA;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;REAADU;29;10291;1065;1140;107;9616;13;31;45;;10;;;;78;;46.9;;;;4;
REA;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;SIADU;20;4306;662;;;4331;;;;;6;;0.25;;6;;1.55;;;;;
REA;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;SITOT;20;4306;662;;;4331;;;;;;;;;;;;;;;;
REA;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;USIPADU;6;552;180;;;413;;;;;;;;;;;;;;;;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;REAADU;12;2895;386;388;29;2141;27;45;34;;6;;;;29.7;;17.9;;0.5;;1.8;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;SIADU;5;460;104;;;277;;;;;1.7;;;;5.8;;2;;;;1;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;SIPED;4;368;158;;;566;;;;;;;;;;;;;;;;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;SITOT;9;828;262;;;843;;;;;;;;;;;;;;;;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;USIPADU;5;460;104;;;277;;;;;;;;;;;;;;;;
REA;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;USIPPED;4;368;158;;;566;;;;;;;;;;;;;;;;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;AUTSIADU;5;1412;1001;;;23;;;;;;;;;;;;;;;;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;REAADU;9;3292;474;502;49;2559;26;44;59;;7.88;;0;;19.61;;16.2;;1;;0.5;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;REAENF;6;2111;282;288;33;1959;43;;;;4.34;;1.79;;8.26;;20.28;;1.5;;6.59;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;SIADU;18;4408;1942;;;2367;;;;;4.79;;;;24.07;;23.01;;2.5;;1;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;SIPED;4;482;61;;;155;;;;;2.33;;0.96;;4.44;;10.92;;1;;3.03;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;SITOT;22;4890;2003;;;2522;;;;;;;;;;;;;;;;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;USINVADU;6;2102;764;;;1875;;;;;;;;;;;;;;;;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;USIPADU;7;894;177;;;469;;;;;;;;;;;;;;;;
REA;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;USIPPED;4;482;61;;;155;;;;;;;;;;;;;;;;
REA;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;REAADU;9;3294;542;578;27;2886;11;43;71;;8;;1.5;;28;;10;;1;;4;
REA;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;SIADU;16;5856;545;;;5112;;;;;;;;;;;;;;;;
REA;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;SITOT;16;5856;545;;;5112;;;;;;;;;;;;;;;;
REA;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;USICADU;4;1464;367;;;1078;;;;;;;;;;;;;;;;
REA;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;USIHADU;12;4392;178;;;4034;;;;;;;;;;;;;;;;
REA;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;REAADU;15;5490;495;504;18;4977;3;42;98;;;5;;;38.55;;30.94;;;;10.02;
REA;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;SIADU;8;2928;576;;;2234;;;;;;;;;;;;;;;;
REA;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;SITOT;8;2928;576;;;2234;;;;;;;;;;;;;;;;
REA;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;USICADU;8;2928;576;;;2234;;;;;;;;;;;;;;;;
REA;2024;920300787;HOPITAL AMERICAIN;920000981;REAADU;8;1825;244;267;20;1460;2;33;72;;;4;16.55;;;;9.11;;;;1.05;
REA;2024;920300787;HOPITAL AMERICAIN;920000981;SIADU;6;2190;455;;;1511;;;;;;4;4.02;;;;;;;;1;
REA;2024;920300787;HOPITAL AMERICAIN;920000981;SITOT;6;2190;455;;;1511;;;;;;;;;;;;;;;;
REA;2024;920300787;HOPITAL AMERICAIN;920000981;USICADU;6;2190;455;;;1511;;;;;;;;;;;;;;;;
REA;2024;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;REAADU;10;3650;787;801;8;4876;26;26;117;;;7;;;10.64;;8.56;;;;1;
REA;2024;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SIADU;;;0;;;0;;;;;;7;;;;;;;;;;
REA;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;REAADU;10;4368;412;428;27;2540;0;37;53;;9.32;;;;10.94;;15.72;;;;1.9;
REA;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SIADU;11;4144;1138;;;3520;;;;;1.34;;;;16.27;;11.81;;;;5.36;
REA;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SITOT;11;4144;1138;;;3520;;;;;;;;;;;;;;;;
REA;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;USICADU;11;4144;1138;;;3520;;;;;;;;;;;;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;REAADU;15;5695;386;394;29;2566;10;46;51;;7.62;;;;26.63;;20.57;;;;2.5;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;SIADU;11;3101;871;;;2531;;;;;0.8;;;;1.8;;0.77;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;SIPED;4;260;78;;;198;;;;;;;;;;;;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;SITOT;15;3361;949;;;2729;;;;;;;;;;;;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;USICADU;8;2840;821;;;2353;;;;;;;;;;;;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;USIPADU;3;261;50;;;178;;;;;;;;;;;;;;;;
REA;2024;930000302;CHI ANDRE GREGOIRE;930110036;USIPPED;4;260;78;;;198;;;;;;;;;;;;;;;;
REA;2024;930000328;CH GENERAL DELAFONTAINE;930110051;REAADU;12;4015;873;944;87;4916;12;32;44;;9.8;;0;;33.3;;36.09;;1.29;;14.46;
REA;2024;930000328;CH GENERAL DELAFONTAINE;930110051;SIADU;16;3500;793;;;2333;;;;;4.9;;0;;16.65;;18;;0.64;;7.23;
REA;2024;930000328;CH GENERAL DELAFONTAINE;930110051;SITOT;16;3500;793;;;2333;;;;;;;;;;;;;;;;
REA;2024;930000328;CH GENERAL DELAFONTAINE;930110051;USINVADU;8;2924;788;;;2242;;;;;;;;;;;;;;;;
REA;2024;930000328;CH GENERAL DELAFONTAINE;930110051;USIPADU;8;576;5;;;91;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;REAADU;12;4240;446;453;32;4284;2;30;62;;8.35;;0;;25.1;;15.99;;0;;5.78;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;SIADU;22;7375;1816;;;6336;;;;;3.76;;;;22.84;;19.14;;;;6.5;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;SIPED;4;550;556;;;585;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;SITOT;26;7925;2372;;;6921;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;USICADU;8;4124;870;;;3455;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;USINVADU;8;2858;910;;;2760;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;USIPADU;6;393;36;;;121;;;;;;;;;;;;;;;;
REA;2024;930000336;CHI ROBERT BALLANGER;930110069;USIPPED;4;550;556;;;585;;;;;;;;;;;;;;;;
REA;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;REAADU;16;5806;653;684;41;5106;8;49;60;;7;;;;34;;23;;0.7;;2.5;
REA;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;SIADU;23;7176;914;;;8447;;;;;9.64;;;;37.24;;12.29;;;;5.54;
REA;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;SITOT;23;7176;914;;;8447;;;;;;;;;;;;;;;;
REA;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;USICADU;8;2925;545;;;2082;;;;;;;;;;;;;;;;
REA;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;USIHADU;15;4251;192;;;5565;;;;;;;;;;;;;;;;
