BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A26;DIM_A27;DIM_A18;DIM_A19;DIM_A20;DIM_A28;DIM_A29;DIM_A30;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A31;DIM_A25;DIM_A32
INFOMED;2024;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.5;0;
INFOMED;2024;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;;0.25;;;
INFOMED;2024;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;1;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;0;1;830100434;2;2;0.25;0.25
INFOMED;2024;830016556;CLINIQUE LES ESPERELS;830000451;;;;;;;;1;;;;;1;1;1;1;1;1;1;0;;;;;;0;0;;0.25;;0.15;
INFOMED;2024;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;0;1;830100434;2;2;0.25;0.25
INFOMED;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;;;;;;0;0;;0.3;;0.1;
INFOMED;2024;830017497;CLINIQUE LE GOLFE;830004958;;;;;;;0;0;1;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;;1;
INFOMED;2024;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;1;;;;;;;;;;0;0;0;1;0;;;0;0;0;;;;0;1;;0.25;;0.01;
INFOMED;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;;1.4;1.2;0.4;
INFOMED;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100251;CLINIQUE DU CAP D'OR;830000063;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;2.5;2.5;0.13;0.13
INFOMED;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;3.5;3.5;0.35;0.35
INFOMED;2024;830100327;CLINIQUE LES LAURIERS;830000105;;1;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;;1;;0.1;
INFOMED;2024;830100335;CLINIQUE LES OLIVIERS;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;;1;0;0;0;0;0;1;830100434;2;2;0.5;0.5
INFOMED;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;0;0;1;1;0;0;;;;;;;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;2;;0;
INFOMED;2024;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;;0.5;0.5;0.05;0.05
INFOMED;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;6.5;4;1;1
INFOMED;2024;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.1;;;
INFOMED;2024;830100459;CLINIQUE SAINT MICHEL;830000212;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;2;;0.13;
INFOMED;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;830100434;2;2;0.5;0.5
INFOMED;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;;;;;;;0;830100558;1.2;1;0.2;0
INFOMED;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;11.2;4.8;0.1;0.1
INFOMED;2024;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;;;;;;;0;0;1;;;;0;0;0;1;1;0;0;1;1;0;;1;0;0;0;;0.8;;0.1;
INFOMED;2024;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;;1;;;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;;1.95;1.95;0.2;0.2
INFOMED;2024;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;;;;;;;;1;;;1;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;0;1;0;;;;1;0;0;0;0;0;1;0;;;;;;0;0;;0.5;;0.25;
INFOMED;2024;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;1;;;;1;;;;;;1;1;0;1;1;;;1;1;0;1;0;0;1;1;130781479;0.67;;0.1;
INFOMED;2024;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;0;1;0;;;;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;;0.5;;0.05;
INFOMED;2024;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;;;;;;;1;0;0;;;;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;;0.5;;0.23;
INFOMED;2024;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;;;;0;0;;0.15;;0.1;
INFOMED;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;1;;;;;;;;;;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;;0.5;;;
INFOMED;2024;830206298;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
INFOMED;2024;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;;;;;;0;0;;;;;
INFOMED;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.2;;0.7;0.7
INFOMED;2024;830213625;AVODD UMD SAINT MICHEL;830002119;;;1;;;;;;;;;;0;0;0;0;0;;;1;1;0;;;;;1;;0.12;;0.01;
INFOMED;2024;830215919;CLINIQUE VAL DU FENOUILLET;750071292;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;;;;0;0;;0.05;;;
INFOMED;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;0;830100434;2;2;0.25;0.25
INFOMED;2024;840000202;CSSR LE MYLORD SITE POLE SANTE;130037815;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;0;1;1;0;0;;;0.5;0.5;0.05;
INFOMED;2024;840000285;POLYCLINIQUE URBAIN V;840000608;0;0;1;;;;;;;;;;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;;1;1;0.15;0.15
INFOMED;2024;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;;;;;
INFOMED;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;840006597;1.2;;0.2;
INFOMED;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;;2.61;2.43;0.9;0.9
INFOMED;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1.8;;2;1
INFOMED;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;840001861;2;;0.1;
INFOMED;2024;840000426;CENTRE HOSPITALIER DE GORDES;840000061;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;840001861;1;0.4;1;0.4
INFOMED;2024;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;1;840006597;1;;0.1;
INFOMED;2024;840000467;CLINIQUE D'ORANGE;840003651;;1;;;;;;;;;;;1;0;1;1;1;;;0;0;0;1;0;1;1;0;;1;;;
INFOMED;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;;3.29;3.29;0.87;0.87
INFOMED;2024;840000491;CHI SITE DE PERTUIS;130041916;1;0;0;;;;1;;;;;;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;;1;;0.2;
INFOMED;2024;840000509;CLINIQUE SAINT DIDIER;840000707;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0.15;;0.1;
INFOMED;2024;840000525;CH VAISON LA ROMAINE;840000111;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;840000087;0.8;;0.12;
INFOMED;2024;840000533;CH JULES NIEL DE VALREAS;840000129;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;;1;840000087;1;;0.23;
INFOMED;2024;840000541;CHS DE MONTFAVET;840000137;;;;;;;;;1;1;;;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;;4.5;;0.8;
INFOMED;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;;1;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;20.89;9.88;2.4;2.4
INFOMED;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;;0.25;0.25;0.15;0.15
INFOMED;2024;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0.25;0.25;0.15;0.15
INFOMED;2024;840013312;CLINIQUE RHONE DURANCE;840003685;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;;1;;;
INFOMED;2024;840013445;CLINIQUE FONTVERT;840014658;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;;
INFOMED;2024;840014088;CLINIQUE LES CYPRES;310025010;;;;;;;0;1;0;;;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;;0.2;
INFOMED;2024;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;840017172;SYNERGIA VENTOUX;840017164;;1;;;;;;;;;;;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;;2;2;0;
INFOMED;2024;840017214;CLINIQUE MONT VENTOUX;840018667;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;;0.5;;0.1;
INFOMED;2024;840018642;ATIR UAD APT;840002844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.25;;0.15;
INFOMED;2024;850000118;CLINIQUE SAINT CHARLES;850013244;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;;1.9;1.9;0.1;0.1
INFOMED;2024;850000126;CLINIQUE SUD VENDEE;850022948;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;440029379;1.4;;0.1;
INFOMED;2024;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;1.5;;0.05;
INFOMED;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;0;0;1;;;;0;0;1;;;;0;0;0;0;0;;;1;0;0;;;;0;0;;;;5.49;
INFOMED;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;0;0;1;;;;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;3.1;;0.95;
INFOMED;2024;850000191;HOPITAL DUMONTE;850000043;1;;;;;;1;;;;;;0;0;0;0;0;;;0;0;0;;;;;1;;0;;0.05;
INFOMED;2024;850000209;CHD-SITE DE LUCON;850000019;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;0;0;;;;0;0;;;;0;0
INFOMED;2024;850000225;CHD - SITE DE MONTAIGU;850000019;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;0;0;;;;0;0;;;;0;0
INFOMED;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;850000142;4.7;4.7;0.2;
INFOMED;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;;;;;;;;;;1;;;0;0;0;0;0;;;0;0;0;;;;0;;;2.43;;1.79;
INFOMED;2024;850000357;SSR VILLA NOTRE DAME;850026378;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;;1;440053429;0.43;;0.1;
INFOMED;2024;850000399;SSR LA CHIMOTAIE;750005068;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;230780082;1;;0.2;
INFOMED;2024;850000647;CH DES COLLINES VENDEENNES;850025867;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;850000035;1;;0.1;
INFOMED;2024;850002403;SSR LE CLOUSIS;750721334;;;;;;;;1;;;;;1;0;0;1;1;0;1;0;;;;;;1;0;;1;;0;
INFOMED;2024;850006008;HAD DE VENDEE;850005968;;;;;;1;;;;;;;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;850000019;1.28;;0.1;
INFOMED;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;1;1;;0;0;0;0;;1.75;;0.7;0.7
INFOMED;2024;860000017;CH HENRI LABORIT;860780048;1;;;;;;;;;1;;;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;860014208;4.2;;1;
INFOMED;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;;3.54;3.3;0.34;0.34
INFOMED;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;0.26;0.2;0.03;0.03
INFOMED;2024;860000223;CHU LA MILETRIE;860014208;;1;;1;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;28.91;26.41;5.07;5.07
INFOMED;2024;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;1;0;;0.01;;0;
INFOMED;2024;860008929;H.A.D. DE POITIERS;860008879;;;;;1;;;;;;;;1;0;0;0;0;0;0;;1;1;1;1;;;0;;0.1;;;
INFOMED;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;;;1;;;;;;;;;;1;0;0;0;0;0;0;1;1;1;1;1;1;;0;;2.5;2.5;0.8;
INFOMED;2024;860780311;CLINIQUE DE CHATELLERAULT;860010750;0;0;1;;;;;;;;;;0;0;1;1;0;0;0;1;1;1;1;1;0;1;0;;1.5;;0;0
INFOMED;2024;860780436;SSR LA COLLINE ENSOLEILLEE;870015336;;;;;;;;;1;;;;0;0;0;1;0;;;1;0;0;;;;0;0;;0.2;;0.11;
INFOMED;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;;;1;;;;;;;;;;0;0;0;0;0;;;1;1;1;1;1;;0;0;;;;1;0.2
INFOMED;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;1;0;;0.01;;0;
INFOMED;2024;860790419;CLINIQUE ST CHARLES - MAIS. DE CONVAL.;860003110;;;;;;;;1;;;;;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;;0.05;;0.05;
INFOMED;2024;860791268;CLINIQUE L'OREGON;310021365;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;;0.5;0.3;0.05;0.05
INFOMED;2024;860793405;ETS CONVALESC. P ALCOOLIQUES - PAYROUX;860793397;;;;;;;;;1;;;;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;;0.21;;0.08;
INFOMED;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;;16.7;14.8;2;0
INFOMED;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;;0.5;0.5;0.01;0.01
INFOMED;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;1;0;;1.8;1.8;0.4;0.4
INFOMED;2024;870000171;CENTRE LA CHENAIE;870015336;;;;;;;0;0;1;;;;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;;0.2;;0;
INFOMED;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;0;0;1;0;0;0;0;0;1;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;1;;0.2;
INFOMED;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;;;1;;;;;;;;;;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;;7.27;3.86;0.8;
INFOMED;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;;;1;;;;;;;;;;0;0;0;0;0;0;1;1;1;1;;0;0;0;0;;2;2;0.15;
INFOMED;2024;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;0;0;1;;;;0;1;0;;;;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;;1;1;0.1;
INFOMED;2024;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN;870000023;;;;;;;;;1;;;;0;0;0;0;0;;;0;;;;;;1;0;;0;;0.1;0.1
INFOMED;2024;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;;;;0;0;1;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0.2;
INFOMED;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;;;;;;;1;;;1;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;;4.15;2.2;0.97;0.35
INFOMED;2024;870007358;HOPITAL DE JOUR BAUDIN;870016722;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;;0.5;;0.1;
INFOMED;2024;870016631;CTRE PRISE EN CHARGE OBESITE;870016722;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;;0.1;
INFOMED;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;6.19;;1;
INFOMED;2024;880000039;CHI HMV - SITE GERARDMER;880009147;;;1;;;1;;;1;;;;0;0;0;0;1;;;1;0;1;0;0;0;1;0;;0.2;;;
INFOMED;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;;;1;;;;;;1;;;;;;;;1;;;1;0;1;0;0;0;1;0;;3.51;;1;
INFOMED;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;;1;;;;;1;;;;;;0;0;0;;0;0;0;1;0;1;1;0;;0;0;;4.92;3;1;0.6
INFOMED;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;0;1;1;0;0;1;;0;0;;5.73;;0.6;0
INFOMED;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;;1;1;1;1
INFOMED;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;880000021;;;;
INFOMED;2024;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES;880780267;;;;;;;0;0;1;;;;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;880000021;0;0;0;0
INFOMED;2024;880000179;CHI HMV - SITE FRAIZE;880009147;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;880000047;0.05;;0.01;
INFOMED;2024;880000203;HOPITAL LE THILLOT;880007786;;;;;;;0;1;0;;;;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;880000062;0.4;;;
INFOMED;2024;880780465;MAISON D'ENFANTS  LA COMBE  - SENONES;540019726;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;;0;;0.61;;0.1;
INFOMED;2024;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;;1;0.5;0.1;0.1
INFOMED;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;;;1;;;;;;1;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;;2;2;0.5;0.5
INFOMED;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;;;1;;;;;;;;;;0;0;0;0;0;;;0;0;0;0;0;0;1;0;;1.3;;0.04;
INFOMED;2024;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;;;;;;;;;1;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;710018292;1;;0.12;
INFOMED;2024;890000292;CLINIQUE DU SENONAIS;310025010;;;;;;;;1;;;;;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;;0.2;;0;
INFOMED;2024;890000300;AIHP CENTRE ARMANCON;890000193;;;;;;;0;0;1;;;;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;0.1;;0.05;
INFOMED;2024;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;920030269;0.3;;0.1;
INFOMED;2024;890002298;CLINIQUE DE REGENNES;890000672;;;;;;;;;;;1;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;0.15;;;
INFOMED;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;;;;;;1;;;;;;1;1;1;1;1;;;0;0;0;;;;1;;;1;;0.04;
INFOMED;2024;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;;;;;1;;;;;;;;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;;1.1;1.1;0.03;0.03
INFOMED;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;1;0;0;;;;;;;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;;1.43;;;
INFOMED;2024;890975527;CH AUXERRE;890000037;;1;;;;;;1;;;;;1;1;0;0;1;;;0;;;;;;1;0;;6.5;;1.1;
INFOMED;2024;890975535;CH AVALLON;890000409;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;;2;2;;
INFOMED;2024;890975543;CH JOIGNY;890000417;;;1;;;1;;;1;;;;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;;1.8;;;
INFOMED;2024;890975550;CH SENS;890970569;;1;;;;;1;;;;;;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;890975543;4.8;4.8;0;0
INFOMED;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;;2;2;0;0
INFOMED;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;;0;;;;;;;;;;;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;;2;2;;
INFOMED;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;;;;;;;;;;1;0;0;0;0;0;0;0;;;1;1;1;0;1;1;0;0;700004096;0.9;0.6;0.07;
INFOMED;2024;900003039;HNFC SITE TREVENANS;900000365;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;;13.61;11.88;1.87;0.94
INFOMED;2024;910000272;CH D ARPAJON;910110014;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;910000272;2;2;1;1
INFOMED;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;;1;;;;;;1;;;;;0;0;0;0;1;0;0;1;1;0;;;;0;0;;2;;0.5;
INFOMED;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;;7.51;7.1;2.27;2.27
INFOMED;2024;910000330;CHS BARTHELEMY DURAND;910140029;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;;1.43;;0.95;
