BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU
PSY;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;GEN;;4;;;182;0;0;0;0;71389;45;0;3;2405;63827;0;0;0;0;5346;0;439;6;13;4;30747;5173;17956;29708;3284;8202;1;7980;6218;;23.55;;8.12;1;0;;358.3;217.19;41.1;12.42;2;22.45
PSY;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;INF;;2;;;17;0;;;0;5237;50;0;0;145;2320;0;;;0;4449;0;0;8;6;4;20447;4934;3997;883;62;39;60;2384;2183;;11.19;;;0;0;;155.23;56.31;2.16;20.92;13.16;38.62
PSY;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;PEN;;;;;0;;;;;0;7;;0;0;0;;;;;1381;;0;;;;;;;22617;;;;1045;1004;;2.48;;;;;;11.72;7.16;;2.3;;0.8
PSY;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;TOT;1;;11;1;199;0;0;0;0;76626;102;0;3;2550;66147;0;0;0;0;11176;0;439;14;19;8;51194;10107;21953;53208;3346;8241;61;11138;9173;;37.22;;8.12;;;;525.25;280.66;43.26;35.64;15.16;61.87
PSY;2024;800004111;CENTRE HENRY EY CH PERONNE;800000093;GEN;;1;;;15;0;0;0;0;6894;5;0;0;317;4542;0;0;;;1;231;0;3;1;3;6601;3089;8881;769;66;437;0;1301;1257;;;;;;;0;50.4;30.3;0.26;5.05;0.86;1.75
PSY;2024;800004111;CENTRE HENRY EY CH PERONNE;800000093;INF;;1;;;0;0;;;0;0;5;0;0;0;0;;;;;1239;0;0;3;1;1;11543;1609;688;152;4;0;100;1212;1197;;;;;;;0;40.82;13.26;0.07;7.7;3.36;10.29
PSY;2024;800004111;CENTRE HENRY EY CH PERONNE;800000093;TOT;1;;0;0;15;0;0;0;0;6894;10;0;0;317;4542;0;0;;;1240;231;0;6;2;4;18144;4698;9569;921;70;437;100;2717;2668;;;;;;;0;91.22;43.56;0.33;12.75;4.22;12.04
PSY;2024;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920039682;GEN;;;;;65;;;;11;23790;25;6;;1174;24241;;;;2853;5421;346;;;;;;;;;;;;1143;;6;0.23;2;0.38;0;0;8;60.65;32.41;7.97;7.16;2.35;1.87
PSY;2024;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920039682;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;0;0;;;;;;;
PSY;2024;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920039682;TOT;0;;;0;65;;;;11;23790;25;6;;1174;24241;;;;2853;5421;346;;;;;;;;;;;;1144;;6;0.23;2;0.38;;;8;60.65;32.41;7.97;7.16;2.35;1.87
PSY;2024;800021818;CENTRE PSYPRO AMIENS;690052147;GEN;;;;;;;;;;;30;;;;;;;;;2334;;;;;;;;;;;;;146;;2;;;;;;7;4.85;1.3;1;0.8;1.65;0.1
PSY;2024;800021818;CENTRE PSYPRO AMIENS;690052147;TOT;0;;;0;;;;;;;30;;;;;;;;;2334;;;;;;;;;;;;;146;;2;;;;;;7;4.85;1.3;1;0.8;1.65;0.1
PSY;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;GEN;;2;;;93;;;;;34038;76;9;4;1091;29802;0;0;0;0;11178;25;2329;3;3;5;19050;729;43;1832;49;4008;1;3659;2789;;9.85;;;;;;197.57;122.62;17.32;9.73;1.35;16.57
PSY;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;INF;;1;;;13;;;;;4758;13;;6;754;2170;0;;;0;2251;0;443;5;5;4;14450;80;4;246;21;0;403;1566;1407;;3.18;;;;;;89.9;34.61;6.81;17.31;6.72;14.12
PSY;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8992;;;;422;422;;;;;;;;7.82;6.32;;1.5;;
PSY;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;TOT;1;;0;1;106;;;;;38796;89;9;10;1845;31972;0;0;0;0;13429;25;2772;8;8;9;33500;809;47;11070;70;4008;404;5489;4511;;13.03;;;;;;295.29;163.55;24.13;28.54;8.07;30.69
PSY;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;GEN;;3;;;194;0;0;0;13;76285;102;10;0;1409;62590;0;0;0;3827;14145;6;0;11;9;8;54961;17882;16630;4821;1038;3125;0;9005;7295;;28.11;;;;;;503.19;293.11;80.15;17.43;7.3;24.07
PSY;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;INF;;1;;;5;0;;;2;1825;49;0;0;77;1157;0;;;861;2832;0;0;6;2;1;21271;6781;198;205;10;510;9;2152;1995;;7.65;;;;;;89.16;34.43;2.17;23.13;7.85;21.58
PSY;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;PEN;;;;;0;;;;;0;0;;0;0;0;;;;;0;;0;;;;;;;995;;;;280;280;;;;;;;;;;;;;
PSY;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;TOT;1;;6;1;199;0;0;0;15;78110;151;10;0;1486;63747;0;0;0;4688;16977;6;0;17;11;9;76232;24663;16828;6021;1048;3635;9;11152;9318;;35.76;;;;;;592.35;327.54;82.32;40.56;15.15;45.65
PSY;2024;820000032;CH MONTAUBAN;820000016;GEN;;2;;;75;;;;;24587;;;;596;24083;;;;;0;0;;6;2;1;20420;3491;1400;3668;228;108;186;3567;3039;;5.77;;;0;1;;152.16;88.86;34.23;6.37;0.2;7.38
PSY;2024;820000032;CH MONTAUBAN;820000016;INF;;1;;;8;;;;;2916;;;;83;2213;;;;;0;;;3;1;;2175;68;0;450;0;1525;0;824;761;;1.4;;;0;1;;31.75;14.52;0.08;3.88;2.55;8.82
PSY;2024;820000032;CH MONTAUBAN;820000016;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;;1.8;;;;;;;;;
PSY;2024;820000032;CH MONTAUBAN;820000016;TOT;1;;;1;83;;;;;27503;;;;679;26296;;;;;0;0;;9;3;1;22595;3559;1400;4118;228;1633;186;4295;3768;;7.57;;1.8;;;;183.91;103.38;34.31;10.25;2.75;16.2
PSY;2024;820003911;FONDATION J BOST LOU CAMIN MONTAUBAN;240000265;GEN;;;;;30;;3;;;8436;3;;;54;8436;;191;;;435;;;;;;;;;;;;;54;;;0.56;;;1;;;29.73;11.21;5.02;0.71;;8.68
PSY;2024;820003911;FONDATION J BOST LOU CAMIN MONTAUBAN;240000265;TOT;0;;;0;30;;3;;;8436;3;;;54;8436;;191;;;435;;;;;;;;;;;;;119;;;0.56;;;;;;29.73;11.21;5.02;0.71;;8.68
PSY;2024;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;GEN;;3;;;96;11;;;;32639;47;;;532;24935;1204;;;;5258;;;11;1;3;30741;120;3456;5084;622;82;0;4658;4163;;6.68;;2;0;1;;160.58;107.07;30.07;7.03;0.03;3.73
PSY;2024;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;INF;;1;;;;;;;;;42;;;0;;;;;;1172;;;6;2;1;16596;134;956;22;0;86;2;1391;1358;;4.04;;;0;1;;47.74;16;2.7;8;4.11;14.04
PSY;2024;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;TOT;1;;;0;96;11;;;;32639;89;;;532;24935;1204;;;;6430;;;17;3;4;47337;254;4412;5106;622;168;2;6007;5618;;10.72;;2;;;;208.32;123.07;32.77;15.03;4.14;17.77
PSY;2024;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;INF;;1;;;;;;;;;;;1;;;;;;;;;209;1;;;1288;;;;;;;37;37;;0.24;;;0;0;;2.87;;;0.66;0.49;1.72
PSY;2024;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;TOT;1;;;0;;;;;;;;;1;;;;;;;;;209;1;;;1288;;;;;;;37;37;;0.24;;;;;;2.87;;;0.66;0.49;1.72
PSY;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;GEN;;2;;;18;;;;;6377;25;;;185;5249;;;;;3358;;;1;;0;11488;;0;862;73;1141;;1763;1549;;3.7;;1;0;0;;58.62;24.61;14.37;7.21;0.05;1.7
PSY;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5348;;;;790;790;;;;;;;;6.69;1.92;;2.5;;1.67
PSY;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;TOT;1;;0;1;18;;;;;6377;25;;;185;5249;;;;;3358;;;1;;0;11488;;0;6210;73;1141;;2533;2319;;3.7;;1;;;;65.31;26.53;14.37;9.71;0.05;3.37
PSY;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;GEN;;2;;;34;0;0;0;0;12410;27;0;0;452;10450;0;0;0;0;3760;0;0;2;5;1;13725;1850;1748;7865;397;1360;0;2976;2529;0;4.66;;8.21;0;1;;93.8;64.4;0;7.87;0.32;3.65
PSY;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;INF;;1;;;8;0;;;0;2920;37;0;0;133;1988;0;;;0;4095;0;0;4;4;1;6987;1951;2558;1680;0;2225;2;2657;2483;0;2.11;;0;0;1;;68.82;24.87;3;13.82;5.13;8.91
PSY;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;TOT;1;;3;0;42;0;0;0;0;15330;64;0;0;585;12438;0;0;0;0;7855;0;0;6;9;2;20712;3801;4306;9545;397;3585;2;5420;4922;0;6.77;;8.21;;;;162.62;89.27;3;21.69;5.45;12.56
PSY;2024;830000345;CHITS CH SAINTE MUSSE;830100616;GEN;;3;;;94;;;;;34282;33;;;1685;31340;;;;;5260;0;;3;5;1;22494;409;5243;1592;198;5353;1;4637;3584;;12.09;;0.82;1;;;202.58;107.89;32.37;9.28;2.79;8.44
PSY;2024;830000345;CHITS CH SAINTE MUSSE;830100616;INF;;1;;;10;;;;;3659;12;;;188;3075;;;;;1855;;;2;0;0;7305;4453;790;537;2;2394;88;2394;2159;;1.84;;2.07;;;;57.33;23.37;0.99;7.63;6.37;6.59
PSY;2024;830000345;CHITS CH SAINTE MUSSE;830100616;TOT;1;;7;0;104;;;;;37941;45;;;1873;34415;;;;;7115;0;;5;5;1;29799;4862;6033;2129;200;7747;89;6822;5630;;13.93;;2.89;;;;259.91;131.26;33.36;16.91;9.16;15.03
PSY;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;GEN;;4;;;121;4;;;;42908;89;;;1179;39430;779;;;;12993;;;11;1;12;44088;807;24978;9781;1238;8824;6;7226;6141;0;23.66;0;3.21;0;0;0;328.84;185.41;57.37;20.34;10.33;34.82
PSY;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;INF;;1;;;9;1;;;;2070;48;;;335;1210;212;;;;4896;;;5;1;5;24659;1616;5229;2951;26;1340;318;2710;2590;0;5.54;0;0;0;0;0;74.52;35.41;0;16.2;9.99;12.42
PSY;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19111;;;;1167;1129;0;1.48;0;0;;;0;11.67;6.25;0;3.53;1;0.9
PSY;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;TOT;1;;7;1;130;5;;;;44978;137;;;1514;40640;991;;;;17889;;;16;2;17;68747;2423;30207;31843;1264;10164;324;10841;9658;0;30.68;0;3.21;;;0;415.03;227.07;57.37;40.07;21.32;48.14
PSY;2024;830003877;CLINIQUE LA BASTIDE;920030921;GEN;;;;;80;;;;;29280;;;;793;24510;;;;;;;;;;;;;;;;;;709;;;3.99;;1.14;0;0;;32.7;20.17;;0.82;1.8;0.53
PSY;2024;830003877;CLINIQUE LA BASTIDE;920030921;TOT;0;;;0;80;;;;;29280;;;;793;24510;;;;;;;;;;;;;;;;;;709;;;3.99;;1.14;;;;32.7;20.17;;0.82;1.8;0.53
PSY;2024;830017497;CLINIQUE LE GOLFE;830004958;GEN;;;;;54;;;;;20188;10;10;;514;20188;;;;;3374;3209;;;;;;;;;;;;516;;2;0;0;0.76;;;0;42.2;14.36;4.24;2.34;0;1.15
PSY;2024;830017497;CLINIQUE LE GOLFE;830004958;TOT;0;;;0;54;;;;;20188;10;10;;514;20188;;;;;3374;3209;;;;;;;;;;;;516;;2;0;0;0.76;;;0;42.2;14.36;4.24;2.34;0;1.15
PSY;2024;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;GEN;;;;;89;;;;;32485;22;;;902;29898;;;;;7464;;;;;;;;;;;;;847;;8;;;;;;;52.53;27.49;8.14;1.32;;1.74
PSY;2024;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;TOT;0;;;0;89;;;;;32485;22;;;902;29898;;;;;7464;;;;;;;;;;;;;847;;8;;;;;;;52.53;27.49;8.14;1.32;;1.74
PSY;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;GEN;;;;;20;;;;;7320;6;;;169;4034;;;;;1652;;;;1;;;5028;;;;;;1289;1261;;3.5;;;0;1;;28.8;9.9;7.8;5.9;2;
PSY;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;TOT;0;;;0;20;;;;;7320;6;;;169;4034;;;;;1652;;;;1;;;5028;;;;;;1289;1261;;3.5;;;;;;28.8;9.9;7.8;5.9;2;
PSY;2024;830100608;CHITS CH GEORGE SAND;830100616;GEN;;2;;;44;;;;;14675;20;;;558;13788;;;;;3789;;;2;1;1;11214;326;7873;5751;51;56;;1347;994;;8.58;;4.83;;;;;;;;;
PSY;2024;830100608;CHITS CH GEORGE SAND;830100616;INF;;1;;;;;;;;;24;;;;;;;;;3982;;;2;;;6018;11;1;63;1;12;26;792;616;;4.39;;0.65;;;;56.52;17.38;;15.91;7.03;8.27
PSY;2024;830100608;CHITS CH GEORGE SAND;830100616;TOT;1;;6;0;44;;;;;14675;44;;;558;13788;;;;;7771;;;4;1;1;17232;337;7874;5814;52;68;26;2128;1607;;12.97;;5.48;;;;56.52;17.38;;15.91;7.03;8.27
PSY;2024;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;GEN;;;;;67;;;40;;24522;20;0;;748;30600;;;3371;;2779;0;;;;;;;;;;;;746;;1;4.11;;2.53;0;0;;54.78;29.63;5.7;3.53;5.56;0.72
PSY;2024;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;TOT;0;;;0;67;;;40;;24522;20;0;;748;30600;;;3371;;2779;0;;;;;;;;;;;;746;;1;4.11;;2.53;;;;54.78;29.63;5.7;3.53;5.56;0.72
PSY;2024;830200515;CLINIQUE LES TROIS SOLLIES;830001012;GEN;;;;;109;;;;;39785;10;4;;1181;38209;;;;;5030;83;;;;;;;;;;;;1032;;4;0.35;1;0.6;0;1;;61.17;30.6;10.88;2.8;3.83;3.24
PSY;2024;830200515;CLINIQUE LES TROIS SOLLIES;830001012;TOT;0;;;0;109;;;;;39785;10;4;;1181;38209;;;;;5030;83;;;;;;;;;;;;1032;;4;0.35;1;0.6;;;;61.17;30.6;10.88;2.8;3.83;3.24
PSY;2024;830215919;CLINIQUE VAL DU FENOUILLET;750071292;GEN;;;;;82;;;;;29930;10;3;;203;25368;;;;;4580;4008;;;;;;;;;;;;273;;;2.19;;0.8;0;1;0;43.81;19.1;7.54;1.99;2.91;5.58
PSY;2024;830215919;CLINIQUE VAL DU FENOUILLET;750071292;TOT;0;;;0;82;;;;;29930;10;3;;203;25368;;;;;4580;4008;;;;;;;;;;;;273;;;2.19;;0.8;;;0;43.81;19.1;7.54;1.99;2.91;5.58
PSY;2024;840000509;CLINIQUE SAINT DIDIER;840000707;GEN;;;;;99;;;;;33290;12;;;760;33290;;;;;2841;;;;;;;;;;;;;813;;8;;;1.44;0;1;;35.89;22.67;7.66;4.07;0.8;0.69
PSY;2024;840000509;CLINIQUE SAINT DIDIER;840000707;TOT;0;;;0;99;;;;;33290;12;;;760;33290;;;;;2841;;;;;;;;;;;;;813;;8;;;1.44;;;;35.89;22.67;7.66;4.07;0.8;0.69
PSY;2024;840000541;CHS DE MONTFAVET;840000137;GEN;;7;;;287;6;;;;102172;207;;;3114;106402;2161;;;0;15128;0;0;17;42;26;89657;21003;25850;9157;4336;9748;3;18187;13441;;46.33;;8.91;0;0;;922.01;427.7;119.26;33.6;2.53;26.75
PSY;2024;840000541;CHS DE MONTFAVET;840000137;INF;;3;;;10;;;;;3650;72;;;121;2699;0;;;0;5291;0;0;12;7;3;24812;5776;2311;1136;14;519;25;3361;3048;;10.09;;;0;0;;185.68;96.37;6.1;21.75;7.46;23.71
PSY;2024;840000541;CHS DE MONTFAVET;840000137;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48485;;;;2291;2143;;1.06;;;;;;29.54;19.02;0.02;6.59;;2.42
PSY;2024;840000541;CHS DE MONTFAVET;840000137;TOT;1;;13;1;297;6;;;;105822;279;;;3235;109101;2161;;;0;20419;0;0;29;49;29;114469;26779;28161;58778;4350;10267;28;21196;18244;;57.48;;8.91;;;;1137.23;543.09;125.38;61.94;9.99;52.88
PSY;2024;840018691;HJ CMP CATTP REGAIN PERTUIS;130781131;GEN;;2;;;;;3;;;;12;;;;;;526;;;2309;;;1;;1;8095;;1897;802;6;;;890;762;;1.63;;0;0;0;;13.47;8.43;0;2.05;0;2
PSY;2024;840018691;HJ CMP CATTP REGAIN PERTUIS;130781131;INF;;1;;;;;;;;;;;;;;;;;;;;;1;;1;5867;;18;38;3;;8;344;337;;0.76;;0;0;0;;7.8;2.19;0;1.97;2.3;1.35
PSY;2024;840018691;HJ CMP CATTP REGAIN PERTUIS;130781131;TOT;1;;0;0;;;3;;;;12;;;;;;526;;;2309;;;2;;2;13962;;1915;840;9;;8;1231;1096;;2.39;;0;;;;21.27;10.62;0;4.02;2.3;3.35
PSY;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;GEN;;1;;;28;;;;;9968;18;;;624;7927;;;;;2552;;;3;10;0;26411;9873;0;3493;291;1524;23;4120;4055;;6.36;;;;1;;68.4;36.42;13.1;3.05;0.54;5.26
PSY;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;TOT;1;;;0;28;;;;;9968;18;;;624;7927;;;;;2552;;;3;10;0;26411;9873;0;3493;291;1524;23;4120;4055;;6.36;;;;;;68.4;36.42;13.1;3.05;0.54;5.26
PSY;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;GEN;;4;;;285;;19;;;104025;215;;;3418;74443;;2939;;;21027;;;11;7;10;63218;16275;5120;1513;147;5805;10;12674;9704;;22.8;;11.15;1;1;0;641.51;366.21;141.97;26.75;11.81;21.61
PSY;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;INF;;2;;;29;12;;;;10585;123;;;312;3819;519;;;;8029;;;17;3;13;28644;2252;1341;1020;;1213;35;3716;3029;;11.4;;0.8;1;1;0;291.76;148.33;11.48;42.03;23.75;39.05
PSY;2024;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;TOT;1;;0;1;314;12;19;;;114610;338;;;3730;78262;519;2939;;;29056;;;28;10;23;91862;18527;6461;2533;147;7018;45;16390;12733;;34.2;;11.95;;;0;933.27;514.54;153.45;68.78;35.56;60.66
PSY;2024;860000017;CH HENRI LABORIT;860780048;GEN;;4;;;222;59;0;55;0;81030;103;8;5;3237;75433;13848;;15305;;10873;30;12145;29;5;4;60417;8395;198;9114;3741;16441;8;16659;13870;;47.76;;;;1;;596.25;350.6;155.76;41.97;7.89;40.03
PSY;2024;860000017;CH HENRI LABORIT;860780048;INF;;1;;;24;22;;;;7847;110;;;700;6424;5971;;;;8956;;;12;2;0;26040;2445;;1453;25;2393;68;3626;2798;;17.23;;;;1;;196.57;107.71;6.98;27.75;17.16;36.97
PSY;2024;860000017;CH HENRI LABORIT;860780048;PEN;;;;;0;;;;;0;20;;1;0;0;;;;;5815;;1;;;;;;;9221;;;;1209;1097;;4.95;;;;;;18.02;13.02;;2.83;1.67;0.5
PSY;2024;860000017;CH HENRI LABORIT;860780048;TOT;1;;;1;246;81;0;55;0;88877;233;8;6;3937;81857;19819;;15305;;25644;30;12146;41;7;4;86457;10840;198;19788;3766;18834;76;21049;17480;;69.94;;;;;;810.84;471.33;162.74;72.55;26.72;77.5
PSY;2024;870000221;CLINIQUE SAINT MAURICE;870000973;GEN;;;;;33;;;;;12045;5;;;391;11760;;;;;2393;;;;1;;;3831;;;;;;328;;4;;;;0;1;;20.2;12.8;5.5;1;0.5;0.4
PSY;2024;870000221;CLINIQUE SAINT MAURICE;870000973;TOT;0;;;0;33;;;;;12045;5;;;391;11760;;;;;2393;;;;1;;;3831;;;;;;328;;4;;;;;;;20.2;12.8;5.5;1;0.5;0.4
PSY;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;GEN;;5;;;286;;;;;89874;278;1;1;2936;82338;;;;;19887;11;341;27;17;6;68803;5962;15012;21450;1948;9041;1;17025;14259;;55.32;;15.32;;;;754.15;463.83;114.64;35.03;9.86;32.96
PSY;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;INF;;2;;;30;;;;;9080;47;;;473;3893;;;;;3579;0;0;5;2;0;14274;551;0;124;94;2044;48;2554;2061;;5.81;;1.1;;;;132.68;73.99;13.41;10.05;8.04;12.77
PSY;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;PEN;;;;;4;;;;;1464;;;;26;186;;;;;0;;0;;;;;;;1192;;;;248;217;;0.27;;;;;;2;0.63;0;1.27;0;1
PSY;2024;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;TOT;1;;16;1;320;;;;;100418;325;1;1;3435;86417;;;;;23466;11;341;32;19;6;83077;6513;15012;22766;2042;11085;49;19456;16230;;61.4;;16.42;;;;888.83;538.45;128.05;46.35;17.9;46.73
PSY;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;GEN;;4;;;193;16;0;0;0;70638;52;6;1;3002;67353;4616;0;0;0;6586;12;728;17;5;6;62575;931;11089;5886;1408;5029;;11063;10876;0;17.02;0;0;1;0;0;520.57;247.35;102.55;28.34;3.44;21.37
PSY;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;INF;;1;;;7;2;;;0;2562;46;0;0;150;2094;0;;;0;4208;0;0;11;1;0;24353;415;0;9;64;1080;10;3554;3522;0;3.65;0;0;1;0;0;153.33;54.03;3.9;26.45;10.39;29.5
PSY;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;PEN;;;;;0;;;;;0;0;;0;0;0;;;;;0;;0;;;;;;;1823;;;;502;502;0;0.82;0;0;;;0;4.68;2.76;0;1.82;0;0
PSY;2024;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;TOT;1;;1;1;200;18;0;0;0;73200;98;6;1;3152;69447;4616;0;0;0;10794;12;728;28;6;6;86928;1346;11089;7718;1472;6109;10;14547;14296;0;21.49;0;0;;;0;678.58;304.14;106.45;56.61;13.83;50.87
PSY;2024;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;INF;;;;;;;;;;;20;;1;;;;;;;2584;;2584;;;;;;;;;;;167;;1;0.5;;;0;0;;9.55;4.6;;2.1;;2.85
PSY;2024;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;TOT;0;;;0;;;;;;;20;;1;;;;;;;2584;;2584;;;;;;;;;;;167;;1;0.5;;;;;;9.55;4.6;;2.1;;2.85
PSY;2024;890002298;CLINIQUE DE REGENNES;890000672;GEN;;5;;;110;;;;;40260;20;;;574;34646;;;;;1988;;;;;;;;;;;;;545;;6;;6;1;1;1;2;73.53;29.44;39.64;2.95;;1.5
PSY;2024;890002298;CLINIQUE DE REGENNES;890000672;TOT;1;;;0;110;;;;;40260;20;;;574;34646;;;;;1988;;;;;;;;;;;;;545;;6;;6;1;;;2;73.53;29.44;39.64;2.95;;1.5
PSY;2024;890002371;CLINIQUE KER YONNEC;890000722;GEN;;;;;155;;;;;56730;70;;;1919;48848;;;;;7865;;;;;;;;;;;;;2036;;8;;1;;1;0;;79.6;40.27;20.1;4.04;1.97;3.39
PSY;2024;890002371;CLINIQUE KER YONNEC;890000722;TOT;0;;;0;155;;;;;56730;70;;;1919;48848;;;;;7865;;;;;;;;;;;;;1916;;8;;1;;;;;79.6;40.27;20.1;4.04;1.97;3.39
PSY;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;GEN;;4;;;219;0;;;;79422;49;;;1752;54526;;;;;7599;;;11;13;8;34852;6027;7513;857;1346;3885;1;9188;7934;;11.71;;3.63;0;1;;375.78;203.37;85.61;14.89;2;6.4
PSY;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;INF;;1;;;10;;;;;3600;73;;;188;2673;0;;;;5358;;;8;7;8;24730;1615;1407;1461;65;1229;39;2965;2832;;4.43;;0.03;0;1;;123.33;61.69;5.66;16.35;11.21;14.82
PSY;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;PEN;;;;;;;;;;;;;;33;139;;;;;;;;;;;;;;8646;;;;1050;1015;;0.8;;;;;;8.96;4.4;;4.56;;
PSY;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;TOT;1;;14;1;229;0;;;;83022;122;;;1973;57338;0;;;;12957;;;19;20;16;59582;7642;8920;10964;1411;5114;40;12895;11541;;16.94;;3.66;;;;508.07;269.46;91.27;35.8;13.21;21.22
PSY;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;GEN;;1;;;83;7;0;;;32940;30;;;707;22894;50;;;;3597;;;1;1;1;9892;1825;3607;5153;326;5981;;4338;3349;;9.12;;4.12;1;1;;156.63;65.7;50.91;8.47;2.97;6.11
PSY;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;INF;;1;;;;;;;;;21;;;;;;;;;2152;;;1;1;;5475;35;;880;150;138;20;614;511;;1.61;;;1;1;;46.33;21.52;;10.81;2.16;6.06
PSY;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;;;;36;30;;;;;;;;;;;;;
PSY;2024;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;TOT;1;;1;1;83;7;0;;;32940;51;;;707;22894;50;;;;5749;;;2;2;1;15367;1860;3607;6125;476;6119;20;4910;3841;;10.73;;4.12;;;;202.96;87.22;50.91;19.28;5.13;12.17
PSY;2024;910000330;CHS BARTHELEMY DURAND;910140029;GEN;;9;;;253;95;3;47;11;79329;51;9;1;1826;79339;11557;0;4389;3362;4247;1;1582;18;10;14;75965;6274;11809;2679;1417;7056;609;10546;10343;;59.81;;;0;1;;622.37;340.89;113.47;41.31;9.64;40.86
