BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT;DIALYSE_AA100;DIALYSE_AA101
DIALYSE;2024;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;TOT;;;;;;;258;;;;;0;0
DIALYSE;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;122BX;;;;2;;;;;14;;;;
DIALYSE;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;TOT;0;;;;;;70;;;;;0;1
DIALYSE;2024;830100608;CHITS CH GEORGE SAND;830100616;1130X;;;;8;6;1089;;;;;;;
DIALYSE;2024;830100608;CHITS CH GEORGE SAND;830100616;TOT;0;;;;;;5;;;8;;0;0
DIALYSE;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;112AX;;;;1;;198;;;;;;;
DIALYSE;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;1130X;;;;14;43;5535;;;;;;;
DIALYSE;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;1140X;;;;1;4;507;;;;;;;
DIALYSE;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;TOT;0;;;;;;0;;;11;;0;0
DIALYSE;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;VACAN;;;;;;174;;;;;;;
DIALYSE;2024;830213625;AVODD UMD SAINT MICHEL;830002119;112AX;;;;;;74;;;;;;;
DIALYSE;2024;830213625;AVODD UMD SAINT MICHEL;830002119;1130X;;;;6;23;3401;;;;;;;
DIALYSE;2024;830213625;AVODD UMD SAINT MICHEL;830002119;VACAN;;;;;;23;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;112AX;;;;1;12;131;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;112BA;;;;32;115;18957;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;1130X;;;;28;20;2663;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;1140X;;;;1;0;41;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;1150A;;;;1;0;0;;;;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;1210;;;;;1;;;;132;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;121AX;;;;;0;;;;50;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;121CX;;;;1;1;;;;82;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;122AX;;;;1;0;;;;7;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;122BX;;;;0;1;;;;0;;;;
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;TOT;0;;;;;;0;1;;45;0;1;1
DIALYSE;2024;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;690049903;VACAN;;;;0;0;523;;;;;;;
DIALYSE;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1150A;;;;3;2;380;;;;;;;
DIALYSE;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1210;;;;;26;;;;1352;;;;
DIALYSE;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121AX;;;;;4;;;;208;;;;
DIALYSE;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121CX;;;;40;22;;;;1144;;;;
DIALYSE;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;TOT;0;;;;;;0;2;;6;6;0;1
DIALYSE;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;112BA;;;;18;94;14446;;;;;;;
DIALYSE;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;122AX;;;;1;1;;;;169;;;;
DIALYSE;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOT;0;;;;;;1432;;;98;;1;1
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112AX;;;;4;10;1576;;;;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112BA;;;;24;88;12948;;;;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1130X;;;;12;72;9439;;;;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1140X;;;;12;21;2372;;;;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1150A;;;;2;3;529;;;;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1210;;;;;6;;;;1910;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121AX;;;;;6;;;;772;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121CX;;;;20;;;;;1138;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;122BX;;;;31;3;;;;24;;;;
DIALYSE;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;TOT;0;;;;;;0;;;68;;1;1
DIALYSE;2024;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;1140X;;;;8;6;796;;;;;;;
DIALYSE;2024;840015200;ADPC PERTUIS AUTODIALYSE;130006810;1140X;;;;5;7;1007;;;;;;;
DIALYSE;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112AX;;;;4;;1042;;;;;;;
DIALYSE;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112BA;;;;20;;10402;;;;;;;
DIALYSE;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1130X;;;;9;;7033;;;;;;;
DIALYSE;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1140X;;;;8;;1118;;;;;;;
DIALYSE;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;TOT;0;;;;;;0;;;;;1;0
DIALYSE;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;112AX;;;;2;2;1160;;;;;;;
DIALYSE;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;112BA;;;;17;63;8659;;;;;;;
DIALYSE;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;1130X;;;;12;43;7041;;;;;;;
DIALYSE;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;1140X;;;;7;8;1004;;;;;;;
DIALYSE;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;TOT;0;;;;;;0;;;25;;1;0
DIALYSE;2024;840018642;ATIR UAD APT;840002844;1130X;;;;6;9;865;;;;;;;
DIALYSE;2024;840018642;ATIR UAD APT;840002844;1140X;;;;2;5;707;;;;;;;
DIALYSE;2024;840018642;ATIR UAD APT;840002844;TOT;1;1;5;;;;0;;;;;0;0
DIALYSE;2024;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;112BA;;;;12;12;888;;;;;;;
DIALYSE;2024;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;1130X;;;;10;32;5589;;;;;;;
DIALYSE;2024;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;TOT;0;;;;;;0;;;;;1;0
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;112AX;;;;4;;1137;;;;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;112BA;;;;23;79;8965;;;;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;1150A;;;;9;;;;;;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;1210;;;;;;;;;1400;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;121AX;;;;;;;;;903;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;121CX;;;;0;;;;;497;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;122AX;;;;0;;;;;35;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;122BX;;;;5;3;;;;103;;;;
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;TOT;1;4;;;;;1942;;;219;23;1;1
DIALYSE;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;VACAN;;;;;;1;;;;;;;
DIALYSE;2024;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1130X;;;;16;49;7883;;;;;;;
DIALYSE;2024;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1140X;;;;12;18;2931;;;;;;;
DIALYSE;2024;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;TOT;0;;;;;;13;;;;;0;0
DIALYSE;2024;850009762;DIALYSE ECHO LA TRANCHE;440002590;VACAN;;;;6;;247;;;;;;;
DIALYSE;2024;850011271;DIALYSE ECHO CHALLANS;440002590;1130X;;;;12;38;6046;;;;;;;
DIALYSE;2024;850011271;DIALYSE ECHO CHALLANS;440002590;1140X;;;;6;6;897;;;;;;;
DIALYSE;2024;850011271;DIALYSE ECHO CHALLANS;440002590;TOT;0;;;;;;125;;;;;0;0
DIALYSE;2024;850022047;DIALYSE ECHO ILE D'YEU;440002590;1130X;;;;4;2;564;;;;;;;
DIALYSE;2024;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1130X;;;;10;27;4159;;;;;;;
DIALYSE;2024;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1140X;;;;2;0;54;;;;;;;
DIALYSE;2024;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;TOT;0;;;;;;3;;;;;0;0
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;112AX;;;;1;;84;;;;;;;
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;112BA;;;;20;54;8558;;;;;;;
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1130X;;;;7;12;1697;;;;;;;
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1140X;;;;2;5;1188;;;;;;;
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;122AX;;;;0;;;;;84;;;;
DIALYSE;2024;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;TOT;0;;;;;;214;;;1;;1;1
DIALYSE;2024;860000223;CHU LA MILETRIE;860014208;112BA;;;;23;111;16059;;;;;;;
DIALYSE;2024;860000223;CHU LA MILETRIE;860014208;122AX;;;;1;;;;;83;;;;
DIALYSE;2024;860000223;CHU LA MILETRIE;860014208;TOT;0;;;;;;1074;3;;58;9;1;1
DIALYSE;2024;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;1130X;;;;16;43;5926;;;;;;;
DIALYSE;2024;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;TOT;0;;;;;;;;;30;;0;0
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;112AX;;;;2;0;210;;;;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1130X;;;;34;74;11211;;;;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1140X;;;;10;6;909;;;;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1150A;;;;0;0;91;;;;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1210;;;;;18;;;;884;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121AX;;;;;13;;;;678;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121CX;;;;5;5;;;;206;;;;
DIALYSE;2024;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;TOT;0;;;;;;;;;65;14;0;1
DIALYSE;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;112BA;;;;32;125;17522;;;;;;;
DIALYSE;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;112BE;;;;0;;132;;;;;;;
DIALYSE;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;122BX;;;;1;2;;;;371;;;;
DIALYSE;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;TOT;0;;;;;;1881;;;51;0;1;1
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112AX;;;;2;7;164;;;;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112BA;;;;12;64;8191;;;;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1130X;;;;4;11;138;;;;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1150A;;;;1;4;970;;;;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1210;;;;;59;;;;3093;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121AX;;;;;12;;;;474;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121CX;;;;45;47;;;;2619;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;122AX;;;;2;2;;;;46;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;122BX;;;;3;;;;;39;;;;
DIALYSE;2024;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;TOT;0;;;;;;0;4;;52;24;1;1
DIALYSE;2024;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1130X;;;;18;60;10272;;;;;;;
DIALYSE;2024;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1140X;;;;6;22;2549;;;;;;;
DIALYSE;2024;870018256;UNITE DIALYSE ST YRIEIX LA PERCHE;870000700;1130X;;;;12;19;2317;;;;;;;
DIALYSE;2024;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;1140X;;;;3;3;459;;;;;;;
DIALYSE;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1130X;;;;8;15;2201;;;;;;;
DIALYSE;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1140X;;;;3;3;352;;;;;;;
DIALYSE;2024;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;TOT;1;1;13;;;;;;;;;0;0
DIALYSE;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;1130X;;;;8;34;5496;;;;;;;
DIALYSE;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;1140X;;;;3;3;571;;;;;;;
DIALYSE;2024;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;TOT;1;1;34;;;;;;;;;0;0
DIALYSE;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1130X;;;;10;33;4963;;;;;;;
DIALYSE;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1140X;;;;7;7;1012;;;;;;;
DIALYSE;2024;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;TOT;1;1;33;;;;;;;;;0;0
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;112BA;;;;35;121;19014;;;;;;;
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1210;;;;;6;;;;269;;;;
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;121AX;;;;;;;;;24;;;;
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;121CX;;;;6;6;;;;245;;;;
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;122AX;;;;3;;;;;9;;;;
DIALYSE;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOT;0;;;;;;108;1;;68;1;1;1
DIALYSE;2024;890003130;UNITE DE DIALYSE DE SENS;210012290;1130X;;;;12;44;6557;;;;;;;
DIALYSE;2024;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;112AX;;;;1;1;44;;;;;;;
DIALYSE;2024;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;1130X;;;;19;73;10748;;;;;;;
DIALYSE;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;1210;;;;;11;;;;585;;;;
DIALYSE;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;121AX;;;;;10;;;;551;;;;
DIALYSE;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;121CX;;;;1;1;;;;34;;;;
DIALYSE;2024;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;TOT;0;;;;;;;;;;;0;1
DIALYSE;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;1150A;;;;4;4;1129;;;;;;;
DIALYSE;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;1210;;;;;2;;;;121;;;;
DIALYSE;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;121AX;;;;;1;;;;70;;;;
DIALYSE;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;121CX;;;;1;1;;;;51;;;;
DIALYSE;2024;890973431;ANTENNE DIALYSE DE SENS;210012290;TOT;0;;;;;;;;;;;0;1
DIALYSE;2024;890975527;CH AUXERRE;890000037;112BA;;;;16;66;8746;;;;;;;
DIALYSE;2024;890975527;CH AUXERRE;890000037;TOT;0;;;;;;1005;;;223;;1;0
DIALYSE;2024;890975543;CH JOIGNY;890000417;TOT;0;;;;;;3;;;;;0;0
DIALYSE;2024;890975550;CH SENS;890970569;112BA;;;;18;75;8718;;;;;;;
DIALYSE;2024;890975550;CH SENS;890970569;TOT;0;;;;;;416;1;;;;1;0
DIALYSE;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;112AX;;;;1;;41;;;;;;;
DIALYSE;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;1130X;;;;9;39;5468;;;;;;;
DIALYSE;2024;900001728;UNITE DE DIALYSE DE BELFORT;210012290;1140X;;;;;;15;;;;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;112BA;;;;32;132;17139;;;;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;1130X;;;;8;8;1203;;;;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;1210;;;;;33;;;;1558;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;121AX;;;;;22;;;;1106;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;121CX;;;;11;11;;;;452;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;122AX;;;;3;0;;;;300;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;122BX;;;;5;6;;;;175;;;;
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;TOT;0;;;;;;1928;;;106;11;1;1
DIALYSE;2024;900003039;HNFC SITE TREVENANS;900000365;VACAN;;;;1;;;;;;;;;
DIALYSE;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;TOT;0;;;;;;28;;;;;0;0
DIALYSE;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;112BA;;;;24;;17182;;;;;;;
DIALYSE;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;1130X;;;;4;;2976;;;;;;;
DIALYSE;2024;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;TOT;0;;;;;;0;;;;;1;0
DIALYSE;2024;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;1140X;;;;11;43;6548;;;;;;;
DIALYSE;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;112AX;;;;2;0;535;;;;;;;
DIALYSE;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;112BA;;;;13;61;9292;;;;;;;
DIALYSE;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;1130X;;;;8;37;5777;;;;;;;
DIALYSE;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;1140X;;;;3;10;1619;;;;;;;
DIALYSE;2024;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;TOT;0;;;;;;0;1;;24;;1;0
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;112BA;;;;10;48;5396;;;;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1140X;;;;6;24;3029;;;;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1150A;;;;0;0;95;;;;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1210;;;;;50;;;;2600;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;121AX;;;;;17;;;;884;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;121CX;;;;2;33;;;;1716;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;122AX;;;;2;1;;;;41;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;122BX;;;;2;2;;;;201;;;;
DIALYSE;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;TOT;0;;;;;;2686;2;;76;11;1;1
DIALYSE;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;112AX;;;;1;0;216;;;;;;;
DIALYSE;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;1130X;;;;12;29;4332;;;;;;;
DIALYSE;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;1140X;;;;2;3;531;;;;;;;
DIALYSE;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;1150A;;;;3;3;509;;;;;;;
DIALYSE;2024;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;TOT;0;;;;;;0;1;;1;;0;0
DIALYSE;2024;910150010;CH FREDERIC HENRI MANHES;910014919;112AX;;;;2;0;34;;;;;;;
DIALYSE;2024;910150010;CH FREDERIC HENRI MANHES;910014919;112BA;;;;20;75;11170;;;;;;;
DIALYSE;2024;910150010;CH FREDERIC HENRI MANHES;910014919;1130X;;;;12;6;1193;;;;;;;
DIALYSE;2024;910150010;CH FREDERIC HENRI MANHES;910014919;1150A;;;;9;6;1856;;;;;;;
DIALYSE;2024;910150010;CH FREDERIC HENRI MANHES;910014919;TOT;0;;;;;;171;;;7;;1;0
DIALYSE;2024;910300144;CMCO D EVRY;910000447;112AX;;;;1;0;1;;;;;;;
DIALYSE;2024;910300144;CMCO D EVRY;910000447;112BA;;;;28;145;22620;;;;;;;
DIALYSE;2024;910300144;CMCO D EVRY;910000447;1130X;;;;8;32;4992;;;;;;;
DIALYSE;2024;910300144;CMCO D EVRY;910000447;TOT;0;;;;;;291;;;;;1;0
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;112BA;;;;13;77;11039;;;;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;1210;;;;;10;;;;383;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;121AX;;;;;1;;;;71;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;121CX;;;;11;9;;;;312;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;122AX;;;;10;;;;;95;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;122BX;;;;5;;;;;8;;;;
DIALYSE;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;TOT;0;;;;;;394;;;;;1;1
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;112AX;;;;1;1;31;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;112BA;;;;20;145;17978;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1130X;;;;12;61;3233;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1140X;;;;6;0;0;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1150A;;;;3;3;847;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1210;;;;;11;;;;2;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;121AX;;;;;9;;;;;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;121CX;;;;2;2;;;;2;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;122AX;;;;1;0;;;;0;;;;
DIALYSE;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;TOT;0;;;;;;607;1;;;;1;1
DIALYSE;2024;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;112AX;;;;1;4;692;;;;;;;
DIALYSE;2024;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;1130X;;;;8;27;4156;;;;;;;
DIALYSE;2024;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;1140X;;;;6;29;3966;;;;;;;
DIALYSE;2024;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;1150A;;;;7;7;1745;;;;;;;
DIALYSE;2024;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;TOT;0;;;;;;0;1;;7;;0;0
DIALYSE;2024;910814144;UNITE DE DIALYSE AURA CORBEIL;940026677;112AX;;;;1;;481;;;;;;;
DIALYSE;2024;910814144;UNITE DE DIALYSE AURA CORBEIL;940026677;1140X;;;;6;22;2548;;;;;;;
DIALYSE;2024;910814144;UNITE DE DIALYSE AURA CORBEIL;940026677;TOT;0;;;;;;;;;8;;0;0
DIALYSE;2024;910814144;UNITE DE DIALYSE AURA CORBEIL;940026677;VACAN;;;;;;84;;;;;;;
DIALYSE;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;112BA;;;;16;;8942;;;;;;;
DIALYSE;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;1130X;;;;4;;989;;;;;;;
DIALYSE;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;122AX;;;;2;;;;;2;;;;
DIALYSE;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;TOT;0;;;;;;229;1;;15;0;1;1
DIALYSE;2024;920000650;HOPITAL FOCH;920150059;112BA;;;;12;36;4377;;;;;;;
DIALYSE;2024;920000650;HOPITAL FOCH;920150059;TOT;0;;;;;;1172;0;;;;1;0
DIALYSE;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;TOT;0;;;;;;73;;;;;0;0
