BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A25;ORG_A26;ORG_A27;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2024;780300406;HOPITAL PRIVE DE PARLY II;780018032;22;C;;;;;;;;;;;;;;;;;;;;26;C;;;;;1;1;1;0;;;;;;
ORG;2024;780300414;CH PRIVE DE L EUROPE;780000675;;;;;;;;;;;;;;;;4;D;;;;;6;C;;;;;1;1;1;1;1;YVELINES NORD;;;;
ORG;2024;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;;;;1;D;;;;;;;;;;;;;;;;;16;C;;;;;0;1;2;0;;;;;;
ORG;2024;780300455;CH PRIVE DU MONTGARDE;780000717;;;;1;E;;;;;;;;;;;6;A;B;;;;;;;;;;1;;;1;1;YVELINES NORD;;;;
ORG;2024;780310025;CLINIQUE VILLA DES PAGES;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;1;2;0;;;;;;
ORG;2024;780420022;SSR LE CERRSY;930027347;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;780420048;MAISON REPOS ET CONVALESCENCE L OASIS;780021069;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;;;;1;C;;;;;;;;;;;;;;;;;23;C;;;;;0;0;;0;;;;;;
ORG;2024;780700027;INSTITUT DE READAPTATION D'ACHERES;780822193;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;1;3;NORD OUEST VAL D'OISE;YVELINES NORD;YVELINES SUD;;
ORG;2024;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;C;;3;A;;0;;;0;;;0;;;0;;;1;C;;;;;0;;;0;;1;;;;;;;
ORG;2024;780808234;SERVICE DE DIALYSE A DOMICILE;780822920;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;780822631;CENTRE AUTODIALYSE LES ARCADES;780822920;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;780823134;UNITE D AUTODIALYSE BEAUREGARD;780822920;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;;;;;;;;;;1;C;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;780826152;UNITE D AUTODIALYSE IMPRESSIONNISTES;780822920;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;;;;4;A;B;;;;;;;;;;2;D;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;;;;;;;;;;;;;;;;;;;;;;2;B;C;9;B;;0;0;;;;;;;;
ORG;2024;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;;;;;;;;;;;;;;;;;;;;;;2;B;C;9;B;;0;1;2;;;;;;;
ORG;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;1;1;1;1;DEUX SÈVRES;;;;
ORG;2024;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;0;;;0;;;0;;;0;;;0;;;0;;;0;;;7;;;0;;;1;1;2;0;;;;;;
ORG;2024;790000269;SSR PEDIATRIQUE LES TERRASSES NIORT;870015336;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;C;D;0;;;0;0;;0;;;;;;
ORG;2024;790000681;MELIORIS LE GRAND FEU;790002497;;;;;;;;;;;;;;;;;;;;;;26;D;E;;;;0;1;2;1;1;DEUX SÈVRES;;;;
ORG;2024;790007306;AURA POITOU-CH - NIORT;860000348;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;0;;1;1;DEUX SÈVRES;;;;
ORG;2024;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;DEUX SÈVRES;;;;
ORG;2024;790009948;POLYCLINIQUE D'INKERMANN;790001242;1;C;;;;;;;;1;C;;;;;;;;;;;29;C;;;;;1;1;1;0;;;;;;
ORG;2024;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;0;;1;1;DEUX SÈVRES;;;;
ORG;2024;790017289;HAD NORD 79;790017271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;DEUX SÈVRES;;;;
ORG;2024;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;;;;4;A;C;;;;;;;;;;;;;2;C;;155;C;A;;;;1;1;1;0;;;;;;
ORG;2024;790020960;CH NIORT- HAD SUD DEUX SEVRES;790000012;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;800000143;CH ABBEVILLE;800000028;;;;1;;;;;;;;;;;;1;;;;;;543;;;;;;0;1;1;0;;;;;;
ORG;2024;800000150;SSR PCP ALBERT;800002982;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;C;D;0;;;0;1;2;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800000184;CH ALBERT;800000036;;;;1;A;;;;;1;B;;1;B;;;;;;;;;;;;;;0;0;;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800000200;CH CORBIE;800000051;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;0;0;;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800000226;CH DOULLENS;800000069;0;;;6;B;C;0;;;0;;;0;;;1;D;;2;C;D;75;C;D;10;C;D;1;1;1;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800000275;CH HAM;800000077;;;;2;A;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;
ORG;2024;800000390;CH CHIMR MONTDIDIER;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;3;C;;32;D;C;;;;0;0;;;;;;;;
ORG;2024;800000432;CH PÉRONNE;800000093;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;;;;;;;
ORG;2024;800000440;CH CHIMR ROYE;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;3;C;;32;D;C;0;;;0;0;;;;;;;;
ORG;2024;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;;;;4;A;;1;E;;;;;6;B;;;;;2;C;C;145;C;E;;;;0;0;;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;;3;A;D;;;;;;;;;;;;;1;C;;1;C;;1;C;;0;0;;;;;;;;
ORG;2024;800000523;HAD ASS BOVES;800000853;;;;;;;;;;;;;;;;;;;;;;;;;31;C;A;0;1;1;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800002503;SA SAINTE-ISABELLE;800001141;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;;1;2;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800006124;CHU AMIENS SUD;800000044;;;;14;;;;;;2;;;3;;;1;;;4;;;1087;;;;;;0;1;1;;;;;;;
ORG;2024;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;;;;;;;;;;;;;;;;;;;;;;14;C;;;;;0;0;;0;;;;;;
ORG;2024;800009466;POLYCLINIQUE DE PICARDIE;800002982;0;;;0;;;0;;;0;;;0;;;0;;;0;;;78;;;;;;0;1;2;0;;;;;;
ORG;2024;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;;;;2;D;C;;;;;;;2;B;;1;A;;;;;110;C;D;;;;0;1;2;0;;;;;;
ORG;2024;800012528;SSR PAUCHET CORBIE;800003071;;;;1;D;;;;;;;;;;;;;;;;;35;;;;;;0;1;2;0;;;;;;
ORG;2024;800013179;CLINIQUE DE L'EUROPE;800013138;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;800015489;HAD CH ALBERT;800000036;;;;1;A;;;;;1;B;;1;B;;;;;;;;;;;;;;0;0;;1;1;SOMME LITTORAL SUD;;;;
ORG;2024;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;11;C;;;;;;;;;;;;;;;;;;;;0;;;13;C;G;0;1;1;0;;;;;;
ORG;2024;800016727;SSR PAUCHET AMIENS;800003071;;;;;;;1;C;;;;;;;;;;;;;;32;C;D;;;;0;1;2;0;;;;;;
ORG;2024;800016768;HAD PAUCHET MONTDIDIER;800003071;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;2;OISE NORD EST (ONE);SOMME LITTORAL SUD;;;
ORG;2024;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920039682;;;;;;;;;;;;;;;;;;;;;;13;C;C;;;;0;;;0;;;;;;
ORG;2024;800018491;IOP SOPP AMIENS;800018483;0;;;1;C;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;0;;0;;;;;;
ORG;2024;800021818;CENTRE PSYPRO AMIENS;690052147;;;;;;;;;;;;;;;;1;A;B;;;;8;;;;;;1;0;;0;;;;;;
ORG;2024;810000158;SSR LE REFUGE PROTESTANT MAZAMET;240000265;;;;;;;;;;;;;1;B;;;;;;;;3;C;;;;;1;0;;0;;;;;;
ORG;2024;810000224;CL CLAUDE BERNARD ALBI;810000471;;;;;;;;;;;;;1;;;2;;;;;;75;;;;;;1;1;2;0;;;;;;
ORG;2024;810000232;CMRF ALBI;810099903;;;;;;;;;;;;;;;;1;B;;;;;37;C;D;1;A;;1;1;2;0;;;;;;
ORG;2024;810000448;POLYCLI FILIERIS STE BARBE CARMAUX;750050759;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;810000505;CH ALBI;810000331;;;;4;C;E;;;;;;;3;B;G;1;D;;;;;74;C;D;;;;0;1;1;1;1;TARN REVELOIS ET SAINT-PONAIS - COEUR D'OCCITANIE;;;;
ORG;2024;810000513;CH GAILLAC;810000349;;;;2;A;D;;;;;;;;;;1;D;;;;;25;C;D;4;C;G;1;1;1;;;;;;;
ORG;2024;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;;;;;;;3;A;C;;;;3;A;B;1;D;A;;;;;;;;;;0;1;1;;;;;;;
ORG;2024;810000539;CH GRAULHET;810000398;;;;2;A;D;;;;;;;;;;1;D;;;;;26;C;A;1;B;;1;1;2;;;;;;;
ORG;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;;;;3;A;;;;;;;;;;;;;;;;;33;A;B;;;;;;;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;810003954;CRPA VALENCE D'ALBIGEOIS;810099903;;;;;;;;;;;;;;;;1;B;;;;;20;C;D;2;A;;1;1;2;0;;;;;;
ORG;2024;810004200;CL SSR KORIAN LE CHATEAU CAHUZAC;310025010;10;C;;;;;;;;;;;;;;;;;;;;10;C;;6;D;;1;1;2;0;;;;;;
ORG;2024;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;810101170;CL TOULOUSE LAUTREC ALBI;810101162;;;;;;;;;;;;;;;;;;;;;;55;C;;;;;1;1;2;0;;;;;;
ORG;2024;810101444;POLYCLINIQUE DU SIDOBRE CASTRES;810000992;;;;;;;;;;;;;2;A;;2;A;;;;;10;C;;;;;1;1;1;0;;;;;;
ORG;2024;820000032;CH MONTAUBAN;820000016;;;;2;D;A;;;;;;;;;;1;D;;1;C;;;;;1;A;;0;1;2;;;;;;;
ORG;2024;820000040;CL CROIX ST MICHEL DR BOYE MONTAUBAN;820000081;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;820000057;CL PONT DE CHAUME MONTAUBAN;820000131;;;;;;;;;;;;;;;;1;A;B;;;;28;C;;;;;1;1;1;0;;;;;;
ORG;2024;820000065;CL DU DR HONORE CAVE MONTAUBAN;820000156;;;;1;G;;;;;;;;;;;;;;;;;16;A;;3;C;;0;0;;1;1;TARN-ET-GARONNE;;;;
ORG;2024;820000412;CL DE LONGUES AYGUES NEGREPELISSE;820000560;;;;;;;;;;;;;;;;;;;;;;3;A;B;;;;0;0;;0;;;;;;
ORG;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;;;;;;;;;;;;;2;A;A;0;;;0;;;9;C;C;0;;;0;0;;1;1;TARN-ET-GARONNE;;;;
ORG;2024;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;;;;1;D;;;;;;;;;;;;;;;;;4;C;B;;;;1;1;2;1;1;TARN-ET-GARONNE;;;;
ORG;2024;820003218;CL SSR LA PINEDE ST NAUPHARY;820008142;;;;;;;;;;;;;;;;;;;;;;36;C;;;;;1;1;2;0;;;;;;
ORG;2024;820003911;FONDATION J BOST LOU CAMIN MONTAUBAN;240000265;1;C;;;;;;;;;;;1;E;;;;;;;;;;;;;;0;0;;0;;;;;;
ORG;2024;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2024;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;;4;A;C;;;;;;;1;B;;;;;4;C;;360;C;A;;;;1;1;1;;;;;;;
ORG;2024;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;C;D;1;C;D;;;;;;;;;;;;;;;;542;C;D;;;;;0;;;;;;;;
ORG;2024;830000303;HOPITAL LEON BERARD;830100541;;;;1;A;;;;;;;;;;;;;;;;;45;C;D;;;;1;1;2;0;;;;;;
ORG;2024;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;;;;;;;;;;4;A;;;;;;;;1;C;;216;C;D;;;;0;1;1;1;1;VAR;;;;
ORG;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;1;A;;;;;;;;;;;1;D;;;;;5;C;;;;;0;1;2;1;1;VAR;;;;
ORG;2024;830000345;CHITS CH SAINTE MUSSE;830100616;;;;5;E;A;;;;;;;2;B;;1;D;;2;C;D;;C;D;;;;1;1;2;;;;;;;
ORG;2024;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;;;;1;A;;;;;;;;2;A;B;;;;;;;49;C;A;2;C;;0;1;1;1;1;VAR;;;;
ORG;2024;830003877;CLINIQUE LA BASTIDE;920030921;;;;;;;;;;;;;;;;;;;;;;11;C;D;;;;1;0;;0;;;;;;
ORG;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;1;1;0;;;;;;
ORG;2024;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;;;;;;;;;;;;;;;;;;;;;;2;C;C;;;;0;0;;1;1;VAR;;;;
ORG;2024;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;;;;;;;;;;;;;2;B;A;3;A;;;;;12;;;;;;0;0;;0;;;;;;
ORG;2024;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;1;1;VAR;;;;
ORG;2024;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;;;;;;;;;;;;;;;;;;;;2;C;C;;;;0;0;;0;;;;;;
ORG;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;
ORG;2024;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;;;;;;;;;;;;;;;;;;;;2;;;;;;0;0;;0;;;;;;
ORG;2024;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;1;1;VAR;;;;
ORG;2024;830016556;CLINIQUE LES ESPERELS;830000451;;;;;;;;;;;;;;;;;;;;;;13;C;;;;;0;0;;0;;;;;;
ORG;2024;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;1;1;VAR;;;;
ORG;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;;;;1;A;;;;;;;;1;A;;;;;;;;;;;1;A;;1;1;1;0;;;;;;
ORG;2024;830017497;CLINIQUE LE GOLFE;830004958;;;;;;;;;;;;;;;;;;;;;;21;C;D;;;;1;0;;0;;;;;;
ORG;2024;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;;;;;;;;;;;;;;;;;;;;7;;;;;;0;0;;0;;;;;;
ORG;2024;830019600;HAD CAP DOMICILE ANTENNE OUEST;830000063;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;830100012;APHP HOPITAL SAN SALVADOUR;750712184;;;;1;A;;;;;;;;;;;;;;;;;6;C;D;;;;0;1;2;0;;;;;;
ORG;2024;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;1;2;0;;;;;;
ORG;2024;830100251;CLINIQUE DU CAP D'OR;830000063;4;C;;0;;;0;;;0;;;0;;;3;A;D;0;;;70;C;;0;;;1;0;;0;;;;;;
ORG;2024;830100319;POLYCLINIQUE LES FLEURS;830020855;;;;;;;;;;;;;;;;3;A;D;;;;2;A;C;;;;1;1;2;0;;;;;;
ORG;2024;830100327;CLINIQUE LES LAURIERS;830000105;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;830100335;CLINIQUE LES OLIVIERS;920030269;;;;;;;;;;;;;;;;;;;;;;21;C;;;;;1;1;2;0;;;;;;
ORG;2024;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;1;A;C;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;830100392;POLYCLINIQUE NOTRE DAME;830000154;;;;;;;;;;;;;;;;;;;;;;20;A;C;;;;1;1;1;1;1;VAR;;;;
ORG;2024;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;;;;;;;;;;;;;;;;;;;;16;C;D;;;;0;1;1;0;;;;;;
ORG;2024;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;;;;;;;;;;;;;;;;4;A;D;;;;4;C;D;;;;1;1;1;0;;;;;;
ORG;2024;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;;;;;;
ORG;2024;830100459;CLINIQUE SAINT MICHEL;830000212;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;0;;0;;;;;;
ORG;2024;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;;;12;E;A;;;;;;;5;B;E;2;D;B;;;;2673;;;;;;1;1;1;0;;;;;;
ORG;2024;830100574;HOP INSTRUC DES ARMEES SAINTE ANNE;750821092;;;;;;;;;;1;E;;1;B;;;;;1;C;;63;C;E;1;;;0;1;1;0;;;;;;
ORG;2024;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;;;;;;;;;;;;;;;;;;;;;;88;C;A;;;;1;1;2;0;;;;;;
ORG;2024;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;3;D;;;;;;;;;;;;;;;;;;;;23;C;E;;;;0;0;;1;9;VAR;;;;
ORG;2024;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;;;;;;1;A;;;;;;;;3;D;;;;;0;1;1;1;1;VAR;;;;
ORG;2024;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;;;;;;;;;;;;;;;;;;;;;;23;C;D;;;;0;;;0;;;;;;
ORG;2024;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;1;1;2;0;;;;;;
ORG;2024;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;;;;;;;;;;;;;;;21;C;D;;;;1;0;;0;;;;;;
ORG;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;;;;;;;;;;;;;;;;14;C;;3;E;;0;1;1;0;;;;;;
ORG;2024;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;4;C;D;0;;;0;;;0;;;0;;;0;;;0;;;34;C;D;1;B;;1;1;2;0;;;;;;
ORG;2024;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;1;1;0;;;;;;
ORG;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;;2;A;;;;;;;;1;B;;2;D;;;;;26;C;D;;;;1;;2;0;;;;;;
ORG;2024;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;;;;;;;;;;;;;1;A;D;;;;;;;100;C;D;;;;;;;1;1;VAR;;;;
ORG;2024;830213617;AVODD UDM CH BRIGNOLES;830002119;;;;;;;;;;;;;;;;;;;;;;3;;;;;;0;0;;0;;;;;;
ORG;2024;830213625;AVODD UMD SAINT MICHEL;830002119;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;0;;;;;;
ORG;2024;830215919;CLINIQUE VAL DU FENOUILLET;750071292;;;;;;;;;;;;;;;;;;;;;;18;C;;;;;1;0;;1;1;VAR;;;;
ORG;2024;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;1;1;1;1;1;VAR;;;;
ORG;2024;840000202;CSSR LE MYLORD SITE POLE SANTE;130037815;;;;;;;;;;;;;1;A;;;;;;;;21;A;C;;;;1;1;1;0;;;;;;
ORG;2024;840000285;POLYCLINIQUE URBAIN V;840000608;;;;;;;;;;;;;;;;;;;;;;13;;;;;;0;1;2;0;;;;;;
ORG;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;;2;C;;1;D;;;;;1;A;;;;;1;C;;20;C;;5;D;;1;1;2;;;;;;;
ORG;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;;;;;;;;;;1;G;E;;;;;;;;;;;;;;;;;1;1;0;;;;;;
ORG;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;C;;0;;;0;;;0;;;1;A;;1;D;;1;C;;13;C;B;0;;;1;1;1;;;;;;;
ORG;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;1;D;;;;;;;;;;;1;D;;;;;;;;;;;1;1;2;1;1;VAUCLUSE;;;;
ORG;2024;840000426;CENTRE HOSPITALIER DE GORDES;840000061;;;;1;B;;;;;;;;1;A;;;;;;;;16;C;;;;;1;1;2;;;;;;;
ORG;2024;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;;;;;;;;;;;2;A;B;;;;;;;15;A;B;3;;;1;1;2;1;1;VAUCLUSE;;;;
ORG;2024;840000467;CLINIQUE D'ORANGE;840003651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;;;;;;
ORG;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;D;;;;;;;;;;1;;D;;;;;;;;;;0;1;2;1;1;VAUCLUSE;;;;
ORG;2024;840000491;CHI SITE DE PERTUIS;130041916;;;;;;;;;;;;;;;;1;D;;;;;24;C;;;;;1;1;1;;;;;;;
ORG;2024;840000509;CLINIQUE SAINT DIDIER;840000707;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;1;0;;0;;;;;;
ORG;2024;840000517;CENTRE HOSPITALIER DE SAULT;840000103;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;A;B;0;;;0;0;;1;1;VAUCLUSE;;;;
ORG;2024;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;;;;;;;;;;;;4;B;C;3;C;A;;;;0;1;2;;;;;;;
ORG;2024;840000533;CH JULES NIEL DE VALREAS;840000129;;;;;;;;;;;;;1;A;;;;;5;C;;43;A;;;;;1;1;2;1;1;VAUCLUSE;;;;
ORG;2024;840000541;CHS DE MONTFAVET;840000137;;;;1;D;;;;;;;;3;A;E;;;;;;;2;;;;;;0;1;1;1;1;VAUCLUSE;;;;
ORG;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;;;;6;D;E;2;C;;;;;2;B;D;5;B;;1;C;;177;E;;;;;0;1;1;0;;;;;;
ORG;2024;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;;;;;;
ORG;2024;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;A;C;;;;0;0;;0;;;;;;
ORG;2024;840011340;HADAR;840003164;;;;;;;;;;;;;;;;;;;;;;153;C;;;;;0;0;;1;1;VAUCLUSE;;;;
ORG;2024;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;840013312;CLINIQUE RHONE DURANCE;840003685;;;;;;;;;;;;;;;;;;;;;;21;;;;;;0;1;2;1;1;VAUCLUSE;;;;
ORG;2024;840013445;CLINIQUE FONTVERT;840014658;1;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;1;1;0;;;;;;
ORG;2024;840014088;CLINIQUE LES CYPRES;310025010;5;C;D;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;1;2;0;;;;;;
ORG;2024;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;;;;;;;;;;;;;;;;;;;;;;51;C;D;;;;0;;;0;;;;;;
ORG;2024;840015200;ADPC PERTUIS AUTODIALYSE;130006810;;;;;;;;;;;;;;;;;;;;;;2;D;;;;;0;0;;0;;;;;;
ORG;2024;840017172;SYNERGIA VENTOUX;840017164;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;A;;;;0;0;;0;;;;;;
ORG;2024;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;VAUCLUSE;;;;
