BOR;AN;FI;RS;GRP;FI_ET;RS_ET
ST;2024;850000043;HOPITAL DUMONTE;02;850000191;HOPITAL DUMONTE
ST;2024;850000084;CH COTE DE LUMIERE;02;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE
ST;2024;850000084;CH COTE DE LUMIERE;02;850021049;USLD LES MAISONNEES DE LUMIERE
ST;2024;850000092;CH GEORGES MAZURELLE;02;850000258;CENTRE HOSPITALIER G. MAZURELLE
ST;2024;850000092;CH GEORGES MAZURELLE;02;850021866;USLD CHS GEORGES MAZURELLE
ST;2024;850000100;HOPITAL DE NOIRMOUTIER;02;850022013;SSR HOPITAL NOIRMOUTIER
ST;2024;850009010;CH LOIRE VENDEE OCEAN;02;440000560;CH LVO SITE DE MACHECOUL
ST;2024;850009010;CH LOIRE VENDEE OCEAN;02;440021202;USLD CH LVO MACHECOUL
ST;2024;850009010;CH LOIRE VENDEE OCEAN;02;850000175;CH LVO - SITE DE CHALLANS
ST;2024;850009010;CH LOIRE VENDEE OCEAN;02;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE
ST;2024;850009010;CH LOIRE VENDEE OCEAN;02;850003377;USLD CH LVO AQUARELLE
ST;2024;850025867;GP HOSP ET MS DES COLLINES VENDEENNES;02;850000647;CH DES COLLINES VENDEENNES
ST;2024;860000348;AURA POITOU-CHARENTES;06;160006110;AURA POITOU-CH - LA COURONNE
ST;2024;860000348;AURA POITOU-CHARENTES;06;160012159;AURA POITOU-CH - CHATEAUBERNARD
ST;2024;860000348;AURA POITOU-CHARENTES;06;790007306;AURA POITOU-CH - NIORT
ST;2024;860000348;AURA POITOU-CHARENTES;06;790016794;AURA POITOU-CHARENTES - PARTHENAY
ST;2024;860000348;AURA POITOU-CHARENTES;06;860005768;AURA POITOU-CH - CHATELLERAULT
ST;2024;860000348;AURA POITOU-CHARENTES;06;860782598;AURA POITOU-CHARENTES - ST BENOIT
ST;2024;860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;02;860000025;CHU DE POITIERS - SITE CHATELLERAULT
ST;2024;860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;02;860000033;CHU DE POITIERS - SITE DE LOUDUN
ST;2024;860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;02;860000058;CHU DE POITIERS - SITE DE MONTMORILLON
ST;2024;860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;02;860000223;CHU LA MILETRIE
ST;2024;860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;02;860011014;CHU DE POITIERS - SITE DE LUSIGNAN
ST;2024;860780048;CTRE HOSPITALIER HENRI LABORIT;02;860000017;CH HENRI LABORIT
ST;2024;870000015;CHU DE LIMOGES;02;870000064;C H U DUPUYTREN LIMOGES
ST;2024;870000015;CHU DE LIMOGES;02;870003514;HOPITAL JEAN REBEYROL LIMOGES
ST;2024;870000015;CHU DE LIMOGES;02;870008042;USLD CHASTAINGT LIMOGES
ST;2024;870000015;CHU DE LIMOGES;02;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX
ST;2024;870000015;CHU DE LIMOGES;02;870014859;HOPITAL DE LA MERE ET DE L'ENFANT
ST;2024;870000015;CHU DE LIMOGES;02;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN
ST;2024;870000023;CENTRE HOSPITALIER DE ST-JUNIEN;02;870000098;CENTRE HOSPITALIER SAINT JUNIEN
ST;2024;870000023;CENTRE HOSPITALIER DE ST-JUNIEN;02;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN
ST;2024;870000023;CENTRE HOSPITALIER DE ST-JUNIEN;02;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN
ST;2024;870000031;CTRE HOSPITALIER J BOUTARD ST YRIEIX;02;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX
ST;2024;870000700;ALURAD;06;190010512;UNITE DE DIALYSE USSEL
ST;2024;870000700;ALURAD;06;190010553;UNITE DE DIALYSE BRIVE
ST;2024;870000700;ALURAD;06;230003576;UNITE DE DIALYSE GUERET
ST;2024;870000700;ALURAD;06;870000080;UNITE DE DIALYSE LIMOGES BUISSON
ST;2024;870000700;ALURAD;06;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER
ST;2024;870000700;ALURAD;06;870018256;UNITE DIALYSE ST YRIEIX LA PERCHE
ST;2024;870002466;CENTRE HOSPITALIER ESQUIROL;02;870006137;CENTRE HOSPITALIER ESQUIROL
ST;2024;870014248;CH INTERCOMMUNAL MONTS ET BARRAGES;02;870000601;HOPITAL DR RENE BARRIERE ST LEONARD
ST;2024;870014503;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;02;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2024;870014503;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;02;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2024;870017274;SELARL IMRO;08;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES
ST;2024;880006325;HOPITAL DU VAL DU MADON;02;880000138;HOPITAL SITE MATTAINCOURT
ST;2024;880007059;CHI EMILE DURKHEIM EPINAL;02;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE
ST;2024;880007059;CHI EMILE DURKHEIM EPINAL;02;880000336;CHI E. DURKHEIM - SITE DE GOLBEY
ST;2024;880007059;CHI EMILE DURKHEIM EPINAL;02;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN
ST;2024;880007299;CHI DE L' OUEST VOSGIEN;02;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU
ST;2024;880007299;CHI DE L' OUEST VOSGIEN;02;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL
ST;2024;880007786;CH DE LA HAUTE VALLEE DE LA MOSELLE;02;880000203;HOPITAL LE THILLOT
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880000039;CHI HMV - SITE GERARDMER
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880000047;CHI HMV - SITE SAINT DIE DES VOSGES
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880000179;CHI HMV - SITE FRAIZE
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880007752;CHI HMV - ANTENNE SMUR
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880009410;CHI HMV SITE DES 5 VALLEES
ST;2024;880009147;CHI HOPITAUX DU MASSIF DES VOSGES;02;880786645;CHI HMV - USLD FOUCHARUPT
ST;2024;880780093;CENTRE HOSPITALIER DE REMIREMONT;02;880000062;CENTRE HOSPITALIER DE REMIREMONT
ST;2024;880780093;CENTRE HOSPITALIER DE REMIREMONT;02;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT
ST;2024;880780119;CENTRE HOSPITALIER DE RAVENEL;02;880000088;CENTRE HOSPITALIER DE RAVENEL
ST;2024;880780259;HOPITAL LOCAL DE BRUYERES;02;880000104;HOPITAL DE L'AVISON - BRUYERES
ST;2024;880780267;CENTRE HOSPITALIER LES TROIS RIVIERES;02;880000112;CENTRE HOSPITALIER LES TROIS RIVIERES
ST;2024;890000037;CH AUXERRE;02;890975527;CH AUXERRE
ST;2024;890000052;CTRE HOSPITALIER SPECIALISE D'AUXERRE;02;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE
ST;2024;890000409;CH AVALLON;02;890975535;CH AVALLON
ST;2024;890000417;CH JOIGNY;02;890971583;USLD DU CH JOIGNY
ST;2024;890000417;CH JOIGNY;02;890975543;CH JOIGNY
ST;2024;890000433;CENTRE HOSPITALIER DU TONNERROIS;02;890975568;CENTRE HOSPITALIER DU TONNERROIS
ST;2024;890970569;CH SENS;02;890973258;MOYEN SEJOUR CH SENS
ST;2024;890970569;CH SENS;02;890975550;CH SENS
ST;2024;900000365;HOPITAL NORD FRANCHE COMTE;02;250004009;LE MITTAN ANNEXE DU HNFC
ST;2024;900000365;HOPITAL NORD FRANCHE COMTE;02;900003039;HNFC SITE TREVENANS
ST;2024;900000365;HOPITAL NORD FRANCHE COMTE;02;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS
ST;2024;900004698;CHSLD CHENOIS;02;900000647;CHSLD LE CHENOIS
ST;2024;910000181;SAS CENTRE RADIOTHERAPIE RIS ORANGIS;08;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS
ST;2024;910000587;SA CLINIQUE CARON;06;910002609;CENTRE D HEMODIALYSE D ATHIS MONS
ST;2024;910000660;CENTRE DE DIALYSE GEORGES LAURE;06;910005057;UNITE D AUTODIALYSE GEORGES LAURE
ST;2024;910002773;CENTRE HOSPITALIER SUD FRANCILIEN;02;910000314;CH SUD FRANCILIEN
ST;2024;910002773;CENTRE HOSPITALIER SUD FRANCILIEN;02;910020254;CH SUD FRANCILIEN SITE JEAN JAURES
ST;2024;910002773;CENTRE HOSPITALIER SUD FRANCILIEN;02;910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF
ST;2024;910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;02;910000280;CH DOURDAN ETAMPES SITE DOURDAN
ST;2024;910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;02;910001973;CH DOURDAN ETAMPES SITE ETAMPES
ST;2024;910110014;CENTRE HOSPITALIER D'ARPAJON;02;910000272;CH D ARPAJON
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910000298;CENTRE HOSPITALIER DE LONGJUMEAU
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910000306;CH D ORSAY
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910026780;HOPITAL PARIS-SACLAY
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL
ST;2024;910110055;GROUPE HOSPITALIER NORD ESSONNE;02;910800986;MAISON DE CURE DE L YVETTE
ST;2024;910140029;EPS BARTHELEMY DURAND;02;910000330;CHS BARTHELEMY DURAND
ST;2024;920004918;UNITE D'AUTODIALYSE DE NANTERRE(UADN);06;920004959;UNITE D AUTODIALYSE DE NANTERRE
ST;2024;920009909;CENTRE HOSPITALIER DES QUATRE VILLES;02;920000619;CH DES QUATRE VILLES SITE ST CLOUD
ST;2024;920009909;CENTRE HOSPITALIER DES QUATRE VILLES;02;920000627;CH DES QUATRE VILLES SITE SEVRES
ST;2024;920024197;SA INSTITUT DE RADIOTHERAPIE HARTMANN;08;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN
ST;2024;920025012;UABC;06;920022704;CENTRE D AUTODIALYSE DE BOIS COLOMBES
ST;2024;920026374;CENTRE HOSPITALIER RIVES DE SEINE;02;920000569;CH RIVES DE SEINE SITE COURBEVOIE
ST;2024;920026374;CENTRE HOSPITALIER RIVES DE SEINE;02;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE
ST;2024;920026374;CENTRE HOSPITALIER RIVES DE SEINE;02;920000593;CH RIVES DE SEINE SITE DE PUTEAUX
ST;2024;920029642;SNC CHARLEBOURG LA DEFENSE;08;920024718;CTRE DE CANCEROLOGIE DE CHARLEBOURG
ST;2024;920033537;SAS ATIRRA;06;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;040003113;CTRE NEPHRO B.BRAUN AVITUM SISTERON
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;040784860;CTRE NEPHRO B.BRAUN AVITUM MANOSQUE
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;040787541;CTRE NEPHRO B.BRAUN AVITUM DIGNE
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;060025681;CTRE NEPHRO B.BRAUN AVITUM CAGNES/MER
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;290000850;CTRE NEPHROLOGIE B BRAUN AVITUM BREST
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;410005011;C.I.R.A.D. - CHEMERY
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;410005953;C.I.R.A.D. - VENDOME
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS)
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;450013818;CENTRE D'HEMODIALYSE JEANNE D'ARC
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;450018460;CENTRE DE NEPHROLOGIE AMILLY
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;740011515;CENTRE DE DIALYSE CH ALPES LEMAN
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;740788617;CENTRE DE DIALYSE DU MONT BLANC
ST;2024;920040862;SAS B. BRAUN AVITUM FRANCE;06;750814824;CTRE NEPHRO B BRAUN BUTTES CHAUMONT
ST;2024;920110020;CASH DE NANTERRE;02;920000577;CH DE NANTERRE
ST;2024;920110053;HOPITAL DEPART. STELL RUEIL;02;920000601;CH DEPARTEMENTAL DE STELL
ST;2024;920710654;CTRE LON MOYEN SEJOUR FONDATION ROGUET;02;920001369;SSR FONDATION ROGUET
ST;2024;920804465;ETAB.PUBLIC DE SANTE ERASME;02;920002177;CHS PUBLIC DE SANTE ERASME
ST;2024;920808037;CENTRE DE GERONTOLOGIE LES ABONDANCES;02;920024205;SSR LES ABONDANCES
ST;2024;930003975;INSTITUT RADIOTHÉRAPIE HAUTES ÉNERGIES;08;930015458;INSTITUT DE RADIOTHERAPIE
ST;2024;930014378;SASU CENTRE DE DIALYSE DE L'ESTREE;06;930014428;CENTRE D HEMODIALYSE DE L ESTREE
ST;2024;930021480;GHI LE RAINCY-MONTFERMEIL;02;930000286;GHI LE RAINCY MONTFERMEIL
ST;2024;930021480;GHI LE RAINCY-MONTFERMEIL;02;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES
ST;2024;930026562;SAS GALAC;06;750071193;UNITE AUTODIALYSE ROSA PARKS
ST;2024;930026562;SAS GALAC;06;930025127;CENTRE D AUTODIALYSE JEAN MERMOZ GALAC
ST;2024;930110036;CTRE HOSP. ANDRE GREGOIRE;02;930000302;CHI ANDRE GREGOIRE
ST;2024;930110051;CENTRE HOSPITALIER DE ST-DENIS;02;930000328;CH GENERAL DELAFONTAINE
ST;2024;930110051;CENTRE HOSPITALIER DE ST-DENIS;02;930001433;CMP DE SAINT DENIS
ST;2024;930110051;CENTRE HOSPITALIER DE ST-DENIS;02;930706239;CH SAINT DENIS HOPITAL CASANOVA
ST;2024;930110069;C.H.I ROBERT BALLANGER;02;930000336;CHI ROBERT BALLANGER
ST;2024;930140025;ET.PUBLIC DE SANTE VILLE-EVRARD;02;930000344;CHS DE VILLE EVRARD
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;280504689;NEPHROCARE VERNOUILLET
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;770813459;UNITE D AUTODIALYSE CHELLES
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;770814986;UNITE D AUTODIALYSE COULOMMIERS
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;910009349;CENTRE D HEMODIALYSE D ETAMPES
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;910022037;UDM NEPHROCARE ILE DE FRANCE
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;910813963;UNITE D AUTODIALYSE DE BIEVRES
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;920811775;UNITE D AUTODIALYSE DE SURESNES
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;930003942;UNITE D AUTODIALYSE D'AULNAY
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;930018460;UNITE D AUTODIALYSE LE RAINCY
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;930022603;CENTRE D HEMODIALYSE MONTFERMEIL
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;940000078;UNITE D AUTODIALYSE DE CRETEIL
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;940019375;UNITE D AUTIDIALYSE DE CHAMPIGNY
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;940813017;UNITE D AUTODIALYSE DE VILLEJUIF
ST;2024;940000060;SAS NEPHROCARE ILE DE FRANCE;06;940814460;UNITE D AUTODIALYSE FONTENAY SOUS BOIS
ST;2024;940002058;SELARL CENTRE CANCEROLOGIE DE THIAIS;08;940022916;CENTRE DE CANCEROLOGIE DE THIAIS
ST;2024;940016819;HOPITAUX PARIS EST VAL-DE-MARNE;02;750006538;CMP CATTP ADULTE REPUBLIQUE
ST;2024;940016819;HOPITAUX PARIS EST VAL-DE-MARNE;02;940016868;LES HOPITAUX DE SAINT MAURICE
ST;2024;940016819;HOPITAUX PARIS EST VAL-DE-MARNE;02;940030836;CH SSR LES MURETS
ST;2024;940023823;SAS FMEGF NEWCO 1;06;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1
ST;2024;940023831;SAS FMEGF NEWCO 2;06;340015999;NEPHROCARE CH BEZIERS NEWCO 2
ST;2024;940023849;SAS FMEGF NEWCO 3;06;300008588;NEPHROCARE NIMES NEWCO 3
ST;2024;940023849;SAS FMEGF NEWCO 3;06;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3
ST;2024;940023856;SAS FMEGF NEWCO 4;06;340016005;NEPHROCARE UAD POL SANTE LUNEL NEWCO 4
ST;2024;940023856;SAS FMEGF NEWCO 4;06;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4
ST;2024;940026677;ASSOCIATION AURA;06;750000184;UNITE DE DIALYSE AURA SITE PELLEPORT
ST;2024;940026677;ASSOCIATION AURA;06;750009318;UNITE DE DIALYSE SITE AURA BICHAT
ST;2024;940026677;ASSOCIATION AURA;06;750200024;CENTRE HD DP AURA PARIS PLAISANCE
ST;2024;940026677;ASSOCIATION AURA;06;770016160;UNITE AUTODIALYSE AURA SANTEPOLE
ST;2024;940026677;ASSOCIATION AURA;06;770803708;UNITE DE DIALYSE AURA MEAUX
ST;2024;940026677;ASSOCIATION AURA;06;910814144;UNITE DE DIALYSE AURA CORBEIL
ST;2024;940026677;ASSOCIATION AURA;06;920025210;UNITE DIALYSE AURA CHATILLON S/SEINE
ST;2024;940026677;ASSOCIATION AURA;06;920033479;POLE AUTONOMIE-DIALYSE A DOMICILE PADD
ST;2024;940026677;ASSOCIATION AURA;06;930813910;UNITE DE DIALYSE AURA MONTREUIL
ST;2024;940026677;ASSOCIATION AURA;06;930815618;CENTRE DE DIALYSE AURA SAINT OUEN
ST;2024;940026677;ASSOCIATION AURA;06;950808949;UNITE DE DIALYSE AURA PONTOISE
ST;2024;940110018;CENTRE HOSPITALIER INTERCOM DE CRETEIL;02;940000573;CHI DE CRETEIL
ST;2024;940110042;C.H.I DE VILLENEUVE-ST-GEORGES;02;940000599;CHI LUCIE ET RAYMOND AUBRAC
ST;2024;940110042;C.H.I DE VILLENEUVE-ST-GEORGES;02;940812506;USLD LES VIGNES
ST;2024;940140015;CENTRE HOSP.FONDATION VALLEE;02;940000607;CHS FONDATION VALLEE
ST;2024;940140049;GROUPE HOSPITALIER PAUL GUIRAUD;02;920027711;CHS PAUL GUIRAUD SITE CLAMART
ST;2024;940140049;GROUPE HOSPITALIER PAUL GUIRAUD;02;940000631;CH PAUL GUIRAUD
ST;2024;940160013;INSTITUT GUSTAVE ROUSSY;08;940000656;CLCC HOPITAL GUSTAVE ROUSSY
ST;2024;940160013;INSTITUT GUSTAVE ROUSSY;08;940000664;INSTITUT GUSTAVE ROUSSY
ST;2024;950001453;SARL THERAP'X PARIS NORD;08;950806166;CTRE THERAP X PARIS NORD
ST;2024;950013870;GHEM EAUBONNE MONTMORENCY SIMONE VEIL;02;950000323;GHEM SIMONE VEIL SITE EAUBONNE
ST;2024;950013870;GHEM EAUBONNE MONTMORENCY SIMONE VEIL;02;950000356;GHEM SIMONE VEIL SITE MONTMORENCY
ST;2024;950030247;SAS CALIBREST;08;290023498;CENTRE DE RADIOTHERAPIE CALIBREST
ST;2024;950044412;SAS CALIMETZ;08;570015248;INSTITUT PRIVE DE RADIOTHERAPIE METZ
ST;2024;950110015;CH VICTOR DUPOUY ARGENTEUIL;02;950000307;CH VICTOR DUPOUY
ST;2024;950110049;CENTRE HOSPITALIER DE GONESSE;02;950000331;CH GENERAL DE GONESSE
ST;2024;950110080;HOPITAL NOVO;02;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE
ST;2024;950110080;HOPITAL NOVO;02;950000349;HOPITAL NOVO SITE MAGNY
ST;2024;950110080;HOPITAL NOVO;02;950000364;CH NOVO SITE RENE DUBOS
ST;2024;950110080;HOPITAL NOVO;02;950000695;HOPITAL NOVO SITE ST MARTIN DU TERTRE
ST;2024;950110080;HOPITAL NOVO;02;950016139;SSR HOPITAL NOVO SITE MARINES
ST;2024;950110080;HOPITAL NOVO;02;950500017;SSR HOPITAL NOVO SITE AINCOURT
ST;2024;950110080;HOPITAL NOVO;02;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS
ST;2024;950140012;EPS - ROGER PREVOT;02;920007408;CHS ROGER PREVOT DE NANTERRE
ST;2024;950140012;EPS - ROGER PREVOT;02;950000398;CHS ROGER PREVOT DE MOISSELLES
ST;2024;950500041;LE PARC HOPITAL DE TAVERNY;02;950000703;CH LE PARC
ST;2024;950806869;S.I.R.T.A.;06;950806307;CENTRE D AUTODIALYSE SIRTA ARGENTEUIL
ST;2024;950806869;S.I.R.T.A.;06;950808725;UNITE AUTODIALYSE SIRTA HERBLAY
ST;2024;950809640;CTRE RADIOTHERAPIE- ONCOLOGIE PONTOISE;08;950031237;CTRE RADIOTHERAPIE ONCOLOGIE PONTOISE
ST;2024;970100160;C.H. IRENEE DE BRUYN, EX H.L.;02;970100384;C. H. DE BRUYN (EX H.L.)
ST;2024;970100178;CENTRE HOSPITALIER DE LA BASSE-TERRE;02;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE
ST;2024;970100186;CH LOUIS CONSTANT FLEMING;02;970100400;C.H. LOUIS CONSTANT FLEMING
ST;2024;970100186;CH LOUIS CONSTANT FLEMING;02;970112470;CH L CONSTANT FLEMING-ANTENNE ST BARTH
ST;2024;970100194;CENTRE HOSPITALIER L. D. BEAUPERTHUY;02;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY
ST;2024;970100202;CENTRE HOSPITALIER SAINTE-MARIE;02;970100426;C.H. STE MARIE
ST;2024;970100210;C.H.G. JACQUES SALIN;02;970112033;C.H.G. JACQUES SALIN
ST;2024;970100228;C.H.U. DE LA GUADELOUPE;02;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES
ST;2024;970100228;C.H.U. DE LA GUADELOUPE;02;970112587;CHU - ANTENNE DE MARIE-GALANTE SMUR
ST;2024;970100244;C.H. DE CAPESTERRE-BELLE-EAU, EX H.L.;02;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL)
ST;2024;970100277;EPSM DE LA GUADELOUPE;02;970100475;EPSM DE LA GUADELOUPE
ST;2024;970100285;C.H. M. SELBONNE;02;970100483;C.H. MAURICE SELBONNE
ST;2024;970100343;SARL LES NOUVELLES EAUX VIVES;06;970111571;EAUX VIVES DIALYSE
ST;2024;970100343;SARL LES NOUVELLES EAUX VIVES;06;970115564;NELLES EAUX VIVES DIALYSE POINTE NOIRE
ST;2024;970103024;A.U.D.R.A.;06;970107454;CENTRE AMBULATOIRE D'HEMODIALYSE
ST;2024;970103024;A.U.D.R.A.;06;970107587;ANTENNE AUDRA DE SAINT MARTIN
ST;2024;970103024;A.U.D.R.A.;06;970107595;ANTENNE AUDRA DE MARIE GALANTE
ST;2024;970103024;A.U.D.R.A.;06;970107611;ANTENNE AUDRA DE CAPESTERRE BELLE EAU
ST;2024;970103024;A.U.D.R.A.;06;970107637;CENTRE AUTODIALYSE DE L'AUDRA
ST;2024;970103024;A.U.D.R.A.;06;970111670;ANTENNE AUDRA DU MOULE
ST;2024;970200457;ATIR;06;970203493;A.T.I.R - U.A.D. 4
ST;2024;970200457;ATIR;06;970210282;ANTENNE ATIR MORNE ROUGE - U.A.D.6
ST;2024;970200457;ATIR;06;970210290;ANTENNE ATIR CLARAC - U.A.D. 1.2 ET 3
ST;2024;970200457;ATIR;06;970210308;ATIR ASSOC TRAIT INSUFF RENALE
ST;2024;970200457;ATIR;06;970210324;ANTENNE ATIR DE TRINITE - U.A.D. 5
ST;2024;970202156;HOPITAL DU MARIN;02;970200036;HOPITAL DU MARIN
ST;2024;970202164;HOPITAL ST ESPRIT;02;970200044;HOPITAL ST ESPRIT
ST;2024;970202172;HOPITAL DES TROIS ILETS;02;970200051;C.H. DES TROIS ILETS
ST;2024;970202180;CENTRE HOSPITALIER MAURICE DESPINOY;02;970200069;CENTRE HOSPITALIER MAURICE DESPINOY
ST;2024;970202198;HOPITAL ROMAIN BLONDET;02;970200077;HOPITAL ROMAIN BLONDET
ST;2024;970202222;CENTRE HOSPITALIER ERNEST WAN-AJOUHU;02;970200101;CENTRE HOSPITALIER ERNEST WAN-AJOUHU
ST;2024;970203766;SOC. TRAI EPUR EXTRA RENALE;06;970203774;CTRE DIALYSE AMBULATOIRE-STEER
ST;2024;970208906;CHI LORRAIN BASSE POINTE;02;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT
ST;2024;970209169;E.T.E.E.R.;06;970209219;E.T.E.E.R.
ST;2024;970211157;CENTRE HOSPITALIER NORD CARAIBE;02;970211165;C. H NORD CARAIBE - SITE CARBET
ST;2024;970211157;CENTRE HOSPITALIER NORD CARAIBE;02;970211173;C. H NORD CARAIBE - SITE SAINT PIERRE
ST;2024;970211207;CHU DE MARTINIQUE;02;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN
ST;2024;970211207;CHU DE MARTINIQUE;02;970211223;CHU DE MARTINIQUE SITE DE TRINITE
ST;2024;970211207;CHU DE MARTINIQUE;02;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN
ST;2024;970211207;CHU DE MARTINIQUE;02;970211249;CHU DE MARTINIQUE SITE DE CLARAC
ST;2024;970211207;CHU DE MARTINIQUE;02;970211256;CHU DE MARTINIQUE SITE MERE ENFANT
ST;2024;970211207;CHU DE MARTINIQUE;02;970213278;CPP DE BASSEPOINTE
ST;2024;970211207;CHU DE MARTINIQUE;02;970213286;CPP MARIN
ST;2024;970300216;A.T.I.R.G.;06;970302535;CENTRE D'AUTO-DIALYSE
ST;2024;970300216;A.T.I.R.G.;06;970303350;UNITE AUTODIALYSE - ANTENNE DE KOUROU
ST;2024;970300216;A.T.I.R.G.;06;970304580;AUTO-DIALYSE - ANTENNE DE ST LAURENT
ST;2024;970302022;CENTRE HOSPITALIER DE CAYENNE;02;970300026;CENTRE HOSPITALIER DE CAYENNE
