BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2024;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;36;13140;817;8;7791;;;0;0;0;;;0;0;0;36;13140;817;8;7791;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;22;8052;3057;1350;2574;28;10248;1760;10;7190;;;0;0;0;50;18300;4817;1360;9764;15;4545;;;686;36;3274;;0;;;51;7819;;;686
MCO;2024;840000285;POLYCLINIQUE URBAIN V;840000608;6;1825;137;;719;52;18980;1385;79;2194;59;21535;1446;67;4029;117;42340;2968;146;6942;;2;0;0;108;24;6676;2;72;;;26;6750;0;0;108
MCO;2024;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;6;2022;2;0;7;35;11795;1560;6;5193;;;0;0;0;41;13817;1562;6;5200;;0;;;1;11;790;;0;;;11;790;;;1
MCO;2024;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;40;14640;4971;3056;11917;;;0;0;0;;;0;0;0;40;14640;4971;3056;11917;5;2259;2;42;797;;0;;0;;;5;2259;2;42;797
MCO;2024;840000350;INSTITUT SAINTE CATHERINE;840000657;68;34234;2353;23;21702;;;0;0;0;;;0;0;0;68;34234;2353;23;21702;10;1892;;;66204;;0;;0;;;10;1892;;;66204
MCO;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;80;31476;5937;1742;30242;;;0;0;0;26;10248;1492;41;5539;106;41724;7429;1783;35781;15;458;;;1353;3;1056;;0;;;18;1514;;;1353
MCO;2024;840000400;SYNERGIA LUBERON;840000673;;;22;0;70;;;472;14;1544;;;0;0;0;;;494;14;1614;;0;;;23;;3587;;0;;;;3587;;;23
MCO;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;54;19764;6139;1662;23027;15;5490;591;10;2735;13;4758;760;142;2307;82;30012;7490;1814;28069;7;1002;;;2606;5;1352;0;0;;;12;2354;;;2606
MCO;2024;840000426;CENTRE HOSPITALIER DE GORDES;840000061;5;1830;91;3;1209;;;0;0;0;;;0;0;0;5;1830;91;3;1209;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;8;2920;137;3;2277;;;0;0;0;;;0;0;0;8;2920;137;3;2277;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;840000467;CLINIQUE D'ORANGE;840003651;;;0;0;0;44;11196;1730;103;3819;;;0;0;0;44;11196;1730;103;3819;;2385;;;100;19;3825;;0;;;19;6210;;;100
MCO;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;98;36868;6769;907;38248;39;14274;1681;61;10246;25;9150;1410;291;3993;162;60292;9860;1259;52487;5;73;;;1385;10;946;;0;;;15;1019;;;1385
MCO;2024;840000491;CHI SITE DE PERTUIS;130041916;29;10509;2684;1049;9986;;;0;0;0;15;5490;849;51;2903;44;15999;3533;1100;12889;1;33;;;86;;0;3;708;;;4;741;;;86
MCO;2024;840000525;CH VAISON LA ROMAINE;840000111;28;10248;2109;457;11415;;;0;0;0;;;0;0;0;28;10248;2109;457;11415;2;55;;;998;;0;;0;;;2;55;;;998
MCO;2024;840000533;CH JULES NIEL DE VALREAS;840000129;30;10980;1452;262;7560;0;0;0;0;0;0;0;0;0;0;30;10980;1452;262;7560;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4
MCO;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;508;174375;29447;4011;159451;135;48782;6830;164;35687;65;23022;5048;789;18081;708;246179;41325;4964;213219;32;9646;4;485;29452;26;6112;;0;;;58;15758;4;485;29452
MCO;2024;840013312;CLINIQUE RHONE DURANCE;840003685;55;20075;5755;81;14819;40;14600;2132;42;6200;;;0;0;0;95;34675;7887;123;21019;4;2510;;;715;23;4249;;0;;;27;6759;;;715
MCO;2024;840013445;CLINIQUE FONTVERT;840014658;;;0;0;0;40;14600;1575;27;3645;;;0;0;0;40;14600;1575;27;3645;;0;;;186;40;21658;;0;;;40;21658;;;186
MCO;2024;840017172;SYNERGIA VENTOUX;840017164;10;3650;176;0;1318;82;29930;2607;69;9214;;;0;0;0;92;33580;2783;69;10532;;0;;;240;15;7884;;0;;;15;7884;;;240
MCO;2024;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;;;0;0;0;16;6570;649;47;2864;;;0;0;0;16;6570;649;47;2864;;0;;;0;4;274;;0;;;4;274;;;0
MCO;2024;850000118;CLINIQUE SAINT CHARLES;850013244;30;10950;1469;304;6517;36;13140;2911;112;7179;15;5475;450;20;1774;81;29565;4830;436;15470;;0;;;68;44;16934;;0;;;44;16934;;;68
MCO;2024;850000126;CLINIQUE SUD VENDEE;850022948;;;0;0;0;30;10950;2047;0;7679;;;0;0;0;30;10950;2047;0;7679;;0;;;170;36;6776;;0;;;36;6776;;;170
MCO;2024;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;8;2928;275;4;2082;45;16470;3215;49;10663;;;0;0;0;53;19398;3490;53;12745;;0;;;1;43;9092;;0;;;43;9092;;;1
MCO;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;450;157548;33574;6731;154399;151;53006;8927;381;37973;50;19164;3921;243;16087;651;229718;46422;7355;208459;44;9808;;;70025;32;8905;10;3977;;;86;22690;;;70025
MCO;2024;850000175;CH LVO - SITE DE CHALLANS;850009010;65;25208;8745;2766;33649;32;11712;1785;71;8820;16;5856;826;74;2931;113;42776;11356;2911;45400;12;3057;;;4160;14;2568;1;206;;;27;5831;;;4160
MCO;2024;850000191;HOPITAL DUMONTE;850000043;7;2555;376;84;1745;;;0;0;0;;;0;0;0;7;2555;376;84;1745;;0;;;30;;0;;0;;;;0;;;30
MCO;2024;850000209;CHD-SITE DE LUCON;850000019;60;27450;4184;1429;19376;;;0;0;0;;;0;0;0;60;27450;4184;1429;19376;13;1399;;;895;;0;1;35;;;14;1434;;;895
MCO;2024;850000225;CHD - SITE DE MONTAIGU;850000019;60;21947;3396;1132;20081;;;0;0;0;;;0;0;0;60;21947;3396;1132;20081;5;981;;;2189;;0;1;21;;;6;1002;;;2189
MCO;2024;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;136;51038;12731;4399;50247;4;1464;192;8;543;15;5490;620;21;2381;155;57992;13543;4428;53171;19;5758;;;4123;0;0;0;491;;;19;6249;;;4123
MCO;2024;850000647;CH DES COLLINES VENDEENNES;850025867;11;4088;302;2;3534;;;0;0;0;;;0;0;0;11;4088;302;2;3534;4;208;;;36;;0;;0;;;4;208;;;36
MCO;2024;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;100;36600;6709;2633;23904;0;;0;0;0;19;6954;559;52;2043;119;43554;7268;2685;25947;18;721;1;65;1752;;0;9;212;;;27;933;1;65;1752
MCO;2024;860000017;CH HENRI LABORIT;860780048;10;3650;472;4;4919;0;0;0;0;0;0;0;0;0;0;10;3650;472;4;4919;10;1993;;;0;0;0;0;0;;;10;1993;;;0
MCO;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;76;26820;3891;293;28277;30;10980;1649;52;7818;16;5856;946;81;3284;122;43656;6486;426;39379;18;942;;;4262;17;2980;3;180;;;38;4102;;;4262
MCO;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;24;8524;807;16;7440;;;0;0;0;;;0;0;0;24;8524;807;16;7440;2;9;;;82;;0;;0;;;2;9;;;82
MCO;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;30;10980;1784;78;9881;3;1098;248;7;746;;;0;0;0;33;12078;2032;85;10627;6;48;;;1485;4;1322;1;0;;;11;1370;;;1485
MCO;2024;860000223;CHU LA MILETRIE;860014208;648;229311;37649;5557;221089;260;95145;12148;395;67966;62;22692;3323;110;15508;970;347148;53120;6062;304563;60;17159;;;80617;33;7834;5;1036;;;98;26029;;;80617
MCO;2024;860010321;POLYCLINIQUE DE POITIERS;860010313;40;14600;1269;69;5012;125;45625;6307;45;16118;;;0;0;0;165;60225;7576;114;21130;1;9081;;;395;40;8778;;0;;;41;17859;;;395
MCO;2024;860780311;CLINIQUE DE CHATELLERAULT;860010750;7;2555;235;59;1286;24;8760;921;9;2906;;;0;0;0;31;11315;1156;68;4192;;0;;;18;29;4244;;0;;;29;4244;;;18
MCO;2024;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;4;1460;75;5;676;24;8760;1338;22;2110;57;20805;1238;264;4104;85;31025;2651;291;6890;0;0;;;117;13;4982;;0;;;13;4982;;;117
MCO;2024;870000064;C H U DUPUYTREN LIMOGES;870000015;447;149969;29131;2995;165381;274;66234;10939;891;53646;;;0;0;0;721;216203;40070;3886;219027;12;15641;3;538;58995;7;4950;;0;;;19;20591;3;538;58995
MCO;2024;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;55;20130;3461;465;18275;20;7320;1184;47;5463;14;5032;604;253;1254;89;32482;5249;765;24992;2;239;;;493;7;3210;;0;;;9;3449;;;493
MCO;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;57;20862;2157;71;18049;;;0;0;0;;;0;0;0;57;20862;2157;71;18049;2;1177;;;1034;2;904;;0;;;4;2081;;;1034
MCO;2024;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;137;42840;13232;5157;42027;131;42579;8144;242;27725;;;0;0;0;268;85419;21376;5399;69752;5;2740;;;13344;49;22364;;0;;;54;25104;;;13344
MCO;2024;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;;;;;;61;21940;4473;130;14023;26;8216;1096;53;4575;87;30156;5569;183;18598;4;843;;;161;22;5371;1;39;;;27;6253;;;161
MCO;2024;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;15;7145;261;5;5398;;;0;0;0;;;0;0;0;15;7145;261;5;5398;2;17;;;57;;0;;0;;;2;17;;;57
MCO;2024;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;10;3660;161;0;3325;0;0;0;0;0;0;0;0;0;0;10;3660;161;0;3325;5;48;0;0;15;0;0;;0;;;5;48;0;0;15
MCO;2024;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;21;7665;378;0;6417;0;0;0;0;0;0;0;0;0;0;21;7665;378;0;6417;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10
MCO;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;127;;;1;;0;;0;;;1;127;;;1
MCO;2024;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;77;25164;3856;416;19307;13;4260;1296;118;2543;72;24510;3996;181;16752;162;53934;9148;715;38602;12;1683;;;1380;7;1288;12;2501;;;31;5472;;;1380
MCO;2024;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;224;80339;16462;2143;78678;28;10248;1664;21;7899;24;8784;1786;129;5833;276;99371;19912;2293;92410;28;2681;0;0;17032;11;3774;0;176;0;0;39;6631;0;0;17032
MCO;2024;880000039;CHI HMV - SITE GERARDMER;880009147;18;6588;430;7;4285;0;;0;0;0;0;;0;0;0;18;6588;430;7;4285;;0;;;24;;0;;0;;;;0;;;24
MCO;2024;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;131;46744;6581;423;39681;28;10248;2060;53;8639;14;5124;1015;248;2915;173;62116;9656;724;51235;10;1506;;;1989;14;2600;0;0;;;24;4106;;;1989
MCO;2024;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;68;27370;5313;924;22455;22;8030;1201;36;5428;10;3650;747;286;1343;100;39050;7261;1246;29226;15;1705;;;1626;14;1213;0;0;;;29;2918;;;1626
MCO;2024;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;80;29737;2492;224;25514;46;16822;2097;74;10682;20;7320;987;237;2571;146;53879;5576;535;38767;15;1353;0;0;1463;10;1291;0;0;0;0;25;2644;0;0;1463
MCO;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;26;9382;1177;300;7659;0;;0;0;0;0;;0;0;0;26;9382;1177;300;7659;5;722;;;7;;0;;0;;;5;722;;;7
MCO;2024;880000179;CHI HMV - SITE FRAIZE;880009147;8;2898;89;0;2115;0;;0;0;0;0;;0;0;0;8;2898;89;0;2115;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0
MCO;2024;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;838;0;0;1;0;0;0;0;;;3;838;0;0;1
MCO;2024;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;65;23725;1002;32;7277;170;62050;5617;787;15408;;;0;0;0;235;85775;6619;819;22685;20;241;;;20066;43;6757;;0;;;63;6998;;;20066
MCO;2024;890000169;CLINIQUE PAUL PICQUET SENS;890000151;17;6222;456;21;3552;74;27010;2983;4;7235;;;0;0;0;91;33232;3439;25;10787;;0;;;1998;33;13539;;0;;;33;13539;;;1998
MCO;2024;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;28;10220;616;10;6426;46;15698;2463;126;6600;;;0;0;0;74;25918;3079;136;13026;8;146;;;2059;67;12029;;0;;;75;12175;;;2059
MCO;2024;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;25;9150;312;0;5202;;;0;0;0;;;0;0;0;25;9150;312;0;5202;5;717;;;0;;0;;0;;;5;717;;;0
MCO;2024;890975527;CH AUXERRE;890000037;269;97822;14078;527;82663;70;25620;3988;55;22355;37;13542;3173;650;9845;376;136984;21239;1232;114863;27;1966;;;19572;25;3444;;0;;;52;5410;;;19572
MCO;2024;890975535;CH AVALLON;890000409;47;17155;1911;406;13350;;;0;0;0;;;0;0;0;47;17155;1911;406;13350;3;44;;;38;1;43;;0;;;4;87;;;38
MCO;2024;890975543;CH JOIGNY;890000417;72;26280;3024;687;20960;;;0;0;0;;;0;0;0;72;26280;3024;687;20960;3;152;;;237;;0;;0;;;3;152;;;237
MCO;2024;890975550;CH SENS;890970569;197;70040;9701;755;71422;70;26038;3013;16;13787;30;10974;2153;276;6789;297;107052;14867;1047;91998;15;575;;;13476;11;2734;0;62;;;26;3371;;;13476
MCO;2024;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;60;21900;1820;132;11046;;;0;0;0;;;0;0;0;60;21900;1820;132;11046;;0;;;38;;0;;0;;;;0;;;38
MCO;2024;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;4;1316;40;0;144;24;7896;1410;52;3256;;;0;0;0;28;9212;1450;52;3400;;0;;;198;42;11647;;0;;;42;11647;;;198
MCO;2024;900003039;HNFC SITE TREVENANS;900000365;418;151242;21467;1954;155768;109;35676;6870;112;35940;64;23424;4310;99;16920;591;210342;32647;2165;208628;64;5130;;;27998;36;9687;9;2111;;;109;16928;;;27998
MCO;2024;910000272;CH D ARPAJON;910110014;127;41701;6689;1019;34490;34;10703;2170;301;7870;27;9837;1692;42;6726;188;62241;10551;1362;49086;13;1718;2;300;878;10;1380;;0;;;23;3098;2;300;878
MCO;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;36;13176;2818;220;10805;0;0;7;7;0;0;0;0;0;0;36;13176;2825;227;10805;10;49;0;0;693;8;454;0;0;;;18;503;0;0;693
MCO;2024;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;46;40800;6238;492;37402;;7065;1097;45;6003;;6318;1235;58;4597;46;54183;8570;595;48002;6;1692;;;1644;7;897;;1292;;;13;3881;;;1644
MCO;2024;910000306;CH D ORSAY;910110055;;13730;1894;175;14947;;4619;395;21;2272;;3571;620;19;2263;;21920;2909;215;19482;;348;;;213;;472;;26;;;;846;;;213
MCO;2024;910000330;CHS BARTHELEMY DURAND;910140029;15;5400;295;3;3311;;;0;0;0;;;0;0;0;15;5400;295;3;3311;15;1264;0;0;0;;0;;0;;;15;1264;0;0;0
MCO;2024;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;89;32574;3356;345;28506;30;10980;3085;1560;8119;24;8784;1584;314;5005;143;52338;8025;2219;41630;14;108;0;0;1812;16;180;0;0;;;30;288;0;0;1812
MCO;2024;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;25;9150;624;3;6374;;;0;0;0;;;0;0;0;25;9150;624;3;6374;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;910110055;;2749;1031;144;2545;;;0;0;0;;;0;0;0;;2749;1031;144;2545;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;517;183568;25844;2858;155821;93;35170;4240;135;22252;86;31476;6640;581;26580;696;250214;36724;3574;204653;51;11730;0;;20077;26;3259;4;1221;;;81;16210;0;;20077
MCO;2024;910026780;HOPITAL PARIS-SACLAY;910110055;263;49580;7418;1218;41160;55;10494;1502;29;7569;45;9702;2171;190;7869;363;69776;11091;1437;56598;43;1833;;;1803;22;1528;2;264;;;67;3625;;;1803
MCO;2024;910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF;910002773;;;;;0;;;0;0;0;;;0;0;0;;;0;0;0;6;808;;0;0;;0;;0;;;6;808;;0;0
MCO;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;44;13044;534;3;11197;;;0;0;0;;;0;0;0;44;13044;534;3;11197;2;166;;;0;;0;;0;;;2;166;;;0
MCO;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;61;22314;1135;17;18548;;;0;0;0;;;0;0;0;61;22314;1135;17;18548;3;520;;;203;;0;;0;;;3;520;;;203
MCO;2024;910150010;CH FREDERIC HENRI MANHES;910014919;2;732;781;693;407;;;0;0;0;;;0;0;0;2;732;781;693;407;;0;;;12397;;0;;0;;;;0;;;12397
MCO;2024;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;86;28042;4773;2211;22831;;;0;0;0;;;0;0;0;86;28042;4773;2211;22831;4;86;;;3892;;0;;0;;;4;86;;;3892
MCO;2024;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;71;25986;1848;6;23821;;;0;0;0;;;0;0;0;71;25986;1848;6;23821;4;922;;;0;;0;;0;;;4;922;;;0
MCO;2024;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;9;3033;242;3;446;15;5055;950;0;1676;0;0;0;0;0;24;8088;1192;3;2122;12;64;0;0;155;30;11022;0;0;0;0;42;11086;0;0;155
MCO;2024;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;12;4392;449;3;4129;;;0;0;0;;;0;0;0;12;4392;449;3;4129;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;910300144;CMCO D EVRY;910000447;40;14600;1992;220;12344;35;12775;2336;35;8319;17;6205;842;137;2767;92;33580;5170;392;23430;3;482;;;30955;45;8494;3;316;;;51;9292;;;30955
MCO;2024;910300177;CLINIQUE DE L YVETTE;910000462;21;7665;1058;5;7786;62;22630;3272;76;8852;17;6205;808;16;3138;100;36500;5138;97;19776;6;81;;;222;27;11053;;0;;;33;11134;;;222
MCO;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;126;45990;6333;275;36617;113;41245;5912;87;25976;0;0;0;0;0;239;87235;12245;362;62593;5;91;0;0;11039;34;11369;0;2;0;0;39;11462;0;0;11039
MCO;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;38;13870;2195;586;15966;22;8030;1014;14;5357;;;0;0;0;60;21900;3209;600;21323;12;89;;;2072;12;4529;;0;;;24;4618;;;2072
MCO;2024;910300326;CLINIQUE PASTEUR;910000553;24;8784;715;13;6113;;;0;0;0;;;0;0;0;24;8784;715;13;6113;5;462;;;5691;;0;;0;;;5;462;;;5691
MCO;2024;910300359;HOPITAL PRIVE D ATHIS MONS;910000587;38;13908;1292;13;7991;;;0;0;0;0;;79;79;0;38;13908;1371;92;7991;0;441;0;;67;19;9911;;0;;;19;10352;0;;67
MCO;2024;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;10;3650;126;3;3581;0;0;0;0;0;0;0;0;0;0;10;3650;126;3;3581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;108;42340;5423;349;32970;68;24455;3176;355;9278;21;7665;892;34;3808;197;74460;9491;738;46056;1;489;;;23133;24;17297;1;32;;;26;17818;;;23133
MCO;2024;910805357;CLINIQUE DE L ESSONNE;910001643;20;4366;316;2;2822;32;10754;1579;21;5658;20;7320;617;51;2204;72;22440;2512;74;10684;3;143;;;389;52;13051;;0;;;55;13194;;;389
MCO;2024;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;60;13505;1589;48;8555;25;7173;1921;61;4287;;;0;0;0;85;20678;3510;109;12842;9;1578;;;53164;11;2913;;0;;;20;4491;;;53164
MCO;2024;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;77;28182;1379;8;16067;0;0;0;0;0;0;0;0;0;0;77;28182;1379;8;16067;5;787;;;9;;0;;0;;;5;787;;;9
MCO;2024;920000577;CH DE NANTERRE;920110020;121;48267;4712;636;32767;;;0;0;0;24;8568;1202;74;4476;145;56835;5914;710;37243;11;2608;;;907;;0;1;226;;;12;2834;;;907
MCO;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;80;29280;5877;961;23290;6;2196;455;18;1603;31;10836;2601;150;9625;117;42312;8933;1129;34518;2;1059;;;100;5;846;3;634;;;10;2539;;;100
MCO;2024;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;12;4392;238;9;3334;;;0;0;0;;;0;0;0;12;4392;238;9;3334;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;920000601;CH DEPARTEMENTAL DE STELL;920110053;37;13542;1196;16;11490;;;0;0;0;;;0;0;0;37;13542;1196;16;11490;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;54;20496;4623;1259;18946;18;6588;552;5;2452;52;19032;3525;407;12942;124;46116;8700;1671;34340;;0;;;10081;4;773;8;2166;;;12;2939;;;10081
MCO;2024;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;80;29280;1720;9;21028;;;0;0;0;;;0;0;0;80;29280;1720;9;21028;15;2146;;;0;;0;;0;;;15;2146;;;0
MCO;2024;920000635;HOPITAL SUISSE DE PARIS;920150026;42;15330;960;17;10872;;;0;0;0;;;0;0;0;42;15330;960;17;10872;5;472;0;0;93;;0;;0;;;5;472;0;0;93
MCO;2024;920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;750720468;131;40026;7120;566;38755;48;17568;2360;72;11670;35;12810;2670;277;9642;214;70404;12150;915;60067;6;4146;;;5078;12;4434;4;596;;;22;9176;;;5078
MCO;2024;920000650;HOPITAL FOCH;920150059;279;83225;18936;4400;90615;154;41070;4901;451;13261;55;19884;4633;52;18994;488;144179;28470;4903;122870;81;7269;;;21790;33;8052;9;2053;;;123;17374;;;21790
MCO;2024;920000684;HOPITAL MARIE LANNELONGUE;750150120;135;46275;6170;201;37746;85;28900;2903;111;13821;0;0;0;0;0;220;75175;9073;312;51567;20;2296;;;745;10;5402;0;0;;;30;7698;;;745
MCO;2024;920029550;CMC AMBROISE PARE HARTMANN SITE 48 TER;920810736;116;42340;5047;50;43410;138;50370;9491;235;25779;;;0;0;0;254;92710;14538;285;69189;;;;;15598;79;22612;;0;;;79;22612;;;15598
MCO;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;219;76907;13812;1527;71075;80;29021;4626;152;24747;0;0;0;0;0;299;105928;18438;1679;95822;50;9153;;;11923;31;6008;0;0;;;81;15161;;;11923
MCO;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;221;80529;14479;2311;79143;64;23547;2542;169;17425;78;28235;5664;294;24943;363;132311;22685;2774;121511;19;4405;;;4785;19;1664;19;2905;;;57;8974;;;4785
MCO;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;157;56370;10018;795;59527;139;48027;4597;85;34054;30;10980;2313;138;8961;326;115377;16928;1018;102542;55;8615;;;8362;25;1793;2;337;;;82;10745;;;8362
MCO;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;204;68403;11228;1161;56063;22;8052;1402;21;6597;64;22724;4369;131;19466;290;99179;16999;1313;82126;24;3827;;;5946;8;2888;8;133;;;40;6848;;;5946
MCO;2024;920100054;GHU APHP UPS SITE RAYMOND POINCARE;750712184;124;43934;4787;695;31408;15;4482;590;12;2866;;;0;0;0;139;48416;5377;707;34274;63;12295;;;1648;5;5380;;0;;;68;17675;;;1648
MCO;2024;920100062;GHU APHP CUP SITE CELTON;750712184;50;18060;1181;11;16500;;;0;0;0;;;0;0;0;50;18060;1181;11;16500;10;2106;;;0;;0;1;493;;;11;2599;;;0
MCO;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;97;35502;5378;274;31042;72;26352;3324;40;20672;;;0;0;0;169;61854;8702;314;51714;14;779;;;5105;12;3060;;0;;;26;3839;;;5105
MCO;2024;920150018;HOPITAL GOUIN A CLICHY;750720492;10;3650;269;2;2531;;;0;0;0;;;0;0;0;10;3650;269;2;2531;3;475;0;0;0;;0;;0;;;3;475;0;0;0
MCO;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;164;60024;7994;236;52939;81;29646;4160;159;13146;51;18666;2852;23;11007;296;108336;15006;418;77092;4;588;;;27636;97;26214;2;51;;;103;26853;;;27636
MCO;2024;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;;;0;0;0;15;5342;1527;592;1186;;;0;0;0;15;5342;1527;592;1186;;0;;;124;28;15779;;0;;;28;15779;;;124
MCO;2024;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;4;1344;40;0;170;60;20160;1445;21;3065;0;0;0;0;0;64;21504;1485;21;3235;4;268;;;110;19;9945;1;2;;;24;10215;;;110
MCO;2024;920300266;CLINIQUE DU PLATEAU;920000940;24;8784;834;0;5299;;;0;0;0;;;0;0;0;24;8784;834;0;5299;5;704;;;366;;;;0;;;5;704;;;366
MCO;2024;920300415;HOPITAL PRIVE LA MONTAGNE LAMBERT;920000890;24;8760;342;2;3747;22;8760;1611;214;3151;2;730;90;0;282;48;18250;2043;216;7180;10;1153;0;0;20367;25;11337;2;266;0;0;37;12756;0;0;20367
MCO;2024;920300597;CLINIQUE DE MEUDON LA FORET;920000940;46;16836;1469;0;14491;58;21228;2326;0;7276;;;0;0;0;104;38064;3795;0;21767;21;4660;;;2707;21;6371;;0;;;42;11031;;;2707
MCO;2024;920300712;CMC A PARE HARTMANN SITE CHEREST;920810736;;;0;0;0;19;6935;332;0;434;;;0;0;0;19;6935;332;0;434;;0;;;65;37;8741;;0;;;37;8741;;;65
