date,service,lits_total,lits_occupes,lits_disponibles,taux_occupation,personnel_total,personnel_disponible,personnel_occupe
2024-12-12,Neurologie,100,77,23,77.2,180,170,126
2024-12-12,Maladies Infectieuses,80,75,5,94.9,140,123,98
2024-12-12,Pédiatrie,60,54,6,91.3,120,103,91
2024-12-12,Réanimation,104,108,0,104.7,312,288,249
2024-12-13,Urgences,50,55,0,110.0,150,129,108
2024-12-13,Cardiologie,120,108,12,90.0,200,184,162
2024-12-13,Neurologie,100,86,14,86.8,180,153,121
2024-12-13,Maladies Infectieuses,80,84,0,105.6,140,120,112
2024-12-13,Pédiatrie,60,52,8,87.4,120,104,97
2024-12-13,Réanimation,104,103,1,99.8,312,287,220
2024-12-14,Urgences,50,55,0,110.0,150,127,89
2024-12-14,Cardiologie,120,99,21,82.7,200,183,143
2024-12-14,Neurologie,100,94,6,94.5,180,170,151
2024-12-14,Maladies Infectieuses,80,82,0,102.8,140,121,87
2024-12-14,Pédiatrie,60,53,7,89.0,120,109,98
2024-12-14,Réanimation,104,102,2,98.4,312,270,214
2024-12-15,Urgences,50,54,0,109.0,150,130,94
2024-12-15,Cardiologie,120,111,9,92.9,200,179,137
2024-12-15,Neurologie,100,89,11,89.7,180,157,122
2024-12-15,Maladies Infectieuses,80,77,3,97.4,140,131,123
2024-12-15,Pédiatrie,60,59,1,99.5,120,111,79
2024-12-15,Réanimation,104,101,3,97.6,312,291,249
2024-12-16,Urgences,50,55,0,110.0,150,129,114
2024-12-16,Cardiologie,120,98,22,81.9,200,174,150
2024-12-16,Neurologie,100,78,22,78.5,180,165,145
2024-12-16,Maladies Infectieuses,80,75,5,93.8,140,131,106
2024-12-16,Pédiatrie,60,54,6,90.3,120,104,76
2024-12-16,Réanimation,104,106,0,102.5,312,286,229
2024-12-17,Urgences,50,55,0,110.0,150,133,114
2024-12-17,Cardiologie,120,86,34,72.0,200,189,156
2024-12-17,Neurologie,100,79,21,79.5,180,169,152
2024-12-17,Maladies Infectieuses,80,82,0,102.7,140,132,106
2024-12-17,Pédiatrie,60,56,4,94.1,120,108,79
2024-12-17,Réanimation,104,105,0,101.8,312,274,199
2024-12-18,Urgences,50,53,0,106.9,150,128,109
2024-12-18,Cardiologie,120,110,10,91.7,200,170,138
2024-12-18,Neurologie,100,83,17,83.2,180,154,126
2024-12-18,Maladies Infectieuses,80,87,0,109.0,140,119,99
2024-12-18,Pédiatrie,60,55,5,92.7,120,113,84
2024-12-18,Réanimation,104,105,0,101.4,312,268,237
2024-12-19,Urgences,50,55,0,110.0,150,133,119
2024-12-19,Cardiologie,120,103,17,86.0,200,175,150
2024-12-19,Neurologie,100,77,23,77.9,180,160,127
2024-12-19,Maladies Infectieuses,80,81,0,102.1,140,132,110
2024-12-19,Pédiatrie,60,61,0,102.8,120,103,80
2024-12-19,Réanimation,104,93,11,89.7,312,274,192
2024-12-20,Urgences,50,54,0,108.6,150,133,102
2024-12-20,Cardiologie,120,105,15,87.6,200,174,125
2024-12-20,Neurologie,100,82,18,82.0,180,160,146
2024-12-20,Maladies Infectieuses,80,82,0,102.7,140,130,95
2024-12-20,Pédiatrie,60,56,4,93.4,120,106,81
2024-12-20,Réanimation,104,109,0,105.1,312,292,273
2024-12-21,Urgences,50,55,0,110.0,150,141,133
2024-12-21,Cardiologie,120,108,12,90.8,200,184,133
2024-12-21,Neurologie,100,86,14,86.4,180,159,122
2024-12-21,Maladies Infectieuses,80,87,0,109.7,140,119,112
2024-12-21,Pédiatrie,60,58,2,97.5,120,112,93
2024-12-21,Réanimation,104,103,1,99.3,312,269,199
2024-12-22,Urgences,50,55,0,110.0,150,141,102
2024-12-22,Cardiologie,120,105,15,88.2,200,176,142
2024-12-22,Neurologie,100,81,19,81.8,180,165,154
2024-12-22,Maladies Infectieuses,80,81,0,102.0,140,124,88
2024-12-22,Pédiatrie,60,51,9,86.2,120,110,86
2024-12-22,Réanimation,104,102,2,98.1,312,284,260
2024-12-23,Urgences,50,55,0,110.0,150,128,110
2024-12-23,Cardiologie,120,108,12,90.6,200,182,167
2024-12-23,Neurologie,100,85,15,85.8,180,164,132
2024-12-23,Maladies Infectieuses,80,83,0,105.0,140,127,118
2024-12-23,Pédiatrie,60,50,10,83.8,120,110,94
2024-12-23,Réanimation,104,114,0,110.0,312,294,260
2024-12-24,Urgences,50,55,0,110.0,150,130,91
2024-12-24,Cardiologie,120,103,17,86.4,200,175,164
2024-12-24,Neurologie,100,80,20,80.7,180,157,118
2024-12-24,Maladies Infectieuses,80,76,4,95.5,140,129,111
2024-12-24,Pédiatrie,60,51,9,86.1,120,113,104
2024-12-24,Réanimation,104,114,0,110.0,312,290,226
2024-12-25,Urgences,50,55,0,110.0,150,130,116
2024-12-25,Cardiologie,120,102,18,85.1,200,184,145
2024-12-25,Neurologie,100,76,24,76.7,180,170,124
2024-12-25,Maladies Infectieuses,80,88,0,110.0,140,125,105
2024-12-25,Pédiatrie,60,57,3,96.0,120,104,98
2024-12-25,Réanimation,104,105,0,101.2,312,268,240
2024-12-26,Urgences,50,53,0,106.2,150,140,125
2024-12-26,Cardiologie,120,114,6,95.8,200,173,148
2024-12-26,Neurologie,100,83,17,83.3,180,169,122
2024-12-26,Maladies Infectieuses,80,78,2,98.2,140,128,121
2024-12-26,Pédiatrie,60,60,0,101.3,120,108,92
2024-12-26,Réanimation,104,104,0,100.4,312,266,205
2024-12-27,Urgences,50,55,0,110.0,150,127,92
2024-12-27,Cardiologie,120,105,15,87.9,200,171,159
2024-12-27,Neurologie,100,86,14,86.8,180,153,125
2024-12-27,Maladies Infectieuses,80,79,1,99.1,140,121,113
2024-12-27,Pédiatrie,60,53,7,88.7,120,103,89
2024-12-27,Réanimation,104,104,0,100.3,312,293,222
2024-12-28,Urgences,50,55,0,110.0,150,136,123
2024-12-28,Cardiologie,120,103,17,86.0,200,186,136
2024-12-28,Neurologie,100,84,16,84.7,180,164,129
2024-12-28,Maladies Infectieuses,80,80,0,100.4,140,126,100
2024-12-28,Pédiatrie,60,54,6,90.6,120,112,104
2024-12-28,Réanimation,104,106,0,102.9,312,276,195
2024-12-29,Urgences,50,55,0,110.0,150,135,118
2024-12-29,Cardiologie,120,116,4,97.5,200,176,142
2024-12-29,Neurologie,100,91,9,91.8,180,169,141
2024-12-29,Maladies Infectieuses,80,85,0,107.2,140,131,117
2024-12-29,Pédiatrie,60,53,7,88.9,120,108,97
2024-12-29,Réanimation,104,113,0,109.5,312,296,255
2024-12-30,Urgences,50,55,0,110.0,150,133,98
2024-12-30,Cardiologie,120,104,16,87.0,200,181,133
2024-12-30,Neurologie,100,81,19,81.7,180,157,146
2024-12-30,Maladies Infectieuses,80,80,0,100.7,140,129,116
2024-12-30,Pédiatrie,60,50,10,83.9,120,109,101
2024-12-30,Réanimation,104,102,2,98.3,312,270,231
2024-12-31,Urgences,50,55,0,110.0,150,136,96
2024-12-31,Cardiologie,120,101,19,84.2,200,181,158
2024-12-31,Neurologie,100,89,11,89.4,180,161,151
2024-12-31,Maladies Infectieuses,80,82,0,102.5,140,126,95
2024-12-31,Pédiatrie,60,56,4,94.7,120,110,103
2024-12-31,Réanimation,104,109,0,105.0,312,267,186
2025-01-01,Urgences,50,54,0,108.4,150,128,118
2025-01-01,Cardiologie,120,105,15,88.0,200,181,131
2025-01-01,Neurologie,100,84,16,84.5,180,168,126
2025-01-01,Maladies Infectieuses,80,82,0,102.9,140,127,99
2025-01-01,Pédiatrie,60,55,5,93.0,120,105,98
2025-01-01,Réanimation,104,106,0,102.2,312,275,235
2025-01-02,Urgences,50,55,0,110.0,150,140,127
2025-01-02,Cardiologie,120,102,18,85.8,200,183,139
2025-01-02,Neurologie,100,86,14,86.4,180,158,125
2025-01-02,Maladies Infectieuses,80,87,0,108.9,140,125,93
2025-01-02,Pédiatrie,60,60,0,101.1,120,104,95
2025-01-02,Réanimation,104,107,0,103.0,312,292,274
2025-01-03,Urgences,50,55,0,110.0,150,133,121
2025-01-03,Cardiologie,120,109,11,90.9,200,189,163
2025-01-03,Neurologie,100,92,8,92.1,180,156,118
2025-01-03,Maladies Infectieuses,80,75,5,94.8,140,127,98
2025-01-03,Pédiatrie,60,53,7,89.7,120,112,95
2025-01-03,Réanimation,104,104,0,100.4,312,274,219
2025-01-04,Urgences,50,54,0,109.4,150,128,96
2025-01-04,Cardiologie,120,105,15,88.3,200,189,154
2025-01-04,Neurologie,100,84,16,84.2,180,165,134
2025-01-04,Maladies Infectieuses,80,81,0,101.7,140,125,113
2025-01-04,Pédiatrie,60,57,3,96.4,120,104,91
2025-01-04,Réanimation,104,107,0,103.2,312,267,211
2025-01-05,Urgences,50,55,0,110.0,150,137,123
2025-01-05,Cardiologie,120,109,11,91.3,200,179,137
2025-01-05,Neurologie,100,86,14,86.1,180,158,127
2025-01-05,Maladies Infectieuses,80,77,3,97.1,140,119,95
2025-01-05,Pédiatrie,60,56,4,93.4,120,110,87
2025-01-05,Réanimation,104,107,0,103.8,312,289,244
2025-01-06,Urgences,50,54,0,108.4,150,138,109
2025-01-06,Cardiologie,120,118,2,98.5,200,174,156
2025-01-06,Neurologie,100,88,12,88.1,180,169,140
2025-01-06,Maladies Infectieuses,80,86,0,108.2,140,125,115
2025-01-06,Pédiatrie,60,58,2,98.1,120,103,97
2025-01-06,Réanimation,104,99,5,95.7,312,275,246
2025-01-07,Urgences,50,55,0,110.0,150,132,120
2025-01-07,Cardiologie,120,105,15,87.6,200,189,177
2025-01-07,Neurologie,100,83,17,83.4,180,166,125
2025-01-07,Maladies Infectieuses,80,80,0,100.2,140,129,97
2025-01-07,Pédiatrie,60,60,0,100.1,120,102,90
2025-01-07,Réanimation,104,104,0,100.5,312,284,243
2025-01-08,Urgences,50,54,0,109.9,150,142,117
2025-01-08,Cardiologie,120,105,15,88.2,200,170,137
2025-01-08,Neurologie,100,75,25,75.7,180,166,123
2025-01-08,Maladies Infectieuses,80,78,2,97.9,140,119,89
2025-01-08,Pédiatrie,60,57,3,95.1,120,105,85
2025-01-08,Réanimation,104,94,10,90.5,312,272,229
2025-01-09,Urgences,50,55,0,110.0,150,140,126
2025-01-09,Cardiologie,120,110,10,92.2,200,172,140
2025-01-09,Neurologie,100,85,15,85.5,180,159,145
2025-01-09,Maladies Infectieuses,80,88,0,110.0,140,122,90
2025-01-09,Pédiatrie,60,54,6,91.3,120,104,88
2025-01-09,Réanimation,104,102,2,98.6,312,279,212
2025-01-10,Urgences,50,55,0,110.0,150,140,102
2025-01-10,Cardiologie,120,97,23,81.4,200,186,156
2025-01-10,Neurologie,100,82,18,82.4,180,161,138
2025-01-10,Maladies Infectieuses,80,84,0,105.9,140,130,120
2025-01-10,Pédiatrie,60,57,3,95.3,120,102,85
2025-01-10,Réanimation,104,103,1,100.0,312,265,236
2025-01-11,Urgences,50,55,0,110.0,150,141,104
2025-01-11,Cardiologie,120,119,1,99.9,200,183,158
2025-01-11,Neurologie,100,89,11,89.6,180,161,142
2025-01-11,Maladies Infectieuses,80,75,5,94.5,140,121,89
2025-01-11,Pédiatrie,60,57,3,95.2,120,102,90
2025-01-11,Réanimation,104,106,0,102.3,312,268,247
2025-01-12,Urgences,50,55,0,110.0,150,132,115
2025-01-12,Cardiologie,120,103,17,85.9,200,182,164
2025-01-12,Neurologie,100,84,16,84.3,180,165,147
2025-01-12,Maladies Infectieuses,80,75,5,94.8,140,126,117
2025-01-12,Pédiatrie,60,58,2,98.2,120,113,101
2025-01-12,Réanimation,104,106,0,102.1,312,281,204
2025-01-13,Urgences,50,55,0,110.0,150,135,103
2025-01-13,Cardiologie,120,123,0,103.0,200,180,131
2025-01-13,Neurologie,100,84,16,84.8,180,159,128
2025-01-13,Maladies Infectieuses,80,77,3,97.1,140,124,115
2025-01-13,Pédiatrie,60,52,8,87.8,120,113,101
2025-01-13,Réanimation,104,96,8,92.9,312,284,214
2025-01-14,Urgences,50,55,0,110.0,150,135,100
2025-01-14,Cardiologie,120,108,12,90.3,200,170,137
2025-01-14,Neurologie,100,81,19,81.3,180,166,147
2025-01-14,Maladies Infectieuses,80,84,0,105.2,140,123,91
2025-01-14,Pédiatrie,60,53,7,89.5,120,104,83
2025-01-14,Réanimation,104,112,0,108.2,312,277,242
2025-01-15,Urgences,50,55,0,110.0,150,141,98
2025-01-15,Cardiologie,120,102,18,85.3,200,180,163
2025-01-15,Neurologie,100,86,14,86.7,180,164,130
2025-01-15,Maladies Infectieuses,80,79,1,99.4,140,119,88
2025-01-15,Pédiatrie,60,59,1,99.5,120,112,85
2025-01-15,Réanimation,104,109,0,105.7,312,272,235
2025-01-16,Urgences,50,55,0,110.0,150,133,108
2025-01-16,Cardiologie,120,103,17,86.3,200,189,149
2025-01-16,Neurologie,100,87,13,87.8,180,153,134
2025-01-16,Maladies Infectieuses,80,83,0,104.0,140,125,106
2025-01-16,Pédiatrie,60,55,5,93.1,120,102,93
2025-01-16,Réanimation,104,102,2,98.1,312,277,247
2025-01-17,Urgences,50,55,0,110.0,150,139,106
2025-01-17,Cardiologie,120,107,13,89.7,200,175,134
2025-01-17,Neurologie,100,97,3,97.7,180,167,134
2025-01-17,Maladies Infectieuses,80,76,4,96.0,140,119,102
2025-01-17,Pédiatrie,60,58,2,96.9,120,106,92
2025-01-17,Réanimation,104,102,2,98.1,312,288,269
2025-01-18,Urgences,50,55,0,110.0,150,140,117
2025-01-18,Cardiologie,120,98,22,81.8,200,182,148
2025-01-18,Neurologie,100,82,18,82.4,180,160,123
2025-01-18,Maladies Infectieuses,80,81,0,101.5,140,120,88
2025-01-18,Pédiatrie,60,56,4,94.9,120,104,78
2025-01-18,Réanimation,104,109,0,105.3,312,292,207
2025-01-19,Urgences,50,52,0,104.6,150,138,99
2025-01-19,Cardiologie,120,104,16,86.7,200,184,173
2025-01-19,Neurologie,100,82,18,82.7,180,159,114
2025-01-19,Maladies Infectieuses,80,88,0,110.0,140,131,97
2025-01-19,Pédiatrie,60,56,4,94.9,120,110,91
2025-01-19,Réanimation,104,108,0,103.9,312,284,240
2025-01-20,Urgences,50,55,0,110.0,150,133,113
2025-01-20,Cardiologie,120,101,19,84.6,200,182,136
2025-01-20,Neurologie,100,82,18,83.0,180,156,125
2025-01-20,Maladies Infectieuses,80,75,5,94.5,140,124,114
2025-01-20,Pédiatrie,60,53,7,89.6,120,103,93
2025-01-20,Réanimation,104,97,7,93.7,312,269,222
2025-01-21,Urgences,50,55,0,110.0,150,131,92
2025-01-21,Cardiologie,120,104,16,86.7,200,177,135
2025-01-21,Neurologie,100,76,24,76.8,180,163,139
2025-01-21,Maladies Infectieuses,80,79,1,99.4,140,132,115
2025-01-21,Pédiatrie,60,52,8,87.3,120,105,97
2025-01-21,Réanimation,104,105,0,101.2,312,284,220
2025-01-22,Urgences,50,55,0,110.0,150,132,96
2025-01-22,Cardiologie,120,105,15,88.0,200,174,144
2025-01-22,Neurologie,100,86,14,87.0,180,162,119
2025-01-22,Maladies Infectieuses,80,85,0,106.8,140,124,87
2025-01-22,Pédiatrie,60,56,4,94.4,120,104,75
2025-01-22,Réanimation,104,104,0,100.9,312,283,198
2025-01-23,Urgences,50,55,0,110.0,150,131,120
2025-01-23,Cardiologie,120,105,15,87.6,200,189,165
2025-01-23,Neurologie,100,82,18,82.6,180,165,155
2025-01-23,Maladies Infectieuses,80,73,7,91.5,140,130,121
2025-01-23,Pédiatrie,60,56,4,94.2,120,105,94
2025-01-23,Réanimation,104,104,0,100.4,312,282,235
2025-01-24,Urgences,50,55,0,110.0,150,129,122
2025-01-24,Cardiologie,120,115,5,96.6,200,181,141
2025-01-24,Neurologie,100,90,10,90.4,180,168,140
2025-01-24,Maladies Infectieuses,80,75,5,94.7,140,125,92
2025-01-24,Pédiatrie,60,57,3,96.5,120,102,76
2025-01-24,Réanimation,104,114,0,109.9,312,268,223
2025-01-25,Urgences,50,55,0,110.0,150,137,113
2025-01-25,Cardiologie,120,109,11,90.9,200,178,146
2025-01-25,Neurologie,100,78,22,78.6,180,162,129
2025-01-25,Maladies Infectieuses,80,76,4,96.0,140,123,109
2025-01-25,Pédiatrie,60,52,8,87.6,120,102,96
2025-01-25,Réanimation,104,114,0,110.0,312,294,214
2025-01-26,Urgences,50,55,0,110.0,150,127,98
2025-01-26,Cardiologie,120,110,10,91.8,200,175,146
2025-01-26,Neurologie,100,83,17,83.5,180,154,113
2025-01-26,Maladies Infectieuses,80,75,5,94.4,140,120,109
2025-01-26,Pédiatrie,60,54,6,90.0,120,113,103
2025-01-26,Réanimation,104,111,0,107.2,312,292,271
2025-01-27,Urgences,50,55,0,110.0,150,136,127
2025-01-27,Cardiologie,120,109,11,91.2,200,188,156
2025-01-27,Neurologie,100,85,15,85.4,180,163,122
2025-01-27,Maladies Infectieuses,80,86,0,108.1,140,124,112
2025-01-27,Pédiatrie,60,58,2,97.1,120,113,97
2025-01-27,Réanimation,104,102,2,98.4,312,267,252
2025-01-28,Urgences,50,55,0,110.0,150,135,103
2025-01-28,Cardiologie,120,114,6,95.7,200,174,164
2025-01-28,Neurologie,100,83,17,83.5,180,157,130
2025-01-28,Maladies Infectieuses,80,76,4,95.7,140,121,90
2025-01-28,Pédiatrie,60,57,3,95.2,120,104,83
2025-01-28,Réanimation,104,102,2,98.4,312,276,208
2025-01-29,Urgences,50,54,0,109.1,150,129,122
2025-01-29,Cardiologie,120,106,14,89.0,200,175,131
2025-01-29,Neurologie,100,82,18,82.1,180,158,144
2025-01-29,Maladies Infectieuses,80,73,7,91.6,140,123,96
2025-01-29,Pédiatrie,60,56,4,94.0,120,107,90
2025-01-29,Réanimation,104,102,2,99.0,312,290,259
2025-01-30,Urgences,50,55,0,110.0,150,137,125
2025-01-30,Cardiologie,120,104,16,86.7,200,177,160
2025-01-30,Neurologie,100,88,12,88.8,180,167,145
2025-01-30,Maladies Infectieuses,80,79,1,100.0,140,129,115
2025-01-30,Pédiatrie,60,59,1,99.8,120,110,92
2025-01-30,Réanimation,104,106,0,102.1,312,265,209
2025-01-31,Urgences,50,54,0,108.1,150,140,125
2025-01-31,Cardiologie,120,109,11,91.3,200,180,170
2025-01-31,Neurologie,100,73,27,74.0,180,159,139
2025-01-31,Maladies Infectieuses,80,79,1,99.9,140,121,112
2025-01-31,Pédiatrie,60,59,1,98.8,120,113,97
2025-01-31,Réanimation,104,110,0,105.8,312,269,227
2025-02-01,Urgences,50,55,0,110.0,150,133,125
2025-02-01,Cardiologie,120,114,6,95.5,200,173,135
2025-02-01,Neurologie,100,83,17,83.1,180,170,133
2025-02-01,Maladies Infectieuses,80,78,2,98.1,140,126,116
2025-02-01,Pédiatrie,60,58,2,97.6,120,103,73
2025-02-01,Réanimation,104,98,6,94.3,312,270,224
2025-02-02,Urgences,50,55,0,110.0,150,131,100
2025-02-02,Cardiologie,120,106,14,88.9,200,178,130
2025-02-02,Neurologie,100,78,22,78.5,180,155,141
2025-02-02,Maladies Infectieuses,80,88,0,110.0,140,129,119
2025-02-02,Pédiatrie,60,59,1,99.8,120,111,104
2025-02-02,Réanimation,104,103,1,99.7,312,276,253
2025-02-03,Urgences,50,50,0,100.2,150,135,107
2025-02-03,Cardiologie,120,107,13,89.9,200,184,129
2025-02-03,Neurologie,100,77,23,77.6,180,166,117
2025-02-03,Maladies Infectieuses,80,79,1,99.5,140,126,100
2025-02-03,Pédiatrie,60,57,3,96.0,120,106,95
2025-02-03,Réanimation,104,94,10,91.2,312,266,240
2025-02-04,Urgences,50,55,0,110.0,150,141,119
2025-02-04,Cardiologie,120,105,15,87.9,200,175,125
2025-02-04,Neurologie,100,85,15,85.4,180,160,147
2025-02-04,Maladies Infectieuses,80,78,2,98.4,140,132,93
2025-02-04,Pédiatrie,60,50,10,84.7,120,109,92
2025-02-04,Réanimation,104,103,1,99.8,312,294,258
2025-02-05,Urgences,50,55,0,110.0,150,128,110
2025-02-05,Cardiologie,120,110,10,92.0,200,171,129
2025-02-05,Neurologie,100,80,20,80.2,180,156,132
2025-02-05,Maladies Infectieuses,80,88,0,110.0,140,124,90
2025-02-05,Pédiatrie,60,52,8,87.3,120,105,95
2025-02-05,Réanimation,104,108,0,104.7,312,268,252
2025-02-06,Urgences,50,55,0,110.0,150,133,103
2025-02-06,Cardiologie,120,111,9,92.9,200,170,123
2025-02-06,Neurologie,100,84,16,84.3,180,158,129
2025-02-06,Maladies Infectieuses,80,80,0,101.1,140,126,104
2025-02-06,Pédiatrie,60,59,1,98.5,120,102,74
2025-02-06,Réanimation,104,103,1,99.2,312,288,272
2025-02-07,Urgences,50,55,0,110.0,150,140,128
2025-02-07,Cardiologie,120,100,20,84.1,200,185,150
2025-02-07,Neurologie,100,84,16,84.6,180,169,119
2025-02-07,Maladies Infectieuses,80,84,0,105.0,140,121,109
2025-02-07,Pédiatrie,60,55,5,92.5,120,112,90
2025-02-07,Réanimation,104,102,2,98.4,312,266,190
2025-02-08,Urgences,50,55,0,110.0,150,131,110
2025-02-08,Cardiologie,120,105,15,87.7,200,180,126
2025-02-08,Neurologie,100,70,30,70.8,180,170,134
2025-02-08,Maladies Infectieuses,80,86,0,108.5,140,119,104
2025-02-08,Pédiatrie,60,54,6,90.4,120,105,82
2025-02-08,Réanimation,104,105,0,101.9,312,266,240
2025-02-09,Urgences,50,55,0,110.0,150,137,123
2025-02-09,Cardiologie,120,118,2,98.5,200,174,131
2025-02-09,Neurologie,100,84,16,84.9,180,153,135
2025-02-09,Maladies Infectieuses,80,88,0,110.0,140,123,98
2025-02-09,Pédiatrie,60,58,2,97.7,120,102,82
2025-02-09,Réanimation,104,101,3,97.5,312,290,258
2025-02-10,Urgences,50,53,0,107.7,150,135,123
2025-02-10,Cardiologie,120,114,6,95.3,200,177,139
2025-02-10,Neurologie,100,90,10,90.1,180,155,138
2025-02-10,Maladies Infectieuses,80,81,0,101.3,140,130,110
2025-02-10,Pédiatrie,60,48,12,81.3,120,108,94
2025-02-10,Réanimation,104,107,0,103.7,312,287,215
2025-02-11,Urgences,50,55,0,110.0,150,142,102
2025-02-11,Cardiologie,120,100,20,83.9,200,179,155
2025-02-11,Neurologie,100,86,14,86.8,180,168,122
2025-02-11,Maladies Infectieuses,80,83,0,104.5,140,121,114
2025-02-11,Pédiatrie,60,56,4,94.8,120,102,72
2025-02-11,Réanimation,104,96,8,92.9,312,277,253
2025-02-12,Urgences,50,54,0,108.3,150,139,131
2025-02-12,Cardiologie,120,104,16,86.9,200,181,170
2025-02-12,Neurologie,100,82,18,82.1,180,156,129
2025-02-12,Maladies Infectieuses,80,76,4,95.7,140,129,105
2025-02-12,Pédiatrie,60,58,2,97.7,120,112,84
2025-02-12,Réanimation,104,102,2,98.9,312,268,216
2025-02-13,Urgences,50,55,0,110.0,150,128,92
2025-02-13,Cardiologie,120,109,11,91.1,200,183,170
2025-02-13,Neurologie,100,85,15,86.0,180,170,125
2025-02-13,Maladies Infectieuses,80,87,0,109.9,140,120,89
2025-02-13,Pédiatrie,60,54,6,90.2,120,106,85
2025-02-13,Réanimation,104,110,0,106.0,312,274,209
2025-02-14,Urgences,50,44,6,88.8,150,129,100
2025-02-14,Cardiologie,120,85,35,71.3,200,188,149
2025-02-14,Neurologie,100,70,30,70.8,180,169,148
2025-02-14,Maladies Infectieuses,80,52,28,65.6,140,123,86
2025-02-14,Pédiatrie,60,39,21,65.2,120,108,85
2025-02-14,Réanimation,104,92,12,89.3,312,275,217
2025-02-15,Urgences,50,45,5,90.1,150,134,94
2025-02-15,Cardiologie,120,91,29,76.4,200,188,155
2025-02-15,Neurologie,100,71,29,71.3,180,157,146
2025-02-15,Maladies Infectieuses,80,51,29,64.8,140,131,112
2025-02-15,Pédiatrie,60,38,22,63.8,120,102,90
2025-02-15,Réanimation,104,98,6,94.5,312,279,211
2025-02-16,Urgences,50,46,4,93.6,150,131,120
2025-02-16,Cardiologie,120,99,21,82.8,200,182,167
2025-02-16,Neurologie,100,66,34,66.2,180,161,133
2025-02-16,Maladies Infectieuses,80,47,33,59.9,140,122,102
2025-02-16,Pédiatrie,60,37,23,62.3,120,103,75
2025-02-16,Réanimation,104,98,6,94.3,312,270,211
2025-02-17,Urgences,50,49,1,99.0,150,141,124
2025-02-17,Cardiologie,120,81,39,67.7,200,184,159
2025-02-17,Neurologie,100,83,17,83.5,180,162,129
2025-02-17,Maladies Infectieuses,80,50,30,62.8,140,127,95
2025-02-17,Pédiatrie,60,28,32,47.6,120,110,93
2025-02-17,Réanimation,104,82,22,79.7,312,280,201
2025-02-18,Urgences,50,47,3,94.2,150,135,108
2025-02-18,Cardiologie,120,89,31,74.9,200,176,133
2025-02-18,Neurologie,100,77,23,77.4,180,169,138
2025-02-18,Maladies Infectieuses,80,55,25,68.8,140,129,95
2025-02-18,Pédiatrie,60,35,25,58.4,120,109,77
2025-02-18,Réanimation,104,85,19,82.3,312,279,231
2025-02-19,Urgences,50,52,0,104.5,150,134,103
2025-02-19,Cardiologie,120,87,33,73.0,200,188,148
2025-02-19,Neurologie,100,63,37,63.8,180,155,138
2025-02-19,Maladies Infectieuses,80,52,28,65.3,140,129,117
2025-02-19,Pédiatrie,60,42,18,70.0,120,104,74
2025-02-19,Réanimation,104,79,25,76.6,312,279,258
2025-02-20,Urgences,50,48,2,97.8,150,135,122
2025-02-20,Cardiologie,120,95,25,79.7,200,179,153
2025-02-20,Neurologie,100,70,30,71.0,180,167,135
2025-02-20,Maladies Infectieuses,80,51,29,63.9,140,131,107
2025-02-20,Pédiatrie,60,38,22,63.7,120,105,88
2025-02-20,Réanimation,104,93,11,89.5,312,273,232
2025-02-21,Urgences,50,46,4,92.8,150,137,113
2025-02-21,Cardiologie,120,93,27,78.3,200,180,156
2025-02-21,Neurologie,100,66,34,66.4,180,157,118
2025-02-21,Maladies Infectieuses,80,49,31,61.5,140,126,99
2025-02-21,Pédiatrie,60,35,25,58.5,120,106,88
2025-02-21,Réanimation,104,87,17,84.0,312,270,211
2025-02-22,Urgences,50,50,0,100.1,150,141,116
2025-02-22,Cardiologie,120,93,27,78.2,200,172,122
2025-02-22,Neurologie,100,81,19,81.0,180,167,124
2025-02-22,Maladies Infectieuses,80,53,27,67.0,140,119,83
