BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2022;790007306;AURA POITOU-CH - NIORT;860000348;TOT;0;;;;;;;;;58;13
DIALYSE;2022;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;1130X;;;;12;25;3521;;;;;
DIALYSE;2022;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;TOT;0;;;;;;;;;24;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;112AX;;;;2;1;2;;;;;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;112BA;;;;30;125;20047;;;;;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1130X;;;;8;;1176;;;;;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1140X;;;;8;1;293;;;;;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;TOT;0;;;;;;0;;;43;
DIALYSE;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;VACAN;;;;;4;972;;;;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;112BA;;;;32;126;18297;;;;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;112BE;;;;1;1;49;;;;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;1210;;;;;;;;;3;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;121CX;;;;1;;;;;3;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;122AX;;;;2;;;;;8;;
DIALYSE;2022;800006124;CHU AMIENS SUD;800000044;TOT;1;28;130;;;;1395;0;;57;0
DIALYSE;2022;800010159;UNITE DE DIALYSE DE CORBIE;590799995;1130X;;;;12;53;8344;;;;;
DIALYSE;2022;800010324;UNITE DE DIALYSE D'AMIENS;590799995;1130X;;;;18;67;10311;;;;;
DIALYSE;2022;800010324;UNITE DE DIALYSE D'AMIENS;590799995;1140X;;;;6;20;3291;;;;;
DIALYSE;2022;800020281;SANTELYS DIALYSE À DOMICILE CORBIE;590799995;1150A;;;;1;0;194;;;;;
DIALYSE;2022;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;1150A;;;;3;3;620;;;;;
DIALYSE;2022;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;1210;;;;;1;;;;95;;
DIALYSE;2022;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;121AX;;;;;1;;;;78;;
DIALYSE;2022;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;121CX;;;;1;;;;;17;;
DIALYSE;2022;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;TOT;0;;;;;;;;;;
DIALYSE;2022;810000224;CL CLAUDE BERNARD;810000471;112AX;;;;1;6;1265;;;;;
DIALYSE;2022;810000224;CL CLAUDE BERNARD;810000471;112BA;;;;56;158;25121;;;;;
DIALYSE;2022;810000224;CL CLAUDE BERNARD;810000471;1150A;;;;1;2;348;;;;;
DIALYSE;2022;810000224;CL CLAUDE BERNARD;810000471;122AX;;;;1;2;;;;82;;
DIALYSE;2022;810000224;CL CLAUDE BERNARD;810000471;TOT;0;;;;;;175;;;;
DIALYSE;2022;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;1130X;;;;6;25;3408;;;;;
DIALYSE;2022;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;1140X;;;;6;6;1148;;;;;
DIALYSE;2022;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;1140X;;;;12;26;3689;;;;;
DIALYSE;2022;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;1140X;;;;6;6;1198;;;;;
DIALYSE;2022;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;1140X;;;;12;32;4340;;;;;
DIALYSE;2022;820000057;CL PONT DE CHAUME;820000131;112BA;;;;33;130;19584;;;;;
DIALYSE;2022;820000057;CL PONT DE CHAUME;820000131;1130X;;;;8;17;2430;;;;;
DIALYSE;2022;820000057;CL PONT DE CHAUME;820000131;1140X;;;;6;18;2573;;;;;
DIALYSE;2022;820000057;CL PONT DE CHAUME;820000131;TOT;0;;;;;;903;;;46;
DIALYSE;2022;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;1140X;;;;6;12;1817;;;;;
DIALYSE;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;TOT;0;;;;;;158;;;;
DIALYSE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;112BA;;;;20;;9625;;;;;
DIALYSE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;1130X;;;;3;2;35;;;;;
DIALYSE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;122AX;;;;1;;;;;21;;
DIALYSE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;122BX;;;;2;1;;;;45;;
DIALYSE;2022;830000345;CHITS CH SAINTE MUSSE;830100616;TOT;0;;;;;;811;1;;35;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112AX;;;;4;5;543;;;;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112BA;;;;16;56;9705;;;;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1130X;;;;19;53;8026;;;;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1140X;;;;12;24;3588;;;;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1150A;;;;14;13;3067;;;;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1210;;;;;11;;;;588;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121AX;;;;;6;;;;451;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121CX;;;;1;5;;;;137;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;122AX;;;;1;;;;;51;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;122BX;;;;;;;;;4;;
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;TOT;1;1;40;;;;0;4;;52;5
DIALYSE;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;VACAN;;;;;;88;;;;;
DIALYSE;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;112BA;;;;18;47;8592;;;;;
DIALYSE;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1130X;;;;8;10;1557;;;;;
DIALYSE;2022;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;TOT;0;;;;;;0;0;;16;0
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;112BA;;;;38;136;19874;;;;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1130X;;;;19;19;2723;;;;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1140X;;;;4;4;615;;;;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1210;;;;;17;;;;731;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121AX;;;;;11;;;;503;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121CX;;;;1;6;;;;228;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122AX;;;;2;2;;;;96;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122BX;;;;2;0;;;;17;;
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;TOT;0;;;;;;0;6;;54;7
DIALYSE;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;VACAN;;;;0;1;303;;;;;
DIALYSE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;112AX;;;;;;1;;;;;
DIALYSE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;112BA;;;;6;23;3743;;;;;
DIALYSE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1130X;;;;8;33;4364;;;;;
DIALYSE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1140X;;;;1;4;288;;;;;
DIALYSE;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;TOT;1;1;24;;;;0;1;;14;
DIALYSE;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;1130X;;;;18;27;5723;;;;;
DIALYSE;2022;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;TOT;0;;;;;;0;0;;7;0
DIALYSE;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;1130X;;;;22;32;5206;;;;;
DIALYSE;2022;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;TOT;0;;;;;;0;2;;4;0
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;112AX;;;;;;54;;;;;
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;112BA;;;;13;59;8496;;;;;
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1130X;;;;16;45;7259;;;;;
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1140X;;;;6;17;2818;;;;;
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;122AX;;;;1;;;;;8;;
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;TOT;0;;;;;;0;3;;27;3
DIALYSE;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;VACAN;;;;;1;1023;;;;;
DIALYSE;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;112BA;;;;31;82;12341;;;;;
DIALYSE;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;TOT;0;;;;;;1028;4;;32;
DIALYSE;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;122BX;;;;2;;;;;23;;
DIALYSE;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;TOT;0;;;;;;84;;;;
DIALYSE;2022;830100608;CHITS CH GEORGE SAND;830100616;1130X;;;;4;;273;;;;;
DIALYSE;2022;830100608;CHITS CH GEORGE SAND;830100616;TOT;0;;;;;;1;;;;
DIALYSE;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;1130X;;;;14;40;6449;;;;;
DIALYSE;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;1140X;;;;1;2;425;;;;;
DIALYSE;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;TOT;0;;;;;;0;1;;10;
DIALYSE;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;VACAN;;;;;;113;;;;;
DIALYSE;2022;830213625;AVODD UMD SAINT MICHEL;830002119;1130X;;;;6;24;3969;;;;;
DIALYSE;2022;830213625;AVODD UMD SAINT MICHEL;830002119;TOT;0;;;;;;0;;;3;
DIALYSE;2022;830213625;AVODD UMD SAINT MICHEL;830002119;VACAN;;;;;1;91;;;;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;112BA;;;;32;125;19337;;;;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1130X;;;;28;28;3356;;;;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1140X;;;;1;0;112;;;;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1150A;;;;1;0;6;;;;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1210;;;;;3;;;;1159;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;121AX;;;;;1;;;;395;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;121CX;;;;2;2;;;;764;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;122AX;;;;1;0;;;;1;;
DIALYSE;2022;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;TOT;0;;;;;;0;1;;46;0
DIALYSE;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1150A;;;;2;0;343;;;;;
DIALYSE;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1210;;;;;14;;;;963;;
DIALYSE;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121AX;;;;;;;;;74;;
DIALYSE;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121CX;;;;40;14;;;;889;;
DIALYSE;2022;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;TOT;0;;;;;;0;2;;3;3
DIALYSE;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;112BA;;;;18;102;14446;;;;;
DIALYSE;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;122AX;;;;1;1;;;;97;;
DIALYSE;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOT;0;;;;;;1506;;;98;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112AX;;;;4;15;1278;;;;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112BA;;;;24;90;13067;;;;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1130X;;;;12;67;9598;;;;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1140X;;;;12;17;2500;;;;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1150A;;;;2;1;273;;;;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1210;;;;;41;;;;2328;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121AX;;;;;15;;;;1026;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121CX;;;;29;26;;;;1302;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;122BX;;;;0;1;;;;48;;
DIALYSE;2022;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;TOT;0;;;;;;0;;;45;16
DIALYSE;2022;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;1140X;;;;7;5;775;;;;;
DIALYSE;2022;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;1140X;;;;5;8;1331;;;;;
DIALYSE;2022;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;TOT;0;;;;;;;;;1;0
DIALYSE;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112AX;;;;4;11;840;;;;;
DIALYSE;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112BA;;;;17;69;9991;;;;;
DIALYSE;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1130X;;;;9;45;6579;;;;;
DIALYSE;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1140X;;;;8;7;940;;;;;
DIALYSE;2022;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;TOT;0;;;;;;0;;;28;
DIALYSE;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;112AX;;;;2;2;363;;;;;
DIALYSE;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;112BA;;;;17;66;9364;;;;;
DIALYSE;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;1130X;;;;12;49;6652;;;;;
DIALYSE;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;1140X;;;;7;5;891;;;;;
DIALYSE;2022;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;TOT;0;;;;;;0;;;36;
DIALYSE;2022;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;1130X;;;;12;37;6214;;;;;
DIALYSE;2022;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;TOT;0;;;;;;0;;;5;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;112AX;;;;4;;960;;;;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;112BA;;;;23;96;8930;;;;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;1150A;;;;10;;;;;;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;1210;;;;;27;;;;1404;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;121AX;;;;;14;;;;728;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;121CX;;;;;13;;;;676;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;122AX;;;;;13;;;;40;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;122BX;;;;2;3;;;;553;;
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;TOT;1;4;139;;;;3268;7;;71;9
DIALYSE;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;VACAN;;;;5;0;;;;;;
DIALYSE;2022;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1130X;;;;14;67;8931;;;;;
DIALYSE;2022;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1140X;;;;14;23;3234;;;;;
DIALYSE;2022;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;TOT;0;;;;;;14;;;;
DIALYSE;2022;850009762;DIALYSE ECHO LA TRANCHE;440002590;VACAN;;;;6;;396;;;;;
DIALYSE;2022;850011271;DIALYSE ECHO CHALLANS;440002590;1130X;;;;6;44;6651;;;;;
DIALYSE;2022;850011271;DIALYSE ECHO CHALLANS;440002590;1140X;;;;6;6;895;;;;;
DIALYSE;2022;850011271;DIALYSE ECHO CHALLANS;440002590;TOT;0;;;;;;59;;;;
DIALYSE;2022;850022047;DIALYSE ECHO ILE D'YEU;440002590;1130X;;;;4;5;840;;;;;
DIALYSE;2022;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1130X;;;;10;28;3933;;;;;
DIALYSE;2022;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1140X;;;;2;3;324;;;;;
DIALYSE;2022;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;TOT;0;;;;;;17;;;;
DIALYSE;2022;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;112BA;;;;24;24;8835;;;;;
DIALYSE;2022;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1130X;;;;6;11;1813;;;;;
DIALYSE;2022;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1140X;;;;6;8;1544;;;;;
DIALYSE;2022;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;TOT;0;;;;;;282;;;1;
DIALYSE;2022;860000223;CHU LA MILETRIE;860014208;112BA;;;;19;106;16450;;;;;
DIALYSE;2022;860000223;CHU LA MILETRIE;860014208;122AX;;;;1;;;;;56;;
DIALYSE;2022;860000223;CHU LA MILETRIE;860014208;TOT;0;;;;;;1222;3;;55;7
DIALYSE;2022;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;1130X;;;;16;42;5985;;;;;
DIALYSE;2022;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;TOT;0;;;;;;;;;21;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;112AX;;;;1;1;50;;;;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1130X;;;;34;75;10363;;;;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1140X;;;;10;9;1248;;;;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1150A;;;;1;1;301;;;;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1210;;;;;20;;;;907;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121AX;;;;;14;;;;556;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121CX;;;;6;6;;;;351;;
DIALYSE;2022;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;TOT;0;;;;;;;;;62;15
DIALYSE;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;112BA;;;;32;387;18246;;;;;
DIALYSE;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;122BX;;;;1;;;;;44;;
DIALYSE;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;TOT;0;;;;;;1467;;;;1
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112AX;;;;2;1;249;;;;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112BA;;;;12;57;9040;;;;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1130X;;;;2;1;207;;;;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1150A;;;;4;4;906;;;;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1210;;;;;75;;;;3887;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121AX;;;;;16;;;;959;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121CX;;;;55;59;;;;2928;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;122AX;;;;4;1;;;;72;;
DIALYSE;2022;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;TOT;1;2;111;;;;0;4;;38;15
DIALYSE;2022;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1130X;;;;18;86;13002;;;;;
DIALYSE;2022;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1140X;;;;6;17;2805;;;;;
DIALYSE;2022;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;1140X;;;;2;1;531;;;;;
DIALYSE;2022;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1130X;;;;8;14;1967;;;;;
DIALYSE;2022;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1140X;;;;5;5;615;;;;;
DIALYSE;2022;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;TOT;1;1;14;;;;;;;;
DIALYSE;2022;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;1130X;;;;8;40;5507;;;;;
DIALYSE;2022;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;540001112;1140X;;;;8;5;753;;;;;
DIALYSE;2022;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1130X;;;;8;36;5055;;;;;
DIALYSE;2022;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1140X;;;;8;11;1219;;;;;
DIALYSE;2022;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;TOT;1;1;36;;;;;;;;
DIALYSE;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;112BA;;;;23;127;18424;;;;;
DIALYSE;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOT;0;;;;;;0;1;;66;0
DIALYSE;2022;890003130;UNITE DE DIALYSE DE SENS;210012290;1130X;;;;11;41;6037;;;;;
DIALYSE;2022;890003130;UNITE DE DIALYSE DE SENS;210012290;1140X;;;;1;1;178;;;;;
DIALYSE;2022;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;112AX;;;;1;0;19;;;;;
DIALYSE;2022;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;1130X;;;;18;65;10053;;;;;
DIALYSE;2022;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;1140X;;;;1;1;221;;;;;
DIALYSE;2022;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;1150A;;;;0;0;158;;;;;
DIALYSE;2022;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;1210;;;;;6;;;;367;;
DIALYSE;2022;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;121AX;;;;;6;;;;367;;
DIALYSE;2022;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;TOT;0;;;;;;;;;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;112AX;;;;0;0;19;;;;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;1150A;;;;4;4;1190;;;;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;1210;;;;;0;;;;47;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;121AX;;;;;0;;;;47;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;122AX;;;;0;0;;;;2;;
DIALYSE;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;TOT;0;;;;;;;;;;
DIALYSE;2022;890975527;CH AUXERRE;890000037;112BA;;;;16;66;9137;;;;;
DIALYSE;2022;890975527;CH AUXERRE;890000037;TOT;0;;;;;;616;;;;
DIALYSE;2022;890975550;CH SENS;890970569;112BA;;;;15;60;7668;;;;;
DIALYSE;2022;890975550;CH SENS;890970569;TOT;0;;;;;;430;;;;
DIALYSE;2022;900001728;UNITE DE DIALYSE DE BELFORT;210012290;112AX;;;;1;0;36;;;;;
DIALYSE;2022;900001728;UNITE DE DIALYSE DE BELFORT;210012290;1130X;;;;7;33;5328;;;;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;112BA;;;;27;102;12928;;;;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;1130X;;;;8;8;1169;;;;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;1210;;;;;2;;;;1395;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;121AX;;;;;2;;;;1040;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;121CX;;;;10;;;;;355;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;122AX;;;;28;0;;;;221;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;122BX;;;;8;2;;;;511;;
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;TOT;0;;;;;;952;;;127;15
DIALYSE;2022;900003039;HNFC SITE TREVENANS;900000365;VACAN;;;;2;;;;;;;
DIALYSE;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;TOT;0;;;;;;16;;;;
DIALYSE;2022;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;112BA;;;;23;;16202;;;;;
DIALYSE;2022;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;1130X;;;;4;;1685;;;;;
