BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFLIB_PKT;HPLETPSAL_PKT;HPLEFFLIB_MED;HPLETPSAL_MED;HPLEFFLIB_PNM;HPLETPSAL_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2022;780023909;HDJ CTRE AUBERGENVILLOIS PSY AMBUL;780025441;TOT;0;;;0;;;;;;;;20;;;;;;;;;;;5702;;;;;;;;;;;;;;161;;;1.96;;;;;;7.7;5.9;;1.8;;;;;;;;;;;;;
PSY;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;GEN;;1;;;140;;;;;;51100;45;;;688;28085;;;;;;;4141;;;;1;1;1;8796;383;93;204;19;6;;1133;667;;18.36;;;;;;212.59;75.92;43.7;7.94;9.55;16.01;;;;;;;;;;;
PSY;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;INF;;;;;20;;;;;;7300;7;;;364;9053;;;;;;;176;;;;;;;;;;;;;;215;37;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;TOT;1;;5;0;160;;;;;;58400;52;;;1052;37138;;;;;;;4317;;;;1;1;1;8796;383;93;204;19;6;;1340;701;;18.36;;;;;;212.59;75.92;43.7;7.94;9.55;16.01;;;;;;;;;;;
PSY;2022;780140042;CLINIQUE D YVELINES;780017455;GEN;;;;;133;;;;12;;52925;12;;;1326;47779;;;;4678;;;2251;;;;;;;;;;;;;;1473;;9;2.39;;;0;0;;;;;;;;9;2;;;;;;;;;
PSY;2022;780140042;CLINIQUE D YVELINES;780017455;TOT;0;;;0;133;;;;12;;52925;12;;;1326;47779;;;;4678;;;2251;;;;;;;;;;;;;;1473;;9;2.39;;;;;;;;;;;;9;2;;;;;;;;;
PSY;2022;780140075;CENTRE POST CURE GILBERT RABY;750721391;GEN;;;;;50;0;0;0;0;0;18250;5;0;0;423;13024;0;0;0;0;0;0;966;0;0;0;0;0;0;0;0;0;0;4645;0;0;377;9;;1.74;;3.05;;;;37.71;23.77;;1.61;0.47;2.67;;1.7;;2.87;;34.92;22.86;0.06;1.17;0.37;2.55
PSY;2022;780140075;CENTRE POST CURE GILBERT RABY;750721391;TOT;0;;;0;50;0;0;0;0;0;18250;5;0;0;423;13024;0;0;0;0;0;0;966;0;0;0;0;0;0;0;0;0;0;4645;0;0;377;9;;1.74;;3.05;;;;37.71;23.77;;1.61;0.47;2.67;;1.7;;2.87;;34.92;22.86;0.06;1.17;0.37;2.55
PSY;2022;780170049;HDJ POUR ENFANTS ASOIMEEP;780009528;INF;;;;;;;;;;;;21;;;;;;;;;;;4212;;;;;;;;;;;;;;35;;;0.99;;;0;0;;16.74;2.55;0;0.99;1.2;12;;;;;;;;;;;
PSY;2022;780170049;HDJ POUR ENFANTS ASOIMEEP;780009528;TOT;0;;;0;;;;;;;;21;;;;;;;;;;;4212;;;;;;;;;;;;;;35;;;0.99;;;;;;16.74;2.55;0;0.99;1.2;12;;;;;;;;;;;
PSY;2022;780170056;HDJ L ENVOL;780825097;INF;;;;;;;;;;;;32;;;;;;;;;;;4205;;;;;;;;;;;;;;33;;;0.17;;1;0;0;0;19.15;1;0;1.8;1.3;9;;;;;;;;;;;
PSY;2022;780170056;HDJ L ENVOL;780825097;TOT;0;;;0;;;;;;;;32;;;;;;;;;;;4205;;;;;;;;;;;;;;33;;;0.17;;1;;;;19.15;1;0;1.8;1.3;9;;;;;;;;;;;
PSY;2022;780310025;CLINIQUE VILLA DES PAGES;920030269;GEN;;;;;58;;;;;;21535;5;;;442;13495;;;;;;;966;;;;;;;;;;;;;;354;;3;5.4;;1;0;0;;44.73;23.62;14.31;2.81;3.99;1.68;3;5.4;;1;;44.73;23.62;14.31;2.81;3.99;1.42
PSY;2022;780310025;CLINIQUE VILLA DES PAGES;920030269;INF;;;;;;;;;;;;5;;;;;;;;;;;1823;;;;;;;;;;;;;;29;;;;;;0;0;;;;;;;;;;;;;;;;;;
PSY;2022;780310025;CLINIQUE VILLA DES PAGES;920030269;TOT;0;;;0;58;;;;;;21535;10;;;442;13495;;;;;;;2789;;;;;;;;;;;;;;383;;3;5.4;;1;;;;44.73;23.62;14.31;2.81;3.99;1.68;3;5.4;;1;;44.73;23.62;14.31;2.81;3.99;1.42
PSY;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;GEN;;1;;;45;;;;;;16060;8;;;1856;14616;;;;;;;1796;;;;1;9;;13294;2054;;562;32;6730;;6316;5410;;15.7;;0.1;;;;108.41;54.37;29.84;6.25;0.8;1.08;;;;;;;;;;;
PSY;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;INF;;1;;;4;;;;;;1460;8;;;70;1310;;;;;;;462;;;;2;6;1;10258;3612;1426;14;8;1872;14;2574;2440;;13.64;;0.1;;;;60.32;20.45;2.5;6.25;6.58;6.37;;;;;;;;;;;
PSY;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;TOT;1;;15;1;49;;;;;;17520;16;;;1926;15926;;;;;;;2258;;;;3;15;1;23552;5666;1426;576;40;8602;14;8752;7734;;29.34;;0.2;;;;168.73;74.82;32.34;12.5;7.38;7.45;;;;;;;;;;;
PSY;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;GEN;;3;;;138;6;8;;10;;50090;51;7;;1035;38277;1049;1993;;2670;;;4279;13;;;1;18;1;6938;5598;387;325;179;2818;32;3101;2250;;19.78;;8.1;0;1;;357.93;194.83;54.49;20.14;4.16;17.33;;;;;;232.82;141.53;44.83;1.5;2.09;1.75
PSY;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;INF;;1;;;15;1;;;;;5475;33;;;132;3323;0;;;;;;1782;;;1;;3;;139;18;;94;72;0;0;294;35;;4.68;;;0;1;;77.54;41.43;3.38;11.16;6.08;4.76;;;;;;27;18.57;2.38;1.58;0.7;1.06
PSY;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;TOT;1;;;1;153;7;8;;10;;55565;84;7;;1167;41600;1049;1993;;2670;;;6061;13;;1;1;21;1;7077;5616;387;419;251;2818;32;3370;2263;;24.57;;8.1;;;;435.47;236.26;57.87;31.3;10.24;22.09;;;;;;259.82;160.1;47.21;3.08;2.79;2.81
PSY;2022;790003537;SITE HOSPITALIER DE THOUARS;790006654;GEN;;2;;;48;0;;;;;16425;;0;;437;17165;182;;;;;44;;0;;;;;;;;;;;;;306;;;5.53;;0.4;0;1;96;92.97;3.21;28.78;2.39;2;36.61;;;;;;;;;;;
PSY;2022;790003537;SITE HOSPITALIER DE THOUARS;790006654;INF;;0;;;;;;;;;;;;;;;;;;;;170;;;;;;;;;;;;;;;61;;;;;;0;0;;;;;;;;;;;;;;;;;;
PSY;2022;790003537;SITE HOSPITALIER DE THOUARS;790006654;TOT;1;;0;0;48;0;;;;;16425;;0;;437;17165;182;;;;;214;;0;;;;;;;;;;;;;367;;;5.53;;0.4;;;96;92.97;3.21;28.78;2.39;2;36.61;;;;;;;;;;;
PSY;2022;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;GEN;;2;;;;;;;;;;44;;;;;;;;;;;5440;;;;2;1;1;20704;19;3920;938;216;1016;0;3261;2986;;0.87;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;INF;;1;;;;;;;;;;20;;;;;;;;;;;1953;;;;2;;1;7168;0;1587;209;6;51;82;737;592;;1.38;;;;;62;57.25;28.93;0.47;5.13;0.94;8.52;;;;;;;;;;;
PSY;2022;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;36.11;15.13;0;7.83;1.93;5.64;;;;;;;;;;;
PSY;2022;790007694;PSY. ADULTES - HOP DE JOUR MALADRY;790006654;TOT;1;;2;0;;;;;;;;64;;;;;;;;;;;7393;;;;4;1;2;27872;19;5507;1147;222;1067;82;3975;3555;;2.25;;;;;103;93.36;44.06;0.47;12.96;2.87;14.16;;;;;;;;;;;
PSY;2022;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;GEN;;;;;10;;5;;;;3650;31;;;28;2631;;1063;;;;;1124;;;;15;1;2;38193;253;3192;2400;1676;222;0;6319;6239;;1;1;0.4;0;0;;62.15;30.2;13.62;5.36;0.05;4.84;;;;;;35.92;5.84;13.62;5.36;0.05;2.7
PSY;2022;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;;16681;741;0;28;11;565;18;2469;2469;;;;;0;0;;6.09;4.9;;0.24;0.4;0.3;;;;;;;;;;;
PSY;2022;790012355;CEAA - CTRE EXPERTISE AUTISME ADULTES;790000012;TOT;0;;;0;10;;5;;;;3650;31;;;28;2631;;1063;;;;;1124;;;;20;2;2;54874;994;3192;2428;1687;787;18;8747;8667;;1;;0.4;;;;68.24;35.1;13.62;5.6;0.45;5.14;;;;;;35.92;5.84;13.62;5.36;0.05;2.7
PSY;2022;800000143;CH ABBEVILLE;800000028;GEN;;2;;;60;;;;;;21900;12;;;919;14406;;;;;;;2611;;;2;;2;1;18024;3475;2697;2646;411;1276;0;3059;2998;;7.86;;;0;1;;81.25;54.66;0.21;8.9;2;4.8;;;;;;;;;;;
PSY;2022;800000143;CH ABBEVILLE;800000028;INF;;1;;;;;;;;;;15;;;;;;;;;;;1085;;;2;;1;1;7528;3273;2227;181;11;174;919;866;863;;1;;;0;0;;40.2;9.93;0.28;7.26;7.34;8.18;;;;;;;;;;;
PSY;2022;800000143;CH ABBEVILLE;800000028;TOT;1;;0;1;60;;;;;;21900;27;;;919;14406;;;;;;;3696;;;4;;3;2;25552;6748;4924;2827;422;1450;919;3828;3768;;8.86;;;;;;121.45;64.59;0.49;16.16;9.34;12.98;;;;;;;;;;;
PSY;2022;800000390;CH CHIMR MONTDIDIER;800000085;GEN;;1;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;0;2588;4;1;0;1;5604;0;2621;2194;177;231;0;71;71;;1;;;0;0;0;13.77;9.21;0;2.56;0;1;;;;;;;;;;;
PSY;2022;800000390;CH CHIMR MONTDIDIER;800000085;TOT;1;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;0;2588;4;1;0;1;5604;0;2621;2194;177;231;0;71;71;;1;;;;;;13.77;9.21;0;2.56;0;1;;;;;;;;;;;
PSY;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;GEN;;4;;;196;0;0;0;0;0;71069;61;0;3;2049;61075;0;0;1920;0;0;44;5794;0;4661;4;2;12;4;33440;9934;16505;39247;2890;170;1;7106;5489;;14.88;;5.35;1;0;;148.26;93.39;49.35;9.17;2;15.9;;;;;;201.5;123.38;32.45;2.15;;4.61
PSY;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;INF;;2;;;17;0;;;0;0;5420;50;0;0;167;2238;0;;;0;0;48;4023;0;0;4;4;4;4;22048;2869;3517;397;561;3;51;2244;2052;;11.58;;;0;0;;114.97;35.72;;19.16;2.03;28.25;;1.22;;;;27.15;16.3;1.58;1;;3.29
PSY;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;PEN;;;;;0;;;;;;0;7;;0;0;0;;;;;;;1396;;0;0;1;;1;0;;706;17208;;;;798;762;;1;;1.14;;;;12.06;8.12;;2.11;;0.42;;;;;;;;;;;
PSY;2022;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;TOT;1;;11;1;213;0;0;0;0;0;76489;118;0;3;2216;63313;0;0;1920;0;0;92;11213;0;4661;8;7;16;9;55488;12803;20728;56852;3451;173;52;9911;7729;;27.46;;6.49;;;;275.29;137.23;49.35;30.44;4.03;44.57;;1.22;;;;228.65;139.68;34.03;3.15;;7.9
PSY;2022;800004111;CENTRE HENRY EY CH PERONNE;800000093;GEN;;1;;;19;4;3;0;0;0;6935;0;4;3;270;4063;0;0;0;0;0;0;0;27;3927;1;3;3;3;4503;1408;10402;1054;147;52;0;1708;1658;;2.28;;;0;1;;46.14;23.94;0.13;5.2;0.86;1.66;;;;;;;;;;;
PSY;2022;800004111;CENTRE HENRY EY CH PERONNE;800000093;INF;;1;;;0;0;;;0;0;0;15;0;2;0;0;0;;;0;0;0;1317;0;521;2;1;1;0;9855;935;0;11;18;1;39;1062;1057;;2;;;0;0;;;;;;;;;;;;;;;;;;
PSY;2022;800004111;CENTRE HENRY EY CH PERONNE;800000093;TOT;1;;0;0;19;4;3;0;0;0;6935;15;4;5;270;4063;0;0;0;0;0;0;1317;27;4448;3;4;4;3;14358;2343;10402;1065;165;53;39;2765;2710;;4.28;;;;;;46.14;23.94;0.13;5.2;0.86;1.66;;;;;;;;;;;
PSY;2022;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;GEN;;;;;50;;;;10;;18250;25;5;;949;20981;;;;3512;;;5155;591;;;;;;;;;;;;;1081;;8;;2;0.3;0;0;;49.7;27.5;7.14;5.37;2.13;1.27;;;;;;;;;;;
PSY;2022;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;INF;;;;;15;;;;1;;5475;;1;;36;903;;;;302;;;;98;;;;;;;;;;;;;35;;;;;0.05;0;0;;8.08;4.47;1.16;0.87;0.42;0.2;;;;;;;;;;;
PSY;2022;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;920030269;TOT;0;;;0;65;;;;11;;23725;25;6;;985;21884;;;;3814;;;5155;689;;;;;;;;;;;;;1109;;8;;2;0.35;;;;57.78;31.97;8.3;6.24;2.55;1.47;;;;;;;;;;;
PSY;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;GEN;;2;;;110;0;0;0;0;0;40150;86;9;4;1001;30269;0;0;0;0;0;206;10344;0;2605;0;3;3;5;15945;271;7;1465;328;3078;1;3504;3278;;9.44;;;0;1;;220.92;133.38;22.44;9.06;1.31;20.95;;1.64;;;;138.46;78.42;21.44;3.43;1.31;11.76
PSY;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;INF;;1;;;13;0;;;0;0;4745;13;0;6;628;1872;0;;;0;0;36;1923;;337;1;4;1;4;15597;100;0;422;94;111;639;1716;1693;;3.02;;;0;0;;82.93;31.17;7.94;15.21;5.72;13.93;;;;;;15.3;5.59;3.3;1;1;3.01
PSY;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;PEN;;;;;;;;;;;0;0;;;0;0;;;;;;;0;;0;0;0;;;;;;4058;;;;373;373;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;TOT;1;;;1;123;0;0;0;0;0;44895;99;9;10;1629;32141;0;0;0;0;0;242;12267;0;2942;1;7;4;9;31542;371;7;5945;422;3189;640;5472;5225;;12.46;;;;;;303.85;164.55;30.38;24.27;7.03;34.88;;1.64;;;;153.76;84.01;24.74;4.43;2.31;14.77
PSY;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;GEN;;3;;;208;0;0;0;5;0;75920;142;10;0;1459;63251;0;0;0;1468;0;0;14268;386;0;2;9;22;8;53841;16385;13595;4871;1694;438;0;9012;7355;;29.44;;;;;;449.14;301.3;83;15.42;5.58;19.66;;;;;;;;;;;
PSY;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;INF;;1;;;5;0;;;;0;1825;49;0;0;68;1123;0;;;0;0;0;2981;0;0;2;5;3;1;22279;4729;360;229;30;519;95;2149;1988;;9.29;;;;;;84;31.18;2.33;21.44;7.27;20.78;;;;;;;;;;;
PSY;2022;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;TOT;1;;6;1;213;0;0;0;5;0;77745;191;10;0;1527;64374;0;0;0;1468;0;0;17249;386;0;4;14;25;9;76120;21114;13955;5100;1724;957;95;10972;9173;;38.73;;;;;;533.14;332.48;85.33;36.86;12.85;40.44;;;;;;;;;;;
PSY;2022;820000032;CH MONTAUBAN;820000016;GEN;;2;;;97;;;;;10;35367;;;;896;30407;;;;;5614;;13;0;;;5;1;1;17849;498;827;860;6;302;9;3488;2738;;4.72;;;0;1;;162.46;100.07;35.39;4.47;0.25;6.35;;4.72;;;;140.39;85.44;34.39;2.21;0.25;3.14
PSY;2022;820000032;CH MONTAUBAN;820000016;INF;;1;;;8;;;;;;2910;;;;52;2432;;;;;;;;;;;2;1;;982;41;;153;;395;0;414;355;;1.9;;;0;1;;22.49;10.88;0.19;1.28;0.65;7.48;;1.4;;;;19.7;10.56;0.19;0.5;0.05;6.48
PSY;2022;820000032;CH MONTAUBAN;820000016;PEN;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0.3;;0.95;;;;;;;;;;;;;;;;;;;;
PSY;2022;820000032;CH MONTAUBAN;820000016;TOT;1;;;1;105;;;;;10;38277;;;;948;32839;;;;;5614;;13;0;;;7;2;1;18831;539;827;1013;6;697;9;3862;2505;;6.92;;0.95;;;;184.95;110.95;35.58;5.75;0.9;13.83;;6.12;;;;160.09;96;34.58;2.71;0.3;9.62
PSY;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;GEN;;;;;30;;3;;;;7397;3;;;113;7397;;219;;;;;233;;;;;;;;;;;;;;42;;;0.55;;;1;1;;;10.75;4.08;0.83;;10.8;;;;;;;;;;;
PSY;2022;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;TOT;0;;;0;30;;3;;;;7397;3;;;113;7397;;219;;;;;233;;;;;;;;;;;;;;42;;;0.55;;;;;;;10.75;4.08;0.83;;10.8;;;;;;;;;;;
PSY;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;GEN;;3;;;93;11;;;;;32059;47;;;407;26818;365;;;;;;4722;;;;9;3;2;35073;170;4209;5495;649;43;0;5067;4626;;7.15;;2;0;1;;160.1;112.82;25.87;4.44;0.05;2.4;;;;;;86.19;48.72;25.62;;0.05;1.36
PSY;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;INF;;1;;;;3;;;;;;42;;;0;;;;;;;0;2095;;;;5;1;1;12164;11;818;8;4;80;0;1131;1075;;5.25;;0.05;0;1;;47.8;12.98;4.31;8.66;5.32;12.99;;;;;;0.43;;;;;0.43
PSY;2022;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;TOT;1;;;0;93;14;;;;;32059;89;;;407;26818;365;;;;;0;6817;;;;14;4;3;47237;181;5027;5503;653;123;0;6166;5669;;12.4;;2.05;;;;207.9;125.8;30.18;13.1;5.37;15.39;;;;;;86.62;48.72;25.62;;0.05;1.79
PSY;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;0.66;0.8;1.73;;;;;;;;;;;
PSY;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;INF;;4;;;;;;;;;;;;1;;;;;;;;;;;207;;1;;;1373;;;;;;;37;37;;0.24;;;0;0;;;;;;;;;;;;;;;;;;
PSY;2022;820005908;SERVICE PIJ MONTAUBAN ASEI;310781562;TOT;1;;;0;;;;;;;;;;1;;;;;;;;;;;207;;1;;;1373;;;;;;;37;37;;0.24;;;;;;;;;0.66;0.8;1.73;;;;;;;;;;;
PSY;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;GEN;;2;;;17;;;;;;11312;25;;;304;9732;;;;;;;2762;;;1;;;;10747;;;982;57;1740;;1627;1357;;3.94;;0.71;0;0;;76.89;33.19;18.88;6.28;0.92;4.74;;2.42;;0.71;;51;24;13;3;0;2
PSY;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0.56;;;0.56;;;;;;;;0;;;0;;
PSY;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;292;6482;;;;1002;993;;0.33;;;;;;5;;;4;;1;;;;;;5;;;4;;1
PSY;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;TOT;1;;0;1;17;;;;;;11312;25;;;304;9732;;;;;;;2762;;;1;;;1;10747;;292;7464;57;1740;;2577;2307;;4.27;;0.71;;;;82.45;33.19;18.88;10.84;0.92;5.74;;2.42;;0.71;;56;24;13;7;0;3
PSY;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;GEN;;2;;;34;0;0;0;0;0;12410;27;0;0;497;8969;0;0;0;0;0;0;3043;0;0;0;3;5;1;12919;2049;1768;5656;21;3380;0;2768;2323;0;5.53;0;7.92;0;1;;95.08;66.98;;7;;3.03;0;0;0;0;;47.68;36.39;;0.8;;1.1
PSY;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;INF;;1;;;8;;;;;;2920;36;;;98;2265;0;;;0;0;0;4187;0;0;0;3;3;1;6787;1761;2262;1514;0;2153;4;2483;2301;0;3.12;;0;0;1;;69.69;25.68;;10.39;;10.3;0;0;0;0;;18.83;9.43;3;0.9;;2.5
PSY;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;TOT;1;;3;0;42;0;0;0;0;0;15330;63;0;0;595;11234;0;0;0;0;0;0;7230;0;0;0;6;8;2;19706;3810;4030;7170;21;5533;4;5117;4514;;8.65;;7.92;;;;164.77;92.66;;17.39;;13.33;;0;;0;;66.51;45.82;3;1.7;;3.6
PSY;2022;830000345;CHITS CH SAINTE MUSSE;830100616;GEN;;3;;;95;;;;;;34373;20;2;;1781;29238;;;;;;;5153;42;;;3;2;1;25559;1107;6566;1028;660;8163;;4429;;;12.79;;;1;;;199.38;107.85;33.02;8.46;1.39;7.68;;6.75;;;;151.24;76.5;32.03;3.98;0.6;4.65
PSY;2022;830000345;CHITS CH SAINTE MUSSE;830100616;INF;;1;;;10;;;;;;3216;12;;;114;2644;;;;;;;1592;;;;2;1;2;7769;3819;4994;128;;1755;;2101;;;4.5;;;1;;;56.5;22.74;1;6.8;5.97;7.56;;1;;;;21.45;12.45;1;1;0.5;1.48
PSY;2022;830000345;CHITS CH SAINTE MUSSE;830100616;TOT;1;;8;0;105;;;;;;37589;32;2;;1895;31882;;;;;;;6745;42;;;5;3;3;33328;4926;11560;1156;660;9918;;6367;;;17.29;;;;;;255.88;130.59;34.02;15.26;7.36;15.24;;7.75;;;;172.69;88.95;33.03;4.98;1.1;6.13
PSY;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;GEN;;4;;;125;4;;;;;47805;84;;;1264;42098;909;;;;;32;10198;;;2;9;1;12;51093;1429;21727;5727;702;7753;;6750;5550;0;15.68;0;3.83;;;0;312.32;178.71;61.3;13.4;6.2;28.92;0;6.21;0;3.78;0;183.43;94.01;50.78;3.1;3.13;10.99
PSY;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;INF;;1;;;9;1;;;;;2205;48;;;314;1060;365;;;;;5;5300;;;;8;1;5;26318;452;4499;1911;34;1044;48;2419;2298;0;6.59;0;;;;0;83.39;40.67;2;14.22;10.34;13.56;0;1.34;0;0.2;0;16.01;8.47;2;0.96;0.5;2.49
PSY;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;1833;38276;;;;1021;997;0;1.98;0;0;;;0;10.05;5.46;0;3.29;0.9;0.39;0;1.98;0;0;0;0;5.46;0;3.29;0.9;0.39
PSY;2022;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;TOT;1;;7;1;134;5;;;;;50010;132;;;1578;43158;1274;;;;;37;15498;;;2;18;2;18;77411;1881;28059;45914;736;8797;48;9978;8682;0;24.25;0;3.83;;;0;405.76;224.84;63.3;30.91;17.44;42.87;0;9.53;0;3.98;0;199.44;107.94;52.78;7.35;4.53;13.87
PSY;2022;830003877;CLINIQUE LA BASTIDE;920030921;GEN;;;;;80;0;0;0;0;0;29200;0;0;0;725;21942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;;;4.01;;0.37;0;1;3;35.32;21.33;0.13;1.01;1.77;0;;;;;3;;;;;;
PSY;2022;830003877;CLINIQUE LA BASTIDE;920030921;TOT;0;;;0;80;0;0;0;0;0;29200;0;0;0;725;21942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;;;4.01;;0.37;;;3;35.32;21.33;0.13;1.01;1.77;0;;;;;3;;;;;;
PSY;2022;830017497;KORIAN LE GOLFE;830004958;GEN;;0;;;55;0;0;0;0;0;19710;0;0;0;516;19582;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;462;0;2;0;0;2.16;0;1;0;35.48;13.86;6.5;2;0;0.5;2;0;0;2.16;0;35.48;13.86;6.5;2;0;0.5
PSY;2022;830017497;KORIAN LE GOLFE;830004958;INF;;0;;;0;0;;;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;830017497;KORIAN LE GOLFE;830004958;TOT;0;;0;0;55;0;0;0;0;0;19710;0;0;0;516;19582;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;462;0;2;0;0;2.16;;;0;35.48;13.86;6.5;2;0;0.5;2;0;0;2.16;0;35.48;13.86;6.5;2;0;0.5
PSY;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;GEN;;;;;89;;;;;;32485;22;;;838;28065;;;;;;;6743;;;;;;;;;;;;;;769;;3;0;1;;0;1;;57.72;24.44;8.63;1.41;;1.42;;;;;;;;;;;
PSY;2022;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;TOT;0;;;0;89;;;;;;32485;22;;;838;28065;;;;;;;6743;;;;;;;;;;;;;;769;;3;0;1;;;;;57.72;24.44;8.63;1.41;;1.42;;;;;;;;;;;
PSY;2022;830100574;HIA SAINTE ANNE;750821092;GEN;;;;;15;;;;;;5475;6;0;;161;4088;;;;;0;;416;;;;;1;;;4552;;;;;;1560;1520;;2.8;;;0;0;;;8.8;8;3;2;;;2.8;;;;;8.8;8;3;2;
