BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_A18;CANCERO_B17;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2022;840017172;SYNERGIA VENTOUX;840017164;1;0;0;488;0;218;1318;0;0;;;;81;0;0;81;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;0;0;1;49;0;19;122;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;20;16;0;0;0;0;0;50;;;;;;;;0;0;;;;;;;
CANCERO;2022;850000118;CLINIQUE SAINT CHARLES;850013244;0;0;0;537;0;199;1613;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850000126;CLINIQUE SUD VENDEE;850022948;1;0;0;552;0;371;757;0;0;850000019;;;119;0;0;119;21;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0;0;0;714;0;339;1833;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;1;1;56992;0;54449;19973;0;1;;;;17848;0;801;16408;2398;0;14;0;4;0;;1712;35499;319;0;0;1752;0;0;0.8;5.45;28.52;6;11.8;;;;;;33;45;;;1329;16539;0;0;0;6;0;0;9068;0;4.46;6.14;43.42;25.89;;;13.53;0;0;;;;;;;
CANCERO;2022;850000175;CH LVO - SITE DE CHALLANS;850009010;1;0;0;2224;0;2149;818;0;0;850000142;;;1981;0;0;1963;186;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850000225;CHD - SITE DE MONTAIGU;850000019;1;0;1;643;0;627;197;0;0;850000142;;;640;0;1;610;101;0;0;0;;;;;;;;;;;;;;;;;;;;;;;2;;;0;804;0;0;0;0;0;0;0;0;0.05;0.02;;;;;0.02;0;0;1;1;;;;;
CANCERO;2022;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;0;0;3858;0;3616;1640;0;1;;;;3819;0;141;3539;428;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850006008;HAD DE VENDEE;850005968;1;0;0;0;278;0;0;753;0;440000289;850000084;170000087;0;278;0;0;0;124;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;0;0;804;0;773;302;0;0;850000019;;;787;0;10;759;80;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;0;0;2373;0;2202;1673;0;1;;;;2194;0;2;2146;210;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;1;0;0;1333;0;1320;119;0;0;860000223;;;1327;0;0;1314;163;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;860000223;CHU LA MILETRIE;860014208;1;1;1;67941;1317;62313;44557;3250;1;;;;30492;1317;2551;26901;3727;193;64;0;5;;9;1860;32596;435;219;409;1798;447;0;4.23;5.38;28.53;3.8;9.92;;;;;;104;57;;;3876;29717;0;0;2;906;0;0;22115;0;11.12;8.18;135.05;76.73;2.78;2.1;32.49;4;0;;;;;;;
CANCERO;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;0;0;0;819;0;316;3169;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;860780311;CLINIQUE DE CHATELLERAULT;860010750;0;0;0;181;0;96;248;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;0;0;0;820;0;528;652;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1;1;36381;0;33327;24896;0;1;;;;17627;0;786;15560;2264;0;2;0;3;0;3;776;15639;241;123;101;855;143;0;1.89;5.23;17.83;;12.62;2;0;0;;0;41;22;;;1658;9974;0;0;0;0;0;0;4703;0;3.91;;35.01;30.36;1.7;;18.42;0;0;5;;0;0;0;;0
CANCERO;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;0;0;209;0;134;596;0;0;870000015;;;105;0;0;105;16;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;0;0;408;0;393;278;0;0;870000015;;;408;0;2;392;37;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;1;0;1;11983;0;10796;11068;0;1;;;;10604;0;204;10154;1159;0;1;0;;;;;;;;;;;;;;;;;;;;;;34;21;;;834;10356;0;0;2;6;0;0;8460;0;;;25.92;11.2;1.06;;;8;0;3;4;;;;;
CANCERO;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;0;0;935;0;261;2671;0;0;870000288;;;64;0;0;62;11;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;1;0;0;0;427;0;0;1455;0;870000064;;;0;427;0;0;0;66;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;1;0;0;0;352;0;0;1313;0;870000064;;;0;352;0;0;0;52;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES;870017274;0;1;0;20323;;19312;;;;;;;;;;;;;;;2;0;;1011;19312;291;;;789;;;3;4;10;2;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;1;0;1;1197;0;705;2364;0;1;870000064;;;591;0;95;470;4;0;39;0;;;;;;;;;;;;;;;;;;;;;;3;1;;;198;87;0;0;198;86;0;0;1083;0;;0.7;10.22;6.35;1;0.54;1.66;1083;0;;;0;0;0;0;0
CANCERO;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1;1;17798;0;16974;4115;0;1;;;;5253;0;570;4618;582;0;0;0;2;0;0;584;11759;0;0;0;589;0;0;1.5;;7.73;;2.3;;;;;;11;9;;;824;2905;0;0;0;0;0;0;3273;0;2;;8.68;4.6;0.76;0;4.07;0;0;;;;;;;
CANCERO;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;0;0;1156;0;990;1442;0;1;;;;1041;0;47;967;130;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;0;0;1926;0;1752;1643;0;0;880000021;;;1743;0;1;1707;176;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1;0;1;1066;0;564;3027;0;1;;;;422;0;1;418;69;0;0;0;;;;;;;;;;;;;;;;;;;;;;;14;;;0;814;0;0;0;9;0;0;0;0;;;2;1;0.8;;1;0;0;2;;;;;;
CANCERO;2022;890000169;CLINIQUE PAUL PICQUET SENS;890000151;1;0;1;1949;0;1729;1384;0;1;;;;1695;0;25;1629;179;0;0;0;;;;;;;;;;;;;;;;;;;;;;32;15;0;0;136;1627;0;0;0;0;0;0;1333;0;0;0;4;2;0.6;;1;0;0;2;0;;;;;
CANCERO;2022;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;0;1;2190;0;1744;2276;0;1;;;;1486;0;8;1453;179;0;0;0;;;;;;;;;;;;;;;;;;;;;;12;15;;;177;1701;0;0;0;0;0;0;2513;0;;0;2;0;0.5;0;0;0;0;1;0;0;0;0;0;0
CANCERO;2022;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;0;1;0;23336;;22364;0;;;;;;;;;;;;;;2;0;0;972;22364;;0;;946;0;0;2.6;3;10;2;5.32;5;3;10;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;1;0;0;0;19;0;0;466;1;;;;0;19;0;0;0;14;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;890975527;CH AUXERRE;890000037;1;0;1;8365;0;7291;5858;0;1;;;;7902;0;641;7162;775;0;4;0;;;;;;;;;;;;;;;;;;;;;;18;10;;;1163;5645;0;0;0;0;0;0;6402;0;5.1;;19.3;10.62;1;;10.15;0;0;;;;;;;
CANCERO;2022;890975550;CH SENS;890970569;1;0;1;4414;0;3930;4645;0;1;;;;4184;0;140;3910;453;0;5;0;;;;;;;;;;;;;;;;;;;;;;14;;;;589;0;0;0;0;0;0;0;6070;0;3.85;0.2;14.36;7.09;0.37;;8.59;0;0;;;;;;;
CANCERO;2022;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;0;0;0;56;0;16;215;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;900003039;HNFC SITE TREVENANS;900000365;1;0;0;3171;0;2042;10184;0;1;;;;1866;0;80;1678;186;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;0;1;0;23970;;22504;;;;;;;;;;;;;;;5;0;;1466;22504;;;;1156;;;0.08;5;28.4;5;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910000272;CH D ARPAJON;910110014;1;0;0;498;0;437;594;0;0;910020254;;;433;0;11;414;50;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;0;1;222;0;215;18;0;1;;;;215;0;0;232;23;0;3;0;;;;;;;;;;;;;;;;;;;;;;;6;;;0;209;0;0;0;9;0;0;0;0;0.25;;1.52;;;;0.8;0;0;;;;;;;
CANCERO;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;0;1;2647;0;2355;3169;0;1;;;;2462;0;117;2290;291;0;3;0;;;;;;;;;;;;;;;;;;;;;;10;12;;;442;2351;0;0;0;0;0;0;4207;0;5.26;;12.48;11.25;0.08;;4.24;0;0;;;;;;;
CANCERO;2022;910000306;CH D ORSAY;910110055;1;0;0;176;0;130;303;0;0;910000298;;;82;0;0;81;1;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;0;1;1335;0;1246;979;0;1;;;;1229;0;0;1218;139;0;1;0;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1236;0;0;0;1;0;0;0;0;1.05;;2.14;1.58;;;0.99;0;0;;;;;;;
CANCERO;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;0;1;9989;0;8942;9224;0;1;;;;9224;0;305;8522;977;0;19;0;;;;;;;;;;;;;;;;;;;;;;20;14;;;471;9483;0;0;0;409;0;0;3437;0;6.91;0.1;21.37;9.81;0;0;2.65;0;0;2;0;0;0;0;0;0
CANCERO;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;1;0;1;2827;0;2661;1090;0;1;;;;2819;0;128;2661;337;0;0;0;;;;;;;;;;;;;;;;;;;;;;;12;;;0;2852;0;0;0;1;0;0;0;0;2.21;0.05;8.2;2.55;;;0.97;0;0;;;;;;;
CANCERO;2022;910300144;CMCO D EVRY;910000447;1;0;1;3999;0;3612;3056;0;1;;;;3520;0;1;3473;416;0;0;0;;;;;;;;;;;;;;;;;;;;;;;13;;;0;3671;0;0;0;19;0;0;0;0;;;3.12;0.6;0.94;0.93;;0;0;3;1;;;;;
CANCERO;2022;910300177;CLINIQUE DE L YVETTE;910000462;0;0;0;547;0;58;2086;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;0;0;0;493;0;245;2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;1;0;1;1597;0;1471;1271;0;1;;;;1438;0;2;1417;151;0;0;0;;;;;;;;;;;;;;;;;;;;;;40;5;20;26;66;1372;918;3755;0;0;0;0;10675;5142;1;;1.6;;0.92;;;0;0;0;;;;0;;
CANCERO;2022;910300326;CLINIQUE PASTEUR;910000553;1;0;1;4853;0;4784;325;0;1;;;;4820;0;24;4784;554;0;0;0;;;;;;;;;;;;;;;;;;;;;;;16;;;0;5075;0;0;0;0;0;0;0;0;0.9;;2.92;2.79;0.16;0.13;;0;0;1;;;;;;
CANCERO;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1;0;1;2350;0;1864;3522;0;1;;;;1728;0;9;1686;205;0;0;0;;;;;;;;;;;;;;;;;;;;;;;10;;;0;1748;0;0;0;0;0;0;0;0;0.4;;2.48;0.2;0.5;0.91;1;0;0;4;19;;;;;
CANCERO;2022;910805357;CLINIQUE DE L ESSONNE;910001643;0;0;0;184;0;103;320;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;910813732;CLCC DE PROTONTHERAPIE ORSAY;750813321;0;1;0;15925;0;14998;0;0;;;;;;;;;;;;;4;0;;927;14998;0;0;0;801;0;116;1.67;6.29;16.57;3.6;13.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;1;1;56271;0;53766;10089;0;1;;;;20194;0;730;19163;2365;0;0;0;4;0;2;2177;30692;207;259;135;1936;230;0;9.01;7.85;20.37;6.23;17.57;;;;;;50;34;25;8;1585;21515;1924;2920;1;0;1;1;8854;4438;17.13;27.61;112.75;18.97;2.16;2.31;81.7;2;1;;;;;;;
CANCERO;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;1;0;1;5500;0;4642;5258;0;1;;;;5038;0;481;4427;596;0;0;0;;;;;;;;;;;;;;;;;;;;;;30;20;0;0;1061;4614;0;0;0;0;0;0;6637;0;10.67;;22.45;14.87;1.6;0;14.9;0;0;;;;;;;
CANCERO;2022;920000650;HOPITAL FOCH;920150059;1;0;1;14665;0;12107;18283;0;1;;;;12449;0;235;11882;1355;0;0;0;;;;;;;;;;;;;;;;;;;;;;18;18;;;758;47;0;0;0;0;0;0;5455;0;12.48;;18.96;8.19;1.7;;6.98;0;0;;;;;;;
CANCERO;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;0;0;0;717;0;7;4005;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920024718;CTRE DE CANCEROLOGIE DE CHARLEBOURG;920029642;0;1;0;15178;;15178;0;;;;;;;;;;;;;;2;0;2;;14878;2833;300;262;964;180;;3;4;12;1;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN;920024197;0;1;0;55034;;51224;0;;;;;;;;;;;;;;6;0;0;3810;51224;;0;0;2669;;0;10.9;6.2;26.1;5.8;29.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;1;1;1;4765;0;4078;3533;0;1;;;;4173;0;155;3949;864;0;0;0;0;;0;0;0;5;0;8;5;7;0;;;;;;1;;;;;30;20;;;621;4034;0;0;1;0;0;0;3012;0;;;22.39;15.32;0.5;;4.43;1;0;7;6;;;;;
CANCERO;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;1;0;1;5389;0;4528;7114;0;1;;;;3983;0;222;3545;597;0;22;0;;;;;;;;;;;;;;;;;;;;;;;4;;;0;3582;0;0;0;235;0;0;0;0;;0.6;1.5;1;;;0.5;0;0;;;;;;;
CANCERO;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;1;0;1;2811;0;2416;4056;0;1;;;;2607;0;124;2366;265;0;20;0;;;;;;;;;;;;;;;;;;;;;;;2;;;0;2283;0;0;0;314;0;0;0;0;;1.5;2;;;;0.8;0;0;;;;;;;
CANCERO;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;1;0;1;7259;0;5977;11881;0;1;;;;6120;0;122;5731;685;0;0;0;;;;;;;;;;;;;;;;;;;;;;;12;;;0;3861;0;0;0;0;0;0;0;0;0;3.8;8;2;0.5;0.5;1;0;0;;;;;;;
CANCERO;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;1;0;1;2981;0;2391;3653;0;1;;;;2873;0;421;2387;306;0;17;0;;;;;;;;;;;;;;;;;;;;;;6;5;0;0;414;1105;0;0;0;0;0;0;2209;0;2;2;5.5;3.5;;0.8;;0;0;;;;;;;
CANCERO;2022;920120011;HIA PERCY;750821092;1;0;1;4673;0;3905;8113;0;1;;;;4031;0;305;3479;531;0;0;0;;;;;;;;;;;;;;;;;;;;;;;14;;;0;5753;0;0;0;12;0;0;0;0;11;2.7;;;;;;0;0;;;;;;;
CANCERO;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;1;0;1;11506;0;10417;8160;0;1;;;;10332;0;145;10015;1168;0;0;0;;;;;;;;;;;;;;;;;;;;;;17;33;;;632;9826;0;0;0;0;0;0;5483;0;;;20.49;8.88;1;1.24;3.63;0;0;4;2;;;;;
CANCERO;2022;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;0;0;0;220;0;216;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;1;0;0;380;0;218;826;0;0;920001062;;;18;0;0;17;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300365;CLINIQUE LA MONTAGNE;920815388;0;0;0;175;0;166;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300415;CLINIQUE LAMBERT;920000890;1;0;1;1958;0;1549;2477;0;1;;;;1348;0;19;1266;195;0;0;0;;;;;;;;;;;;;;;;;;;;;;24;15;;;405;1232;0;0;0;0;0;0;4428;0;;;8.76;8.82;;;1;0;0;3;;;;;;
CANCERO;2022;920300597;CLINIQUE DE MEUDON LA FORET;920000940;1;0;0;3473;0;2949;3679;0;1;;;;2775;0;6;2704;350;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;1;0;0;241;0;229;14;0;0;920029550;;;129;0;0;136;27;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;1;0;0;551;;122;2110;;0;920300761;;;10;;1;8;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920300761;SAS CLINIQUE HARTMANN;920000973;1;1;1;8737;0;7939;3983;0;1;;;;7872;0;249;7489;1133;0;0;0;;;0;0;0;16;0;11;13;11;0;;;;;;0;0;;;;0;0;;;968;7631;0;0;1;0;0;0;5555;0;;;23.68;16.09;0.5;;3.86;1;0;0;;;;;;
CANCERO;2022;920300787;HOPITAL AMERICAIN;920000981;1;0;1;6116;0;5665;3124;0;1;;;;5643;0;58;5545;655;0;0;0;;;;;;;;;;;;;;;;;;;;;;21;6;;;192;6129;0;0;0;5;0;0;1440;0;0.5;;17;9;1.5;2;;0;0;;;;;;;
CANCERO;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;0;0;0;469;0;37;3684;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;920001062;1;1;1;6290;0;5930;646;0;1;;;;6020;0;81;6001;657;0;1;0;3;1;;2002;38573;320;0;0;1936;0;0;;5;18.21;2;6.29;12;;;;;9;12;;;275;5906;0;0;0;1;0;0;602;0;;1.34;11.37;3;;;;0;0;13;;;;1;1;1
CANCERO;2022;920813623;HAD SANTE SERVICE;920029097;1;0;0;0;19811;0;0;46362;1;;;;0;19811;0;0;0;2918;0;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;1;1;1;14838;3;14414;5698;7;1;;;;5519;3;83;5302;558;1;0;0;2;0;0;503;8606;23;0;0;404;0;0;3.75;1.92;8.46;0;6.08;;;;;;18;15;0;0;604;5987;0;0;0;0;0;0;6674;0;3.8;0.84;9.1;7.97;0.17;0;5.9;0;0;;;;;;;
CANCERO;2022;930000302;CHI ANDRE GREGOIRE;930110036;0;0;0;166;0;11;1283;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930000328;CH GENERAL DELAFONTAINE;930110051;1;0;1;2180;0;2021;1915;0;1;;;;1984;0;2;1941;197;0;16;0;;;;;;;;;;;;;;;;;;;;;;0;10;;;0;2474;0;0;0;0;0;0;0;0;1.32;;1.11;;0.27;;0.2;0;0;;;;;;;
CANCERO;2022;930000336;CHI ROBERT BALLANGER;930110069;1;0;1;2880;0;2576;3221;0;1;;;;2428;0;5;2400;253;0;4;0;;;;;;;;;;;;;;;;;;;;;;;15;;;0;2627;0;0;0;0;0;0;0;0;0.53;0.2;2.03;1.8;;;1.12;0;0;;;;;;;
CANCERO;2022;930015458;INSTITUT DE RADIOTHERAPIE;930003975;0;1;0;17107;;16401;0;;;;;;;;;;;;;;2;;0;706;16401;;0;;673;;;;3.59;11.55;2;5.18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;0;1;13088;0;11773;15235;0;1;;;;12394;0;189;11706;1392;0;0;0;;;;;;;;;;;;;;;;;;;;;;24;14;;;876;11226;0;0;0;11;0;0;8788;0;4.5;;22.8;17;1;;6;0;0;;;;;;;
CANCERO;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;1;0;0;396;0;244;964;0;0;930100037;;;176;0;0;187;1;0;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;1;0;1;1473;0;1299;2111;0;1;;;;1162;0;0;1268;143;0;0;0;;;;;;;;;;;;;;;;;;;;;;;14;;;0;1051;0;0;0;0;0;0;0;0;2;;3;;2;1;;0;0;3;;;;;;
CANCERO;2022;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;0;0;0;259;0;91;1435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;1;0;1;1755;0;1629;1255;0;1;;;;1587;0;1;1566;132;0;0;0;;;;;;;;;;;;;;;;;;;;;;;13;;;0;1546;0;0;0;0;0;0;0;0;0;;2;;;;;0;0;2;;;;;;
CANCERO;2022;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;1;0;1;2352;0;2155;1084;0;1;;;;2022;0;4;1997;240;0;0;0;;;;;;;;;;;;;;;;;;;;;;6;3;0;0;128;1990;0;0;0;0;0;0;1383;0;;;6.19;5.38;0.8;0.8;;0;0;2;;;;;;
CANCERO;2022;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;0;0;0;114;0;50;391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;930300553;CLINIQUE DE L ESTREE;930000633;1;0;1;1904;0;1652;1849;0;1;;;;1596;0;0;1588;198;0;0;0;;;;;;;;;;;;;;;;;;;;;;21;10;;;258;2;0;0;0;0;0;0;3506;0;1;;17.25;17.92;0.99;0;0.3;0;0;3;;;;;;
