BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2022;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;1;;1;1;;;;;;;;;2;1;;1;;;0;;;242;84;326;194;;360;22;382;131;;5;0;5;0;;0;0;0;0;;186;54;240;137;;0;2;2;0;
BLOCS;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;5;;1;;0;;0;;1;;;;7;;;1;;;10;;;1418;1525;2943;2594;1825;599;91;690;222;37;2;0;2;0;;2;0;2;0;;803;1089;1892;1419;1023;0;8;8;1;100
BLOCS;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;1;2;;;;;;;;;;;;2;;;1;;;5;;;295;540;835;440;938;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;140;509;649;395;278;1;0;1;1;40
BLOCS;2022;860000223;CHU LA MILETRIE;860014208;7;26;4;1;1;2;1;;;5;;7;;41;6;1;3;2;0;30;12;0;15785;8120;23905;16649;7824;1899;241;2140;936;200;3230;287;3517;32;;981;233;1214;566;1;5124;3814;8938;4673;8804;138;179;317;15;2515
BLOCS;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;1;10;2;;;;;;;2;;;;12;2;2;1;1;1;12;4;12;5311;6188;11499;9469;;0;0;0;0;;46;1;47;0;;318;382;700;289;;1963;9784;11747;8197;;21;149;170;142;
BLOCS;2022;860780311;CLINIQUE DE CHATELLERAULT;860010750;1;5;0;0;0;0;0;0;0;2;0;0;0;7;0;0;1;0;0;11;0;0;1154;3298;4452;4153;;0;0;0;0;;0;0;0;0;;0;86;86;0;;337;1283;1620;1156;;2;29;31;2;
BLOCS;2022;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;1;4;;1;1;;;;;;;;;5;1;;1;;;6;;;1822;4251;6073;4857;;561;65;626;280;;0;0;0;0;;0;0;0;0;;46;327;373;355;;6;38;44;0;
BLOCS;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;4;24;2;;;3;1;;;;;;;27;3;;4;1;;28;6;;13474;4829;18303;14429;7721;5;1;6;2;1;2967;219;3186;240;0;619;161;780;399;4;5202;4863;10065;5816;13128;133;274;407;41;1827
BLOCS;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;2;4;4;1;1;0;;0;;2;0;0;;7;5;0;1;1;0;8;8;0;1287;1402;2689;2178;237;172;32;204;98;2;141;0;141;0;0;1;55;56;0;0;452;2320;2772;1915;1217;0;11;11;0;124
BLOCS;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;1;0;;;;;;;;;1;0;2;0;1;1;0;0;2;0;0;69;848;917;426;;0;0;0;0;;1;0;1;0;;0;0;0;0;;142;641;783;470;;0;0;0;0;
BLOCS;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;2;13;;;;1;;;;4;;1;;19;;4;2;;1;19;;12;10551;16518;27069;24164;;0;0;0;0;;273;0;273;9;;4;396;400;2;;4273;8497;12770;8389;;23;61;84;5;
BLOCS;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;8;;1;;1;;;;1;;;;11;;;1;;;12;;;5335;3633;8968;7883;;685;45;730;304;;2;2;4;0;;696;228;924;670;;657;560;1217;1082;;2;12;14;0;
BLOCS;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;4;4;;1;1;1;1;;;;;;;6;2;;2;1;;12;6;;2868;2492;5360;4405;1827;1635;486;2121;1114;148;2;1;3;2;0;34;4;38;30;0;365;367;732;272;2573;7;20;27;0;98
BLOCS;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;4;;1;;0;;0;;2;;0;;7;;0;1;;0;12;;0;2035;2110;4145;2650;4687;898;88;986;875;3;122;0;122;3;;0;0;0;0;;1738;1975;3713;2960;1228;7;14;21;14;528
BLOCS;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;1;4;1;1;1;;;;;2;1;;;7;3;;1;;;12;;;1663;1203;2866;2166;;349;38;387;154;;66;1;67;0;;4;42;46;0;;1278;720;1998;1195;;2;5;7;0;
BLOCS;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;3;;1;;;;;;1;;;;5;;;1;;;8;;;1366;1656;3022;1694;150;218;22;240;81;0;2;0;2;0;0;0;0;0;0;0;370;1130;1500;916;368;4;16;20;0;49
BLOCS;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;7;;2;;0;;0;;2;;0;;11;;;2;;;14;;;3925;1892;5817;4965;;555;14;569;187;;1;0;1;0;;0;0;0;0;;616;974;1590;759;;7;11;18;0;
BLOCS;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1;10;1;0;0;0;0;0;0;2;0;0;0;12;1;;1;;;23;;;4965;6618;11583;10225;;0;1;1;1;;45;0;45;0;;360;278;638;358;;1070;2928;3998;2747;;35;194;229;172;
BLOCS;2022;890000169;CLINIQUE PAUL PICQUET SENS;890000151;1;5;0;0;0;1;0;;;2;0;0;0;8;0;6;1;0;1;10;0;8;2866;7303;10169;9137;;0;2;2;2;;11;1;12;0;;275;122;397;262;;641;5737;6378;3546;;6;144;150;20;
BLOCS;2022;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;8;0;0;0;0;0;0;0;1;0;0;0;9;0;8;1;0;1;14;0;14;2777;6381;9158;7860;;0;0;0;0;;25;50;75;0;;0;0;0;0;;1040;3488;4528;3220;;0;5;5;3;
BLOCS;2022;890975527;CH AUXERRE;890000037;5;4;1;1;1;5;;;;3;;;;13;2;3;1;;1;17;;17;3773;2540;6313;5103;;1337;266;1603;523;;1472;86;1558;135;;168;18;186;147;;2486;1522;4008;2464;;8;137;145;1;
BLOCS;2022;890975535;CH AVALLON;890000409;1;0;;;;;;;;1;;;;1;;;0;;;0;;;19;67;86;2;610;0;0;0;0;;2;0;2;0;0;0;0;0;0;;132;20;152;3;106;0;0;0;0;
BLOCS;2022;890975550;CH SENS;890970569;2;7;1;1;1;;;;;1;;;;9;2;;2;2;;12;2;;3189;1627;4816;3828;3683;858;138;996;446;4;33;0;33;15;0;44;121;165;30;0;1216;956;2172;1425;677;4;79;83;12;26
BLOCS;2022;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;1;7;;;;;;;;2;;;;9;;;2;;;14;;;1822;5759;7581;6940;;0;0;0;0;;0;0;0;0;;1;326;327;26;;113;4181;4294;2573;;1;51;52;5;
BLOCS;2022;900003039;HNFC SITE TREVENANS;900000365;1;14;2;1;1;2;1;1;0;4;1;1;;23;5;;3;1;;26;11;;8883;7567;16450;13207;;1988;304;2292;849;;1767;66;1833;133;;300;173;473;302;;3623;4428;8051;5060;;23;168;191;39;
BLOCS;2022;910000272;CH D ARPAJON;910110014;4;3;1;1;1;0;;0;;1;1;;;5;3;;1;1;;5;5;;1448;1105;2553;2301;;793;136;929;471;;3;0;3;2;;1;0;1;1;;460;589;1049;551;;0;0;0;0;
BLOCS;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;2;;0;;2;;;;;;1;;5;;3;2;;3;4;;4;113;526;639;379;;0;0;0;0;;0;0;0;0;;0;0;0;0;;45;263;308;195;;0;24;24;8;
BLOCS;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;4;1;1;1;;;;;2;;;;7;2;;1;1;;10;10;;2364;1222;3586;2885;3556;1504;470;1974;1132;6;81;1;82;13;;15;0;15;6;;1720;1034;2754;1397;2105;8;4;12;0;130
BLOCS;2022;910000306;CH D ORSAY;910110055;1;3;;1;1;;;;;;;;;4;1;;1;;;5;;;887;685;1572;1306;721;802;41;843;278;6;1;0;1;0;;7;0;7;3;;396;88;484;250;311;0;16;16;0;95
BLOCS;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;3;;1;;;;;;;;;;4;;4;1;1;1;10;10;10;1232;692;1924;1703;;708;88;796;440;;1;0;1;0;;0;0;0;0;;722;617;1339;793;;0;2;2;0;
BLOCS;2022;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;1;0;0;0;0;4;3;0;0;0;0;0;0;4;3;0;1;1;0;11;11;0;0;0;0;0;;0;0;0;0;;3054;1116;4170;3299;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;1;0;;;;;;;;1;;;;1;;;;;;;;;9;4;13;0;448;0;0;0;0;;0;0;0;0;;1;0;1;0;;8;0;8;0;;0;0;0;0;
BLOCS;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2;7;1;2;1;3;;;;1;;1;;14;2;3;1;1;1;14;5;8;5353;3574;8927;6613;;3274;740;4014;1784;;1587;147;1734;203;;638;356;994;181;;2393;1964;4357;2346;;41;51;92;1;
BLOCS;2022;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;910001221;1;0;0;0;0;2;2;0;0;0;0;0;0;2;2;0;1;1;0;7;7;0;0;0;0;0;;0;0;0;0;;1140;344;1484;1187;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;1;4;0;0;0;1;0;0;0;1;0;0;0;6;0;0;1;0;0;11;0;0;1139;6127;7266;5206;;0;0;0;0;;191;2;193;11;;0;0;0;0;;264;3873;4137;2206;;4;32;36;3;
BLOCS;2022;910300144;CMCO D EVRY;910000447;1;7;1;1;1;;;;;2;;;;10;2;;1;1;;20;2;;3291;4634;7925;6543;;193;56;249;244;;62;0;62;0;;80;265;345;76;;1030;4635;5665;3537;;2;47;49;47;
BLOCS;2022;910300177;CLINIQUE DE L YVETTE;910000462;1;8;;1;;1;;;;1;;;;11;;2;1;;1;15;;15;5323;11545;16868;15355;;513;28;541;233;;0;1;1;1;;67;43;110;60;;908;2998;3906;2926;;12;103;115;84;
BLOCS;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;4;15;;0;;5;;;;1;;0;;21;;;3;;;26;;;4990;5265;10255;8969;;0;6;6;6;;0;0;0;0;;444;50;494;456;;1261;5271;6532;4701;;0;15;15;11;
BLOCS;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;1;4;4;0;0;0;0;0;0;0;0;0;0;4;4;;1;1;;6;6;;1159;2101;3260;2644;;0;0;0;0;;5;0;5;0;;40;26;66;40;;350;2450;2800;1652;;0;12;12;4;
BLOCS;2022;910300359;HOPITAL PRIVE D ATHIS MONS;910000587;1;5;;;;;;;;1;;;;6;;6;1;;1;11;;11;2;5098;5100;4689;;0;29;29;29;;0;0;0;0;;0;10;10;0;;8;2613;2621;1623;;0;44;44;18;
BLOCS;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1;12;2;1;1;2;1;0;;2;1;;;17;5;;2;;;16;;;4769;13092;17861;15993;;253;109;362;354;;0;0;0;0;;353;419;772;534;;1257;4340;5597;3318;;20;542;562;2;
BLOCS;2022;910805357;CLINIQUE DE L ESSONNE;910001643;1;6;;1;1;;;;;3;;2;1;12;2;;2;1;;18;11;;2322;7436;9758;9525;;253;71;324;204;;17;0;17;0;;1;225;226;0;;168;5002;5170;2935;;3;19;22;14;
BLOCS;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;5;;0;;0;;0;;0;;0;;5;;0;1;;;7;;;4072;3561;7633;4820;;0;0;0;0;;0;0;0;0;;5;1;6;3;;114;153;267;235;;1;0;1;0;
BLOCS;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;0;;;;;;;;;;;;;;;;;;;;;;1;0;1;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;16;0;16;3;;0;0;0;0;
BLOCS;2022;920000577;CH DE NANTERRE;920110020;1;1;1;1;1;1;1;;;1;1;0;0;4;4;;1;1;;7;7;;49;21;70;9;;691;93;784;293;;78;0;78;1;;2;0;2;0;;423;1197;1620;819;;8;9;17;8;
BLOCS;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;1;3;;1;1;;;;;1;;1;1;6;2;;2;;;11;;;551;423;974;837;;1569;99;1668;527;;39;0;39;0;;0;0;0;0;;258;676;934;548;;0;3;3;0;
BLOCS;2022;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;1;4;;1;1;;;;;;;;;5;1;;2;1;;10;7;;638;1613;2251;2085;;2105;251;2356;990;;0;0;0;0;;1;0;1;0;;271;1271;1542;918;;0;12;12;10;
BLOCS;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;2;5;;2;1;;;;;1;;;;8;1;;2;1;;12;2;;1990;1384;3374;2940;;1322;147;1469;544;;1;0;1;1;;7;0;7;4;;1024;3113;4137;2534;;2;14;16;0;
BLOCS;2022;920000650;HOPITAL FOCH;920150059;7;14;3;2;2;4;3;;;5;;2;;27;8;;5;2;;41;27;;6871;5686;12557;8648;1630;3044;145;3189;1199;119;720;82;802;43;1;324;273;597;221;5;5196;4593;9789;5718;8993;77;131;208;44;168
BLOCS;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;3;7;1;;;4;1;1;;4;;1;;17;2;;3;2;;15;12;;4193;349;4542;4004;;2;0;2;2;;2322;350;2672;750;;930;280;1210;516;;1540;2056;3596;1171;;4;3;7;0;
BLOCS;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;1;17;;;;9;;1;;5;;;;32;;;3;;;36;;;2946;2248;5194;4515;;0;3;3;3;;1398;283;1681;1443;;187;297;484;318;;577;3233;3810;2458;;3;184;187;56;
BLOCS;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;4;10;2;;;2;1;;;2;;2;;16;3;;2;1;;16;14;;5935;6465;12400;9132;;3;0;3;3;;563;41;604;18;;735;578;1313;1082;;1319;1389;2708;1156;;20;40;60;2;
BLOCS;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;4;7;1;2;2;1;1;;;2;;1;;13;4;;3;2;;21;11;;4606;2700;7306;5709;;2781;701;3482;1514;;7;12;19;18;;76;21;97;55;;1531;2549;4080;1993;;5;7;12;0;
BLOCS;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;4;14;;2;1;3;;;;3;;;;22;1;;3;1;;28;14;;7393;865;8258;6295;0;1084;176;1260;447;4;1;1;2;2;;604;202;806;293;;3071;2652;5723;3238;;157;3;160;0;
BLOCS;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;2;5;1;1;1;;;;;1;;1;;8;2;;2;1;;11;3;;1788;1309;3097;2069;0;2366;830;3196;809;240;0;0;0;0;;4;0;4;0;;1400;1178;2578;1327;;1;21;22;0;
BLOCS;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;2;4;;;;1;;;;1;;;;6;;;1;;;10;;;2046;1155;3201;1568;;0;0;0;0;;0;0;0;0;;4;0;4;4;;394;1607;2001;24;;0;0;0;0;
BLOCS;2022;920120011;HIA PERCY;750821092;4;9;1;;;3;;;;4;;2;;18;1;;1;;;8;;;7086;2387;9473;6769;2582;0;0;0;0;;649;6;655;127;2;162;23;185;108;10;1640;1227;2867;1015;3078;15;1;16;0;
BLOCS;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;2;14;14;2;2;3;3;;;4;4;4;4;27;27;0;2;;;43;;;5473;17069;22542;19725;;1906;193;2099;830;;659;8;667;13;;248;834;1082;77;;2608;13725;16333;10466;;13;158;171;102;
BLOCS;2022;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;2;3;0;;;;;;;4;;1;;8;0;;2;;;9;;;577;4000;4577;1881;;0;0;0;0;;0;0;0;0;;0;1152;1152;0;;58;11573;11631;6588;;0;1;1;0;
BLOCS;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;3;5;1;;;;;;;1;1;1;;7;2;;3;;1;11;;2;1630;6848;8478;7374;;1;3;4;2;;1;0;1;1;;0;0;0;0;;665;3458;4123;2385;;0;24;24;5;
BLOCS;2022;920300365;CLINIQUE LA MONTAGNE;920815388;2;6;2;0;0;0;0;0;0;2;0;0;0;8;2;8;2;1;1;17;5;17;1602;11264;12866;11402;;1;42;43;43;;0;0;0;0;;4;86;90;0;;144;2369;2513;1349;;0;1;1;0;
BLOCS;2022;920300415;CLINIQUE LAMBERT;920000890;1;7;;;;;;;;1;;;;8;;;1;;;12;;;1352;4801;6153;5337;;3;18;21;21;;0;0;0;0;;17;2;19;15;;657;2270;2927;1931;;3;100;103;51;
BLOCS;2022;920300597;CLINIQUE DE MEUDON LA FORET;920000940;1;8;1;;;;;;;2;;;;10;1;;1;;;12;;;2965;7313;10278;8687;;0;13;13;13;;0;0;0;0;;3;34;37;2;;1049;6939;7988;4818;;6;62;68;56;
BLOCS;2022;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;1;7;;;;;;;;2;;;;9;;;2;;;14;;;876;10633;11509;10526;5275;0;8;8;8;;0;0;0;0;;1;28;29;0;;0;235;235;75;;1;3;4;0;
BLOCS;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;1;11;;;;7;;;;;;;;18;;;1;;;10;;;7710;2939;10649;9636;;0;1;1;1;;3054;456;3510;2927;;373;569;942;636;;975;142;1117;990;;0;91;91;0;
BLOCS;2022;920300761;SAS CLINIQUE HARTMANN;920000973;1;11;;;;;;;;2;;;;13;;;3;;;29;;;3205;3861;7066;5774;;2;6;8;8;;0;0;0;0;;8;0;8;1;;258;5513;5771;3378;;3;525;528;124;
BLOCS;2022;920300787;HOPITAL AMERICAIN;920000981;2;5;1;;;1;1;;;2;;;;8;2;1;2;1;1;8;4;6;3054;4163;7217;5842;;325;115;440;433;;405;516;921;817;;296;107;403;348;;1446;4673;6119;3393;;3;20;23;7;
BLOCS;2022;920300837;CLINIQUE LES MARTINETS;920001005;2;6;;;;;;;;2;;;;8;;;2;;;13;;;770;5451;6221;5613;;0;8;8;8;;0;0;0;0;;0;7;7;0;;95;4067;4162;2706;;0;27;27;13;
BLOCS;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;1;5;5;0;0;1;1;0;0;1;1;0;0;7;7;2;1;0;1;10;0;10;2919;2188;5107;4323;;0;0;0;0;;2;1;3;3;;147;50;197;181;;446;1862;2308;1210;;3;4;7;4;
BLOCS;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;4;4;1;1;1;2;0;0;0;3;0;0;;10;2;3;3;2;1;9;9;4;2593;2883;5476;2036;;437;311;748;555;;1340;6;1346;3;;47;44;91;1;;1890;1821;3711;1566;;4;3;7;0;
BLOCS;2022;930000302;CHI ANDRE GREGOIRE;930110036;2;5;0;2;1;1;0;;;1;0;;;9;1;;1;1;;13;13;;1608;1813;3421;2382;2677;2181;511;2692;1190;50;687;234;921;2;2;49;4;53;0;;1229;983;2212;1157;1271;8;5;13;0;67
BLOCS;2022;930000328;CH GENERAL DELAFONTAINE;930110051;2;6;1;2;2;;;;;2;0;;;10;3;;1;;;18;;;2790;3123;5913;5181;;1510;911;2421;2079;;0;0;0;0;;30;0;30;5;;1128;1618;2746;1479;;2;14;16;6;
BLOCS;2022;930000336;CHI ROBERT BALLANGER;930110069;1;9;0;1;;1;0;;;5;0;0;0;16;0;;1;;;15;;;3286;3779;7065;4843;;1759;292;2051;1244;;786;10;796;0;;12;4;16;2;;1517;1223;2740;1317;;16;90;106;3;
BLOCS;2022;930026885;INSTITUT CARDIO GVM LA ROSERAIE;930024278;1;;;;;2;2;;;;;;;2;2;;;;;;;;0;0;0;0;;0;0;0;0;;1007;19;1026;934;;330;298;628;467;;0;0;0;0;;0;0;0;0;
BLOCS;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;10;1;;;3;;;;1;;;;14;1;0;1;;;15;;;6099;4461;10560;7290;;3;306;309;294;;0;0;0;;;782;315;1097;530;;3857;3024;6881;2504;;296;19;315;9;
BLOCS;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;2;2;1;1;1;1;;;;;;;;4;2;;2;1;;6;2;;635;1584;2219;1048;1;1631;362;1993;980;7;0;0;0;0;;0;0;0;0;;70;239;309;256;;0;4;4;0;
BLOCS;2022;930150032;MATERNITE DES LILAS;930000815;;1;;1;;;;;;;;;;2;;1;1;;1;3;;1;2;1;3;2;;729;377;1106;293;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;1;10;1;1;1;;0;0;0;1;0;0;0;12;2;0;2;0;0;12;0;0;2964;5086;8050;7105;;140;8;148;137;;0;0;0;0;;0;0;0;0;;1112;2430;3542;1982;;0;52;52;51;
BLOCS;2022;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;1;8;0;0;0;1;0;0;0;2;0;0;0;11;0;0;1;0;0;12;0;0;1412;5150;6562;5642;;0;0;0;0;;123;1;124;1;;338;410;748;533;;1575;5410;6985;3904;;6;89;95;92;
BLOCS;2022;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;1;3;3;;;2;2;;;2;2;1;1;8;8;;1;1;;12;3;;2607;15400;18007;15061;;0;0;0;0;;57;0;57;0;;74;30;104;99;;1566;3798;5364;3228;;1;206;207;1;
BLOCS;2022;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;2;9;0;2;2;0;0;0;0;2;0;0;0;13;2;;2;1;;15;2;;2841;6208;9049;7972;;650;133;783;728;;0;0;0;0;;0;114;114;0;;598;5123;5721;3044;;0;29;29;9;
BLOCS;2022;930300264;CLINIQUE DES LILAS;930000492;1;5;0;0;0;0;0;0;0;1;0;0;0;6;0;0;1;0;0;12;0;0;1215;2737;3952;3841;;0;0;0;0;;0;0;0;0;;0;0;0;0;;3;913;916;507;;0;0;0;0;
BLOCS;2022;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;1;6;;1;1;;;;;2;;;;9;1;;1;;;12;;;1190;3133;4323;3726;;374;80;454;261;;0;0;0;0;;0;0;0;0;;452;5535;5987;3357;;5;107;112;103;
BLOCS;2022;930300553;CLINIQUE DE L ESTREE;930000633;1;7;7;1;1;;;;;2;;;;10;8;0;2;2;0;15;15;0;1956;4756;6712;5775;;569;160;729;610;;0;0;0;0;;1;48;49;1;;1196;2936;4132;2456;;3;46;49;24;
BLOCS;2022;930300587;CLINIQUE DU LANDY;930000641;1;6;;;;;;;;3;;;;9;;;2;;;17;;;485;4449;4934;4649;;0;0;0;0;;0;0;0;0;;0;0;0;0;;123;3867;3990;1944;;0;3;3;2;
BLOCS;2022;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;1;8;8;0;0;0;0;0;0;2;2;0;0;10;10;0;1;1;0;17;17;0;1966;12220;14186;12083;;0;1;1;1;;1;0;1;0;;4;71;75;2;;1133;4449;5582;3863;;1;3;4;1;
BLOCS;2022;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;2;7;0;0;0;4;0;0;0;1;0;2;0;14;0;;2;0;;32;0;;3970;1558;5528;4330;;0;1;1;0;;3824;362;4186;3105;;2180;1928;4108;3277;;402;2708;3110;1406;;3;14;17;1;
BLOCS;2022;940000573;CHI DE CRETEIL;940110018;4;13;1;1;1;1;0;0;0;3;0;0;0;18;2;0;2;1;0;22;12;0;5634;7564;13198;11592;;2114;409;2523;1603;;1;0;1;1;;0;0;0;0;;2050;4513;6563;3252;;7;29;36;1;
BLOCS;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;7;1;1;1;0;0;0;0;0;0;0;0;8;2;0;1;1;0;11;6;0;3349;3529;6878;4511;;2464;392;2856;1260;;770;15;785;0;;29;0;29;0;;1252;1219;2471;1180;;13;8;21;0;
BLOCS;2022;940000649;HOPITAL SAINT CAMILLE;940150014;1;4;;;;;;;;1;;;;5;;;1;;;9;;;2730;2243;4973;4175;;0;0;0;0;;141;0;141;80;;5;0;5;3;;1185;1033;2218;1403;;3;8;11;4;
BLOCS;2022;940000664;INSTITUT GUSTAVE ROUSSY;940160013;1;14;2;;;3;1;;;1;;;;18;3;;2;;;21;;;10447;7434;17881;9083;;0;0;0;0;;9;1;10;3;;238;9;247;97;;1450;2071;3521;1940;;490;211;701;1;
BLOCS;2022;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;2;9;;1;1;0;;;;1;;1;;12;1;;2;1;;21;3;;2011;5466;7477;6785;;537;96;633;604;;0;0;0;0;;22;29;51;22;;278;3706;3984;2419;;2;68;70;44;
BLOCS;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;1;1;;1;1;;;;;1;;1;;4;1;;1;;;4;;;145;122;267;222;;2394;385;2779;1189;;0;0;0;0;;0;0;0;0;;15;210;225;191;;2;6;8;0;
BLOCS;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;5;16;2;;;7;;2;;3;;2;;30;2;2;3;2;2;25;23;3;12663;3112;15775;11710;;3;1;4;4;;2094;380;2474;671;;1806;366;2172;1167;;5975;2478;8453;4498;;101;119;220;46;
BLOCS;2022;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;5;16;2;1;1;4;;;;2;;;;23;3;3;2;2;1;35;28;6;9310;4053;13363;9795;;2724;818;3542;1673;;157;1;158;99;;156;61;217;127;;5220;4563;9783;5227;;24;118;142;64;
BLOCS;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;3;5;1;;;1;;;;2;;;;8;1;;2;;;7;;;1651;476;2127;1194;;0;0;0;0;;1;0;1;1;;316;40;356;95;;1464;1291;2755;1369;;27;0;27;9;
BLOCS;2022;940120017;HIA BEGIN;750821092;1;7;1;;;0;;0;;2;1;;;9;2;;1;1;;11;2;;2437;3200;5637;3856;;0;4;4;4;;40;0;40;3;;6;0;6;3;;1262;1819;3081;1976;;6;24;30;0;
BLOCS;2022;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;1;13;1;0;0;0;0;1;0;2;0;;;16;1;;1;;;24;;;4620;19221;23841;21701;;1;2;3;3;;81;0;81;0;;295;684;979;501;;575;6558;7133;4455;;0;44;44;7;
BLOCS;2022;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;1;8;0;2;2;0;0;;;4;0;;;14;2;;1;0;;17;0;;3036;5558;8594;7710;;518;132;650;528;;49;0;49;0;;63;279;342;47;;4285;9585;13870;9729;;7;60;67;15;
BLOCS;2022;940300379;CLINIQUE GASTON METIVET;940000805;2;6;0;1;1;0;0;;;1;0;0;0;8;1;;2;0;;14;0;;2074;6433;8507;7504;;214;55;269;263;;42;1;43;0;;0;3;3;3;;590;2624;3214;2102;;1;186;187;9;
