BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2022;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;719;;;23872;21;71;6;16;;;29;806;;;23872;0;1;0;0;0;0;1;0;0;;;;;31287;243;27170;1;108;6892
MCO;2022;780000345;CH DE VERSAILLES SITE RICHAUD;780110078;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;250;;;20;;0;;0;;;3;250;;;20;0;0;0;0;0;0;0;0;0;;;;;482;;312;;;
MCO;2022;780000378;CH LOCAL DE HOUDAN;780130027;25;6622;441;5;6373;;;0;0;0;;;0;0;0;25;6622;441;5;6373;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;30;7665;321;4;4439;;;0;0;0;;;0;0;0;30;7665;321;4;4439;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780018727;CLINIQUE SAINT GERMAIN;780018719;25;10800;1232;9;6523;17;5610;912;15;2132;24;8640;696;1;2908;66;25050;2840;25;11563;;0;;;12085;21;4406;;0;;;21;4406;;;12085;;;;;;;;;;;;;;;;;;;
MCO;2022;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;24;8760;581;16;5913;0;0;0;0;0;0;0;0;0;0;24;8760;581;16;5913;12;1;0;0;2;0;0;0;0;0;0;12;1;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;37;13505;771;12;10020;;;0;0;0;;;0;0;0;37;13505;771;12;10020;0;0;;;0;;0;;0;;;0;0;;;0;0;;0;0;;;0;0;0;;;;;0;;;;;
MCO;2022;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;2;730;21;2;111;0;0;0;0;0;0;0;0;0;0;2;730;21;2;111;0;0;0;0;13531;0;0;0;0;0;0;0;0;0;0;13531;1;0;1;0;0;0;0;0;0;;;;;893;0;56;0;0;0
MCO;2022;780150066;HOPITAL LA PORTE VERTE;780808614;115;41975;3590;44;37225;;;0;0;0;;;0;0;0;115;41975;3590;44;37225;5;360;;;589;;0;;0;;;5;360;;;589;1;0;0;0;0;0;0;0;0;;;;;718;;499;;;
MCO;2022;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;95;27402;3709;161;13971;;;0;0;0;;;0;0;0;95;27402;3709;161;13971;4;25;;;13;;0;;0;;;4;25;;;13;1;0;0;0;0;0;1;0;0;;;;;;;;;;
MCO;2022;780300125;CLINIQUE DE LA REGION MANTAISE;780000535;6;2052;378;2;1872;33;11286;1616;60;6143;;;0;0;0;39;13338;1994;62;8015;13;5609;0;;9595;14;3407;;0;;;27;9016;0;;9595;;;;;;;;;;;;;;;;;;;
MCO;2022;780300208;CLINIQUE SAINT LOUIS;780000576;25;4950;1197;606;2684;32;10848;1511;6;4573;0;0;0;0;0;57;15798;2708;612;7257;;0;;;49;41;9267;;0;;;41;9267;;;49;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;15;5475;1170;139;4137;84;30660;4413;9;15849;17;6205;916;5;3519;116;42340;6499;153;23505;;0;0;0;1287;36;14003;;0;;;36;14003;0;0;1287;;;;;;;;;;;;;;;;;;;
MCO;2022;780300406;HOPITAL PRIVE DE PARLY II;780018032;61;19642;4053;1106;14696;79;23740;2944;11;12563;29;10724;1195;26;4939;169;54106;8192;1143;32198;;0;;;5;41;14617;;0;;;41;14617;;;5;;;;;;;;;;;;;;;;;;;
MCO;2022;780300414;CH PRIVE DE L EUROPE;780000675;71;25263;1812;69;16980;45;15838;2800;12;10261;;;0;0;0;116;41101;4612;81;27241;4;11;;;20937;42;13446;;0;;;46;13457;;;20937;;;;;;;;;;;;;;;;;;;
MCO;2022;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;69;25185;3684;348;18844;60;21900;4248;98;15186;19;6935;998;58;4090;148;54020;8930;504;38120;1;31;0;0;20171;60;19495;0;0;0;0;61;19526;0;0;20171;;;;;;;;;;;;;;;;;;;
MCO;2022;780300455;CH PRIVE DU MONTGARDE;780000717;23;8395;732;43;6318;29;10585;923;62;2615;;;0;0;0;52;18980;1655;105;8933;4;1641;;;161;29;9357;;0;;;33;10998;;;161;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;1;365;43;0;481;;;0;0;0;;;0;0;0;1;365;43;0;481;8;1575;;;0;;0;;0;;;8;1575;;;0;;0;0;0;0;1;0;0;0;;;15;;86;;4237;;;
MCO;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;365;133590;22788;3149;108394;83;30378;4464;161;21770;50;18300;4123;97;16034;498;182268;31375;3407;146198;22;5045;4;;11899;15;3911;3;1018;;;40;9974;4;;11899;1;0;1;1;1;1;1;1;1;;;;;94480;5792;58388;1030;4811;35969
MCO;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;351;117471;18424;2290;103960;94;29100;4954;139;25655;41;14965;2555;227;9307;486;161536;25933;2656;138922;38;2146;;;46800;30;5573;4;456;;;72;8175;;;46800;1;1;1;1;1;1;1;1;1;90;242;66;90;105056;6374;89602;260;4446;38408
MCO;2022;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;1;40;;;120;4439;938;3120;0;180;203
MCO;2022;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;20;7300;404;3;5260;;;0;0;0;;;0;0;0;20;7300;404;3;5260;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;12;4380;190;0;4200;;;0;0;0;;;0;0;0;12;4380;190;0;4200;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;790003537;SITE HOSPITALIER DE THOUARS;790006654;6;2190;236;0;1595;;;0;0;0;;;0;0;0;6;2190;236;0;1595;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;2557;1269;489;0;347;169
MCO;2022;790009948;POLYCLINIQUE D'INKERMANN;790001242;47;17155;2973;819;10641;51;16065;3068;115;9249;0;0;0;0;0;98;33220;6041;934;19890;4;831;0;0;362;30;8225;0;0;0;0;34;9056;0;0;362;;;;;;;;;;;;;;0;0;0;;0;0
MCO;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;114;41338;6629;1422;39875;40;12165;2313;52;10285;16;5475;880;5;3519;170;58978;9822;1479;53679;9;1715;;;2044;10;1957;1;354;;;20;4026;;;2044;1;1;1;1;1;1;0;1;1;;;30;120;25810;3082;36635;3;1008;2046
MCO;2022;800000143;CH ABBEVILLE;800000028;243;85125;12156;1909;73703;47;17155;3180;310;13703;25;9125;1422;214;4723;315;111405;16758;2433;92129;28;863;;;4655;14;1921;;0;;;42;2784;;;4655;1;0;1;1;1;1;1;1;1;300;240;90;30;41175;3400;63386;0;4385;9006
MCO;2022;800000184;CH ALBERT;800000036;20;7300;669;48;5776;;;0;0;0;;;0;0;0;20;7300;669;48;5776;;0;;;43;;0;;0;;;;0;;;43;1;0;1;0;0;0;1;1;0;60;;;;528;;3300;;;
MCO;2022;800000192;CHU AMIENS NORD;800000044;140;50204;5052;53;42631;;;0;0;0;;;0;0;0;140;50204;5052;53;42631;13;1818;;;3264;;0;;0;;;13;1818;;;3264;0;1;1;0;0;0;0;1;0;;;;;40812;;15110;0;;9508
MCO;2022;800000200;CH CORBIE;800000051;18;6134;648;34;5967;;;0;0;0;;;0;0;0;18;6134;648;34;5967;1;119;;;93;;0;;0;;;1;119;;;93;1;0;1;1;0;0;0;0;0;30;;;;3870;547;7085;0;699;212
MCO;2022;800000226;CH DOULLENS;800000069;48;17520;2565;306;13085;;;0;0;0;;;0;0;0;48;17520;2565;306;13085;10;1810;;;1335;;0;;0;;;10;1810;;;1335;1;1;1;1;1;0;1;1;1;120;120;;20;14010;1458;13436;;1782;2429
MCO;2022;800000275;CH HAM;800000077;28;10220;581;7;6874;0;0;0;0;0;0;0;0;0;0;28;10220;581;7;6874;5;758;0;0;0;0;0;0;0;0;0;5;758;0;0;0;1;1;1;1;0;0;1;0;0;;;;;4586;108;1922;0;46;285
MCO;2022;800000390;CH CHIMR MONTDIDIER;800000085;35;12775;2105;459;12109;0;0;0;0;0;0;0;0;0;0;35;12775;2105;459;12109;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;198;1;1;1;1;0;0;1;0;1;40;;;70;6276;2537;19502;5;3580;2340
MCO;2022;800000432;CH PÉRONNE;800000093;33;12045;2749;304;13717;15;5475;636;40;3338;15;5475;561;103;1552;63;22995;3946;447;18607;6;333;;;358;3;648;1;134;;;10;1115;;;358;1;1;0;0;0;1;1;1;1;;;7;180;13068;2414;14289;;1221;1279
MCO;2022;800000440;CH CHIMR ROYE;800000085;10;3650;210;1;2130;0;0;0;0;0;0;0;0;0;0;10;3650;210;1;2130;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;264;27;60;;115;
MCO;2022;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;24;8760;327;5;5834;;;0;0;0;;;0;0;0;24;8760;327;5;5834;;0;;;1;;0;;0;;;;0;;;1;1;0;0;1;;0;0;0;0;;;;;403;;646;;;
MCO;2022;800000614;CHU AMIENS SAINT VICTOR;800000044;17;6205;322;4;5500;;;0;0;0;;;0;0;0;17;6205;322;4;5500;3;250;;;57;;0;;0;;;3;250;;;57;0;0;0;0;0;0;0;0;0;;;;;1161;;5;;;0
MCO;2022;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;6;2190;375;9;1445;72;18720;1912;31;4225;;;0;0;0;78;20910;2287;40;5670;;0;;;19071;39;6924;;0;;;39;6924;;;19071;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;800006124;CHU AMIENS SUD;800000044;531;191077;28321;2590;158348;311;110874;17628;1055;78624;60;21900;5944;1505;18789;902;323851;51893;5150;255761;44;10186;;;64271;33;5423;4;2136;;;81;17745;;;64271;1;0;0;1;1;1;1;0;1;;;;;269638;7216;221394;2988;10643;65498
MCO;2022;800009466;POLYCLINIQUE DE PICARDIE;800002982;10;3285;621;6;3882;158;60955;2881;159;7775;;;0;0;0;168;64240;3502;165;11657;;0;;;22;17;10656;;0;;;17;10656;;;22;;;;;;;;;;;;;;;;;;;
MCO;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;64;23360;3768;17;23478;97;35405;5067;171;16441;61;21170;3456;29;13362;222;79935;12291;217;53281;15;1666;6;871;997;52;12967;5;43;;;72;14676;6;871;997;;;;;;;;;;;;;;;;;;;
MCO;2022;800013179;CLINIQUE DE L'EUROPE;800013138;38;13870;2291;224;6668;;;0;0;0;;;0;0;0;38;13870;2291;224;6668;4;2873;;;12720;;0;;0;;;4;2873;;;12720;;;;;;;;;;;;;;;;;;;
MCO;2022;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;57;20805;4608;1239;10065;;;0;0;0;;;0;0;0;57;20805;4608;1239;10065;8;573;;;20;;0;;0;;;8;573;;;20;;;;;;;;;;;;;;;;;;;
MCO;2022;800017253;CHU AMIENS IOP;800000044;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;10;3400;;0;;;10;3400;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;800018491;IOP SOPP AMIENS;800018483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;5064;0;0;0;0;29;5064;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2022;810000224;CL CLAUDE BERNARD;810000471;145;52925;8272;697;38044;41;14965;2125;0;8072;5;1825;289;162;452;191;69715;10686;859;46568;9;6165;;;33040;10;3106;1;16;;;20;9287;;;33040;;;;;;;;;;;;;;;;;;;
MCO;2022;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;21;7665;490;3;6066;;;0;0;0;;;0;0;0;21;7665;490;3;6066;0;0;;;10;;0;;0;;;0;0;;;10;0;0;0;0;0;0;0;0;0;;;;;0;0;0;;0;
MCO;2022;810000505;CH ALBI;810000331;159;57090;8577;1042;43378;50;17830;2802;80;15540;24;8760;1896;308;6463;233;83680;13275;1430;65381;8;659;;;10043;8;3034;;0;;;16;3693;;;10043;1;1;1;1;1;1;1;0;0;82;59;118;;56841;4803;49676;92;3817;16564
MCO;2022;810000513;CH DE GAILLAC;810000349;30;10531;601;1;9645;;;0;0;0;;;0;0;0;30;10531;601;1;9645;;0;;;25;;0;;0;;;;0;;;25;0;0;0;0;0;0;0;0;0;;;;;1;;535;;;
MCO;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;210;76650;10080;1198;63914;78;28470;3993;231;19922;28;10220;1986;501;5978;316;115340;16059;1930;89814;16;848;;;4377;19;4400;;0;;;35;5248;;;4377;1;1;1;1;1;1;1;1;1;100;140;120;120;61442;5657;78256;242;5184;20938
MCO;2022;810000539;CH GRAULHET;810000398;18;6570;280;2;4877;;;0;0;0;;;0;0;0;18;6570;280;2;4877;;0;;;4;;0;;0;;;;0;;;4;;;;;;;;;;;;;;2227;;34;;;
MCO;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;31;11315;1792;190;9650;0;0;0;0;0;17;6205;1218;237;3531;48;17520;3010;427;13181;2;401;0;0;148;5;1095;0;0;0;0;7;1496;0;0;148;1;0;1;1;1;1;0;1;1;33;5;48;88;16410;2443;26990;173;3529;940
MCO;2022;810101170;CL TOULOUSE LAUTREC;810101162;6;2190;327;2;1729;66;24090;3622;125;9308;0;0;0;0;0;72;26280;3949;127;11037;0;0;;;551;15;6678;0;0;;;15;6678;;;551;;;;;;;;;;;;;;;;;;;
MCO;2022;810101444;POLYCL DU SIDOBRE;810000992;42;15330;2847;831;10413;81;29565;2710;87;9575;;;0;0;0;123;44895;5557;918;19988;3;127;;;347;16;5280;;0;;;19;5407;;;347;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;820000032;CH MONTAUBAN;820000016;204;59458;10393;1405;52812;40;13236;2189;106;10151;22;7804;1683;265;5261;266;80498;14265;1776;68224;18;921;0;0;5812;8;2212;0;0;0;0;26;3133;0;0;5812;1;1;1;1;1;1;1;1;1;63;85;48;57;53432;4012;57714;227;536;12253
MCO;2022;820000040;CL CROIX ST MICHEL;820000081;16;5840;2096;103;10181;51;18615;761;149;1846;15;5475;1059;41;3635;82;29930;3916;293;15662;10;3404;;;504;11;2269;3;433;;;24;6106;;;504;;;;;;;;;;;;;;;222;;;;
MCO;2022;820000057;CL PONT DE CHAUME;820000131;88;31374;6292;594;29451;72;26280;4636;233;18114;0;0;0;0;0;160;57654;10928;827;47565;15;4006;;;26243;23;4949;;0;;;38;8955;;;26243;;;;;;;;;;;;;;;;;;;
MCO;2022;820000065;CL DU DR HONORE CAVE;820000156;;;0;0;0;33;12045;558;8;809;;;0;0;0;33;12045;558;8;809;;0;;;0;3;11085;;0;;;3;11085;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;31;11315;1303;142;9746;24;8760;438;0;3678;;;0;0;0;55;20075;1741;142;13424;1;395;;;167;1;428;;0;;;2;823;;;167;1;1;1;1;1;1;1;0;0;27;85;5;;10608;;23284;;;1704
MCO;2022;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;60;21900;6615;1387;26289;24;8760;1390;31;7121;14;5110;818;35;2986;98;35770;8823;1453;36396;6;1548;;;1170;8;1364;1;123;;;15;3035;;;1170;;;;;;;;;;;;;;15823;2416;14147;0;5239;1883
MCO;2022;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;156;54895;6316;655;44540;28;10220;1634;52;7831;23;8395;1476;60;5097;207;73510;9426;767;57468;24;2487;1;15;4850;10;1209;2;747;;;36;4443;1;15;4850;1;0;0;1;1;1;1;1;1;;48;42;;46686;5432;35188;514;3875;13623
MCO;2022;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;147;55327;10476;2376;51328;21;7665;1267;38;6367;20;7300;1288;206;4154;188;70292;13031;2620;61849;4;344;;;633;8;2681;;0;;;12;3025;;;633;1;0;1;1;0;1;0;0;1;11;;29;50;26162;2183;27992;202;3836;7605
MCO;2022;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;194;70989;11473;1289;64124;49;15848;2335;14;13557;18;6570;1914;60;6934;261;93407;15722;1363;84615;13;2874;1;88;8510;9;1192;2;887;0;0;24;4953;1;88;8510;1;1;1;1;0;1;1;1;1;;;;;40731;2702;29647;;1746;8272
MCO;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;23;8395;2700;456;10588;0;0;0;0;0;15;1895;559;53;1896;38;10290;3259;509;12484;4;115;0;0;1422;0;0;0;99;0;0;4;214;0;0;1422;0;0;1;0;0;1;0;0;0;;;;;1847;2031;384;0;1626;418
MCO;2022;830000345;CHITS CH SAINTE MUSSE;830100616;353;125338;25143;5322;108631;123;47730;8763;382;39886;57;20791;4776;385;17030;533;193859;38682;6089;165547;47;2619;;;24516;10;4099;;282;;;57;7000;;;24516;1;1;1;1;1;1;1;1;1;116;45;21;82;119651;5802;87017;806;4691;32421
MCO;2022;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;25521;;0;;0;;;;0;;;25521;;;;;;;;;;;;;;;;;;;
MCO;2022;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19894;;0;;0;;;;0;;;19894;;;;;;;;;;;;;;;;;;;
MCO;2022;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8390;;0;;0;;;;0;;;8390;;;;;;;;;;;;;;;;;;;
MCO;2022;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18490;;0;;0;;;;0;;;18490;;;;;;;;;;;;;;;;;;;
MCO;2022;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;17;6205;1720;2;10908;57;20805;1553;130;4011;;;0;0;0;74;27010;3273;132;14919;;1;;;17044;37;11030;;0;;;37;11031;;;17044;;;;;;;;;;;;;;9520;;420;;;
MCO;2022;830100251;CLINIQUE DU CAP D'OR;830000063;52;18980;1564;15;11426;39;14235;1946;33;4838;0;0;0;0;0;91;33215;3510;48;16264;4;1;0;0;3111;25;7342;0;0;0;0;29;7343;0;0;3111;;;;;;;;;;;;;;;;;;;
MCO;2022;830100319;POLYCLINIQUE LES FLEURS GROUPE ELSAN;830020855;90;31419;5769;101;22448;61;22265;3654;142;14657;;;0;0;0;151;53684;9423;243;37105;12;2995;;;129;32;5923;;0;;;44;8918;;;129;;;;;;;;;;;;;;;;;;;
MCO;2022;830100327;CLINIQUE LES LAURIERS;830000105;0;;0;0;0;41;15006;1521;17;3788;0;;0;0;0;41;15006;1521;17;3788;0;0;0;0;175;30;7513;0;0;0;0;30;7513;0;0;175;;;;;;;;;;;;;;;;;;;
MCO;2022;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;;;0;0;0;45;16425;1584;85;5621;;;0;0;0;45;16425;1584;85;5621;;0;;;83;18;4253;;0;;;18;4253;;;83;;;;;;;;;;;;;;742;;183;;;
MCO;2022;830100392;POLYCLINIQUE NOTRE DAME;830000154;35;12775;1935;18;10197;65;23725;2094;97;5329;;;0;0;0;100;36500;4029;115;15526;0;0;;;289;23;7651;;0;;;23;7651;;;289;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;0;0;0;21;7330;1095;6;2527;;;0;0;0;21;7330;1095;6;2527;;0;;;1;16;6309;;0;;;16;6309;;;1;;;;;;;;;;;;;;;;;;;
MCO;2022;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;27;9855;2928;0;15311;48;17520;2168;0;6678;27;9855;3294;1846;6169;102;37230;8390;1846;28158;4;4;;;6052;40;26544;4;0;;;48;26548;;;6052;;;;;;;;;;;;;;15728;;283;152;;
MCO;2022;830100459;CLINIQUE SAINT MICHEL;830000212;6;2196;228;6;1204;57;20862;2782;152;5758;0;0;0;0;0;63;23058;3010;158;6962;;0;;;228;86;13728;;0;;;86;13728;;;228;;;;;;;;;;;;;;;;;;;
MCO;2022;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;;0;0;0;64;23360;1806;45;6821;;;0;0;0;64;23360;1806;45;6821;;0;;;31;26;4346;;0;;;26;4346;;;31;;;;;;;;;;;;;;785;;125;;;
MCO;2022;830100558;HOPITAL RENEE SABRAN HYERES;690781810;22;5158;536;1;3413;45;12351;1800;329;4928;;;0;0;0;67;17509;2336;330;8341;6;1362;;;70;6;33;;0;;;12;1395;;;70;1;0;0;0;0;0;1;1;0;;;;;10893;;14820;;;879
MCO;2022;830100574;HIA SAINTE ANNE;750821092;163;59495;10277;1073;40939;107;39055;4066;25;26883;;;0;0;0;270;98550;14343;1098;67822;30;208;;;14562;15;4252;;0;;;45;4460;;;14562;1;1;0;1;1;0;1;0;1;;117;;26;76223;0;68914;1871;0;20400
MCO;2022;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;43259;;0;;0;;;;0;;;43259;0;0;0;0;0;0;0;0;0;;;;;8058;;;;;
MCO;2022;830100608;CHITS CH GEORGE SAND;830100616;109;35760;5430;1649;33459;;;0;0;0;;;0;0;0;109;35760;5430;1649;33459;7;1413;;;511;;0;;257;;;7;1670;;;511;;;1;;1;1;;1;1;161;11;7;18;14687;7;6859;41;3;1790
MCO;2022;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;36;13140;1167;5;10094;;;0;0;0;;;0;0;0;36;13140;1167;5;10094;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;16;5840;3509;1263;6397;27;9855;595;7;2627;;;0;0;0;43;15695;4104;1270;9024;12;3044;;;259;36;3028;;0;;;48;6072;;;259;1;1;1;1;0;0;1;1;1;129;;;;54333;166;25325;;271;1399
MCO;2022;830213617;AVODD UDM CH BRIGNOLES;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6815;;0;;0;;;;0;;;6815;;;;;;;;;;;;;;;;;;;
MCO;2022;830213625;AVODD UMD SAINT MICHEL;830002119;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3969;;0;;0;;;;0;;;3969;;;;;;;;;;;;;;;;;;;
MCO;2022;840000285;POLYCLINIQUE URBAIN V;840000608;6;2190;289;11;1387;52;18980;1384;0;2376;59;21535;2245;0;7121;117;42705;3918;11;10884;;0;;;59;26;6913;2;206;;;28;7119;;;59;;;;;;;;;;;;;;;;;;;
MCO;2022;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;3;1095;1;0;18;37;13505;1551;1;5194;;;0;0;0;40;14600;1552;1;5212;;0;;;0;12;768;;0;;;12;768;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;39;14235;3066;1649;10195;;;0;0;0;;;0;0;0;39;14235;3066;1649;10195;5;37;;;1082;;0;;0;;;5;37;;;1082;0;0;1;1;1;1;1;0;0;80;100;20;;4844;995;719;0;503;531
MCO;2022;840000350;INSTITUT SAINTE CATHERINE;840000657;108;32486;2984;22;23121;;;0;0;0;;;0;0;0;108;32486;2984;22;23121;6;1881;;;72800;;0;;0;;;6;1881;;;72800;0;0;0;0;0;0;0;0;0;;;;;38172;;43084;;;5261
MCO;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;84;30660;6496;2307;31087;;;0;0;0;28;10220;1553;34;5838;112;40880;8049;2341;36925;4;253;;;575;3;620;;0;;;7;873;;;575;1;0;1;0;0;0;1;0;0;;;;;9090;8462;4099;;6425;1011
MCO;2022;840000400;SYNERGIA LUBERON;840000673;10;3650;244;0;469;65;23725;1206;84;3093;0;;0;0;0;75;27375;1450;84;3562;0;0;;;19;22;7013;;0;;;22;7013;;;19;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;49;19535;5402;2324;17777;10;3650;365;6;1766;18;6570;1199;446;2652;77;29755;6966;2776;22195;7;422;;;1866;5;525;;0;;;12;947;;;1866;1;0;1;1;1;1;1;0;0;120;120;5;;8832;2918;14939;0;1786;2751
MCO;2022;840000426;CENTRE HOSPITALIER DE GORDES;840000061;5;1825;52;0;802;;;0;0;0;;;0;0;0;5;1825;52;0;802;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;8;2920;125;0;2404;;;0;0;0;;;0;0;0;8;2920;125;0;2404;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;840000467;ELSAN CLINIQUE D'ORANGE;840003651;0;;3413;3412;1;44;12963;1745;119;4719;;;0;0;0;44;12963;5158;3531;4720;;0;;;75;19;3592;;0;;;19;3592;;;75;;;;;;;;;;;;;;;;;;;
MCO;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;101;36865;6256;708;39024;39;14235;1805;46;11018;25;9125;1636;344;4665;165;60225;9697;1098;54707;6;70;;;1078;10;1053;;0;;;16;1123;;;1078;1;1;1;1;1;1;1;1;1;;;;;18484;3561;22137;6;1400;4174
MCO;2022;840000491;CHI SITE DE PERTUIS;130041916;34;11759;3286;1374;11140;;;0;0;0;15;5473;965;70;3389;49;17232;4251;1444;14529;2;31;;;27;;0;2;841;;;4;872;;;27;1;1;0;0;0;1;0;0;0;;;60;;10927;1232;12684;;2672;628
