BOR;AN;FI;RS;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2022;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;M2080;;;;;;;;;0.08;;;;;;0.08;;;0.08;
Q20;2022;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;M3020;16;29;10;12;;;;;21.42;35.05;;39.92;1.98;;4.04;10.53;67;56.47;
Q20;2022;750006538;CMP CATTP ADULTE REPUBLIQUE;940016819;M3030;;;;1;;;;;;0.4;;;;;0.4;;1;0.4;
Q20;2022;750006538;;940016819;M9999;17;32;16;13;;;;;25.18;37.73;;40.9;1.98;;8.22;11.81;78;62.91;
Q20;2022;750007528;HOPITAL DE JOUR GRANGE BATELIERE;750804940;M3020;;;1;1;;;;;0.84;0.44;;;;;;;2;1.28;
Q20;2022;750007528;;750804940;M9999;;;1;1;;;;;0.84;0.44;;;;;;;2;1.28;
Q20;2022;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;M1320;;1;;;;;;;;0.5;;;;;;;1;0.5;
Q20;2022;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;M3020;1;1;1;4;;;;;2.12;2.86;;;;;;;7;4.98;
Q20;2022;750007668;ESPACE DE TRAITEMENT ET READAPTATION;750719270;M3040;;;;1;;;;;;0.12;;;;;;;1;0.12;
Q20;2022;750007668;;750719270;M9999;1;2;1;5;;;;;2.12;3.48;;;;;;;9;5.6;
Q20;2022;750009318;UNITE DE DIALYSE SITE AURA BICHAT;940026677;M1110;1;;1;2;;;;;0.87;2.34;;;;;;;4;3.21;
Q20;2022;750009318;UNITE DE DIALYSE SITE AURA BICHAT;940026677;M3050;;;;;;;;;;0.13;;;;;;;;0.13;
Q20;2022;750009318;;940026677;M9999;1;;1;2;;;;;0.87;2.47;;;;;;;4;3.34;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1010;3;1;;;;;;;3;1;;;;;;;4;4;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1070;;;;2;;;;;;1;;;;;;;2;1;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1120;1;;;;;;;;1;;;;;;;;1;1;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1180;1;2;;;;;;;1;2;;;;;;;3;3;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1200;;;12;;;;;;3.54;;;;;;;;12;3.54;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M1320;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M3040;;;1;;;;;;0.5;;;;;;;;1;0.5;
Q20;2022;750014128;CLINALLIANCE BUTTES CHAUMONT;750014078;M3050;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750014128;;750014078;M9999;5;5;13;2;;;;;9.04;6;;;;;;;25;15.04;
Q20;2022;750014169;CLINIQUE DE LA JONQUIERE;920030269;M1010;1;2;1;5;;;;;1.69;5.93;;;;;;;9;7.62;
Q20;2022;750014169;CLINIQUE DE LA JONQUIERE;920030269;M1320;0;;0;1;;;;;0;0.87;;;;;;;1;0.87;
Q20;2022;750014169;CLINIQUE DE LA JONQUIERE;920030269;M3050;0;1;0;0;;;;;0;0.96;;;;;;;1;0.96;
Q20;2022;750014169;;920030269;M9999;1;3;1;6;;;;;1.69;7.76;;;;;;;11;9.45;
Q20;2022;750027369;CH BICHAT MAISON BLANCHE-CTRE CHRONOS;750062036;M1010;;;1;;;;;;0.2;;0.2;;;;;;1;0.2;
Q20;2022;750027369;;750062036;M9999;;;1;;;;;;0.2;;0.2;;;;;;1;0.2;
Q20;2022;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;M1010;;;;3;;;;;;2.4;;;;;;;3;2.4;
Q20;2022;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;M1140;;;;1;;;;;;0.4;;;;;;;1;0.4;
Q20;2022;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;M2050;;;;2;;;;;;0.3;;;;;;;2;0.3;
Q20;2022;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;M3020;;;;5;;;;;;2.47;;;;;;;5;2.47;
Q20;2022;750032229;HOPITAL MERE ENFANT DE L EST PARISIEN;750827933;M3050;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2022;750032229;;750827933;M9999;;;;12;;;;;;6.07;;;;;;;12;6.07;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M1010;0;2;0;0;;;;;0;1.8;;;;;;;2;1.8;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M1120;0;1;0;0;;;;;0;0.54;;;;;;;1;0.54;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M1180;1;0;0;0;;;;;1;0;;;;;;;1;1;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M1200;1;0;0;0;;;;;1;0;;;;;;;1;1;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M1320;0;2;0;0;;;;;0;1.09;;;;;;;2;1.09;
Q20;2022;750038739;CRF PORT ROYAL;920030269;M3050;0;1;0;0;;;;;0.02;1.14;;;;;;;1;1.16;
Q20;2022;750038739;;920030269;M9999;2;6;0;0;;;;;2.02;4.57;;;;;;;8;6.59;
Q20;2022;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;M1010;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2022;750039448;CTRE ACCUEIL FAM THERAPEUTIQUE ENFANTS;750720914;M3020;5;9;14;27;;;;;10.29;22.11;;;;;;;55;32.4;
Q20;2022;750039448;;750720914;M9999;5;9;15;27;;;;;10.49;22.11;;;;;;;56;32.6;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1010;0;1;0;0;;;;;0;0.9;0;0.9;0;0;0;0;1;0.9;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1030;0;0;0;0;;;;;0;0.01;0;0.01;0;0;0;0;0;0.01;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1100;0;0;0;0;;;;;0.01;0.01;0;0.01;0;0;0.01;0;0;0.02;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1130;0;0;0;0;;;;;0.01;0.01;0;0.02;0;0;0;0;0;0.02;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1150;0;0;0;0;;;;;0;0.01;;;;;;0.01;0;0.01;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1160;0;0;0;0;;;;;0;0.01;0;0;0;0;0.01;0;0;0.01;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1200;0;0;0;0;;;;;0.07;0.15;0;0.1;0.01;0;0.09;0.02;0;0.22;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1320;8;15;3;3;;;;;5.22;14.34;0;11.1;0.83;0.08;4.04;3.51;29;19.56;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M1340;0;0;0;0;;;;;0.02;0.01;0;0.03;0;0;0;0;0;0.03;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M2140;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M3011;0;0;0;0;;;;;0.03;0.01;0;0.03;0;0;0.01;0;0;0.04;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M3030;10;7;23;10;;;;;9.06;4.73;7.16;1.2;0;3.67;1.69;0.07;50;13.79;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M3040;0;0;0;0;;;;;0.05;0.04;0;0.09;0;0;0;0;0;0.09;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M3050;0;3;0;0;;;;;0.17;2.19;0.01;0.71;1.03;0.01;0.41;0.19;3;2.36;
Q20;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;M3070;0;0;0;0;;;;;0.01;0.03;0;0.03;0;0;0.01;0;0;0.04;
Q20;2022;750041543;;750712184;M9999;18;26;26;13;;;;;14.65;22.45;7.17;14.23;1.87;3.76;6.27;3.8;83;37.1;
Q20;2022;750042459;HAD CROIX SAINT SIMON;750712341;M1010;2;4;;1;;;;;2.08;3.96;;;;;;;7;6.04;
Q20;2022;750042459;HAD CROIX SAINT SIMON;750712341;M3040;1;;;;;;;;1;;;;;;;;1;1;
Q20;2022;750042459;;750712341;M9999;3;4;;1;;;;;3.08;3.96;;;;;;;8;7.04;
Q20;2022;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;M1320;1;2;;;;;;;1.02;1.98;;;;;;;3;3;
Q20;2022;750042830;SOINS DE SUITE FONDATION ROTHSCHILD;750710428;M3050;;;;1;;;;;;0.52;;;;;;;1;0.52;
Q20;2022;750042830;;750710428;M9999;1;2;;1;;;;;1.02;2.5;;;;;;;4;3.52;
Q20;2022;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;M1010;2;1;1;0;;;;;3.23;0.8;;;;;;;4;4.03;
Q20;2022;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;M1180;1;0;1;0;;;;;1.15;0;;;;;;;2;1.15;
Q20;2022;750047128;CLINIQUE DU PARC DE BELLEVILLE;920030269;M3050;0;0;1;0;;;;;0.56;0;;;;;;;1;0.56;
Q20;2022;750047128;;920030269;M9999;3;1;3;0;;;;;4.94;0.8;;;;;;;7;5.74;
Q20;2022;750047318;CENTRE DIAVERUM PARIS SAINT MAUR;690049846;M1110;;;;;;;;2;;;;;;;;;;;2
Q20;2022;750047318;;690049846;M9999;;;;;;;;2;;;;;;;;;;;2
Q20;2022;750049561;CLINIQUE DES EPINETTES;750049553;M1010;3;;;;;;;;3;;;;;;;;3;3;
Q20;2022;750049561;CLINIQUE DES EPINETTES;750049553;M3050;;;;1;;;;;;0.66;;;;;;;1;0.66;
Q20;2022;750049561;;750049553;M9999;3;;;1;;;;;3;0.66;;;;;;;4;3.66;
Q20;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;M1010;1;1;1;4;;;;;2.17;3.99;;;;;;;7;6.16;
Q20;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;M1320;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;M3020;8;1;0;5;;;;;8.3;6.9;;;;;;;14;15.2;
Q20;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;M3040;;1;;;;;;;;0.52;;;;;;;1;0.52;
Q20;2022;750052037;FONDATION SAINT JEAN DE DIEU;750052037;M3050;;1;;;;;;;0.05;1.09;;;;;;;1;1.14;
Q20;2022;750052037;;750052037;M9999;10;5;1;9;;;;;11.52;13.5;;;;;;;25;25.02;
Q20;2022;750055287;AURA PARIS PLAISANCE;940026677;M1110;5;7;9;4;;;;;6.92;9.02;;;;;;;25;15.94;
Q20;2022;750055287;AURA PARIS PLAISANCE;940026677;M3050;;;;;;;;;;0.41;;;;;;;;0.41;
Q20;2022;750055287;;940026677;M9999;5;7;9;4;;;;;6.92;9.43;;;;;;;25;16.35;
Q20;2022;750057028;ETB SANTE MENTALE DE PARIS MGEN;750005068;M3020;3;8;5;0;;;;;3.26;9.8;;;;;;;16;13.06;
Q20;2022;750057028;;750005068;M9999;3;8;5;0;;;;;3.26;9.8;;;;;;;16;13.06;
Q20;2022;750057267;UNITE EURODIALYSE;750057259;M1110;;;;;;1;;;;;;;;;;;;;1
Q20;2022;750057267;;750057259;M9999;;;;;;1;;;;;;;;;;;;;1
Q20;2022;750064461;HDJ HPA-SSR ADDICTO PARIS 13;750066235;M1010;1;;;;;;;;1;;;;;;;;1;1;
Q20;2022;750064461;;750066235;M9999;1;;;;;;;;1;;;;;;;;1;1;
Q20;2022;750064479;HPA-SSR ADDICTO PARIS 15;750066243;M1010;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750064479;;750066243;M9999;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750064495;SSR CLINALLIANCE PARIS 13;750064487;M1070;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2022;750064495;SSR CLINALLIANCE PARIS 13;750064487;M1320;1;;;;;;;;1;;;;;;;;1;1;
Q20;2022;750064495;;750064487;M9999;2;1;;;;;;;2;1;;;;;;;3;3;
Q20;2022;750066441;HDJ SSR KORIAN RUE PENAUD;310021191;M1010;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750066441;;310021191;M9999;;1;;;;;;;;1;;;;;;;1;1;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1010;1;0;0;0;;;;;1.05;0.25;0;0;0.25;0;0.63;0.42;1;1.3;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1020;0;0;0;0;;;;;0;0.01;0;0;0;0;0.01;0;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1030;0;0;0;0;;;;;0;0.01;0;0.01;0;0;0;0;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1050;0;0;0;0;;;;;0;0.01;0;0;0;0;0;0.01;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1090;0;0;0;0;;;;;0.01;0;;;;;;0.01;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1100;4;8;23;27;;;;;7.42;13.52;1.84;7.72;0.75;1;7.19;2.44;62;20.94;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1120;0;0;0;0;;;;;0;0.01;0;0;0;0;0.01;0;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1130;0;0;0;0;;;;;0.01;0.01;0;0.02;0;0;0;0;0;0.02;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1150;0;0;0;0;;;;;0;0.02;0;0;0.02;0;0;0;0;0.02;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1160;4;3;10;7;;;;;5.77;5.07;0.5;3.25;5;0.5;1.45;0.14;24;10.84;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1200;8;7;5;6;;;;;4.67;7.06;2.69;1.76;3.77;1.42;1.57;0.52;26;11.73;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1310;0;0;0;0;;;;;0.25;0;0;0;0;0;0;0.25;0;0.25;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M1340;6;8;8;1;;;;;7.65;7.96;0;6.04;0;1;7.69;0.88;23;15.61;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M2030;0;0;0;0;;;;;0.01;0;;;;;;0.01;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M2050;0;0;0;0;;;;;0;0.01;0;0;0;0;0.01;0;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M2140;0;0;0;0;;;;;0;0.01;0;0;0;0;0;0.01;0;0.01;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M3011;2;1;5;11;;;;;2.5;1.61;0.5;0.43;0;0.5;1.7;0.98;19;4.11;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M3020;4;9;3;1;;;;;4.78;8.02;0.08;6.59;1.08;0.5;2.91;1.64;17;12.8;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M3040;1;2;1;6;;;;;0.69;3.45;0.12;1.15;1;0;1.62;0.25;10;4.14;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M3050;0;1;0;0;;;;;0.15;0.33;0.01;0.23;0.06;0.01;0.13;0.04;1;0.48;
Q20;2022;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;M3070;0;0;0;0;;;;;0.39;0.27;0;0.04;0;0;0.61;0.01;0;0.66;
Q20;2022;750100018;;750712184;M9999;30;39;55;59;;;;;35.35;47.63;5.74;27.24;11.93;4.93;25.53;7.61;183;82.98;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1010;3;6;0;0;;;;;1.42;5.41;0;0.81;1;0;2.3;2.72;9;6.83;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1020;1;3;2;1;;;;;2.41;3.13;0.5;3.93;0;0;0.21;0.9;7;5.54;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1030;26;19;1;1;;;;;19.52;18.84;1.5;24.06;1.67;2;5.13;4;47;38.36;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1031;7;4;1;0;;;;;6.16;1.42;0.5;2.84;1;1.5;1.3;0.44;12;7.58;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1040;9;4;3;5;;;;;6.63;4.78;1.5;3.75;0;2;2.71;1.45;21;11.41;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1050;0;0;0;0;;;;;0;0.03;0;0;0;0;0;0.03;0;0.03;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1070;3;5;5;3;;;;;3.5;5.42;1;4.01;0;0.83;1.94;1.14;16;8.92;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1090;0;0;0;0;;;;;0.04;0;0;0;0;0;0.02;0.02;0;0.04;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1100;6;9;2;11;;;;;4.64;11.65;1.19;6.75;0.83;1.5;3.23;2.79;28;16.29;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1110;0;0;0;0;;;;;0.01;0.01;0;0;0;0;0.02;0;0;0.02;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1120;2;9;2;0;;;;;2.23;6.51;0.6;1.8;0.85;1.7;2.82;0.97;13;8.74;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1130;0;0;0;0;;;;;0.05;0.07;0;0.12;0;0;0;0;0;0.12;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1150;0;0;0;0;;;;;0.42;0.11;0;0.02;0.04;0.02;0.43;0.02;0;0.53;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1160;11;6;18;6;;;;;14.43;8.46;1;11.01;4;2.53;3.35;1;41;22.89;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1180;3;3;0;1;;;;;1.42;2.83;1.33;2;0;0.58;0.32;0.02;7;4.25;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1190;7;5;7;6;;;;;4.48;5.2;2.74;1;1.01;1.75;1.8;1.38;25;9.68;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1200;9;11;15;13;;;;;11.68;14.12;1.63;8.83;1.11;0;9.35;4.88;48;25.8;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1210;4;1;0;0;;;;;2;0.5;1;1;0;0.5;0;0;5;2.5;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1320;3;1;0;0;;;;;2.17;1.2;0.17;3.2;0;0;0;0;4;3.37;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1330;3;3;1;3;;;;;3.66;3.9;1.67;2.27;0;0.83;2.27;0.52;10;7.56;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M1340;11;13;10;11;;;;;13.3;18.72;1;11.57;0;1;13.75;4.7;45;32.02;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2030;6;3;1;1;;;;;2.86;3;1.08;0.51;1;1.5;1.21;0.56;11;5.86;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2040;0;0;0;0;;;;;0.01;0;0;0;0;0;0.01;0;0;0.01;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2050;7;11;4;4;;;;;5.45;11.21;1;7.79;0.17;2;3.51;2.19;26;16.66;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2060;12;8;0;1;;;;;6.03;8.64;2.23;6.71;2.67;1.63;0.35;1.08;21;14.67;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2070;5;4;7;10;;;;;4.61;5.32;1;2.51;2.67;1;2.74;0.01;26;9.93;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2080;8;3;12;4;;;;;9.62;3.5;1.5;4.6;2;1;4.02;0;27;13.12;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2100;0;0;0;0;;;;;0.01;0.01;0;0;0.01;0;0.01;0;0;0.02;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2120;1;4;0;1;;;;;0.17;3.97;0;0.6;2.02;0.5;0.33;0.69;6;4.14;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M2140;0;0;0;0;;;;;0.02;0.04;0;0;0;0;0.01;0.05;0;0.06;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3011;18;16;10;4;;;;;17.84;11.38;6.23;10.89;2;2.17;7.15;0.78;48;29.22;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3020;15;12;3;3;;;;;11.49;11.35;1.5;10.66;2.33;2.43;3.77;2.15;33;22.84;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3030;0;0;1;0;;;;;0.6;0;0;0.6;0;0;0;0;1;0.6;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3040;5;3;0;1;;;;;3.43;1.94;0.51;4.67;0;0;0.02;0.17;9;5.37;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3050;4;11;1;2;;;;;4.83;10.5;1.56;7.19;2.32;0.48;2.69;1.09;18;15.33;
Q20;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;M3070;0;1;0;0;;;;;0.23;0.25;0.02;0.2;0;0.02;0.21;0.03;1;0.48;
Q20;2022;750100042;;750712184;M9999;189;178;106;92;;;;;167.37;183.42;33.96;145.9;28.7;29.47;76.98;35.78;565;350.79;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1010;0;0;0;0;;;;;0;0.01;0;0.01;0;0;0;0;0;0.01;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1020;4;6;1;5;;;;;2.2;8.1;2;2.77;0.17;0.5;4.11;0.75;16;10.3;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1030;21;20;6;4;;;;;17.99;19.26;1;23.96;2.5;1.5;7.27;1.02;51;37.25;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1031;7;5;0;0;;;;;5.38;4.43;1.5;3.01;0;1;2.68;1.62;12;9.81;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1050;6;11;13;39;;;;;6.91;15.08;2.92;2.5;2.58;1.42;10.22;2.35;69;21.99;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1090;7;3;0;4;;;;;4.48;4.3;1;4.4;0;1.5;1.56;0.32;14;8.78;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1100;11;24;7;11;;;;;9.79;20.43;3.69;8.16;2.83;3.5;8.53;3.51;53;30.22;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1110;5;4;5;4;;;;;4.34;4.36;0.83;4.1;0;0.67;2.38;0.72;18;8.7;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1120;2;4;0;0;;;;;1.03;2.7;1;2.01;0.02;0.5;0.03;0.17;6;3.73;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1130;25;26;2;10;;;;;15.56;27.03;6;15.76;4.29;6.25;7.77;2.52;63;42.59;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1150;2;6;1;2;;;;;1.04;5.09;0.5;2.62;0.04;1.02;1.06;0.89;11;6.13;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1160;9;5;4;10;;;;;6.72;7.94;1.5;5.6;3;0.58;3.12;0.86;28;14.66;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1170;2;5;2;3;;;;;1.5;4.67;1;2.61;0;1;1.2;0.36;12;6.17;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1190;0;0;0;0;;;;;0;0.02;0;0;0.01;0;0.01;0;0;0.02;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1200;5;9;7;7;;;;;5.49;10.58;1.05;9.87;0.13;0.5;3.84;0.68;28;16.07;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1210;1;2;1;2;;;;;1.53;3.4;0.5;1.5;1.83;0;1.1;0;6;4.93;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1310;2;6;0;1;;;;;1.08;4.93;1.5;2.49;0;0.58;1.27;0.17;9;6.01;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1330;5;7;1;3;;;;;3.96;6.32;2.83;3.8;0;1;1.79;0.86;16;10.28;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1340;6;5;6;3;;;;;8.32;6.19;0;8.75;0;0.5;4.58;0.68;20;14.51;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M2030;0;0;0;0;;;;;0.04;0;0;0.01;0;0;0.03;0;0;0.04;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M2040;8;3;13;5;;;;;11.47;4.29;1.5;3.2;3;1.5;4.6;1.96;29;15.76;
Q20;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M2050;0;1;1;2;;;;;0.32;1.79;0;0.02;0;0;1.71;0.38;4;2.11;
