BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2022;860000223;CHU LA MILETRIE;860014208;SURVADU;25;;9249;2263;;;7931;;;;1.9;;1;;20.84;;16.33;;1;;0.52;
REA;2022;860000223;CHU LA MILETRIE;860014208;SURVENF;5;5;1825;356;;;1513;;;;1.21;;0.7;;4.1;;2.99;;0.25;;0.39;
REA;2022;860000223;CHU LA MILETRIE;860014208;USIC;16;;5840;1264;;;3975;;;;0.6;;1;;25.3;;18.73;;0.25;;0.95;
REA;2022;860010321;POLYCLINIQUE DE POITIERS;860010313;SURVADU;10;;3650;682;;;2412;;;;;;;;9.77;;5.68;;;;;
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;AUTSI;30;;10950;916;;;8394;;;;2.84;;0;0;47.85;0;31.15;0;0.7;0;6.96;0
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;REAADU;38;;13870;1380;1466;39;11795;16;35;26;9.58;;0;0;90.69;0;51.98;0;2.55;0;6.61;0
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;SITOT;54;;19710;2715;;;16784;;;;;;;;;;;;;;;
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;SIUNV;8;;2920;513;;;2881;;;;1.3;;0;0;12.41;0;8.22;0;0.4;0;2.15;0
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;SURVADU;107;;39055;4967;;;38940;;;;5.1;;0;0;40.07;0;28.89;0;0.7;0;2.44;0
REA;2022;870000064;C H U DUPUYTREN LIMOGES;870000015;USIC;16;;5840;1286;;;5509;;;;0.75;;0;0;22.85;0;17.58;0;0.4;0;1.8;0
REA;2022;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SURVADU;14;;5110;900;;;4224;;;;11.33;;;;6.16;;6.16;;;;0.91;
REA;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SURVADU;6;;2190;369;;;2726;;;;2;;;;8.57;;4;;;;1.14;
REA;2022;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SURVADU;20;;7300;1333;;;4943;;;;;7;2;;18.66;;11.71;;;;;
REA;2022;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SURVADU;6;;2190;256;;;461;;;;12;;0.5;;2.87;;2.88;;;;;
REA;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;REAENF;2;;730;189;197;9;946;16;;;0.68;;2.79;0;1.24;0;0.63;0;0;0;0.86;
REA;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVADU;2;;730;137;;;456;;;;0.35;;;;2;;2.99;;;;;
REA;2022;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVENF;4;;1460;510;;;1798;;;;0.32;;2.92;;2.57;;0.83;;;;1;
REA;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;REAADU;8;;2920;411;422;13;3573;27;46;62;4.6;;;;24.69;;12.37;;;;6.15;
REA;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SITOT;12;;4380;1002;;;3899;;;;;;;;;;;;;;;
REA;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SIUNV;4;;1460;438;;;1323;;;;6.8;;;;7.34;;3.4;;;;1.08;
REA;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SURVADU;4;;1460;154;;;540;;;;2.2;;;;8.35;;3.46;;;;0.37;
REA;2022;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USIC;8;;2920;564;;;2576;;;;3.2;;;;9.46;;9.21;;;;2.5;
REA;2022;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;SURVADU;8;;2920;785;;;2115;;;;0.8;;0.25;;11.52;;6.07;;;;;
REA;2022;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SURVADU;8;;2920;527;;;2013;;;;0.91;;;;11.55;;2.51;;;;2.16;
REA;2022;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SURVADU;6;;2188;335;;;1775;;;;;;10.72;;;;2.17;;;;0.16;
REA;2022;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SURVADU;16;;5211;759;;;5211;;;;;8;;;17.4;;8.11;;;;;
REA;2022;890000169;CLINIQUE PAUL PICQUET SENS;890000151;SURVADU;5;;1825;190;;;763;;;;0;6;;;2;;2;;;;;
REA;2022;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;SURVADU;6;;2190;362;;;1547;;;;0;1;;;4;;4;0;0;0;0;0
REA;2022;890975527;CH AUXERRE;890000037;REAADU;10;;3650;238;239;17;2267;27;54;23;3.21;;1;;29.58;;20.84;;;;4.27;
REA;2022;890975527;CH AUXERRE;890000037;SITOT;8;;2920;946;;;2104;;;;;;;;;;;;;;;
REA;2022;890975527;CH AUXERRE;890000037;SURVADU;4;;1460;114;;;574;;;;0.77;;;;3.06;;;;;;;
REA;2022;890975527;CH AUXERRE;890000037;USIC;8;;2920;946;;;2104;;;;3.62;;1;;3.66;;1.8;;;;1;
REA;2022;890975535;CH AVALLON;890000409;SURVADU;4;;1460;450;;;519;;;;0.64;;;;3.75;;2.38;;;;0.25;
REA;2022;890975543;CH JOIGNY;890000417;SURVADU;5;;1825;223;;;1427;;;;4;;;;;;;;;;;
REA;2022;890975550;CH SENS;890970569;REAADU;8;;2920;321;323;8;2927;8;38;74;6.82;;;;18.56;;15.79;;;;3.88;
REA;2022;890975550;CH SENS;890970569;SITOT;6;;2190;261;;;1565;;;;;;;;;;;;;;;
REA;2022;890975550;CH SENS;890970569;SURVADU;4;;1460;44;;;146;;;;10.48;;;;6.82;;3.09;;;;2.89;
REA;2022;890975550;CH SENS;890970569;USIC;6;;2190;261;;;1565;;;;10.48;;;;6.16;;3;;;;1;
REA;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SURVADU;4;;1460;684;;;1315;;;;3;;4.55;;;;3.94;;;;0.96;
REA;2022;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SURVADU;4;;1460;68;;;328;;;;;;;;;;;;;;;
REA;2022;900003039;HNFC SITE TREVENANS;900000365;REAADU;20;;7404;952;994;58;5919;2;51;143;10.21;0;0.29;;62.34;;30.01;;;;2.79;
REA;2022;900003039;HNFC SITE TREVENANS;900000365;SITOT;18;;6388;1717;;;5184;;;;;;;;;;;;;;;
REA;2022;900003039;HNFC SITE TREVENANS;900000365;SIUNV;4;;1460;461;;;1185;;;;3.89;0;;;;;;;;;;
REA;2022;900003039;HNFC SITE TREVENANS;900000365;SURVADU;10;;3585;753;;;3015;;;;14.39;0;;;;;;;;;;
REA;2022;900003039;HNFC SITE TREVENANS;900000365;USIC;14;;4928;1256;;;3999;;;;0.3;0;0.29;;30;;17.44;;;;;
REA;2022;910000272;CH D ARPAJON;910110014;SURVADU;8;;2920;422;;;2235;;;;5;;0.79;;11.43;;8.83;;;;1.19;
REA;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SURVADU;6;;2190;187;;;1609;;;;1.99;;;;6.59;;8.88;;;;2.3;
REA;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;REAADU;12;;4773;575;586;27;3774;15;38;82;5.72;;;;32.25;;27.75;;;;1.6;
REA;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SITOT;7;;2470;570;;;2103;;;;;;;;;;;;;;;
REA;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SURVENF;5;;1669;478;;;1210;;;;0.7;;0.38;;3.87;;3.03;;;;;
REA;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;USIC;7;;2470;570;;;2103;;;;3;;;;0.93;;1;;;;;
REA;2022;910000306;CH D ORSAY;910110055;REAADU;6;;2117;210;212;10;2027;10;37;39;5.78;;0.13;;14.7;;9.48;;;;1.72;
REA;2022;910000306;CH D ORSAY;910110055;SITOT;7;;2254;438;;;2236;;;;;;;;;;;;;;;
REA;2022;910000306;CH D ORSAY;910110055;SIUNV;7;;2254;438;;;2236;;;;0.55;;;;1.34;;0.19;;;;;
REA;2022;910000306;CH D ORSAY;910110055;SURVADU;2;;720;43;;;187;;;;;;;;;;;;;;;
REA;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;REAADU;12;;4380;315;320;7;3607;14;37;61;5.7;;;;30.19;;16.77;;0.34;;2.24;
REA;2022;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SURVADU;10;;3650;60;;;503;;;;2.36;;;;3;;6.34;;0.16;;0.17;
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;AUTSI;8;;2920;126;;;1803;;;;1.2;0;0;0;0;0;0;0;0;0;0;0
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;REAADU;22;;8030;708;734;49;5932;10;42;40;2.76;0;2;0;61.6;0;48.79;0;0;0;2;0
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SITOT;32;;11680;2833;;;9556;;;;;;;;;;;;;;;
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SIUNV;12;;4380;1319;;;3748;;;;3.69;0;0;0;0;0;0;0;0;0;0;0
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVADU;8;;2920;489;;;1595;;;;2.46;0;0;0;1.82;0;1;0;0;0;0;0
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVENF;4;;1460;789;;;1189;;;;0.74;0;0;0;0;0;0;0;0;0;0;0
REA;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIC;12;;4380;1388;;;4005;;;;3.69;0;1;0;16.1;0;10.72;0;0;0;0;0
REA;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;AUTSI;8;;2920;233;;;2712;;;;3.99;;;;14.53;;9.84;;1.03;;2.75;
REA;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SITOT;8;;2920;233;;;2712;;;;;;;;;;;;;;;
REA;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SURVADU;12;;4380;110;;;3619;;;;2.6;;;;9.35;;6.87;;1.78;;;
REA;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;SURVADU;4;0;1348;2;;;6;;;;;3;;;3.8;;1.5;;0;1;0.2;
REA;2022;910300144;CMCO D EVRY;910000447;SURVADU;8;;2920;681;;;2817;;;;;6;;;5.45;;8.67;;;;;
REA;2022;910300177;CLINIQUE DE L YVETTE;910000462;SURVADU;10;;3650;388;;;1182;;;;;7;;;4;;1;;;;;
REA;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;REAADU;28;;10220;1367;1461;23;7729;16;36;186;10;10;;;52.46;;35.86;;;;;
REA;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SITOT;16;;5840;1132;;;3874;;;;;;;;;;;;;;;
REA;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SURVADU;30;;10950;1913;;;10258;;;;10;10;;;3.88;;5.01;;;;;
REA;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;USIC;16;;5840;1132;;;3874;;;;2;2;;;12.31;;10.6;;;;;
REA;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;REAADU;8;;2920;194;197;8;2027;12;37;46;0;3;13.2;;;;8.8;;;1;1;
REA;2022;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SURVADU;8;0;2672;190;;;1265;;;;0;3;4.4;;;;4.4;;;1;0.5;
REA;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;REAADU;15;;5475;513;527;19;4207;9;35;78;0;4;0.18;;23.75;;19.76;;0;;0;
REA;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SITOT;12;;4380;765;;;3279;;;;;;;;;;;;;;;
REA;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SURVADU;16;;5840;1400;;;8381;;;;0;8;0.06;;8.07;;6.54;;0;;0;
REA;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;USIC;12;;4380;765;;;3279;;;;0;20;0.02;;15.47;;14.41;;0;;0;
REA;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;AUTSI;8;0;2920;101;;;1629;;;;1.77;;;;;;;;;;;
REA;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SITOT;8;0;2920;101;;;1629;;;;;;;;;;;;;;;
REA;2022;920000577;CH DE NANTERRE;920110020;SITOT;6;;2190;373;;;1568;;;;;;;;;;;;;;;
REA;2022;920000577;CH DE NANTERRE;920110020;SURVADU;6;;2190;266;;;1012;;;;4.13;;0.85;;4.98;;6.15;;;;2.59;
REA;2022;920000577;CH DE NANTERRE;920110020;USIC;6;;2190;373;;;1568;;;;3.47;;0.17;;8.66;;5.96;;;;0.4;
REA;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SURVADU;6;;2004;343;;;1810;;;;3.07;;;;5;;;;;;;
REA;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;SURVADU;4;0;1460;136;;;1359;;;;0.61;1;0;0;0.7;0;0.69;0;0.09;0;0.23;
REA;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;SURVADU;8;;2920;313;;;1873;;;;1.42;;0;;11.35;;10.66;;0;;4.34;
REA;2022;920000650;HOPITAL FOCH;920150059;AUTSI;12;12;4380;555;;;2487;;;;2;;;;15.73;;20.17;;;;;
REA;2022;920000650;HOPITAL FOCH;920150059;REAADU;14;;5110;613;657;57;5427;12;42;28;12.5;;0.74;;36.88;;20.61;;;;7.57;
REA;2022;920000650;HOPITAL FOCH;920150059;SITOT;28;12;10220;1871;;;6638;;;;;;;;;;;;;;;
REA;2022;920000650;HOPITAL FOCH;920150059;SIUNV;8;;2920;725;;;1643;;;;1.18;;0.4;;6.33;;6.86;;;;5.78;
REA;2022;920000650;HOPITAL FOCH;920150059;SURVADU;39;4;14235;2570;;;17337;;;;6.5;;;;23.67;;0.16;;;;;
REA;2022;920000650;HOPITAL FOCH;920150059;USIC;8;;2920;591;;;2508;;;;1.52;;;;9.72;;2.61;;;;1.1;
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAADU;23;;8395;764;974;220;4753;21;28;35;13.84;0;8.46;0;41.04;0;21.78;0;1.03;0;8.92;0
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAENF;16;;5840;860;919;36;4109;20;;;11.71;0;6.14;0;30.47;;22.85;0;0.63;0;5.21;0
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;SITOT;12;;4380;1059;;;3339;;;;;;;;;;;;;;;
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVADU;42;8;15330;1988;;;6139;;;;3.69;0;4.81;0;14.99;0;13.7;0;0;0;2.53;0
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVENF;16;;5840;1485;;;4450;;;;0;0;0;0;5.71;0;5.22;0;0;0;0.97;0
REA;2022;920000684;HOPITAL MARIE LANNELONGUE;750150120;USIC;12;;4380;1059;;;3339;;;;24.55;0;3.38;0;10.58;0;13.6;0;0;0;2.58;0
REA;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;REAADU;16;;1952;410;415;6;1227;9;21;49;;5;;;39.3;;16.26;;;8;;
REA;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;SITOT;8;;732;281;;;735;;;;;;;;;;;;;;;
REA;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;SURVADU;30;;3660;793;;;3837;;;;;5;;;12.3;;8.2;;;8;;
REA;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;USIC;8;;732;281;;;735;;;;;4;;;8.2;;4;;;8;;
REA;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;REAADU;12;;4379;652;682;62;2872;29;46;89;4.59;;1.6;;41.35;;29.68;;0.5;;1.93;
REA;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SITOT;12;;3830;987;;;2922;;;;;;;;;;;;;;;
REA;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SURVADU;14;;5110;820;;;3362;;;;1;;0.4;;4.11;;2.03;;0.5;;0.93;
REA;2022;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;USIC;12;;3830;987;;;2922;;;;0.8;;1;;4.86;;1.97;;0.25;;0;
REA;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;REAADU;15;;5475;374;390;20;3451;9;39;58;4;;0.5;;25.71;;18;;;;1;
REA;2022;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;SURVADU;8;;2920;326;;;1643;;;;2;;0.5;;10;;8;;;;1;
REA;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;AUTSI;12;;4237;440;;;3796;;;;6;;;;;;;;;;;
REA;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;REAADU;27;;10004;1125;1203;93;9697;14;32;76;10;;;;78;;48;;;;3;
REA;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SITOT;12;;4237;440;;;3796;;;;;;;;;;;;;;;
REA;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SURVADU;6;;2096;948;;;1796;;;;2;;;;7;;7;;;;;
REA;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;REAADU;7;;2598;406;416;29;2188;29;42;44;5.5;;;;23;;16;;0;;3;
REA;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SURVADU;5;5;1644;308;;;963;;;;1.5;;0;;4;;5;;0;;0;
REA;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SURVENF;0;;0;76;;;222;;;;1;;;;5.86;;5.86;;1;;;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;AUTSI;8;;2920;706;;;22;;;;1.5;;1;;2;;0;;0;;1;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;REAADU;15;;5157;433;459;43;3279;22;42;35;6.51;;1.5;;26.46;;23.99;;2;;1.5;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;REAENF;10;;3650;325;329;25;1941;41;;;3.4;;1;;14.96;;16.84;;0;;2.86;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SITOT;12;;4380;1211;;;1318;;;;;;;;;;;;;;;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SIUNV;4;;1460;505;;;1296;;;;2.7;;0.5;;7;;9.54;;1;;1;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SURVADU;10;;3650;673;;;6841;;;;1.5;;1;;5.91;;6.91;;1;;1;
REA;2022;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SURVENF;10;;3650;323;;;1790;;;;2.3;;2;;7.98;;10;;0;;3.5;
REA;2022;920120011;HIA PERCY;750821092;AUTSI;12;;4380;180;;;3924;;;;1;;;;;;;;;;;
REA;2022;920120011;HIA PERCY;750821092;REAADU;12;;4380;534;565;32;2644;11;39;84;8.35;;2.5;;30.4;;13;;;;7.75;
REA;2022;920120011;HIA PERCY;750821092;SITOT;20;;7300;598;;;5129;;;;;;;;;;;;;;;
REA;2022;920120011;HIA PERCY;750821092;SURVADU;2;;730;32;;;89;;;;2;;;;;;;;;;;
REA;2022;920120011;HIA PERCY;750821092;USIC;8;;2920;418;;;1205;;;;1;;;;9;;6;;;;;
REA;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;REAADU;16;;5840;349;353;13;4636;5;39;77;;4;0.75;;32.78;;23.13;;;;7.57;
REA;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;SITOT;8;8;2920;532;;;2653;;;;;;;;;;;;;;;
REA;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;SURVADU;51;51;18615;1493;;;11053;;;;;8;1;;19.31;;19.83;;;;4.59;
REA;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;USIC;8;8;2920;532;;;2653;;;;;2;0.25;;8;;5;;;;2.53;
REA;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;SURVADU;2;0;672;37;;;87;;;;;;;;;;0.25;;;;;
REA;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;SURVENF;4;0;1430;5;;;15;;;;;;;;;;0.25;;;;;
REA;2022;920300415;CLINIQUE LAMBERT;920000890;SURVADU;8;0;2920;213;;;569;;;;;5;;7;;;;4;;;;
REA;2022;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SURVADU;14;;5110;772;;;6242;;;;;11;;;9.8;;8.9;;;;;
REA;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;REAADU;0;;;921;943;13;3773;18;30;115;;0;;;;;;;;;;
REA;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;SITOT;0;;;563;;;1482;;;;;;;;;;;;;;;
REA;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;SURVADU;0;;;1452;;;7752;;;;;0;;;;;;;;;;
REA;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;USIC;0;;;563;;;1482;;;;;0;;;;;;;;;;
REA;2022;920300761;SAS CLINIQUE HARTMANN;920000973;SURVADU;0;;2430;273;;;1213;;;;;0;;;13.7;;15.23;;;;2.35;
REA;2022;920300787;HOPITAL AMERICAIN;920000981;REAADU;8;;2920;197;213;24;1465;3;54;63;;;16.49;;;;6.31;;1;;;
REA;2022;920300787;HOPITAL AMERICAIN;920000981;SITOT;7;;2555;515;;;1626;;;;;;;;;;;;;;;
REA;2022;920300787;HOPITAL AMERICAIN;920000981;SURVADU;4;;1460;217;;;559;;;;;;3.5;;;;0.66;;;;;
REA;2022;920300787;HOPITAL AMERICAIN;920000981;USIC;7;;2555;515;;;1626;;;;;;4.86;;;;2.32;;1;;;
REA;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;REAADU;10;;3650;774;780;2;4918;25;27;125;;;;;14.4;;11.34;;;;1;
REA;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SURVADU;12;;3960;818;;;5203;;;;;;;;16.96;;13.59;;;;;
REA;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;REAADU;12;;4380;421;445;24;2909;1;36;56;5.79;;;;16.98;;19.26;;;;;3
REA;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SITOT;12;0;4380;1058;;;3314;;;;;;;;;;;;;;;
REA;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SURVADU;6;;2190;88;;;352;;;;0.49;;0.49;;9.41;;7.76;;;;;2
REA;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;USIC;12;0;4380;1058;;;3314;;;;1.19;;1.5;;11.89;;9.16;;;;;4
REA;2022;930000302;CHI ANDRE GREGOIRE;930110036;REAADU;8;;3325;379;388;27;3016;8;40;33;8.04;;0.75;;27.27;;23.7;;;;2.5;
REA;2022;930000302;CHI ANDRE GREGOIRE;930110036;SITOT;5;;2140;746;;;1821;;;;;;;;;;;;;;;
REA;2022;930000302;CHI ANDRE GREGOIRE;930110036;SURVADU;4;;1460;246;;;787;;;;1.01;;;;3.8;;0.72;;;;;
REA;2022;930000302;CHI ANDRE GREGOIRE;930110036;USIC;5;;2140;746;;;1821;;;;1.86;;0.69;;9.79;;2.13;;;;;
REA;2022;930000328;CH GENERAL DELAFONTAINE;930110051;REAADU;12;;4378;709;750;69;4681;9;36;36;10.28;;0.7;;39.17;;38.91;;;;11.96;
REA;2022;930000328;CH GENERAL DELAFONTAINE;930110051;SITOT;8;;2920;640;;;2618;;;;;;;;;;;;;;;
REA;2022;930000328;CH GENERAL DELAFONTAINE;930110051;SIUNV;8;;2920;640;;;2618;;;;5.14;;1;;19.67;;19.91;;;;5.96;
REA;2022;930000328;CH GENERAL DELAFONTAINE;930110051;SURVADU;6;;2021;1;;;4;;;;5.14;;;;19.5;;19;;;;6;
REA;2022;930000328;CH GENERAL DELAFONTAINE;930110051;SURVENF;4;;1272;273;;;662;;;;1;;2.42;;2.17;;;;;;;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;REAADU;12;;3867;329;333;21;3432;1;51;29;7.73;;;;25.95;;14.97;;;;5.91;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;SITOT;16;;5689;1718;;;5452;;;;;;;;;;;;;;;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;SIUNV;8;;3047;920;;;2914;;;;2.63;;;;7.04;;10.03;;;;3.51;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;SURVADU;6;;2079;183;;;612;;;;;;;;10.32;;5.97;;;;1.53;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;SURVENF;4;;1722;1877;;;1803;;;;1;;1.88;;8.35;;;;;;2.91;
REA;2022;930000336;CHI ROBERT BALLANGER;930110069;USIC;8;;2642;798;;;2538;;;;1.6;;;;9.92;;11.1;;;;2.74;
REA;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;AUTSI;15;;5475;173;;;4051;;;;2.2;;0.7;;23.4;;9.7;;5.2;;;
REA;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;REAADU;24;;8764;1141;1235;110;6934;10;27;198;14.57;;2.67;;52.67;;40.07;;2;;;
REA;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;SITOT;15;;5475;173;;;4051;;;;;;;;;;;;;;;
REA;2022;930100037;HU PARIS SITE AVICENNE APHP;750712184;SURVADU;16;8;5840;868;;;3933;;;;4.1;;1;;15.1;;10.92;;;;0.8;
REA;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;REAADU;6;;2190;1;1;0;1;0;39;0;;;;;;;;;;;;
REA;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;SURVADU;2;0;730;412;;;1947;;;;1.3;;0.5;;11.5;;8;;;;0.6;
REA;2022;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;SURVENF;4;0;1460;527;;;1447;;;;1;;0.5;;6.5;;6.5;;;;1;
REA;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;REAADU;9;;3285;364;397;21;3443;13;43;66;2.45;6;;;;;;;2;3;;
REA;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;SITOT;12;;4380;686;;;2482;;;;;;;;;;;;;;;
REA;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;SURVADU;7;;2555;439;;;2868;;;;2;6;;;;;;;2;3;;
REA;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;USIC;12;;4380;686;;;2482;;;;5.45;6;;;;;;;2;3;;
REA;2022;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;SITOT;12;;4380;674;;;3541;;;;;;;;;;;;;;;
REA;2022;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;SURVADU;12;;4380;212;;;1816;;;;;5;;;;;;;;;;
