BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2022;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;890973258;MOYEN SEJOUR CH SENS;890970569;;;;2;B;A;;;;;;;;;;1;D;;1;C;;200;;;;;;0;;;;;;
ORG;2022;890973431;ANTENNE DIALYSE DE SENS;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;;;;4;A;;;;;;;;5;B;A;;;;;;;2;D;A;1;B;;;;;;;;
ORG;2022;890975535;CH AVALLON;890000409;;;;;;;;;;;;;;;;2;D;;1;C;;2;A;D;;;;0;;;;;;
ORG;2022;890975543;CH JOIGNY;890000417;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2022;890975550;CH SENS;890970569;;;;2;D;A;;;;;;;;;;;;;1;C;;200;A;B;;;;0;;;;;;
ORG;2022;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;1;A;;;;;;;;;;;;;;1;D;;1;C;;;;;;;;;;;;;;
ORG;2022;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;;;;;;;;;;;;;;;;;;;;;;28;C;;;;;0;;;;;;
ORG;2022;900000647;CHSLD LE CHENOIS;900004698;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2022;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;;;;;;;;;;;;;;;;;;;;;;69;C;A;;;;0;;;;;;
ORG;2022;900003039;HNFC SITE TREVENANS;900000365;;;;3;A;D;;;;;;;1;G;;4;D;A;;;;;;;;;;;;;;;;
ORG;2022;910000272;CH D ARPAJON;910110014;;;;;;;;;;;;;;;;;;;;;;11;C;E;;;;;;;;;;
ORG;2022;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;;;;;;;;;;;;;;;;;;;2;D;;62;C;D;;;;0;;;;;;
ORG;2022;910000306;CH D ORSAY;910110055;;;;;;;;;;;;;;;;;;;2;D;;50;C;D;;;;0;;;;;;
ORG;2022;910000330;CHS BARTHELEMY DURAND;910140029;;;;2;E;;;;;;;;4;A;B;;;;;;;42;A;C;1;F;A;;;;;;;
ORG;2022;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2022;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;;;;;;;;;;;;;;;;1;A;;;;;1;C;;1;A;B;1;2;ILE DE FRANCE SUD;77 SUD;;;
ORG;2022;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;;;;1;D;;;;;;;;;;;2;A;;;;;;;;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2022;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;;;;;;;;;;;;;;;;;;;;;;51;C;;;;;0;;;;;;
ORG;2022;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;;;;;;;;;;;;;;;;;;;2;D;;30;C;D;;;;0;;;;;;
ORG;2022;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;;;;1;E;;;;;;;;12;B;E;;;;1;C;;121;C;D;1;C;;;;;;;;
ORG;2022;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;;;;;;;;;;;;;;;;;;;;;;26;C;;1;C;;0;;;;;;
ORG;2022;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;;;;;;;;;;;;;;;;;;;;;;26;C;;1;C;;0;;;;;;
ORG;2022;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;
ORG;2022;910150010;CH FREDERIC HENRI MANHES;910014919;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;;1;A;;;;;;;;;;;;;;;;;32;;;;;;0;;;;;;
ORG;2022;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;;;;;;;;;;;;;;;;;;;;;;2;D;;1;D;;1;1;ILE DE FRANCE SUD;;;;
ORG;2022;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;;;;;;;;;;;;;;;;;;;;;11;C;D;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2022;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;;;;;;;;;;;;;;;;;;;;;;37;D;;;;;0;;;;;;
ORG;2022;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;;;;;;;;;;;;;;;;;;;;;;30;C;D;;;;0;;;;;;
ORG;2022;910300144;CMCO D EVRY;910000447;;;;;;;;;;;;;;;;;;;;;;33;C;E;;;;0;;;;;;
ORG;2022;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;;;;;;;;;;;;;;;;;;;;;;37;C;;;;;0;;;;;;
ORG;2022;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;;;;1;E;;;;;;;;;;;1;A;;;;;11;C;;;;;0;;;;;;
ORG;2022;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;1;A;;2;A;;;;;2;A;;;;;;;;;;;20;C;D;1;A;;0;;;;;;
ORG;2022;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;;;;;;;;;;;;;;;;;;;;;;15;C;E;;;;0;;;;;;
ORG;2022;910805357;CLINIQUE DE L ESSONNE;910001643;;;;1;D;;;;;;;;;;;2;A;;;;;44;C;D;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2022;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;4;C;;1;C;;0;;;0;;;0;;;1;A;;0;;;12;C;;0;;;1;1;NORD ESSONNE;;;;
ORG;2022;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2022;910814144;UNITE DE DIALYSE AURA CORBEIL;940026677;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;;;;;;;;;;;;;;;;1;D;A;;;;;;;;;;0;;;;;;
ORG;2022;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;;;;;;;;;;;;;;;;1;D;D;;;;;;;;;;0;;;;;;
ORG;2022;920000577;CH DE NANTERRE;920110020;;;;1;D;;;;;;;;2;B;;;;;;;;47;C;D;1;C;;1;1;SUD VAL D'OISE NORD HAUTS-DE-SEINE;;;;
ORG;2022;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;;;;1;D;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;
ORG;2022;920000601;CH DEPARTEMENTAL DE STELL;920110053;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;;;;1;A;;;;;;;;1;B;;2;D;;;;;186;C;D;;;;;;;;;;
ORG;2022;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;;;;1;A;;;;;;;;1;B;;2;D;;;;;186;C;D;;;;;;;;;;
ORG;2022;920000635;HOPITAL SUISSE DE PARIS;920150026;;;;;;;;;;;;;;;;1;D;;;;;35;C;D;1;D;;0;;;;;;
ORG;2022;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;;;;2;C;;;;;;;;;;;1;D;;;;;3;D;;1;C;;0;;;;;;
ORG;2022;920000650;HOPITAL FOCH;920150059;1;C;D;3;D;;;;;;;;;;;1;D;;;;;276;C;D;;;;0;;;;;;
ORG;2022;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;
ORG;2022;920001369;SSR FONDATION ROGUET;920710654;0;;;0;;;0;;;0;;;0;;;0;;;0;;;3;C;D;0;;;;;;;;;
ORG;2022;920002177;CHS PUBLIC DE SANTE ERASME;920804465;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2022;920004058;CLINIQUE MONTEVIDEO;920030269;;;;;;;;;;;;;;;;;;;;;;3;D;C;;;;0;;;;;;
ORG;2022;920005238;CLINIQUE DU PONT DE SEVRES;920030269;1;C;D;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;
ORG;2022;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;;;;;;;;;;;;;;;;;;;;;;37;C;C;;;;0;;;;;;
ORG;2022;920014099;CRF PARIS NORD;920030269;;;;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;
ORG;2022;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;
ORG;2022;920024205;SSR LES ABONDANCES;920808037;;;;;;;;;;;;;3;A;D;;;;;;;38;A;C;40;A;D;1;1;HAUTS-DE-SEINE;;;;
ORG;2022;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;;;;1;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN;920024197;;;;;;;;;;;;;;;;;;;;;;;;;1;E;;0;;;;;;
ORG;2022;920029550;CH A PARE HARTMANN P CHEREST;920810736;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;
ORG;2022;920030962;SAS HOLTEL DE L ESPERANCE;920030962;;;;;;;;;;;;;;;;;;;;;;10;E;C;;;;0;;;;;;
ORG;2022;920031036;SAS CLINIQUE DU HAUT CLUZEAU;920031036;;;;;;;;;;;;;;;;;;;;;;22;C;D;;;;0;;;;;;
ORG;2022;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2022;920120011;HIA PERCY;750821092;;;;;;;;;;;;;;;;;;;;;;110;C;D;102;E;;0;;;;;;
ORG;2022;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;;;;;;;;;;;;;;;;;;;;;;7;C;;;;;0;;;;;;
ORG;2022;920150018;HOPITAL GOUIN A CLICHY;750720492;;;;;;;;;;;;;;;;;;;;;;16;;;;;;0;;;;;;
ORG;2022;920150075;HOPITAL LA CITE DES FLEURS;780020715;;;;2;D;D;;;;;;;;;;;;;;;;2;C;C;;;;0;;;;;;
ORG;2022;920170024;CENTRE DENISE CROISSANT;940809452;0;;;0;;;0;;;0;;;0;;;0;;;1;;;4;C;C;;;;1;1;PSY SUD PARIS;;;;
ORG;2022;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;PARIS PSYCHIATRIE ET NEUROSCIENCES;PSY SUD PARIS;YVELINES NORD;;
ORG;2022;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;920300043;HOPITAL PRIVE D ANTONY;920001526;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2022;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;;;;;;;;;;;;;;;;1;G;;;;;;;;;;;0;;;;;;
ORG;2022;920300258;CLINIQUE DE CHATILLON;920000809;0;;;0;;;0;;;0;;;0;;;0;;;0;;;25;C;D;2;D;;0;;;;;;
ORG;2022;920300266;CLINIQUE DU PLATEAU;920000940;;;;;;;;;;;;;;;;;;;;;;42;C;A;;;;0;;;;;;
ORG;2022;920300365;CLINIQUE LA MONTAGNE;920815388;;;;;;;;;;;;;;;;;;;;;;27;C;D;;;;0;;;;;;
ORG;2022;920300415;CLINIQUE LAMBERT;920000890;;;;3;D;;;;;;;;;;;1;A;B;;;;23;C;D;;;;0;;;;;;
ORG;2022;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;;;;;;;;;;;;;;;;;;;;;;2;D;D;;;;0;;;;;;
ORG;2022;920300597;CLINIQUE DE MEUDON LA FORET;920000940;;;;;;;;;;;;;;;;;;;;;;42;C;A;;;;0;;;;;;
ORG;2022;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;
ORG;2022;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;
ORG;2022;920300761;SAS CLINIQUE HARTMANN;920000973;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;
ORG;2022;920300787;HOPITAL AMERICAIN;920000981;;;;1;D;;;;;;;;;;;;;;;;;15;C;;;;;0;;;;;;
ORG;2022;920300837;CLINIQUE LES MARTINETS;920001005;;;;;;;;;;;;;;;;2;A;E;;;;;;;;;;0;;;;;;
ORG;2022;920300886;CLINIQUE DU MONT VALERIEN;920030269;;;;;;;;;;;;;;;;;;;;;;31;C;D;;;;0;;;;;;
ORG;2022;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;;;;1;E;;;;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;
ORG;2022;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;920001062;;;;;;;;;;;;;;;;;;;;;;26;C;D;;;;0;;;;;;
ORG;2022;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;;;;;;;;;;;;;;;;;;;;;;9;D;C;;;;0;;;;;;
ORG;2022;920310034;CLINIQUE DU CHATEAU DE GARCHES;920001088;;;;;;;;;;;;;;;;;;;;;;6;;;;;;0;;;;;;
ORG;2022;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;920001104;;;;;;;;;;;;;;;;;;;;;;6;C;A;;;;0;;;;;;
ORG;2022;920690278;HDJ LES LIERRES;920718186;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;HAUTS-DE-SEINE;;;;
ORG;2022;920711512;CLINIQUE L AMANDIER;920013448;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2022;920811775;UNITE D AUTODIALYSE DE SURESNES;940000060;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;1;1;HAUTS-DE-SEINE;;;;
ORG;2022;930000286;GHI LE RAINCY MONTFERMEIL;930021480;1;;;7;;;;;;;;;1;;;4;;;;;;522;;;;;;0;;;;;;
ORG;2022;930000302;CHI ANDRE GREGOIRE;930110036;;;;1;A;;;;;;;;1;A;;2;D;;1;C;;287;;D;;;;1;1;93/95;;;;
ORG;2022;930000328;CH GENERAL DELAFONTAINE;930110051;;;;2;A;;;;;;;;;;;2;D;;;;;2;D;;;;;;;;;;;
ORG;2022;930000336;CHI ROBERT BALLANGER;930110069;;;;2;D;;;;;;;;;;;1;D;;1;;;606;;;;;;0;;;;;;
ORG;2022;930000344;CHS DE VILLE EVRARD;930140025;0;;;0;;;0;;;1;C;;0;;;0;;;0;;;216;C;A;0;;;0;;;;;;
ORG;2022;930003355;CENTRE D AUTODIALYSE ISODIALYSE;750064586;;;;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2022;930003942;UNITE D AUTODIALYSE D'AULNAY;940000060;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;930004288;HDJ SALNEUVE;750720922;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;
ORG;2022;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;;;;;;;;;;;;;;;;;;;;;;22;;;;;;0;;;;;;
ORG;2022;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;
ORG;2022;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;
ORG;2022;930015458;INSTITUT DE RADIOTHERAPIE;930003975;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;A;C;0;;;0;;;;;;
ORG;2022;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;930019203;CLINIQUE PRE ST GERVAIS;920030269;;;;;;;;;;;;;;;;;;;;;;38;C;D;;;;0;;;;;;
ORG;2022;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;3;C;D;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;930020987;CLINIQUE DES PLATANES;750048522;0;;;0;;;0;;;0;;;0;;;0;;;0;;;19;C;;0;;;0;;;;;;
ORG;2022;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;;;;;;;;;;;;;;;;;;;;;;5;D;;;;;0;;;;;;
ORG;2022;930022603;CENTRE D HEMODIALYSE MONTFERMEIL;940000060;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93 EST;;;;
ORG;2022;930023692;CRF CLINEA LIVRY;920030269;;;;;;;;;;;;;;;;;;;;;;8;C;C;;;;0;;;;;;
ORG;2022;930025127;CENTRE D AUTODIALYSE JEAN MERMOZ GALAC;930026562;1;C;D;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;
ORG;2022;930026885;INSTITUT CARDIO GVM LA ROSERAIE;930024278;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;
ORG;2022;930031406;DIAVERUM SAINT DENIS SITE CCN;690049846;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93/95;;;;
ORG;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;;;;;;;;;;;;;;;;;;;;;;15;D;;;;;0;;;;;;
ORG;2022;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;;;;1;D;;;;;;;;;;;1;D;;;;;61;C;D;;;;1;1;93 EST;;;;
ORG;2022;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;920036290;;;;;;;;;;;;;;;;;;;;;;13;C;D;;;;0;;;;;;
ORG;2022;930300280;CLINIQUE DE GARGAN;310021274;;;;;;;;;;;;;;;;;;;;;;36;C;A;;;;0;;;;;;
ORG;2022;930300553;CLINIQUE DE L ESTREE;930000633;;;;;;;;;;;;;;;;;;;;;;50;C;;;;;0;;;;;;
ORG;2022;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;;;;;;;;;;;;;;;;1;D;;;;;36;C;;;;;1;1;93 EST;;;;
ORG;2022;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;;;;2;C;;;;;;;;;;;1;E;;;;;10;;;;;;0;;;;;;
ORG;2022;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;
ORG;2022;930700018;HOPITAL LA BOISSIERE;750058844;;;;;;;;;;;;;;;;;;;;;;1;C;D;;;;1;1;93 EST;;;;
ORG;2022;930813910;UNITE DE DIALYSE AURA MONTREUIL;940026677;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2022;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;;;;;;;;;;;;;;;;;;;;;;5;A;C;;;;0;;;;;;
ORG;2022;930816079;DIAVERUM PANTIN - UNITE AUTODIALYSE;690049846;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;77 SUD;;;;
ORG;2022;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE;690049846;1;C;;;;;;;;;;;;;;;;;;;;4;C;;;;;1;1;93/95;;;;
ORG;2022;930817465;HDJ CENTRE JEAN MACE;930712716;0;;;0;;;0;;;0;;;0;;;0;;;0;;;4;C;;;;;0;;;;;;
ORG;2022;930817606;DIAVERUM EPINAY-CTRE D AUTODIALYSE;690049846;1;C;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;2;93 EST;;;;
ORG;2022;940000078;UNITE D AUTODIALYSE DE CRETEIL;940000060;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;1;1;94 NORD;;;;
ORG;2022;940000573;CHI DE CRETEIL;940110018;;;;1;C;;;;;;;;1;D;;;;;;;;40;E;C;;;;;;;;;;
ORG;2022;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;
ORG;2022;940000607;CHS FONDATION VALLEE;940140015;0;;;1;B;B;0;;;0;;;1;B;B;0;;;0;;;2;C;C;1;C;C;1;1;PSY SUD PARIS;;;;
ORG;2022;940000615;CHS LES MURETS;940140023;;;;2;A;E;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;
ORG;2022;940000631;CH PAUL GUIRAUD;940140049;;;;1;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;940000649;HOPITAL SAINT CAMILLE;940150014;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;
ORG;2022;940000664;INSTITUT GUSTAVE ROUSSY;940160013;;;;2;A;;;;;;;;;;;2;E;A;;;;;;;;;;0;;;;;;
ORG;2022;940008139;CLINIQUE DE CHAMPIGNY;940021801;;;;;;;;;;;;;;;;1;;;;;;;;;;;;0;;;;;;
ORG;2022;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;;;;4;E;B;;;;;;;1;B;;;;;;;;8;C;D;;;;0;;;;;;
ORG;2022;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;;;;;;;;;;;;;;;;;;;;;;2;D;C;;;;0;;;;;;
ORG;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;;;;;;;;;;;;;1;;D;;;;;;;172;C;D;1;C;;0;;;;;;
ORG;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;;;;;;;;;;;;;;;;;;;;;;26;C;;1;C;;0;;;;;;
ORG;2022;940120017;HIA BEGIN;750821092;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94 NORD;;;;
ORG;2022;940170137;HDJ DE CHEVILLY LARUE;750721391;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;PARIS PSYCHIATRIE ET NEUROSCIENCES;PSY SUD PARIS;YVELINES NORD;;
ORG;2022;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;940000722;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2022;940300163;CLINIQUE LES TOURNELLES;920030269;;;;;;;;;;;;;;;;;;;;;;44;C;D;;;;0;;;;;;
ORG;2022;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;1;C;;;;;;;;;;;;;;1;G;;;;;22;C;;;;;0;;;;;;
ORG;2022;940300379;CLINIQUE GASTON METIVET;940000805;;;;;;;;;;;;;;;;;;;;;;25;D;C;;;;0;;;;;;
ORG;2022;940300445;CLINIQUE DU SUD;940000854;;;;1;B;;;;;;;;;;;;;;;;;44;C;;;;;0;;;;;;
ORG;2022;940300452;CLINIQUE MEDICALE DE DIETETIQUE;940000862;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;
ORG;2022;940300494;CLINIQUE VILLENEUVE SAINT GEORGES;940000896;;;;;;;;;;;;;;;;1;D;;;;;20;C;;;;;0;;;;;;
ORG;2022;940300502;CLINIQUE DU DR BOYER;940000904;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;
ORG;2022;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;;;;;;;;;;;;;;;;;;;;;;4;D;C;;;;0;;;;;;
ORG;2022;940700032;INSTITUT ROBERT MERLE D AUBIGNE;940001027;;;;1;B;;;;;;;;;;;;;;;;;7;D;E;;;;1;1;94 EST;;;;
ORG;2022;940700040;CENTRE DE READAPTATION FONCTIONNELLE;570010181;;;;;;;;;;;;;;;;;;;;;;20;C;;;;;0;;;;;;
ORG;2022;940715170;APSI;940715170;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;2;94 EST;94 NORD;;;
ORG;2022;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;;;;1;C;;;;;;;;3;B;A;;;;;;;14;C;D;;;;0;;;;;;
ORG;2022;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;940813017;UNITE D AUTODIALYSE DE VILLEJUIF;940000060;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2022;940813033;CLINIQUE DE BERCY;940001894;;;;1;E;;;;;;;;;;;1;D;;;;;36;;;;;;0;;;;;;
ORG;2022;940813090;POLYCLINIQUE LA CONCORDE;920030269;;;;;;;;;;;;;;;;;;;;;;59;C;D;;;;0;;;;;;
ORG;2022;940814460;UNITE D AUTODIALYSE FONTENAY SOUS BOIS;940000060;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;
ORG;2022;950000307;CH VICTOR DUPOUY;950110015;;;;2;D;D;;;;;;;;;;1;D;;8;C;;362;C;D;;;;;;;;;;
ORG;2022;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;;;;;;;1;D;;;;;;;;1;D;;;;;;;;;;;0;;;;;;
ORG;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;;;;2;B;D;;;;;;;1;A;;;;;;;;338;C;A;;;;0;;;;;;
ORG;2022;950000331;CH GENERAL DE GONESSE;950110049;;;;1;A;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;
ORG;2022;950000349;GHI DU VEXIN SITE MAGNY;950015289;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;
ORG;2022;950000364;CH RENE DUBOS;950110080;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD OUEST VAL D'OISE;;;;
ORG;2022;950000703;CH LE PARC;950500041;;;;1;D;;;;;;;;1;A;;;;;;;;11;A;C;;;;;;;;;;
ORG;2022;950002568;CLINIQUE D ORGEMONT;920030269;;;;;;;;;;;;;;;;;;;;;;53;C;D;;;;0;;;;;;
ORG;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;
ORG;2022;950032714;CLINIQUE AMBULATOIRE DE DOMONT;950000471;;;;;;;;;;;;;;;;1;A;;;;;2;C;;;;;0;;;;;;
ORG;2022;950150011;INSTITUT MEDICAL D ENNERY;950042994;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD OUEST VAL D'OISE;;;;
