BOR;AN;FI;GRP;RS;FI_ET;RS_ET;FI_EJ
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910021369;CATTP LA VILLA;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808179;CMP CATTP DU VAL D YERRES;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808187;CMP DE BOUSSY ST ANTOINE;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808195;CMP LES MOZARDS;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808229;CMP RIS ORANGIS;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808237;CMP D EVRY;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808351;CMP ADULTE D EVRY;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910808369;CMP VIEIL EVRY;910002773
STB;2019;910020254;04;CH SUD FRANCILIEN SITE JEAN JAURES;910812569;HDJ CAMILLE CLAUDEL;910002773
STB;2019;910022888;09;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;;;910001221
STB;2019;910100015;03;HU HENRI MONDOR SITE CLEMENCEAU APHP;910021963;USLD HENRI MONDOR SITE CLEMENCEAU APHP;750712184
STB;2019;910100023;03;HU HENRI MONDOR SITE JOFFRE APHP;910021955;USLD HENRI MONDOR SITE JOFFRE APHP;750712184
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910008648;HDJ D ORSAY;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910010669;HDJ LES COLOMBIERS;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910013259;CMP DE MASSY;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910807957;CMP DE PALAISEAU;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808245;CMP LA HACQUINIERE;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808252;CMP LES ULIS;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808401;CATTP LA BULLE;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808419;CMP ENFANCE ET SURDITE LES ULIS;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808427;CMP LA CHATAIGNERAIE;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910808435;CMP LES HAUTES PLAINES;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910810621;CMP JAURES;910110055
STB;2019;910110071;14;CH D ORSAY DOMAINE DU GRAND MESNIL;910814714;APPARTEMENT THERAPEUTIQUE ORSAY;910110055
STB;2019;910140037;15;HOPITAL PSYCHIATRIQUE L'EAU VIVE;;;750720914
STB;2019;910150010;09;CH FREDERIC HENRI MANHES;;;910014919
STB;2019;910150028;09;CENTRE HOSPITALIER DE BLIGNY;;;750811184
STB;2019;910150069;09;HOP PRIVE GERIAT LES MAGNOLIAS;910815992;USLD LES MAGNOLIAS;910000033
STB;2019;910150077;09;CENTRE VARENNES JARCY;;;750720575
STB;2019;910150085;09;GH LES CHEMINOTS SOINS DE SUITE;;;910009539
STB;2019;910300011;09;HOP DE PARIS ESSONNE LES CHARMILLES;;;910000348
STB;2019;910300029;09;HOPITAL D ATHIS MONS SITE JULES VALLES;;;910000355
STB;2019;910300045;09;CLINIQUE MEDICALE JARDINS DE BRUNOY;;;910002419
STB;2019;910300060;09;CLINIQUE GERIATRIQUE LES VALLEES;;;920030269
STB;2019;910300144;09;CMCO D EVRY;;;910000447
STB;2019;910300151;09;CTRE DE REEDUC KORIAN L OBSERVATOIRE;;;310021308
STB;2019;910300177;09;CLINIQUE DE L YVETTE;;;910000462
STB;2019;910300219;09;HOPITAL PRIVE JACQUES CARTIER;;;910003888
STB;2019;910300235;09;CLINIQUE KORIAN LA MARETTE;;;310021282
STB;2019;910300276;09;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;;;910019702
STB;2019;910300300;09;HOPITAL PRIVE DU VAL D YERRES;;;910000538
STB;2019;910300326;09;CLINIQUE PASTEUR;;;910000553
STB;2019;910300359;09;HOPITAL PRIVE D ATHIS MONS SITE CARON;;;910000587
STB;2019;910310028;15;CLINIQUE DU CHATEAU DE VILLEBOUZIN;910310010;CLINIQUE CHATEAU DU BEL AIR;920030269
STB;2019;910310028;15;CLINIQUE DU CHATEAU DE VILLEBOUZIN;910310036;CLINIQUE DU VAL DE BIEVRE L ABBAYE;920030269
STB;2019;910310028;15;CLINIQUE DU CHATEAU DE VILLEBOUZIN;910310044;CLINIQUE DE L ISLE LE MOULIN;920030269
STB;2019;910310028;15;CLINIQUE DU CHATEAU DE VILLEBOUZIN;910814672;MOULIN DES ADOS;920030269
STB;2019;910500040;09;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;;;910009539
STB;2019;910800986;04;MAISON DE CURE DE L YVETTE;;;910110055
STB;2019;910803543;09;HOPITAL PRIVE CLAUDE GALIEN;;;910017615
STB;2019;910805357;09;CLINIQUE DE L ESSONNE;;;910001643
STB;2019;910811322;09;ETABLISSEMENT DE SANTE LA MARTINIERE;;;830013678
STB;2019;920000569;04;CH RIVES DE SEINE SITE COURBEVOIE;;;920026374
STB;2019;920000577;04;CH DE NANTERRE;920029543;USLD CASH DE NANTERRE;920110020
STB;2019;920000577;04;CH DE NANTERRE;920170040;HDJ CASH DE NANTERRE;920110020
STB;2019;920000585;04;CH RIVES DE SEINE SITE NEUILLY S/SEINE;;;920026374
STB;2019;920000593;04;CH RIVES DE SEINE SITE DE PUTEAUX;920813862;USLD CH RIVES DE SEINE SITE PUTEAUX;920026374
STB;2019;920000601;04;CH DEPARTEMENTAL DE STELL;;;920110053
STB;2019;920000619;04;CH DES QUATRE VILLES SITE ST CLOUD;920807401;USLD DU CH ST CLOUD;920009909
STB;2019;920000627;04;CH DES QUATRE VILLES SITE SEVRES;;;920009909
STB;2019;920000635;09;HOPITAL SUISSE DE PARIS;;;920150026
STB;2019;920000643;09;INSTITUT FRANCO BRITANNIQUE KLEBER;;;920032505
STB;2019;920000650;09;HOPITAL FOCH;;;920150059
STB;2019;920000684;09;HOPITAL MARIE LANNELONGUE;;;920150091
STB;2019;920001096;05;SAS MAISON DE SANTE BELLEVUE;920012069;RELAIS JEUNES DE SEVRES;920001096
STB;2019;920001096;05;SAS MAISON DE SANTE BELLEVUE;920310042;MAISON DE SANTE BELLEVUE;920001096
STB;2019;920001369;04;SSR FONDATION ROGUET;920809852;USLD FONDATION ROGUET;920710654
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920006038;MAISON THERAPEUTIQUE PYRENEES;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920014198;CATTP DE SURESNES;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920015849;CMP ADOLESCENTS DE MEUDON;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920015898;CMP ADOLESCENTS ODYSEE;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920023868;CMP DE MALAKOFF;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920023918;CMP CASA;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920025145;CMP CATTP DE BOULOGNE BILLANCOURT;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920025152;CMP ENFANTS CHAVISEVRES;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920025160;CATTP ENFANTS CHEVAL AGILE;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920029469;CMP ENFANTS VERMEIR;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920029477;CMP L ABAYYE;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920029485;CMP ISSY LES MOULINEAUX;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920140043;HDJ CMP LEGOUTE;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920170149;HDJ CMP JEAN WIER;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920800703;CMP ENFANTS CHATENAY MALABRY;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810629;CMP ENFANTS DE CLAMART;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810637;CMP ENFANTS D ISSY LES MOULINEAUX;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810645;CMP DE LE PLESSIS ROBINSON;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810652;CMP ENFANTS DE VANVES;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810660;CMP ENFANTS L AUBIER;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810678;CMP ENFANTS DE BAGNEUX;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810686;CMP ENFANTS DE SCEAUX;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920810868;CMP ENFANTS PETIT CLAMART;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920813003;HDJ CMP JOAN RIVIERE;920804465
STB;2019;920002177;14;CHS PUBLIC DE SANTE ERASME;920813995;HDJ CMP DES VALLES;920804465
STB;2019;920004058;09;CLINIQUE MONTEVIDEO;;;920031564
STB;2019;920005238;09;CLINIQUE DU PONT DE SEVRES;;;920030269
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920000171;HDJ LA GARENNE COLOMBES;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920003092;HAD DU CHS DE MOISSELLES;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920011988;HDJ LE CHEMIN;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920018959;CMP DE LEVALLOIS PERRET;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920019049;CMP ADULTES CENTRE DE RESSOURCE APPL;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024379;CATTP LEVALLOIS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024577;CATTP ADULTES VICTOIRES;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024585;CATTP D ASNIERES SUR SEINE;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024593;CMP UATA ASNIERES SUR SEINE;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024601;HDJ PSYCHOGERIATRIQUE FOUCAULT;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024627;CATTP ADULTES DE CLICHY;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024635;CMP ADULTES THORETTON;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024643;CATTP ADULTES DE GENNEVILLIERS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024650;CATTP ADULTES LA GARENNE COLOMBES;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024676;CMP ADULTES DE LEVALLOIS PERRET;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920024734;ACCUEIL FAMILIAL THERAPEUTIQUE DANTON;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920028958;CMP - CATTP;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920140035;HDJ ET DE NUIT ANTONIN ARTHAUD;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920808193;HDJ PRESIDENT WILSON;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810488;CMP ET CATTP ENFANTS DE GENNEVILLIERS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810496;HDJ GENNEVILLIERS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810504;CMP ENFANTS DE GENNEVILLIERS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810512;CMP ENFANTS DE LEVALLOIS PERRET;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810553;CMP ENFANTS DE CLICHY;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810561;APPARTEMENT THERAPEUTIQUE CLICHY;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810579;CMP ADULTES DE CLICHY;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810587;CMP ENFANTS D ASNIERES SUR SEINE;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810595;CMP RESIDENCE LES JACINTHES;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920810603;CMP RABELAIS;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920811932;CMP DE VILLENEUVE LA GARENNE;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920812492;CMP DE VILLENEUVE LA GARENNE;950140012
STB;2019;920007408;14;CHS ROGER PREVOT DE NANTERRE;920814001;HDJ DUPONT;950140012
STB;2019;920007549;09;MAISON DE SANTE DE ROCHEBRUNE;;;920007499
STB;2019;920014099;09;CRF PARIS NORD;;;920030269
STB;2019;920016698;09;CMPR DU SUD PARISIEN CHATILLON;;;930019484
STB;2019;920024205;04;SSR LES ABONDANCES;920002508;USLD LES ABONDANCES;920808037
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000205;CATTP ROOSEVELT;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000221;CMP ENFANTS DE CHATILLON;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000239;CMP ADULTES DE MONTROUGE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000262;ATELIER THERAPEUTIQUE ESPACE FAMILLE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000270;CMP DE CLAMART;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000320;HDJ BOULOGNE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000338;CMP CATTP ADULTES DE GARCHES;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000353;CATTP TRIVAUX;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920000379;HDJ LA PIERRE AUX MOINES CLAMART;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920015989;ATELIERS 18 HDJ MALAKOFF;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920021771;HAD MONTROUGE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920023652;CMP ANTENNE DE CHAVILLE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920030368;CMP CATTP 92G29;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920801800;CMP DE CLAMART;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920805033;CATTP DE BOULOGNE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920810819;CMP ADULTES DE MALAKOFF;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920810827;CMP BAGNEUX;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920810835;CMP ADULTES DE SEVRES;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920811882;CATTP MONTROUGE VENT DU LARGE;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920814019;HDJ LES CATALPAS;940140049
STB;2019;920027711;14;CHS PAUL GUIRAUD SITE CLAMART;920814027;HDJ COURTIER;940140049
STB;2019;920100013;03;HU OUEST SITE AMBROISE PARE APHP;;;750712184
STB;2019;920100021;03;HU PARIS SUD SITE ANTOINE BECLERE APHP;;;750712184
STB;2019;920100039;03;HU PARIS NORD SITE BEAUJON APHP;;;750712184
STB;2019;920100047;03;HU PARIS NORD SITE LOUIS MOURIER APHP;920027794;CATTP MOURIER SOUSSEL PREVOT;750712184
STB;2019;920100047;03;HU PARIS NORD SITE LOUIS MOURIER APHP;920029758;HDJ GUY DE MAUPASSANT;750712184
STB;2019;920100047;03;HU PARIS NORD SITE LOUIS MOURIER APHP;920030178;USLD PARIS NORD SITE L MOURIER APHP;750712184
STB;2019;920100047;03;HU PARIS NORD SITE LOUIS MOURIER APHP;920812930;CMP ADULTES GUY DE MAUPASSANT;750712184
STB;2019;920100054;03;HU PARIS SITE RAYMOND POINCARE APHP;;;750712184
STB;2019;920100062;03;HU PARIS OUEST SITE CELTON APHP;920030160;USLD PARIS OUEST SITE CELTON;750712184
STB;2019;920140019;15;CTRE DE SANTE MENTALE DE RUEIL MGEN;920023553;CMP DE NEUILLY SUR SEINE;750005068
STB;2019;920140019;15;CTRE DE SANTE MENTALE DE RUEIL MGEN;920030376;HDJ MGEN ACTION SANITAIRE ET SOCIALE;750005068
STB;2019;920140027;15;CLINIQUE DUPRE;;;750720575
STB;2019;920150018;09;HOPITAL GOUIN A CLICHY;;;750720492
STB;2019;920150075;09;HOPITAL LA CITE DES FLEURS;;;780020715
STB;2019;920170024;15;CENTRE DENISE CROISSANT;;;940809452
STB;2019;920170081;15;HDJ ATELIER THERAP ELAN RETROUVE;920170016;HDJ D ANTONY;750721391
STB;2019;920170081;15;HDJ ATELIER THERAP ELAN RETROUVE;920710951;HDJ FONTENAY AUX ROSES;750721391
STB;2019;920170081;15;HDJ ATELIER THERAP ELAN RETROUVE;920815123;HDJ L ELAN RETROUVE MALAKOFF;750721391
STB;2019;920170115;15;CENTRE DU PARC DE SAINT CLOUD AVRAY;;;920718053
STB;2019;920300043;09;HOPITAL PRIVE D ANTONY;;;920001526
STB;2019;920300183;09;CENTRE CHIRURGICAL DES PRINCES;;;920000759
STB;2019;920300191;09;CLINIQUE MARCEL SEMBAT CCBB;;;920000767
STB;2019;920300258;09;CLINIQUE DE CHATILLON;;;920000809
STB;2019;920300266;09;CLINIQUE DU PLATEAU;;;920000940
STB;2019;920300365;09;CLINIQUE LA MONTAGNE;;;920815388
STB;2019;920300381;09;CLINALLIANCE FONTENAY AUX ROSES;;;920005378
STB;2019;920300415;09;CLINIQUE LAMBERT;;;920000890
STB;2019;920300423;09;CLINIQUE VILLA MARIE LOUISE;;;920030269
STB;2019;920300464;09;HOPITAL SAINT JEAN DES GRESILLONS;;;910014919
STB;2019;920300480;09;CLINIQUE SSR DU PARC DE VANVES;;;920000924
STB;2019;920300563;09;CLINIQUE LAENNEC MALAKOFF;;;920000932
STB;2019;920300597;09;CLINIQUE DE MEUDON LA FORET;;;920000940
STB;2019;920300712;09;CTRE CHIRURGICAL PIERRE CHEREST;;;920810736
STB;2019;920300753;09;CLINIQUE CHIRURGICAL AMBROISE PARE;;;920810736
STB;2019;920300761;09;CLINIQUE HARTMANN;;;920000973
STB;2019;920300787;09;HOPITAL AMERICAIN;;;920000981
STB;2019;920300837;09;CLINIQUE LES MARTINETS;;;920001005
STB;2019;920300845;09;MAISON MEDICALE ND DU LAC RUEIL;;;780020715
STB;2019;920300886;09;CLINIQUE DU MONT VALERIEN;;;920030269
STB;2019;920300936;09;CLINIQUE CHIRURGICALE DU VAL D OR;;;920006848
STB;2019;920300985;09;HOPITAL NORD VILLENEUVE LA GARENNE 92;;;920810330
STB;2019;920301033;09;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;;;920001062
STB;2019;920310026;15;CLINIQUE NEUROPSY LES PERVENCHES;;;920001070
STB;2019;920310034;15;CLINIQUE DU CHATEAU DE GARCHES;;;920001088
STB;2019;920310059;15;CLINIQUE MEDICALE DE VILLE D AVRAY;;;920001104
STB;2019;920600061;09;FONDATION PAUL PARQUET;;;920001146
STB;2019;920690278;15;HDJ LES LIERRES;;;920718202
STB;2019;920700010;09;CENTRE ELISABETH DE LA PANOUSE;;;770700029
STB;2019;920711512;09;CLINIQUE L AMANDIER;;;920013448
STB;2019;920803798;09;CLINIQUE DE LA DEFENSE;;;920002037
STB;2019;920805066;15;APPARTEMENTS THERAPEUTIQUES;;;920002268
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920010089;HDJ LE PETIT HANS;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920010949;HDJ LE SUD EST;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920014529;CMP W GRANOFF;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920014578;CMP JEAN WIER NANTERRE;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920014628;CMP COURSIVE DES LOUPIOTS;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920014768;CMP DE RUEIL;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920014818;CMP DE SAINT CLOUD;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920027737;HDJ ST CLOUD;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920028214;CMP JANINE SIMON;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920029162;CATTP ADOLESCENTS;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920029170;CATTP COURSIVE DES LOUPIOTS;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920718277;HDJ SURESNES;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920808920;HDJ LE PARC NANTERRE;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920812013;CMP ENFANTS DE COLOMBES;780140059
STB;2019;920811635;14;CAS POUR ADOLESCENTS DE SURESNES;920812344;HDJ COURBEVOIE;780140059
STB;2019;920813623;09;HAD SANTE SERVICE;;;920029097
STB;2019;930000286;04;GHI LE RAINCY MONTFERMEIL;;;930021480
STB;2019;930000294;04;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930816962;USLD CTRE GERIATRIQUE LES ORMES;930021480
STB;2019;930000302;04;CHI ANDRE GREGOIRE;;;930110036
STB;2019;930000328;04;CH GENERAL DELAFONTAINE;;;930110051
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012299;CMP AULNAY NORD;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012349;CMP BARBUSSE;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012398;CMP CONRAD;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012448;APPARTEMENT THERAPEUTIQUE MERISIERS;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012489;APPARTEMENT THERAPEUTIQUE SAPINS;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930012539;APPARTEMENT THERAPEUTIQUE VILLEPINTE;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930020029;CMP DU BLANC MESNIL;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930703673;CMP JULES VALLES;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930800891;CMP DU BLANC MESNIL;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930801006;CMP DE LIVRY GARGAN;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930801121;CMP DE SEVRAN;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930801154;CMP DE VILLEPINTE ADULTES;930110069
STB;2019;930000336;04;CHI ROBERT BALLANGER;930811138;CMP ENFANTS DU BLANC MESNIL;930110069
STB;2019;930000344;14;CHS DE VILLE EVRARD;930000211;APPARTEMENT THERAPEUTIQUE CLICHY BOIS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930001466;CPM SAINT OUEN;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930002993;HDJ DE BOBIGNY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005178;CMP D AUBERVILLIERS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005228;CMP DE DUGNY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005269;CATTP ANTENNE DE SOINS DRANCY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005319;CMP DRANCY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005418;CENTRE DE CRISE DE MONTREUIL;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005509;CMP CATTP ANTENNE DE SOINS BOBIGNY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005558;CMP CATTP PANTIN;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005608;CMP CATTP DE BONDY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005699;CMP CATTP ANTENNE DE SOINS MONTFERMEIL;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005749;CMP CATTP STAINS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005798;CMP LA COURNEUVE;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005848;CATTP LA COURNEUVE;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005889;CMP DRANCY MAPPEMONDE;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005939;CMP CATTP MONTREUIL;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930005988;CMP CATTP LES LILAS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006028;UNITE PSYCHIATRIQUE DU BOIS DE BONDY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006069;UNITE HOSP ROMAIN ROLLAND ST DENIS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006119;HDJ SAINT DENIS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006168;HDJ EPINAY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006218;HDJ LA COURNEUVE;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006838;CENTRE DE CRISE 48 HEURES BONDY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930006879;CATTP DE BONDY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930008719;CMP CATTP NOISY LE GRAND;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930008818;UNITE HOSP CLOS BENARD AUBERVILLIERS;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930010467;CMP CATTP PANTIN;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930011259;HDJ DRANCY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930011309;HDJ MONTREUIL;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930018841;UNITE INFANTO JUV MONTREUIL;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930019658;CMP CATTP ADO NEUILLY;930140025
STB;2019;930000344;14;CHS DE VILLE EVRARD;930019708;CMP CATTP MONTFERMEIL;930140025
