BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2019;840006597;02;CH D'AVIGNON HENRI DUFFAUT;840018337;CH D'AVIGNON CHIRURGIE SITE APT
ST;2019;840006597;02;CH D'AVIGNON HENRI DUFFAUT;840019228;CH AVIGNON ANTENNE SMUR D'APT
ST;2019;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON
ST;2019;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000209;CENTRE HOSPITALIER -SITE DE LUCON
ST;2019;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU
ST;2019;850000035;02;CENTRE HOSPITALIER FONTENAY LE COMTE;850000183;CH FONTENAY- LE- COMTE SITE RABELAIS
ST;2019;850000035;02;CENTRE HOSPITALIER FONTENAY LE COMTE;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE
ST;2019;850000043;02;HOPITAL LOCAL DUMONTE ILE D'YEU;850000191;HOPITAL LOCAL ILE D'YEU
ST;2019;850000084;02;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE
ST;2019;850000084;02;CENTRE HOSPITALIER COTE DE LUMIÈRE;850021049;USLD LES MAISONNEES DE LUMIERE
ST;2019;850000092;02;CENTRE HOSPITALIER GEORGES MAZURELLE;850000258;CENTRE HOSPITALIER G. MAZURELLE
ST;2019;850000092;02;CENTRE HOSPITALIER GEORGES MAZURELLE;850021866;USLD CHS GEORGES MAZURELLE
ST;2019;850000100;02;HOPITAL LOCAL DE NOIRMOUTIER;850022013;HOP NOIRMOUTIER SSR NON SPEC. ADULTES
ST;2019;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;440000560;CH LVO: SITE DE MACHECOUL
ST;2019;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;440021202;USLD CH LOIRE VENDEE OCEAN MACHECOUL
ST;2019;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850000175;CH LVO :SITE DE CHALLANS
ST;2019;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE
ST;2019;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850003377;USLD AQUARELLE
ST;2019;850025867;02;GP PUB HOSP MEDSOC COLLINES VENDEENNES;850000647;HOPITAL DES COLLINES VENDEENNES
ST;2019;860000348;06;AURA POITOU-CHARENTES;160006110;AURA POITOU-CH - LA COURONNE
ST;2019;860000348;06;AURA POITOU-CHARENTES;160012159;AURA POITOU-CH - CHATEAUBERNARD
ST;2019;860000348;06;AURA POITOU-CHARENTES;790007306;AURA POITOU-CH - NIORT
ST;2019;860000348;06;AURA POITOU-CHARENTES;790016794;AURA POITOU-CHARENTES - PARTHENAY
ST;2019;860000348;06;AURA POITOU-CHARENTES;860005768;AURA POITOU-CH - CHATELLERAULT
ST;2019;860000348;06;AURA POITOU-CHARENTES;860782598;AURA POITOU-CHARENTES - ST BENOIT
ST;2019;860013382;02;GROUPE HOSPITALIER NORD-VIENNE;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT
ST;2019;860013382;02;GROUPE HOSPITALIER NORD-VIENNE;860000033;GH NORD-VIENNE - SITE DE LOUDUN
ST;2019;860014208;02;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000058;CHU - SITE DE MONTMORILLON
ST;2019;860014208;02;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000223;CHU LA MILETRIE
ST;2019;860014208;02;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860011014;CHU - SITE DE LUSIGNAN
ST;2019;860780048;02;CTRE HOSPITALIER HENRI LABORIT;860000017;CH HENRI LABORIT
ST;2019;870000015;02;C H U DE LIMOGES;870000064;C H U DUPUYTREN LIMOGES
ST;2019;870000015;02;C H U DE LIMOGES;870003514;HOPITAL JEAN REBEYROL LIMOGES
ST;2019;870000015;02;C H U DE LIMOGES;870008042;USLD CHASTAINGT LIMOGES
ST;2019;870000015;02;C H U DE LIMOGES;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX
ST;2019;870000015;02;C H U DE LIMOGES;870014859;HOPITAL DE LA MERE ET DE L'ENFANT
ST;2019;870000015;02;C H U DE LIMOGES;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN
ST;2019;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870000098;CENTRE HOSPITALIER SAINT JUNIEN
ST;2019;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN
ST;2019;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN
ST;2019;870000031;02;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX
ST;2019;870000700;06;ALURAD;190010512;UNITE DE DIALYSE USSEL
ST;2019;870000700;06;ALURAD;190010553;UNITE DE DIALYSE BRIVE
ST;2019;870000700;06;ALURAD;230003576;UNITE DE DIALYSE GUERET
ST;2019;870000700;06;ALURAD;870000080;UNITE DE DIALYSE LIMOGES BUISSON
ST;2019;870000700;06;ALURAD;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER
ST;2019;870002466;02;CENTRE HOSPITALIER ESQUIROL;870006137;CENTRE HOSPITALIER ESQUIROL
ST;2019;870014248;02;HL INTERCOMMUNAL MONTS ET BARRAGES;870000601;HOPITAL DR RENE BARRIERE ST LEONARD
ST;2019;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2019;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2019;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2019;870017274;08;SELARL IMRO;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES
ST;2019;880006325;02;HOPITAL DU VAL DU MADON;880000138;HOPITAL LOCAL VAL DU MADON MIRECOURT
ST;2019;880007059;02;CHI EMILE DURKHEIM EPINAL;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE
ST;2019;880007059;02;CHI EMILE DURKHEIM EPINAL;880000336;CHI E. DURKHEIM - SITE DE GOLBEY
ST;2019;880007059;02;CHI EMILE DURKHEIM EPINAL;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN
ST;2019;880007299;02;CHI DE L' OUEST VOSGIEN;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU
ST;2019;880007299;02;CHI DE L' OUEST VOSGIEN;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL
ST;2019;880007786;02;CH DE LA HAUTE VALLEE DE LA MOSELLE;880000153;HOPITAL DE BUSSANG
ST;2019;880007786;02;CH DE LA HAUTE VALLEE DE LA MOSELLE;880000203;HOPITAL LE THILLOT
ST;2019;880008230;02;CHI DES 5 VALLEES;880000146;CHI DES 5 VALLEES SITE DE RAON L ETAPE
ST;2019;880008230;02;CHI DES 5 VALLEES;880000211;CHI DES 5 VALLEES SITE DE SENIONES
ST;2019;880780069;02;CH DE GERARDMER CLAUDIUS REGAUD;880000039;CH DE GERARDMER CLAUDIUS REGAUD
ST;2019;880780077;02;CENTRE HOSPITALIER DE SAINT-DIE;880000047;CENTRE HOSPITALIER DE SAINT-DIE
ST;2019;880780077;02;CENTRE HOSPITALIER DE SAINT-DIE;880007752;CH ST DIE - ANTENNE SMUR GERARDMER
ST;2019;880780077;02;CENTRE HOSPITALIER DE SAINT-DIE;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE
ST;2019;880780093;02;CENTRE HOSPITALIER DE REMIREMONT;880000062;CENTRE HOSPITALIER DE REMIREMONT
ST;2019;880780093;02;CENTRE HOSPITALIER DE REMIREMONT;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT
ST;2019;880780119;02;CENTRE HOSPITALIER DE RAVENEL;880000088;CENTRE HOSPITALIER DE RAVENEL
ST;2019;880780259;02;HOPITAL LOCAL DE BRUYERES;880000104;HOPITAL DE L'AVISON - BRUYERES
ST;2019;880780267;02;HOPITAL LOCAL DE CHATEL SUR MOSELLE;880000112;HOPITAL LOCAL DE CHATEL-SUR-MOSELLE
ST;2019;880780325;02;CENTRE HOSPITALIER DE FRAIZE;880000179;HOPITAL LOCAL DE FRAIZE
ST;2019;880780333;02;HOPITAL LOCAL DE LAMARCHE;880000187;HOPITAL LOCAL DE LAMARCHE
ST;2019;890000037;02;CH AUXERRE;890975527;CH AUXERRE
ST;2019;890000052;02;CTRE HOSPITALIER SPECIALISE D'AUXERRE;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE
ST;2019;890000409;02;CH AVALLON;890975535;CH AVALLON
ST;2019;890000417;02;CH JOIGNY;890971583;USLD DU CH JOIGNY
ST;2019;890000417;02;CH JOIGNY;890975543;CH JOIGNY
ST;2019;890000433;02;CENTRE HOSPITALIER DU TONNERROIS;890975568;CENTRE HOSPITALIER DU TONNERROIS
ST;2019;890000466;02;HL R BONNION VILLENEUVE-SUR-YONNE;890975501;HL R BONNION VILLENEUVE-SUR-YONNE
ST;2019;890001738;08;SCM DOCTEURS ALTWEG JANORAY ROCHER;890008956;CENTRE DE RADIOTHÉRAPIE DU PARC AUXERR
ST;2019;890970569;02;CH SENS;890973258;MOYEN SEJOUR CH SENS
ST;2019;890970569;02;CH SENS;890975550;CH SENS
ST;2019;900000365;02;HOPITAL NORD FRANCHE COMTE;250004009;LE MITTAN ANNEXE DU HNFC
ST;2019;900000365;02;HOPITAL NORD FRANCHE COMTE;900003039;HNFC SITE TREVENANS
ST;2019;900000365;02;HOPITAL NORD FRANCHE COMTE;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS
ST;2019;900004698;02;CHSLD CHENOIS;900000647;CHSLD LE CHENOIS
ST;2019;910000181;08;SAS CENTRE RADIOTHERAPIE RIS ORANGIS;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS
ST;2019;910000587;06;SA CLINIQUE CARON;910002609;CENTRE D HEMODIALYSE D ATHIS MONS
ST;2019;910000660;06;CENTRE DE DIALYSE GEORGES LAURE;910005057;UNITE D AUTODIALYSE GEORGES LAURE
ST;2019;910002773;02;CENTRE HOSPITALIER SUD FRANCILIEN;910000314;CH SUD FRANCILIEN
ST;2019;910002773;02;CENTRE HOSPITALIER SUD FRANCILIEN;910020254;CH SUD FRANCILIEN SITE JEAN JAURES
ST;2019;910019447;02;CH SUD ESSONNE-DOURDAN-ETAMPES;910000280;CH DOURDAN ETAMPES SITE DOURDAN
ST;2019;910019447;02;CH SUD ESSONNE-DOURDAN-ETAMPES;910001973;CH DOURDAN ETAMPES SITE ETAMPES
ST;2019;910110014;02;CENTRE HOSPITALIER D'ARPAJON;910000272;CH D ARPAJON
ST;2019;910110055;02;GROUPE HOSPITALIER NORD ESSONNE;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU
ST;2019;910110055;02;GROUPE HOSPITALIER NORD ESSONNE;910000306;CH D ORSAY
ST;2019;910110055;02;GROUPE HOSPITALIER NORD ESSONNE;910018423;CH DES DEUX VALLEES SITE JUVISY
ST;2019;910110055;02;GROUPE HOSPITALIER NORD ESSONNE;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL
ST;2019;910110055;02;GROUPE HOSPITALIER NORD ESSONNE;910800986;MAISON DE CURE DE L YVETTE
ST;2019;910140029;02;EPS BARTHELEMY DURAND;910000330;CHS BARTHELEMY DURAND
ST;2019;920004918;06;UNITE D'AUTODIALYSE DE NANTERRE(UADN);920004959;UNITE D AUTODIALYSE DE NANTERRE
ST;2019;920009909;02;CENTRE HOSPITALIER DES QUATRE VILLES;920000619;CH DES QUATRE VILLES SITE ST CLOUD
ST;2019;920009909;02;CENTRE HOSPITALIER DES QUATRE VILLES;920000627;CH DES QUATRE VILLES SITE SEVRES
ST;2019;920024197;08;SA INSTITUT DE RADIOTHERAPIE HARTMANN;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN
ST;2019;920025012;06;UABC;920022704;CENTRE D AUTODIALYSE DE BOIS COLOMBES
ST;2019;920026374;02;CENTRE HOSPITALIER RIVES DE SEINE;920000569;CH RIVES DE SEINE SITE COURBEVOIE
ST;2019;920026374;02;CENTRE HOSPITALIER RIVES DE SEINE;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE
ST;2019;920026374;02;CENTRE HOSPITALIER RIVES DE SEINE;920000593;CH RIVES DE SEINE SITE DE PUTEAUX
ST;2019;920029642;08;SNC CHARLEBOURG LA DEFENSE;920024718;CTRE DE CANCEROLOGIE DE CHARLEBOURG
ST;2019;920030269;06;SAS CLINEA;280504689;CL. NEPHROLOGIQUE DE MAISON BLANCHE
ST;2019;920033412;06;SAS CTRE DE NEPHROLOGIE DE CHATEAUROUX;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN
ST;2019;920033412;06;SAS CTRE DE NEPHROLOGIE DE CHATEAUROUX;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX
ST;2019;920033503;06;SAS CENTRE D HEMODIALYSE DES ALPES;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON
ST;2019;920033503;06;SAS CENTRE D HEMODIALYSE DES ALPES;040784860;CENTRE D'HEMODIALYSE DES ALPES
ST;2019;920033503;06;SAS CENTRE D HEMODIALYSE DES ALPES;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE
ST;2019;920033537;06;SAS ATIRRA;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE
ST;2019;920033610;06;SAS CENTRE DE NEPHROLOGIE MONTARGIS;450013818;CENTRE D'HEMODIALYSE JEANNE D'ARC
ST;2019;920033610;06;SAS CENTRE DE NEPHROLOGIE MONTARGIS;450018460;CENTRE DE NEPHROLOGIE AMILLY
ST;2019;920033636;06;SAS CENTRE DE NEPHROLOGIE D ANTIBES;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA
ST;2019;920110020;02;CASH DE NANTERRE;920000577;CH DE NANTERRE
ST;2019;920110053;02;HOPITAL DEPART. STELL RUEIL;920000601;CH DEPARTEMENTAL DE STELL
ST;2019;920710654;02;CTRE LON MOYEN SEJOUR FONDATION ROGUET;920001369;SSR FONDATION ROGUET
ST;2019;920804465;02;ETAB.PUBLIC DE SANTE ERASME;920002177;CHS PUBLIC DE SANTE ERASME
ST;2019;920808037;02;CENTRE DE GERONTOLOGIE LES ABONDANCES;920024205;SSR LES ABONDANCES
ST;2019;930003330;06;APAD;930003355;CENTRE D AUTODIALYSE DE L APAD
ST;2019;930003975;08;INSTITUT RADIOTHÉRAPIE HAUTES ÉNERGIES;930015458;INSTITUT DE RADIOTHERAPIE
ST;2019;930014378;06;SASU CENTRE DE DIALYSE DE L'ESTREE;930014428;CENTRE D HEMODIALYSE DE L ESTREE
ST;2019;930021480;02;GHI LE RAINCY-MONTFERMEIL;930000286;GHI LE RAINCY MONTFERMEIL
ST;2019;930021480;02;GHI LE RAINCY-MONTFERMEIL;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES
ST;2019;930026562;06;SARL GALAC;930025127;CENTRE D AUTODIALYSE JEAN MERMOZ GALAC
ST;2019;930110036;02;CTRE HOSP. ANDRE GREGOIRE;930000302;CHI ANDRE GREGOIRE
ST;2019;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930000328;CH GENERAL DELAFONTAINE
ST;2019;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930001433;CMP DE SAINT DENIS
ST;2019;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930706239;CH SAINT DENIS HOPITAL CASANOVA
ST;2019;930110069;02;C.H. ROBERT BALLANGER;930000336;CHI ROBERT BALLANGER
ST;2019;930140025;02;ET.PUBLIC DE SANTE VILLE-EVRARD;930000344;CHS DE VILLE EVRARD
ST;2019;930705827;06;DIAVERUM EPINAY;930817606;DIAVERUM EPINAY-CTRE D AUTODIALYSE
ST;2019;930817325;06;DIAVERUM SAINT-DENIS;930816079;DIAVERUM PANTIN - UNITE AUTODIALYSE
ST;2019;930817325;06;DIAVERUM SAINT-DENIS;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;770813459;UNITE D AUTODIALYSE CHELLES
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;770814986;UNITE D AUTODIALYSE COULOMMIERS
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;910009349;CENTRE D HEMODIALYSE D ETAMPES
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;910022037;UDM NEPHROCARE ILE DE FRANCE
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;910813963;UNITE D AUTODIALYSE DE BIEVRES
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;920811775;UNITE D AUTODIALYSE DE SURESNES
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;930003942;UNITE D AUTODIALYSE D'AULNAY
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;930018460;UNITE D AUTODIALYSE LE RAINCY
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;930022603;CENTRE D HEMODIALYSE MONTFERMEIL
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;940000078;UNITE D AUTODIALYSE DE CRETEIL
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;940019375;UNITE D AUTIDIALYSE DE CHAMPIGNY
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;940813017;UNITE D AUTODIALYSE DE VILLEJUIF
ST;2019;940000060;06;SAS NEPHROCARE ILE DE FRANCE;940814460;UNITE D AUTODIALYSE FONTENAY SOUS BOIS
ST;2019;940016819;02;LES HOPITAUX DE SAINT-MAURICE;750006538;CMP CATTP ADULTE REPUBLIQUE
ST;2019;940016819;02;LES HOPITAUX DE SAINT-MAURICE;940016868;LES HOPITAUX DE SAINT MAURICE
ST;2019;940023591;06;SAS NEPHROCARE AIX EN PROVENCE;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE
ST;2019;940023591;06;SAS NEPHROCARE AIX EN PROVENCE;130806029;NEPHROCARE AIX EN PROVENCE AUTODIALYSE
ST;2019;940023591;06;SAS NEPHROCARE AIX EN PROVENCE;840015200;NEPHROCARE PERTUIS AUTODIALYSE
ST;2019;940023823;06;SAS FMEGF NEWCO 1;340780840;NEPHROCARE CASTELNAU LE PARC
ST;2019;940023831;06;SAS FMEGF NEWCO 2;340015999;NEPHROCARE BEZIERS
ST;2019;940023849;06;SAS FMEGF NEWCO 3;300008588;NEPHROCARE HEMODIALYSE CENTRE NIMES
ST;2019;940023849;06;SAS FMEGF NEWCO 3;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE
ST;2019;940023856;06;SAS FMEGF NEWCO 4;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL
ST;2019;940023856;06;SAS FMEGF NEWCO 4;340023142;NEPHROCARE MILLLENAIRE UDM
ST;2019;940110018;02;CENTRE HOSPITALIER INTERCOM DE CRETEIL;940000573;CHI DE CRETEIL
ST;2019;940110042;02;C.H.I DE VILLENEUVE-ST-GEORGES;940000599;CHI LUCIE ET RAYMOND AUBRAC
ST;2019;940110042;02;C.H.I DE VILLENEUVE-ST-GEORGES;940812506;USLD LES VIGNES
ST;2019;940140015;02;CENTRE HOSP.FONDATION VALLEE;940000607;CHS FONDATION VALLEE
ST;2019;940140023;02;CENTRE HOSPITALIER LES MURETS;940000615;CHS LES MURETS
ST;2019;940140049;02;GROUPE HOSPITALIER PAUL GUIRAUD;920027711;CHS PAUL GUIRAUD SITE CLAMART
ST;2019;940140049;02;GROUPE HOSPITALIER PAUL GUIRAUD;940000631;CH PAUL GUIRAUD
ST;2019;940160013;08;INSTITUT GUSTAVE ROUSSY;940000656;CLCC HOPITAL GUSTAVE ROUSSY
ST;2019;940160013;08;INSTITUT GUSTAVE ROUSSY;940000664;CLCC INSTITUT GUSTAVE ROUSSY
ST;2019;950001370;02;GH CARNELLE PORTES DE L'OISE;950000315;GH CARNELLE PORTES OISE SITE FRITSCHI
ST;2019;950001370;02;GH CARNELLE PORTES DE L'OISE;950000695;GHITE SAINT MARTIN DU TERTRE
ST;2019;950001370;02;GH CARNELLE PORTES DE L'OISE;950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS
ST;2019;950001453;08;SARL THERAP'X PARIS NORD;950806166;CTRE THERAP X PARIS NORD
ST;2019;950013870;02;GHEM EAUBONNE MONTMORENCY SIMONE VEIL;950000323;GHEM SIMONE VEIL SITE EAUBONNE
ST;2019;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950000349;GHI DU VEXIN SITE MAGNY
ST;2019;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950016139;GHI DU VEXIN SSR SITE MARINES
ST;2019;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950500017;GHI DU VEXIN SSR SITE AINCOURT
ST;2019;950015438;06;SAS CLINIQUE DU PARISIS;950002709;UNITE D AUTODIALYSE CLINIQUE PARISIS
ST;2019;950030247;08;SAS CALIBREST;290023498;CENTRE DE RADIOTHERAPIE CALIBREST
ST;2019;950044412;08;SAS CALIMETZ;570015248;CTRE PRIVE DE RADIOTHERAPIE DE METZ
ST;2019;950110015;02;CH VICTOR DUPOUY ARGENTEUIL;950000307;CH VICTOR DUPOUY
ST;2019;950110049;02;CENTRE HOSPITALIER DE GONESSE;950000331;CH GENERAL DE GONESSE
ST;2019;950110080;02;CENTRE HOSPITALIER RENE DUBOS PONTOISE;950000364;CH RENE DUBOS
ST;2019;950140012;02;EPS - ROGER PREVOT;920007408;CHS ROGER PREVOT DE NANTERRE
ST;2019;950140012;02;EPS - ROGER PREVOT;950000398;CHS ROGER PREVOT DE MOISSELLES
ST;2019;950500041;02;LE PARC HOPITAL DE TAVERNY;950000703;CH LE PARC
ST;2019;950806869;06;S.I.R.T.A.;950806307;CENTRE D AUTODIALYSE SIRTA ARGENTEUIL
ST;2019;950806869;06;S.I.R.T.A.;950808725;UNITE AUTODIALYSE SIRTA HERBLAY
ST;2019;950809640;08;CTRE RADIOTHERAPIE- ONCOLOGIE PONTOISE;950031237;CTRE RADIOTHERAPIE ONCOLOGIE PONTOISE
ST;2019;970100160;02;C.H. IRENEE DE BRUYN, EX H.L.;970100384;C. H. DE BRUYN (EX H.L.)
ST;2019;970100178;02;CENTRE HOSPITALIER DE LA BASSE-TERRE;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE
ST;2019;970100186;02;CH LOUIS CONSTANT FLEMING;970100400;C.H. LOUIS CONSTANT FLEMING
ST;2019;970100186;02;CH LOUIS CONSTANT FLEMING;970112470;CH L CONSTANT FLEMING-ANTENNE ST BARTH
ST;2019;970100194;02;CENTRE HOSPITALIER L. D. BEAUPERTHUY;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY
ST;2019;970100202;02;CENTRE HOSPITALIER SAINTE-MARIE;970100426;C.H. STE MARIE
ST;2019;970100210;02;C.H.G. JACQUES SALIN;970112033;C.H.G. JACQUES SALIN
ST;2019;970100228;02;C.H.U. DE LA GUADELOUPE;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES
ST;2019;970100228;02;C.H.U. DE LA GUADELOUPE;970112587;CHU - ANTENNE DE MARIE-GALANTE SMUR
ST;2019;970100228;02;C.H.U. DE LA GUADELOUPE;970112835;POLYCLINIQUE DE GUADELOUPE (SITE CHU)
ST;2019;970100228;02;C.H.U. DE LA GUADELOUPE;970112850;CLINIQUE LES EAUX CLAIRES (SITE CHU)
ST;2019;970100228;02;C.H.U. DE LA GUADELOUPE;970112884;C H U DE POINTE A PITRE- SSR
ST;2019;970100244;02;C.H. DE CAPESTERRE-BELLE-EAU, EX H.L.;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL)
ST;2019;970100277;02;EPSM DE LA GUADELOUPE;970100475;EPSM DE LA GUADELOUPE
ST;2019;970100285;02;C.H. M. SELBONNE;970100483;C.H. MAURICE SELBONNE
ST;2019;970100343;06;SARL LES NOUVELLES EAUX VIVES;970111571;EAUX VIVES DIALYSE
ST;2019;970103024;06;A.U.D.R.A.;970107454;CENTRE AMBULATOIRE D'HEMODIALYSE
ST;2019;970103024;06;A.U.D.R.A.;970107587;ANTENNE AUDRA DE SAINT MARTIN
ST;2019;970103024;06;A.U.D.R.A.;970107595;ANTENNE AUDRA DE MARIE GALANTE
ST;2019;970103024;06;A.U.D.R.A.;970107611;ANTENNE AUDRA DE CAPESTERRE BELLE EAU
ST;2019;970103024;06;A.U.D.R.A.;970107637;CENTRE AUTODIALYSE DE L'AUDRA
ST;2019;970103024;06;A.U.D.R.A.;970111670;ANTENNE AUDRA DU MOULE
ST;2019;970200457;06;ATIR;970203493;A.T.I.R - U.A.D. 4
ST;2019;970200457;06;ATIR;970210282;ANTENNE ATIR MORNE ROUGE - U.A.D.6
ST;2019;970200457;06;ATIR;970210290;ANTENNE ATIR CLARAC - U.A.D. 1.2 ET 3
ST;2019;970200457;06;ATIR;970210308;ATIR ASSOC TRAIT INSUFF RENALE
ST;2019;970200457;06;ATIR;970210324;ANTENNE ATIR DE TRINITE - U.A.D. 5
ST;2019;970202156;02;HOPITAL DU MARIN;970200036;HOPITAL DU MARIN
ST;2019;970202164;02;HOPITAL ST ESPRIT;970200044;HOPITAL ST ESPRIT
ST;2019;970202172;02;HOPITAL DES TROIS ILETS;970200051;C.H. DES TROIS ILETS
ST;2019;970202180;02;CENTRE HOSPITALIER MAURICE DESPINOY;970200069;CENTRE HOSPITALIER MAURICE DESPINOY
ST;2019;970202198;02;HOPITAL ROMAIN BLONDET;970200077;HOPITAL ROMAIN BLONDET
ST;2019;970202222;02;CENTRE HOSPITALIER ERNEST WAN-AJOUHU;970200101;CENTRE HOSPITALIER ERNEST WAN-AJOUHU
ST;2019;970203766;06;SOC. TRAI EPUR EXTRA RENALE;970203774;CTRE DIALYSE AMBULATOIRE-STEER
ST;2019;970208906;02;CHI LORRAIN BASSE POINTE;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT
ST;2019;970209169;06;E.T.E.E.R.;970209219;E.T.E.E.R.
ST;2019;970211157;02;CENTRE HOSPITALIER NORD CARAIBE;970211165;C. H NORD CARAIBE - SITE CARBET
ST;2019;970211157;02;CENTRE HOSPITALIER NORD CARAIBE;970211173;C. H NORD CARAIBE - SITE SAINT PIERRE
ST;2019;970211207;02;CHU DE MARTINIQUE;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN
ST;2019;970211207;02;CHU DE MARTINIQUE;970211223;CHU DE MARTINIQUE SITE DE TRINITE
ST;2019;970211207;02;CHU DE MARTINIQUE;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN
ST;2019;970211207;02;CHU DE MARTINIQUE;970211249;CHU DE MARTINIQUE SITE DE CLARAC
ST;2019;970211207;02;CHU DE MARTINIQUE;970211256;CHU DE MARTINIQUE SITE MERE ENFANT
