BOR;AN;FI;RS;FI_EJ;COVID19_A1;COVID19_A36;COVID19_A2;COVID19_A3;COVID19_A4;COVID19_A5;COVID19_B1;COVID19_B36;COVID19_B2;COVID19_B3;COVID19_B4;COVID19_B5;COVID19_C1;COVID19_C36;COVID19_C2;COVID19_C3;COVID19_C4;COVID19_C5;COVID19_D1;COVID19_D36;COVID19_D2;COVID19_D3;COVID19_E1;COVID19_E2;COVID19_E3;COVID19_E4;COVID19_E5;COVID19_A6;COVID19_A7;COVID19_A8;COVID19_A9;COVID19_A10;COVID19_A37;COVID19_A11;COVID19_A12;COVID19_A13;COVID19_A14;COVID19_A15;COVID19_A16;COVID19_A17;COVID19_A18;COVID19_A19;COVID19_B10;COVID19_B37;COVID19_B11;COVID19_B12;COVID19_B13;COVID19_B14;COVID19_B15;COVID19_B16;COVID19_B17;COVID19_B18;COVID19_B19;COVID19_C10;COVID19_C37;COVID19_C11;COVID19_C12;COVID19_C13;COVID19_C14;COVID19_C15;COVID19_C16;COVID19_C17;COVID19_C18;COVID19_C19;COVID19_D10;COVID19_D37;COVID19_D11;COVID19_D12;COVID19_D13;COVID19_D14;COVID19_D15;COVID19_D16;COVID19_D17;COVID19_D18;COVID19_D19;COVID19_E10;COVID19_E37;COVID19_E11;COVID19_E12;COVID19_E13;COVID19_E14;COVID19_E15;COVID19_E16;COVID19_E17;COVID19_E18;COVID19_E19;COVID19_F12;COVID19_F13;COVID19_F14;COVID19_F15;COVID19_F16;COVID19_F17;COVID19_A20;COVID19_A21;COVID19_A22;COVID19_A23;COVID19_B20;COVID19_B21;COVID19_B22;COVID19_B23;COVID19_C20;COVID19_C21;COVID19_C22;COVID19_C23;COVID19_D20;COVID19_D21;COVID19_D22;COVID19_D23;COVID19_A24;COVID19_A25;COVID19_A26;COVID19_A27;COVID19_A28;COVID19_A29;COVID19_A30;COVID19_A31;COVID19_B24;COVID19_B25;COVID19_B26;COVID19_B27;COVID19_B28;COVID19_B29;COVID19_B30;COVID19_B31;COVID19_C24;COVID19_C25;COVID19_C26;COVID19_C27;COVID19_C28;COVID19_C29;COVID19_C30;COVID19_C31;COVID19_D24;COVID19_D25;COVID19_D26;COVID19_D27;COVID19_D28;COVID19_D29;COVID19_D30;COVID19_D31;COVID19_A32;COVID19_A33;COVID19_A34;COVID19_A35
COVID19;2020;760029017;CLINIQUE GUILLAUME;920030269;;;;;;;;;;;;;17;décembre;28;652;;0;;;;;17;28;652;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;760034637;SSR PETIT COLMOULINS;760000448;;;;;;;;;;;;;19;avril;26;154;;;;;;;19;26;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;760035709;HAD CAUX MARITIME;440052041;0;;;;;;;;;;;;0;;;;;;;;;;0;;;;;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;760780130;SSR DU CAUX LITTORAL;760000091;;;;;;;;;;;;;11;décembre;8;282;0;0;;;;;11;8;282;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;2;;;;2;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;;0;1;;;;;1;1;1;0
COVID19;2020;760780510;CLINIQUE DU CEDRE;760000257;8;;109;706;;0;;;;;;;;;;;;;;;;;8;109;706;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;2;;;503;6;2175;57;6;3;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;14;octobre;232;1893;;11;;;;;;;;;6;57;;40;;;;;14;238;1950;;51;;;0;0;2;;2;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;1225;57;3525;201;57;35;0;2;;;;1394;27;3568;169;27;16;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;8;;;;6;;;;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
COVID19;2020;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;;;;;;;;;;;;;32;novembre;38;758;;0;;;;;32;38;758;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.31;0;0;;0.16;0;0;;;;;;0;0;;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;
COVID19;2020;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;;;;;;;;;;;;;8;;162;5081;;238;;;;;8;162;5081;;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;;;;0.13;;;;0.67;;;;0.87;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;1;;2;22;0;0;;;;;;;;;;;;;;;;;1;2;22;0;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;199;0;1085;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;7;octobre;527;2402;1;4;;;;;;;;;;;;;;;;;7;527;2402;1;4;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;2;octobre;2;325;24;1706;275;24;12;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1.5;;0.5;4;;1;;2;;1;;1.11;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;1;1;0
COVID19;2020;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;3;avril;1;5;;0;;;;;;;;;;;;;;;;;3;1;5;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.25;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;;;;;;;;;;;;;26;novembre;47;2329;;0;;;;;26;47;2329;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.15;;;;0.78;;;;0.65;;;;0.52;0.1;;;1;0;0;0;;;;;1;0;0;1;;;;;1;0;1;1;;;;;0;0;1;1;;;;;;;;
COVID19;2020;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;12;;89;1066;;0;;;;;;;8;;49;882;;0;;;;;20;138;1948;;0;;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;6;avril;448;5805;;5;0;;;;;;40;novembre;323;4003;;0;0;;;;46;771;9808;;5;;;1;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;330;27;1886;225;27;11;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;112;;2992;19655;;4;;;;;;;25;;55;631;;13;;;;;137;3047;20286;;17;;0;37;;39;avril;39;636;177;4087;1726;175;62;0;66;;;;;;;;;;;;12;mars;;3136;122;8165;604;120;56;7;12;1;;;294;31;640;68;29;6;1;2;2;;;123;20;545;121;18;0;18;1;1;0;0;0;1;0;;;;;232.35;;32.79;;150.16;;11.83;;111.26;;5.77;;;;;;;;;;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;;;;
COVID19;2020;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;;;;;;;;;;;;;28;mai;77;5498;;0;;;;;28;77;5498;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26;0.15;;;1.6;;;;1.54;;;;1.46;0.2;;;0;0;0;0;;;;;0;0;0;1;;;;;1;0;1;1;;;;;1;0;0;1;;;;;1;1;1;0
COVID19;2020;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;;;;;;;;;;;;;8;décembre;37;544;;0;;;;;8;37;544;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;;0;0;0;;0;0;0;;0;0;0;0;1;1;0
COVID19;2020;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;29;;131;1338;;;;;;;;;;;;;;;;;;;29;131;1338;;;;;;;8;;;85;17;633;186;17;6;0;3;;;;;;;;;;;;;;;;;;;;;;;21;;;1191;13;5398;59;13;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000131;CH DE COULOMMIERS;770021145;45;avril;883;8685;;0;;;;;;;16;avril;192;2442;;0;;;;;61;1075;11127;;0;;;0;2;7;avril;7;70;37;488;375;35;8;0;10;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;1;;1;206;12;1041;49;12;7;0;3;;;;0;0;0;0;0;0;0;0;0;1;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000149;CH DE FONTAINEBLEAU;770021152;29;;577;5494;;1;;;;;;;;;;;;;;;;;29;577;5494;;1;;;0;1;7;;;347;77;2512;850;77;32;0;24;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;4;;;255;31;1118;200;31;15;0;7;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;307;avril;3850;25193;1;4;;;;;;;30;avril;41;823;;0;;;;;337;3891;26016;1;4;;;0;1;50;avril;;1319;368;7735;3191;342;115;1;98;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;12;avril;;495;48;1596;257;47;9;0;4;24;avril;;142;33;398;82;30;0;30;0;;;;;;;25.66;;1.6;;;;;;;;;;;;;;1;1;1;1;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1
COVID19;2020;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;;;631;5953;;0;;;;;;;;;86;1897;;0;;;;;;717;7850;;0;;;0;0;;;;222;69;1776;846;68;31;0;29;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;160;28;883;124;28;10;0;4;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000172;CH DE PROVINS LEON BINET;770110070;58;avril;1877;12973;;7;;;;;;;10;mai;51;1122;;0;;;;;68;1928;14095;;7;;;0;0;17;avril;12;222;74;2665;997;71;26;0;29;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;5;octobre;4;291;80;1353;383;79;34;0;9;;;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3.61;;1.1;;8.8;;2.5;;3.77;;0.9;;;;;;0;0;0;1;0;0;0;1;0;0;1;1;;;;;0;0;1;1;0;0;0;1;;;;;;;;;0;1;0;1
COVID19;2020;770000180;CH DE BRIE COMTE ROBERT;770110054;32;avril;146;2064;;0;;;;;;;30;avril;58;1132;;0;;;;;62;204;3196;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.13;0;;;;;;;;;;;;;;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;770000214;CH DE NEMOURS;770021152;61;;645;6132;;0;;;;;;;5;;77;1314;;0;;;;;66;722;7446;;0;;;0;0;5;;;84;32;493;242;32;14;0;4;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;3;;;219;48;1102;244;48;22;0;3;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;;;;;;;;;;;;;1;;18;95;;18;;;;;1;18;95;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770000446;CH DE MEAUX SITE SAINT FARON;770021145;90;avril;1530;14379;;8;;;;;;;;;;;;;;;;;90;1530;14379;;8;;;0;3;12;avril;12;460;112;3461;1286;110;39;0;41;;;;0;0;0;0;0;0;0;0;4;avril;4;1383;90;5865;425;89;45;0;9;1;avril;1;303;18;1287;82;18;6;0;4;2;avril;2;605;109;1828;321;101;0;101;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;;décembre;0;0;;0;;;;;;;;;;;;;;;;;;0;0;7;0;;;164;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;;;;;;;;;;;;;13;avril;65;1620;;0;;;;;13;65;1620;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770016475;HAD CENTRE 77 COULOMMIERS;770014207;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
COVID19;2020;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;;;;;;;;;;;;;15;avril;76;2107;0;18;;;;;15;76;2107;0;18;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;5;;;;4;;;;;;;;0;0;0;0;;;;;0;0;1;0;;;;;1;0;1;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;159;avril;2546;20139;;9;;;;;;;;;;;;;;;;;159;2546;20139;;9;;;0;1;37;avril;37;826;233;6092;2753;228;70;0;95;;;;0;0;0;0;0;0;0;0;4;;4;1257;93;3756;334;92;26;0;9;1;;1;244;35;683;77;35;10;0;3;5;;5;615;134;2039;354;121;0;120;0;1;1;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;30;février;789;9754;0;11;;;;;;;6;février;264;4841;;0;;;;;36;1053;14595;0;11;;;0;6;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;20;avril;;174;80;2636;1649;78;21;0;10;10;avril;6;92;29;3061;829;27;11;0;1;;;;0;0;0;0;0;0;0;0;1;1;0;0;0;1;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
COVID19;2020;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770015030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;
COVID19;2020;770021251;HAD NORD SEINE ET MARNE;440052041;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;;;;1.4;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;;;;;;;;;;;;;;;10;218;;0;;;;;;10;218;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770023059;ANNEXE SSR ORGEMONT LNA 8;440056455;;;;;;;;;;;;;31;novembre;76;3474;;0;;;;;31;76;3474;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;;;4;;;;5;;;;0.5;;;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
COVID19;2020;770150027;CMPA NEUFMOUTIERS;750720575;;;;;;;;;;;;;10;;9;54;;3;;;;;10;9;54;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;770150043;BTP RESIDENCE MEDICO SOCIALES;750034589;;;;;;;;;;;;;24;mars;75;2027;;0;;;;;24;75;2027;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;73;avril;648;7706;0;1;;;;;;;;;;;;;;;;;73;648;7706;0;1;;;;;27;avril;27;1080;395;11104;5390;388;153;0;69;;;;;;;;;;;;;;;;;;;;;;;30;avril;2;1243;275;7589;1414;270;99;0;7;;;;;;;;;;;;1;1;0;1;1;0;;14;;7;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;;
COVID19;2020;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;35;;120;763;;;;;;;;;;;;;;;;;;;35;120;763;;;;;;;6;;;9;9;147;147;9;7;0;2;;;;;;;;;;;;12;;;1023;25;3042;76;24;10;0;1;10;;;861;80;2713;451;76;30;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;23;mars;55;360;29;2;0;;;;;;0;;;;;;0;;;;23;55;360;29;2;0;;0;0;11;mars;11;19;19;167;167;17;7;0;5;;;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;12;mars;0;284;25;2057;128;24;7;0;3;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;;8;40;8;62;;45;;19;;13;;104.43;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;1;0;;
COVID19;2020;770300218;INSTITUT MEDICAL DE SERRIS;440052041;;;;;;;;;;;;;55;mai;347;6241;55;169;;;;;55;347;6241;55;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;;;;6.8;;;;11.8;;;;13;;;;0;0;0;0;;;;;1;0;1;0;;;;;1;0;1;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;770300259;CLINIQUE LES TROIS SOLEILS;770000347;;;;;;;;;;;;;15;avril;376;5649;5;35;;;;;15;376;5649;5;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;1.53;;;;2.19;;;;1.21;;;;0;0;;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;;
COVID19;2020;770310019;CLINIQUE DU CHATEAU DE PERREUSE;770000370;;;;;;;5;;50;354;;;;;;;;;;;;;5;50;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770420024;ESSR LE PRIEURE;930027347;;;;;;;;;;;;;22;;52;1847;;0;;;;;22;52;1847;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;1;;;;1;;;;2.1;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;;;;;;;;;;;;;41;avril;122;5289;;48;;;;;41;122;5289;;48;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;;;;;0;;;;;;;;10;avril;10;168;0;0;;;;;10;10;168;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;3;;;;3;;;;;;;;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;770790707;CLINIQUE DE TOURNAN;770000719;30;avril;211;1915;0;7;;;;;;;;;;;;;;;;;30;211;1915;0;7;;;;;6;avril;6;12;12;77;77;12;4;0;2;;;;;;;;;;;;;;;;;;;;;;;2;novembre;0;302;10;1422;68;10;7;0;3;;;;;;;;;;;;0;1;0;0;1;0;;;;;;;;;;;;;;;;;1;0;0;0;1;0;0;;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;;;;;;;;;;;;;12;avril;29;433;;0;;;;;12;29;433;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;19;mars;98;905;1;1;;;;;;;;;;;;;;;;;19;98;905;1;1;0;;;;0;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;1;mars;1;;;;;;;;;0;;0;;;;;;;;;0;0;0;0;1;0;1;2;;0.2;6;;;;4;;;;4;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;770813459;UNITE D AUTODIALYSE CHELLES;940000060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;;;;;;;;;;;;;;;;;;;70;décembre;70;;70;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
