BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N2500;19;;12.59
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N2710;1;;0.47
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;N3120;1;;1
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;NAUT;4;;4
SSR_P;2020;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;NCINF;25;;18.02
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;M1010;1;2;2
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;M1320;;2;1
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;N241P;;;0.87
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;N2450;;;1
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;N2500;;;21.32
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;N3120;;;0.75
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;NAUT;;;1.18
SSR_P;2020;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000355;NCINF;;;12.36
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;M1010;2;12;3.75
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;M1320;2;1;2.8
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N241P;4;1;3.44
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2430;;2;0.35
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2450;1;;1
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2460;1;;0.61
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2470;;1;0.35
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2500;30;2;30.21
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N2710;1;1;1.8
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N310H;1;2;1.5
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;N3120;;1;0.5
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;NAUT;16;2;17.4
SSR_P;2020;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;NCINF;21;;20.59
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;M1040;;1;0.2
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;M1320;2;;2
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N241P;3;;1.05
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N2460;;1;0.13
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N2500;10;2;11.42
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N2710;;1;0.35
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N310H;;2;1.53
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;N3120;1;;0.78
SSR_P;2020;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;NCINF;11;;10.75
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;M1010;2;;2
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;M1180;2;;2
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;M1190;;1;0.8
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;M1320;1;;1
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N241P;12;6;16.26
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N2430;4;1;4.5
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N2450;0;1;0.4
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N2460;6;1;5.5
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N2500;19;55;22.68
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N2710;1;1;1.3
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N310H;1;0;1
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;N3120;2;1;2.5
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;NAUT;3;1;3.71
SSR_P;2020;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;NCINF;12;50;17.89
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;M1040;1;1;1.59
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N241P;2;;1.77
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2450;1;;0.94
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N2710;;2;0.71
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N310H;;1;0.31
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N3120;1;;0.7
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;NAUT;1;;0.88
SSR_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;NCINF;2;;2.04
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;M1010;2;1;2.5
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;M1320;1;;1
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N241P;1;1;1.63
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N2450;;1;0.4
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N2460;1;;1
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N2470;1;;1
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N2500;20;1;20.34
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N2710;1;;1
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;N3120;1;;1
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;NAUT;8;;7.8
SSR_P;2020;910300235;CLINIQUE KORIAN LA MARETTE;310021282;NCINF;11;2;12.16
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;M1010;2;3;4.4
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;M1040;;1;0.89
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;M1180;1;2;2.4
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;M1190;;1;0.9
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;M1320;1;3;3
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;MAUT;1;5;4.54
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N241P;21;3;21.5
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2430;2;1;2.34
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2450;1;;1
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2460;8;;8
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2470;4;;4
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2500;45;10;49.4
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N2710;2;1;2.5
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N3120;2;;2
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;NAUT;7;1;6.76
SSR_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;NCINF;33;5;34.65
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;M1010;2;9;3.35
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;M1320;;1;0.6
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;MAUT;1;2;2.36
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;N241P;1;1;1.5
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;N2450;;1;0.5
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;N2500;12;;15.37
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;N2710;;2;1
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;N3120;;1;0.5
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;NAUT;4;1;4.5
SSR_P;2020;910300326;CLINIQUE PASTEUR;910000553;NCINF;9;1;11.1
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;M1010;2;0;2
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;M1320;3;0;3
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N241P;3;;3
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N2430;1;3;1.85
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N2450;1;;1
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N2500;48;;48.02
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N2710;1;;1
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;N3120;1;;1
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;NAUT;23;;23.31
SSR_P;2020;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;NCINF;31;;29.23
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;M1010;1;;1
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;M1320;1;;1
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;N241P;4;1;4.75
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;N2430;1;;1
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;N2460;;1;0.4
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;N2500;10;1;9.75
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;NAUT;2;;1.75
SSR_P;2020;910800986;MAISON DE CURE DE L YVETTE;910110055;NCINF;7;4;10.96
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;M1010;1;;1
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;M1320;2;2;1.82
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;MAUT;1;5;2.93
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N241P;4;1;2.49
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2430;1;;1.08
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2450;1;;1
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2460;2;;0.65
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2470;1;1;0.24
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2500;27;;21.24
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N2710;;2;0.85
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N310H;2;;0.07
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;N3120;1;1;1.96
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;NAUT;40;18;45.11
SSR_P;2020;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;NCINF;15;;14.12
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;M1010;1;;1
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;M1190;;2;0.64
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;M1320;1;;1.2
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N2430;;;0.12
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N2460;1;1;2.05
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N2500;28;5;30.12
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N2710;;1;0.3
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N310H;1;;0.8
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N3120;1;;0.71
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;NAUT;14;3;16.81
SSR_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;NCINF;19;3;22.07
SSR_P;2020;920000577;CH DE NANTERRE;920110020;M1180;3;0;2.04
SSR_P;2020;920000577;CH DE NANTERRE;920110020;M1190;;1;0.8
SSR_P;2020;920000577;CH DE NANTERRE;920110020;M1320;2;;2
SSR_P;2020;920000577;CH DE NANTERRE;920110020;N241P;3;;2.47
SSR_P;2020;920000577;CH DE NANTERRE;920110020;N2450;;1;0.3
SSR_P;2020;920000577;CH DE NANTERRE;920110020;N2500;16;;17.22
SSR_P;2020;920000577;CH DE NANTERRE;920110020;N3120;1;;0.31
SSR_P;2020;920000577;CH DE NANTERRE;920110020;NAUT;7;1;7.41
SSR_P;2020;920000577;CH DE NANTERRE;920110020;NCINF;10;1;9.99
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;M1010;5;2;3.12
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;M1040;4;;3.4
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;M1120;2;;2
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;M1320;3;;1.96
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;MAUT;;1;0.1
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N241P;16;1;14.08
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2430;3;;1.55
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2450;1;1;1.35
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2460;6;;4.09
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2470;;2;0.83
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2500;44;28;43.41
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N2710;4;1;2.58
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N310H;;1;0.5
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;NAUT;9;;6.14
SSR_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;NCINF;36;21;32.93
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;M1010;1;;0.67
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;M1320;2;;2
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N241P;3;0;3.25
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N2460;1;0;1
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N2500;29;1;29.21
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N2710;2;0;0.54
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N310H;0;1;1.28
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;N3120;3;1;2.61
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;NAUT;13;0;13.46
SSR_P;2020;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;NCINF;21;1;20.84
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;M1010;2;;2
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;M1320;2;1;2.8
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;N2460;;1;0.5
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;N2500;;14;11.4
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;NAUT;;1;0.3
SSR_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;NCINF;;8;7.29
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;M1180;5;1;5.41
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N241P;2;1;2.02
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2430;;1;0.21
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2450;1;1;1.36
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2460;1;;1
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2470;3;;2.43
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2500;54;29;68.92
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N2710;2;1;2.8
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N310H;1;;0.64
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;N3120;3;;1.89
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;NAUT;84;10;68.34
SSR_P;2020;920001369;SSR FONDATION ROGUET;920710654;NCINF;19;23;24.74
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;M1010;;3;1.16
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;M3020;1;1;1.66
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;MAUT;;2;0.92
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;N2450;;1;0.35
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;N2470;1;1;1.14
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;N2500;2;1;2.32
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;N2710;;4;2.25
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;N310H;;2;1.35
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;NAUT;20;11;24.73
SSR_P;2020;920004058;CLINIQUE MONTEVIDEO;920031564;NCINF;7;5;11.65
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;M1010;8;;7.28
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;M1150;1;;1
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;M1320;1;;1
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;MAUT;3;;2.12
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N241P;8;;7.09
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2430;1;;0.25
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2450;1;;0.99
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2460;1;;1
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2470;1;;0.97
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2500;40;;38.93
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N2710;1;;1
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N310H;3;;2.87
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;N3120;1;;0.66
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;NAUT;44;;43.02
SSR_P;2020;920005238;CLINIQUE DU PONT DE SEVRES;920030269;NCINF;27;;25.87
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;M1040;0;1;0.05
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;M1120;0;1;0.5
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;M1320;1;2;2.6
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;M3020;4;0;4
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N241P;1;1;1.5
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2430;0;1;0.8
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2450;;1;0.5
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2460;1;0;1
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2470;2;0;1.5
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2500;22;6;26.62
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N2710;2;;2
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;N3120;;1;0.66
SSR_P;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;NCINF;20;2;21.32
SSR_P;2020;920014099;CRF PARIS NORD;920030269;M1010;5;;4.04
SSR_P;2020;920014099;CRF PARIS NORD;920030269;M1180;2;;0.83
SSR_P;2020;920014099;CRF PARIS NORD;920030269;MAUT;1;;0.28
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N241P;10;;8.61
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2430;2;;1.42
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2450;1;;0.77
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2460;3;;2.97
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2470;1;;0.54
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2500;25;;22.87
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N2710;1;;0.86
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N310H;3;;2.85
SSR_P;2020;920014099;CRF PARIS NORD;920030269;N3120;1;;0.42
SSR_P;2020;920014099;CRF PARIS NORD;920030269;NAUT;35;;30.02
SSR_P;2020;920014099;CRF PARIS NORD;920030269;NCINF;16;;14.09
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;M1180;5;1;5.7
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N241P;15;0;15
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N2430;2;0;2
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N2460;7;0;7
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N2500;15;1;15.5
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N2710;3;0;3
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;N3120;0;1;0.8
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;NAUT;3;0;3
SSR_P;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;NCINF;13;2;14
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;M1320;1;2;2.46
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;MAUT;;3;0.45
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N241P;1;;1
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2430;;1;0.32
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2450;;3;0.42
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2460;1;1;1.48
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2470;;3;1.5
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2500;14;;11.38
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N2710;;5;1.64
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N310H;;3;1.13
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;N3120;;1;0.7
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;NAUT;5;94;18.37
SSR_P;2020;920024205;SSR LES ABONDANCES;920808037;NCINF;9;3;9.96
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M1320;6;;7
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M3020;;1;0.1
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N241P;2;1;7
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2450;;1;0
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2460;1;;1
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2500;15;2;27
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2710;1;;1
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N3120;;1;
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NAUT;3;;1
SSR_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NCINF;10;3;16
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M1120;1;;1
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M1140;;1;0.5
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M1180;1;15;10
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M3020;;1;0.2
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;MAUT;;1;0.82
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N241P;21;5;24.77
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2430;9;3;11.39
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2450;3;1;3.83
SSR_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2460;16;4;18.35
