BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2020;860000223;CHU LA MILETRIE;860014208;NAUT;49;17;49.68;;;;
IMAGES_P;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;M1160;8;7;13;0;1;;
IMAGES_P;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;N4130;9;;9;0;1;;
IMAGES_P;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;NAUT;6;;6;;;;
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;M1160;12;4;7.9;0;1;1;0
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;M1210;5;1;2.51;0;0;;
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;MAUT;12;8;5.12;;;;
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N4130;63;13;71.37;1;1;;
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N4160;5;;4.81;;;;
IMAGES_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;NAUT;55;5;60.09;;;;
IMAGES_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M1160;2;3;3.55;0;1;0;0
IMAGES_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N4130;7;5;11.47;;1;;
IMAGES_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NAUT;6;2;7.69;;;;
IMAGES_P;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;M1160;3;2;4.53;0;1;1;0
IMAGES_P;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N4130;4;2;5.46;1;1;;
IMAGES_P;2020;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;N4130;1;;1;0;0;;
IMAGES_P;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M1160;0;0;0;0;1;1;0
IMAGES_P;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N4130;1;;1;1;0;;
IMAGES_P;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N4160;;;0.12;;;;
IMAGES_P;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;;;0.37;;;;
IMAGES_P;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;M1160;;2;0.3;0;0;0;0
IMAGES_P;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;N4130;2;;2;0;0;;
IMAGES_P;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;NAUT;;2;0.13;;;;
IMAGES_P;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1160;4;2;2.19;0;1;1;0
IMAGES_P;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAUT;0;1;0.08;;;;
IMAGES_P;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N4130;8;2;8.32;1;1;;
IMAGES_P;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N4160;1;;1.1;;;;
IMAGES_P;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;NAUT;5;1;6.94;;;;
IMAGES_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1160;;5;2.6;0;1;1;1
IMAGES_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1210;;4;1.7;0;0;;
IMAGES_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N4130;17;10;24.4;;1;;
IMAGES_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;NAUT;5;3;6.87;;;;
IMAGES_P;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;M1160;;2;0.5;;;;
IMAGES_P;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N4130;3;;3;;;;
IMAGES_P;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;NAUT;1;1;1.5;;;;
IMAGES_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M1160;;1;0.98;0;1;1;1
IMAGES_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M1210;;;;0;1;;
IMAGES_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N4130;14;3;15.89;;1;;
IMAGES_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N4160;;;0.11;;;;
IMAGES_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;NAUT;2;1;1.71;;;;
IMAGES_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M1160;;3;1.28;0;1;1;1
IMAGES_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N4130;;13;11.46;0;1;;
IMAGES_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N4160;;1;0.5;;;;
IMAGES_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;NAUT;1;12;7.38;;;;
IMAGES_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M1160;2;4;4.38;;1;1;0
IMAGES_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N4130;14;4;17.3;1;0;;
IMAGES_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N4160;;1;0.85;;;;
IMAGES_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;NAUT;9;1;8.55;;;;
IMAGES_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;M1160;;1;0.83;0;;1;1
IMAGES_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N4130;2;3;3.86;0;1;;
IMAGES_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N4160;;2;0.4;;;;
IMAGES_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;NAUT;2;3;2.67;;;;
IMAGES_P;2020;890975527;CH AUXERRE;890000037;M1160;4;1;4.3;0;1;0;0
IMAGES_P;2020;890975527;CH AUXERRE;890000037;N4130;24;2;25.77;;;;
IMAGES_P;2020;890975527;CH AUXERRE;890000037;N4160;2;;2;;;;
IMAGES_P;2020;890975527;CH AUXERRE;890000037;NAUT;10;1;10.86;;;;
IMAGES_P;2020;890975543;CH JOIGNY;890000417;M1160;2;;2;;;;
IMAGES_P;2020;890975543;CH JOIGNY;890000417;N4130;8;;7.99;;;;
IMAGES_P;2020;890975543;CH JOIGNY;890000417;N4160;;1;0.3;;;;
IMAGES_P;2020;890975543;CH JOIGNY;890000417;NAUT;2;;2;;;;
IMAGES_P;2020;890975550;CH SENS;890970569;M1160;0;3;2.74;0;0;1;1
IMAGES_P;2020;890975550;CH SENS;890970569;N4130;18;5;21.78;1;0;;
IMAGES_P;2020;890975550;CH SENS;890970569;N4160;1;;1;;;;
IMAGES_P;2020;890975550;CH SENS;890970569;NAUT;18;3;19.65;;;;
IMAGES_P;2020;900003039;HNFC SITE TREVENANS;900000365;M1160;5;5;6.26;1;1;;
IMAGES_P;2020;900003039;HNFC SITE TREVENANS;900000365;M1210;0;3;1.5;0;0;;
IMAGES_P;2020;900003039;HNFC SITE TREVENANS;900000365;N4130;46;31;68.35;;;;
IMAGES_P;2020;900003039;HNFC SITE TREVENANS;900000365;N4160;3;0;3;;;;
IMAGES_P;2020;900003039;HNFC SITE TREVENANS;900000365;NAUT;16;8;22.8;;;;
IMAGES_P;2020;910000272;CH D ARPAJON;910110014;M1160;3;1;3.2;0;1;0;0
IMAGES_P;2020;910000272;CH D ARPAJON;910110014;MAUT;1;1;1.6;;;;
IMAGES_P;2020;910000272;CH D ARPAJON;910110014;N4130;8;2;10.72;0;0;;
IMAGES_P;2020;910000272;CH D ARPAJON;910110014;N4160;;1;0.85;;;;
IMAGES_P;2020;910000272;CH D ARPAJON;910110014;NAUT;4;;4;;;;
IMAGES_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1160;3;1;3.47;;;;
IMAGES_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N4130;10;1;10.03;;;;
IMAGES_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N4160;1;;0.49;;;;
IMAGES_P;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NAUT;2;3;4.08;;;;
IMAGES_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M1160;6;4;9.08;;;;
IMAGES_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N4130;16;2;17.34;;;;
IMAGES_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N4160;2;;2;;;;
IMAGES_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NAUT;9;1;9.85;;;;
IMAGES_P;2020;910000306;CH D ORSAY;910110055;M1160;0;3;1.57;;;;
IMAGES_P;2020;910000306;CH D ORSAY;910110055;N4130;7;3;8.73;;;;
IMAGES_P;2020;910000306;CH D ORSAY;910110055;N4160;1;;1;;;;
IMAGES_P;2020;910000306;CH D ORSAY;910110055;NAUT;7;1;6.76;;;;
IMAGES_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M1160;5;;4.04;;;;
IMAGES_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N4130;11;1;12.81;;;;
IMAGES_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N4160;1;;0.48;;;;
IMAGES_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NAUT;8;;5.69;;;;
IMAGES_P;2020;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;M1160;1;8;2.5;0;0;0;0
IMAGES_P;2020;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;N4130;3;0;3;0;0;;
IMAGES_P;2020;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;N4160;1;0;1;;;;
IMAGES_P;2020;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;NAUT;5;0;5;;;;
IMAGES_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;M1160;;;;0;1;0;0
IMAGES_P;2020;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;N4130;;;;0;1;;
IMAGES_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;M1160;1;;1;;;;
IMAGES_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N4130;4;2;5.6;;;;
IMAGES_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;NAUT;7;3;8.83;;;;
IMAGES_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1160;12;11;17.37;1;1;;
IMAGES_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1210;4;;3.17;0;0;;
IMAGES_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N4130;51;5;51.88;;;;
IMAGES_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N4160;3;0;2.16;;;;
IMAGES_P;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;NAUT;26;4;29.98;;;;
IMAGES_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;M1160;;1;0.2;0;0;0;0
IMAGES_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N4130;1;1;1.75;0;0;;
IMAGES_P;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N4160;0;1;0.5;;;;
IMAGES_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;M1160;;1;0.2;0;0;0;0
IMAGES_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N4130;1;;1;0;0;;
IMAGES_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N4160;1;;0.1;;;;
IMAGES_P;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;NAUT;1;;1;;;;
IMAGES_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;M1160;;1;0.4;0;0;0;0
IMAGES_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N4130;4;1;4.5;0;1;;
IMAGES_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;N4160;1;;1.03;;;;
IMAGES_P;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;NAUT;2;;2;;;;
IMAGES_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;M1160;;1;0.64;0;0;0;0
IMAGES_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N4130;;1;0.71;0;0;;
IMAGES_P;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;NAUT;;1;0.5;;;;
IMAGES_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;M1160;5;17;6.5;0;1;0;0
IMAGES_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N4130;8;3;11.52;0;1;;
IMAGES_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;N4160;2;;2;;;;
IMAGES_P;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;NAUT;12;;12.09;;;;
IMAGES_P;2020;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;N4130;;1;0.26;0;0;;
IMAGES_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;M1160;3;;3;;1;1;0
IMAGES_P;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;N4130;3;;3;;1;;
IMAGES_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M1160;5;1;5.5;0;1;;
IMAGES_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M1210;;2;0.8;0;0;;
IMAGES_P;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N4130;1;1;1.8;0;0;;
IMAGES_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;M1160;3;11;6.67;0;1;0;0
IMAGES_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;N4130;9;1;8.58;0;1;;
IMAGES_P;2020;910805357;CLINIQUE DE L ESSONNE;910001643;NAUT;13;;12.31;;;;
IMAGES_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;M1160;9;17;13.48;;;0;0
IMAGES_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;M1210;5;;5;0;0;;
IMAGES_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N4130;25;4;26.91;0;0;;
IMAGES_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;N4160;3;2;4.43;;;;
IMAGES_P;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;NAUT;12;1;11.3;;;;
IMAGES_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;M1160;2;;1.95;;;;
IMAGES_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N4130;4;;3.22;;;;
IMAGES_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;N4160;;;0.2;;;;
IMAGES_P;2020;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;NAUT;3;1;3.45;;;;
IMAGES_P;2020;920000577;CH DE NANTERRE;920110020;M1160;3;3;4.9;1;0;0;0
IMAGES_P;2020;920000577;CH DE NANTERRE;920110020;N4130;8;1;9.48;1;;;
IMAGES_P;2020;920000577;CH DE NANTERRE;920110020;N4160;1;;1;;;;
IMAGES_P;2020;920000577;CH DE NANTERRE;920110020;NAUT;7;;7.64;;;;
IMAGES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;M1160;4;1;4.35;0;1;1;0
IMAGES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N4130;14;4;8.82;1;0;;
IMAGES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N4160;;;0.3;;;;
IMAGES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;NAUT;4;1;4.9;;;;
IMAGES_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;M1160;;2;1.3;;;;
IMAGES_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N4130;2;;2;;;;
IMAGES_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;N4160;;1;0.05;;;;
IMAGES_P;2020;920000601;CH DEPARTEMENTAL DE STELL;920110053;NAUT;;1;0.54;;;;
IMAGES_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;M1160;1;1;1.5;0;1;0;0
IMAGES_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;N4130;1;;1;0;1;;
IMAGES_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;N4160;1;;1;;;;
IMAGES_P;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;NAUT;2;;1.65;;;;
IMAGES_P;2020;920000650;HOPITAL FOCH;920150059;M1160;19;11;21.7;0;0;;
IMAGES_P;2020;920000650;HOPITAL FOCH;920150059;M1210;1;1;2.3;0;0;;
IMAGES_P;2020;920000650;HOPITAL FOCH;920150059;N4130;40;7;45.13;0;0;;
IMAGES_P;2020;920000650;HOPITAL FOCH;920150059;N4160;3;0;3.33;;;;
IMAGES_P;2020;920000650;HOPITAL FOCH;920150059;NAUT;30;2;29.83;;;;
IMAGES_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;M1160;3;4;4.69;;;;
IMAGES_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;M1210;;4;2.73;;;;
IMAGES_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N4130;22;;19.58;;;;
IMAGES_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;N4160;2;;2;;;;
IMAGES_P;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;NAUT;24;2;25.42;;;;
IMAGES_P;2020;920001369;SSR FONDATION ROGUET;920710654;N4130;;2;0.5;0;0;;
IMAGES_P;2020;920012978;SCM ANGIO SCAN;920024775;M1160;8;4;10;0;1;0;1
IMAGES_P;2020;920012978;SCM ANGIO SCAN;920024775;M1210;0;0;0;0;1;;
IMAGES_P;2020;920012978;SCM ANGIO SCAN;920024775;MAUT;2;0;2;;;;
IMAGES_P;2020;920012978;SCM ANGIO SCAN;920024775;N4130;;;;1;0;;
IMAGES_P;2020;920012978;SCM ANGIO SCAN;920024775;N4160;8;0;8;;;;
IMAGES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;M1160;3;21;13;1;1;1;1
IMAGES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N4130;26;10;34.13;1;0;;
IMAGES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N4160;2;1;2.5;;;;
IMAGES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;NAUT;24;3;27.79;;;;
IMAGES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M1160;2;15;9.3;0;0;0;1
IMAGES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M1210;2;0;2;0;0;;
IMAGES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N4130;26;8;32.65;1;1;;
IMAGES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N4160;3;0;3;;;;
IMAGES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;NAUT;16;1;17.48;;;;
IMAGES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M1160;14;7;19;1;1;0;1
IMAGES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M1210;2;0;4;0;0;;
IMAGES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N4130;29;10;42;1;1;;
IMAGES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N4160;4;0;4;;;;
IMAGES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;NAUT;32;1;39;;;;
IMAGES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M1160;5;7;9;1;1;1;1
IMAGES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N4130;18;4;18;1;1;;
IMAGES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N4160;2;0;2;;;;
IMAGES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NAUT;10;0;10;;;;
IMAGES_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M1160;0;19;6.1;0;0;0;1
IMAGES_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N4130;15;4;18.07;1;0;;
IMAGES_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N4160;2;0;1.66;;;;
IMAGES_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;NAUT;15;1;16.71;;;;
IMAGES_P;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;M1160;1;3;1.4;0;0;0;
IMAGES_P;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;N4130;6;1;6.4;0;0;;
IMAGES_P;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;N4160;;1;0.2;;;;
IMAGES_P;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;NAUT;5;;5;;;;
IMAGES_P;2020;920120011;HIA PERCY;750821092;M1160;10;1;5.5;1;1;1;1
IMAGES_P;2020;920120011;HIA PERCY;750821092;N4130;21;;18.9;1;0;;
IMAGES_P;2020;920120011;HIA PERCY;750821092;N4160;1;;0.9;;;;
IMAGES_P;2020;920120011;HIA PERCY;750821092;NAUT;15;1;14.1;;;;
IMAGES_P;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;M1160;;2;1;0;0;0;0
IMAGES_P;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;N4130;;2;1.26;0;0;;
IMAGES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M1160;2;;2;0;0;0;0
IMAGES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M1210;3;;3;0;0;;
IMAGES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N4130;6;1;6.7;0;0;;
IMAGES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N4160;1;;1;;;;
IMAGES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;NAUT;4;1;4.9;;;;
IMAGES_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;M1160;2;1;3;0;0;0;1
IMAGES_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;N4160;2;;2;;;;
IMAGES_P;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;NAUT;2;;2;;;;
IMAGES_P;2020;920300266;CLINIQUE DU PLATEAU;920000940;M1160;;6;0.6;0;1;0;
IMAGES_P;2020;920300266;CLINIQUE DU PLATEAU;920000940;N4130;;14;0.85;0;1;;
IMAGES_P;2020;920300266;CLINIQUE DU PLATEAU;920000940;NAUT;;1;0.85;;;;
IMAGES_P;2020;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;M1160;;1;0.19;0;0;0;0
IMAGES_P;2020;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;N4130;2;;2.01;0;0;;
IMAGES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;M1160;;17;6.85;0;1;0;
IMAGES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N4130;;;;0;1;;
IMAGES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N4160;;15;6.38;;;;
IMAGES_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;M1160;5;2;;;;;
IMAGES_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;MAUT;4;3;;;;;
IMAGES_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N4130;6;7;5.55;0;1;;
IMAGES_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;N4160;1;;1;;;;
IMAGES_P;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;NAUT;6;;5.31;;;;
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;M1160;5;19;;0;1;0;0
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;M1210;3;2;;0;0;;
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;MAUT;;4;;;;;
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;N4130;40;2;40.8;1;1;;
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;N4160;4;;4;;;;
IMAGES_P;2020;920300787;HOPITAL AMERICAIN;920000981;NAUT;35;1;33.5;;;;
IMAGES_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;M1160;;5;;0;1;;
IMAGES_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;N4130;2;;1.8;0;0;;
IMAGES_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;N4160;1;;1.17;;;;
IMAGES_P;2020;920300837;CLINIQUE LES MARTINETS;920001005;NAUT;2;1;2.8;;;;
IMAGES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M1160;6;9;10.17;;;;
IMAGES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M1210;1;2;2.94;;;;
IMAGES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N4130;22;;22.33;;;;
IMAGES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N4160;2;;2;;;;
IMAGES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;NAUT;17;2;17.26;;;;
IMAGES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M1160;5;3;5.07;1;0;0;0
IMAGES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N4130;13;4;15.69;1;;;
IMAGES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N4160;;;0.42;;;;
IMAGES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;NAUT;6;1;5.63;;;;
IMAGES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M1160;13;6;14.43;1;0;;
IMAGES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N4130;24;1;23.21;;;;
IMAGES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N4160;2;;1.33;;;;
IMAGES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;NAUT;29;5;25.89;;;;
IMAGES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;M1160;9;2;8.22;1;0;0;0
IMAGES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N4130;14;9;19.09;1;0;;
