BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2020;820000032;CH DE MONTAUBAN;820000016;IRM;2;2;1148;93;0;5042;13;0
IMAGES;2020;820000032;CH DE MONTAUBAN;820000016;MAMM;1;1;;;;1139;;
IMAGES;2020;820000032;CH DE MONTAUBAN;820000016;RADIO;3;3;11553;682;0;22521;184;1
IMAGES;2020;820000032;CH DE MONTAUBAN;820000016;SCAN;2;1;7449;287;0;6091;52;1
IMAGES;2020;820000032;CH DE MONTAUBAN;820000016;dtIRM1;1;1;5;2;0;1783;;0
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;CAM;2;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;IRM;1;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;MAMM;1;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;RADIO;4;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;SCAN;2;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;VASC;1;;;;;;;
IMAGES;2020;820000057;CL DU PONT DE CHAUME;820000131;dtIRM2;1;;;;;;;
IMAGES;2020;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;MAMM;1;1;;;;1779;;
IMAGES;2020;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;RADIO;2;2;2254;;;14300;164;0
IMAGES;2020;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;SCAN;1;1;2373;;;4342;81;0
IMAGES;2020;820002350;CENTRE MIDI GASCOGNE;820000578;RADIO;1;1;977;;;;;0
IMAGES;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;RADIO;2;2;3999;46;;9181;257;0
IMAGES;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;SCAN;1;1;5290;47;;6964;49;0
IMAGES;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;IRM;1;1;782;1;2;2270;;0
IMAGES;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;RADIO;3;3;8928;36;31;12729;386;1
IMAGES;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;SCAN;1;1;5291;15;10;4399;125;1
IMAGES;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;IRM;1;1;267;;;8944;;0
IMAGES;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;MAMM;1;1;;;;1472;;
IMAGES;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;RADIO;2;2;2515;19;;15471;266;
IMAGES;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;SCAN;1;1;1903;6;424;11463;149;0
IMAGES;2020;830000303;HOPITAL LEON BERARD;830100541;RADIO;1;1;3346;;351;;;
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;CAM;2;2;666;;;;;
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;IRM;1;1;1146;6;0;12026;;0
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;LITHO;1;1;18;;;;;
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MAMM;1;1;;;;14;;
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;RADIO;3;3;4175;38;;16966;304;0
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;SCAN;1;1;5164;49;0;23282;367;0
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;VASC;1;1;1016;;;;;
IMAGES;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;dtIRM2;1;1;1146;6;0;12026;;0
IMAGES;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;IRM;1;;;;;;;
IMAGES;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;RADIO;1;;;;;;;
IMAGES;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;SCAN;1;;;;;;;
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;CAM;3;3;544;53;;7312;;0
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;IRM;2;1;1733;337;;4486;114;0
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;MAMM;1;1;;;;1148;;
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;RADIO;4;4;22119;151;;22956;1259;1
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;SCAN;2;2;13779;68;;8362;523;1
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;TOMO;1;1;42;4;;4553;;0
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;VASC;3;3;4413;60;;243;10;1
IMAGES;2020;830000345;CHITS CH SAINTE MUSSE;830100616;dtIRM1;1;;;;;;;
IMAGES;2020;830016556;CLINIQUE LES ESPERELS;830000451;RADIO;1;;;;;;;0
IMAGES;2020;830100012;APHP HOPITAL SAN SALVADOUR;750712184;RADIO;1;1;485;;72;;;1
IMAGES;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;IRM;1;1;96;;;7528;;1
IMAGES;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;SCAN;1;1;846;;;13084;;1
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;IRM;1;1;231;2;7;11745;255;0
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;LITHO;1;1;219;;;;;
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;MAMM;1;0;;;;;;
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;RADIO;2;0;0;;;;;
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;SCAN;1;1;1200;2;5;10136;110;1
IMAGES;2020;830100251;CLINIQUE DU CAP D'OR;830000063;dtIRM2;1;1;231;;;;;
IMAGES;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;IRM;1;1;174;5;4;10770;176;0
IMAGES;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;RADIO;2;;;;;;;
IMAGES;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;SCAN;2;2;2430;13;14;17339;88;1
IMAGES;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;VASC;6;;;;;;;
IMAGES;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;LITHO;1;;;;;;;
IMAGES;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;RADIO;1;;;;;;;
IMAGES;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;SCAN;1;;;;;;;
IMAGES;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;VASC;1;;;;;;;
IMAGES;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;IRM;1;1;401;;;22;;
IMAGES;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;dtIRM2;1;1;401;;;22;;
IMAGES;2020;830100459;CLINIQUE SAINT MICHEL;830000212;SCAN;1;1;705;1;14;9847;28;1
IMAGES;2020;830100558;HOPITAL RENEE SABRAN HYERES;690781810;RADIO;2;2;3093;;;8942;1;0
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;CAM;2;2;157;;;2459;;0
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;IRM;2;2;1516;;;3793;63;0
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;RADIO;4;4;13000;;;13000;397;1
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;SCAN;2;2;8317;;;7995;251;1
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;TOMO;1;1;473;;;2723;;0
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;VASC;3;3;4404;;;;90;1
IMAGES;2020;830100574;HIA SAINTE ANNE;750821092;dtIRM2;1;1;1516;;;;;
IMAGES;2020;830100608;CHITS CH GEORGE SAND;830100616;RADIO;2;2;2916;540;;8701;224;0
IMAGES;2020;830100608;CHITS CH GEORGE SAND;830100616;SCAN;1;1;3635;550;;2483;141;0
IMAGES;2020;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;RADIO;1;1;1882;;;;;
IMAGES;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;IRM;1;1;18;;;;;
IMAGES;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;RADIO;2;2;1437;;;12316;;
IMAGES;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;SCAN;1;1;194;;;;;
IMAGES;2020;840000285;POLYCLINIQUE URBAIN V;840000608;RADIO;4;;;;;;;
IMAGES;2020;840000285;POLYCLINIQUE URBAIN V;840000608;SCAN;1;;;;;;;0
IMAGES;2020;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;RADIO;1;;;;;;;
IMAGES;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;RADIO;2;2;;;;;;
IMAGES;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;SCAN;1;1;;;;;;0
IMAGES;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;IRM;1;1;501;;;7544;;
IMAGES;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;MAMM;3;3;;;;33096;;
IMAGES;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;RADIO;2;2;1826;;;901;;
IMAGES;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;SCAN;1;1;1969;;;13424;;
IMAGES;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;dtIRM2;1;1;501;;;7544;;
IMAGES;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;IRM;1;;;;;;;
IMAGES;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;RADIO;2;2;993;;;10404;157;
IMAGES;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;SCAN;1;;;;;;;
IMAGES;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;IRM;1;1;295;;;1140;;
IMAGES;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;RADIO;3;3;5763;;;13238;;
IMAGES;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;SCAN;1;1;4661;;;8226;;
IMAGES;2020;840000491;CHI SITE DE PERTUIS;130041916;RADIO;2;2;1187;;;7109;103;0
IMAGES;2020;840000491;CHI SITE DE PERTUIS;130041916;SCAN;1;1;1997;;;1911;13;0
IMAGES;2020;840000525;CH VAISON LA ROMAINE;840000111;MAMM;1;;;;;;;
IMAGES;2020;840000525;CH VAISON LA ROMAINE;840000111;RADIO;3;3;1469;28;358;2889;47;0
IMAGES;2020;840000533;CH JULES NIEL DE VALREAS;840000129;RADIO;1;1;1256;;;3243;;
IMAGES;2020;840000541;CHS DE MONTFAVET;840000137;RADIO;2;2;1177;;;;;0
IMAGES;2020;840000558;CHI CAVAILLON CTRE PNEUMO ROQUEFRAICHE;840004659;RADIO;1;1;939;;;383;0;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;CAM;3;3;508;;;7212;2;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;IRM;1;1;2696;;;3593;466;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MAMM;1;1;;;;568;;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;RADIO;6;6;27063;;;30729;891;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SCAN;3;3;15027;;;11935;40;1
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOMO;1;1;240;;;4891;2;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;VASC;1;1;821;;;19;5;
IMAGES;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;dtIRM2;1;1;2696;;;3593;;
IMAGES;2020;840013312;CLINIQUE RHONE DURANCE;840003685;RADIO;1;1;4906;;;3681;;
IMAGES;2020;840013312;CLINIQUE RHONE DURANCE;840003685;SCAN;1;1;1107;;;8665;;
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;CAM;2;2;643;80;;8579;5;0
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;IRM;1;1;2648;170;;6691;12;0
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;LITHO;1;1;19;;;;;
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;MAMM;1;1;;;;3297;;
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;RADIO;6;6;20921;113;;29976;556;1
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;SCAN;2;2;18703;26;;15176;341;1
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;TOMO;1;1;262;34;;2473;8;0
IMAGES;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;VASC;1;1;4032;2;;10;17;0
IMAGES;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;IRM;1;1;250;19;0;3009;7;0
IMAGES;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;RADIO;3;3;6403;161;2;17246;312;0
IMAGES;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;SCAN;1;1;4479;338;1;8115;189;0
IMAGES;2020;850000191;HOPITAL LOCAL ILE D'YEU;850000043;RADIO;1;1;22;0;0;;;
IMAGES;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;MAMM;1;1;;;;3333;;
IMAGES;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;RADIO;2;2;2675;1;;27056;167;0
IMAGES;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;SCAN;1;1;4206;6;;7955;36;
IMAGES;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;RADIO;1;1;1794;;;4835;109;0
IMAGES;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;SCAN;1;1;3368;3;;9955;89;0
IMAGES;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;IRM;1;1;1014;;;4743;4;0
IMAGES;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MAMM;1;1;;;;3246;;
IMAGES;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;RADIO;5;5;5509;;;18995;222;0
IMAGES;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SCAN;1;1;8564;;;10254;137;0
IMAGES;2020;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;RADIO;1;1;389;;;;;
IMAGES;2020;850000647;HOPITAL DES COLLINES VENDEENNES;850025867;RADIO;1;;;;;;;
IMAGES;2020;860000017;CH HENRI LABORIT;860780048;RADIO;1;1;6;;;;;0
IMAGES;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;IRM;1;1;212;2;1;1989;0;0
IMAGES;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;LITHO;1;1;26;;;59;;
IMAGES;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;MAMM;1;1;;;;742;;
IMAGES;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;RADIO;4;4;5388;107;30;16108;173;0
IMAGES;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;SCAN;1;1;2480;9;9;3195;88;0
IMAGES;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;IRM;1;1;7;;;1490;0;0
IMAGES;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;RADIO;3;3;362;16;0;7078;35;
IMAGES;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;SCAN;1;1;287;;;1712;9;
IMAGES;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;MAMM;1;1;;;;597;;
IMAGES;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;RADIO;3;3;2100;;;12654;42;0
IMAGES;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;SCAN;1;1;1045;;;3148;14;0
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;CAM;4;4;1351;33;5;5817;49;0
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;IRM;5;5;5049;15;69;10424;78;1
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;LITHO;1;1;27;0;0;0;0;0
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;MAMM;3;3;;;;2546;;
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;RADIO;6;6;42410;72;327;30324;1001;0
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;SCAN;4;4;19087;41;114;12733;516;1
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;TOMO;2;2;1448;0;0;5736;15;0
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;VASC;2;2;1505;0;0;162;0;1
IMAGES;2020;860000223;CHU LA MILETRIE;860014208;dtIRM2;5;5;5049;15;69;10424;;1
IMAGES;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;IRM;2;2;88;;;8905;;
IMAGES;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;RADIO;4;4;2093;;;52752;;
IMAGES;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;SCAN;1;1;526;;;10121;;
IMAGES;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;dtIRM1;1;1;0;;;3780;;
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;CAM;3;3;928;;;6171;0;
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;IRM;3;3;6605;;;25418;373;0
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;LITHO;1;1;0;;;58;0;1
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;RADIO;8;8;26181;;;36546;489;1
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;SCAN;3;3;21193;;;36373;697;1
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;TOMO;1;1;499;;;4675;0;
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;VASC;5;5;10618;;;1342;18;1
IMAGES;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;dtIRM2;1;1;1471;;;8365;;
IMAGES;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;MAMM;1;1;;;;1275;;
IMAGES;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;RADIO;3;3;4543;32;;15494;140;
IMAGES;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SCAN;1;1;1409;8;;2518;58;
IMAGES;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MAMM;1;1;;;;1377;;
IMAGES;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;RADIO;2;2;1700;;;8434;;0
IMAGES;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SCAN;1;1;1919;;;1630;;0
IMAGES;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;IRM;1;;;;;;;
IMAGES;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;RADIO;7;;;;;;;
IMAGES;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SCAN;2;;;;;;;
IMAGES;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;IRM;1;;;;;;;
IMAGES;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;RADIO;3;;;;;;;
IMAGES;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SCAN;2;;;;;;;
IMAGES;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;VASC;1;;;;;;;
IMAGES;2020;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;RADIO;1;1;237;55;;824;;
IMAGES;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;RADIO;1;1;653;;;258;0;0
IMAGES;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;RADIO;2;2;866;;;;;0
IMAGES;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAMM;2;2;;;;4428;;
IMAGES;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;RADIO;2;2;2512;;;13096;187;1
IMAGES;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;IRM;1;1;1277;;;3945;46;0
IMAGES;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;MAMM;1;1;;;;1058;;
IMAGES;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;RADIO;3;3;6777;;;11098;273;1
IMAGES;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SCAN;2;2;6830;;;7801;228;1
IMAGES;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;MAMM;1;1;;;;1153;;
IMAGES;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;RADIO;2;2;375;;;12276;;
IMAGES;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;IRM;1;1;463;;;3632;5;0
IMAGES;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;MAMM;1;1;;;;215;;
IMAGES;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;RADIO;4;4;5050;;;11892;196;0
IMAGES;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;SCAN;1;1;4048;1;;6499;115;0
IMAGES;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;IRM;1;1;310;63;;3602;11;0
IMAGES;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;MAMM;1;1;;;;298;;
IMAGES;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;RADIO;3;3;4841;1;;8919;156;0
IMAGES;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SCAN;1;1;2747;260;;4996;80;1
IMAGES;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;IRM;1;1;208;;;4352;18;0
IMAGES;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;MAMM;1;1;;;;1983;;
IMAGES;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;RADIO;3;3;1799;;;14441;107;0
IMAGES;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SCAN;1;1;1714;;;6182;71;1
IMAGES;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;MAMM;1;1;;;;787;;
IMAGES;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;RADIO;3;3;936;;;7447;49;0
IMAGES;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;CAM;2;;;;;;;
IMAGES;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;IRM;1;;;;;;;
IMAGES;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;RADIO;2;;;;;;;
IMAGES;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SCAN;1;;;;;;;
IMAGES;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOMO;1;;;;;;;
IMAGES;2020;890975527;CH AUXERRE;890000037;CAM;1;;;;;;;
IMAGES;2020;890975527;CH AUXERRE;890000037;IRM;1;1;819;;;3296;;0
IMAGES;2020;890975527;CH AUXERRE;890000037;MAMM;1;1;;;;;;
IMAGES;2020;890975527;CH AUXERRE;890000037;RADIO;4;4;9980;;;16309;;
IMAGES;2020;890975527;CH AUXERRE;890000037;SCAN;2;2;7139;;;7601;;
IMAGES;2020;890975527;CH AUXERRE;890000037;VASC;1;1;812;;;;;
IMAGES;2020;890975543;CH JOIGNY;890000417;MAMM;1;1;;;;328;;
IMAGES;2020;890975543;CH JOIGNY;890000417;RADIO;3;3;444;;;11777;120;0
IMAGES;2020;890975543;CH JOIGNY;890000417;SCAN;1;1;866;;;6768;32;0
IMAGES;2020;890975550;CH SENS;890970569;IRM;1;1;617;64;659;5760;68;0
IMAGES;2020;890975550;CH SENS;890970569;MAMM;1;1;;;;1200;;
IMAGES;2020;890975550;CH SENS;890970569;RADIO;3;3;5320;168;2;17788;294;1
IMAGES;2020;890975550;CH SENS;890970569;SCAN;2;2;2945;184;1;9317;238;1
IMAGES;2020;890975550;CH SENS;890970569;VASC;;;;;;;;1
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;CAM;3;2;500;;;3201;;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;IRM;2;2;2104;;;5509;22;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;LITHO;1;1;73;;;;;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;MAMM;1;1;;;;2329;;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;RADIO;7;7;30768;;;38148;913;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;SCAN;2;2;15646;;1;8894;471;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;TOMO;1;1;646;;;940;;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;dtIRM1;1;1;24;;;739;;
IMAGES;2020;900003039;HNFC SITE TREVENANS;900000365;dtIRM2;1;1;405;;;3810;;
IMAGES;2020;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;900000365;IRM;1;0;;;;;;
IMAGES;2020;910000272;CH D ARPAJON;910110014;MAMM;1;1;;;;181;;
IMAGES;2020;910000272;CH D ARPAJON;910110014;RADIO;2;2;3424;;;17607;433;0
IMAGES;2020;910000272;CH D ARPAJON;910110014;SCAN;1;1;2053;;;4028;77;0
IMAGES;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;MAMM;1;1;;;;836;;
IMAGES;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;RADIO;2;1;666;;;8986;138;0
IMAGES;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SCAN;1;1;1077;;;4224;72;0
IMAGES;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;IRM;1;1;475;;;1181;;0
IMAGES;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;RADIO;3;3;6549;;;19112;527;
IMAGES;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SCAN;1;1;3510;;;9122;274;1
IMAGES;2020;910000306;CH D ORSAY;910110055;CAM;2;2;50;45;79;1407;;0
IMAGES;2020;910000306;CH D ORSAY;910110055;IRM;2;2;801;;;890;23;0
IMAGES;2020;910000306;CH D ORSAY;910110055;MAMM;1;1;;;;0;;
IMAGES;2020;910000306;CH D ORSAY;910110055;RADIO;2;2;4082;;;10126;;0
IMAGES;2020;910000306;CH D ORSAY;910110055;SCAN;1;1;2171;;;4314;119;0
IMAGES;2020;910000306;CH D ORSAY;910110055;TOMO;2;2;19;113;120;1479;;0
