BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2510;3;3;5.2;
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2710;;1;0.4;
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N3120;;1;0.7;
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N9999;12;8;15.3;278
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;NAUT;3;3;3;
HAD_P;2020;880006606;HAD KORIAN PAYS DES IMAGES;750056335;Ncoor;4;;4;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;M3050;;;;26
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;M9999;1;;1;26
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;Mcoor;1;;1;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2120;1;;1;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2210;2;;2;101
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2410;;;;20
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2510;6;;6;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2710;;1;0.4;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N3120;;1;0.3;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N9999;16;2;16.7;121
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;NAUT;3;;3;
HAD_P;2020;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;Ncoor;4;;4;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;M3050;;1;0.2;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;M9999;;3;0.6;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;MAUT;;1;0.1;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;Mcoor;;1;0.3;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;N2510;8;;5.7;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;N2710;;1;0.3;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;N3120;;1;0.8;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;N9999;19;2;17;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;NAUT;3;;3.3;
HAD_P;2020;890009178;HAD SUD YONNE;750047367;Ncoor;8;;6.9;
HAD_P;2020;890975543;CH JOIGNY;890000417;M9999;;1;0.7;
HAD_P;2020;890975543;CH JOIGNY;890000417;Mcoor;;1;0.7;
HAD_P;2020;890975543;CH JOIGNY;890000417;N2120;;1;0.4;
HAD_P;2020;890975543;CH JOIGNY;890000417;N2210;4;1;4.8;
HAD_P;2020;890975543;CH JOIGNY;890000417;N2510;4;;4;
HAD_P;2020;890975543;CH JOIGNY;890000417;N9999;8;2;9.2;
HAD_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M3050;;1;0.1;
HAD_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M9999;;2;0.2;
HAD_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;Mcoor;;1;0.1;
HAD_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2210;1;1;1.61;
HAD_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N9999;1;1;1.61;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;M3050;8;1;9.46;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;M9999;24;19;43.45;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;MAUT;7;1;8.59;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;Mcoor;9;17;25.4;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2120;3;100;102.72;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2210;365;29;353.52;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2410;13;0;10.91;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2460;3;0;2.58;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2510;200;14;189.97;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N2710;5;3;7.92;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N3120;2;18;17.26;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;N9999;613;164;705.56;
HAD_P;2020;920813623;HAD SANTE SERVICE;920029097;Ncoor;22;0;20.68;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M9999;;1;0.5;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;Mcoor;;1;0.5;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2120;1;;1;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2210;8;1;8.43;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2510;5;;5.05;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N3120;;1;0.16;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N9999;15;3;15.71;
HAD_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;NAUT;1;1;1.07;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M9999;1;0;0.1;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;Mcoor;1;0;0.1;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2210;3;1;2.21;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2410;3;1;2.8;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2460;5;1;4.36;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2710;1;;0.5;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N9999;17;3;13.45;
HAD_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;NAUT;5;;3.58;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M9999;2;2;1.65;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;MAUT;2;2;1.65;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2120;;2;0.47;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2210;9;1;9.28;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2510;;;1.29;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2710;;1;0.5;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N3120;;1;0.2;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N9999;10;10;14.49;
HAD_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;NAUT;1;5;2.75;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;M9999;5;;3.73;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;MAUT;3;;2.02;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;Mcoor;2;;1.71;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2120;2;;2.13;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2210;20;;20.75;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2410;;;;26
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2460;1;;1;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2510;22;1;18.66;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N2710;1;;1;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N3120;1;;1;
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;N9999;54;3;51.02;26
HAD_P;2020;970100020;CENTRE MEDICO SOCIAL;970100152;NAUT;7;2;6.48;
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M9999;0;2;1;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;Mcoor;0;2;1;
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2120;1;0;1;
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2210;17;0;17;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2410;2;0;1.5;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2460;1;0;0.2;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2510;20;1;20.5;
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2710;1;0;0.2;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N3120;1;0;0.2;
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N9999;46;1;43.6;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;NAUT;2;0;2;0
HAD_P;2020;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;Ncoor;1;0;1;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;M3050;;2;0.45;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;M9999;3;3;4.26;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;Mcoor;3;1;3.81;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2120;2;;2;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2210;36;;27.98;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2410;1;1;1.5;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2460;;1;0.94;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2510;23;7;27.22;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N2710;1;1;1.5;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N3120;;2;1;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;N9999;69;13;68.64;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;NAUT;4;1;4.5;
HAD_P;2020;970102596;CLINIQUE DE CHOISY;970100491;Ncoor;2;;2;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M3050;1;;0.5;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M9999;1;;0.5;3
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;MAUT;;;;3
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2120;2;;1.99;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2210;6;16;7.82;34
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2410;;1;0.53;15
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2510;10;31;15.45;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2710;;;;2
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N3120;1;;0.94;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N9999;23;50;30.88;51
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;NAUT;2;2;2.37;
HAD_P;2020;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;Ncoor;2;;1.78;
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;M3050;;;;1
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;M9999;;;;1
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2120;1;;1;
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2210;5;;5;
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2410;;;;9
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2510;5;1;5.86;
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2710;;;;1
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;N9999;13;1;13.86;10
HAD_P;2020;970111217;H.A.D. DE MARIE-GALANTE;970111209;NAUT;2;;2;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;M3050;;1;0.66;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;M9999;2;2;2.83;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;Mcoor;2;1;2.17;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2120;1;;1;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2210;18;;18.1;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2410;;;;10
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2460;;1;0.2;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2510;13;;13.4;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N2710;1;;1;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N3120;1;;1;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;N9999;38;1;38.7;10
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;NAUT;3;;3;
HAD_P;2020;970111365;HAD NORD BASSE TERRE;970111969;Ncoor;1;;1;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;M3050;;1;0.25;11
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;M9999;;2;0.82;11
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;Mcoor;;1;0.57;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N2120;;1;0.1;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N2210;16;;16;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N2410;2;;2;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N2510;14;;14;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N2710;;1;0.5;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N3120;;1;0.2;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;N9999;35;4;36;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;NAUT;1;1;1.2;
HAD_P;2020;970111563;HAD ILES DU NORD;970100491;Ncoor;2;;2;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;M3050;0;1;0.2;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;M9999;1;1;0.93;52
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;MAUT;0;0;0;52
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;Mcoor;1;0;0.73;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N2120;1;0;1;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N2210;22;0;16.59;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N2410;;;;28
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N2510;26;0;17.3;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N2710;;1;0.5;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N3120;1;0;1;
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;N9999;55;1;41.39;29
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;NAUT;3;0;3;1
HAD_P;2020;970112033;C.H.G. JACQUES SALIN;970100210;Ncoor;2;0;2;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;M9999;4;1;2.14;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;MAUT;3;1;1.14;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;Mcoor;1;;1;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2120;1;;0.71;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2210;16;;14.02;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2410;;;;3
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2510;15;;13.54;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2710;1;;1;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N3120;1;;1;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;N9999;39;;35.02;3
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;NAUT;4;;3.75;
HAD_P;2020;970112884;C H U DE POINTE A PITRE- SSR;970100228;Ncoor;1;;1;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M3050;;;0.25;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M9999;;;0.82;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;Mcoor;;;0.57;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2120;;1;0.1;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2210;5;1;5.5;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2410;;1;0.2;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2510;4;3;5.5;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N9999;12;6;12.8;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;NAUT;1;;1;
HAD_P;2020;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;Ncoor;2;;0.5;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;M3050;2;;2;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;M9999;7;;7;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;Mcoor;5;;5;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N2120;1;;1;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N2210;61;;61;278
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N2410;1;;1;371
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N2510;61;;58.8;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N2710;;2;1.3;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N3120;2;;2;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;N9999;129;3;129.1;649
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;NAUT;;1;1;
HAD_P;2020;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;Ncoor;3;;3;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;M3050;2;;0.6;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;M9999;4;;1.9;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;Mcoor;2;;1.3;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2120;1;;0.65;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2210;6;;4.84;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2410;1;;0.22;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2460;1;;0.2;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2510;5;;4.53;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N2710;2;;0.4;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N3120;1;;0.4;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;N9999;18;;11.64;
HAD_P;2020;970303608;HAD GUYANE ANTENNE DE KOUROU;970303590;Ncoor;1;;0.4;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;M3050;2;;0.6;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;M9999;7;;5.6;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;Mcoor;5;;5;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2120;4;;4;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2210;17;;17.7;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2410;1;;0.09;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2460;2;;1.8;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2510;19;;18.85;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N2710;2;;1.6;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N3120;2;;1.6;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;N9999;51;;49.64;
HAD_P;2020;970303640;HAD GUYANE ANTENNE DE CAYENNE;970303590;NAUT;4;;4;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;M3050;2;0;0.6;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;M9999;3;0;1.6;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;Mcoor;1;0;1;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N2120;1;;1;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N2210;6;;5.2;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N2510;6;;9.06;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N2710;1;;0.99;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N3120;1;;1;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;N9999;19;;20.65;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;NAUT;3;;2.4;
HAD_P;2020;970303657;HAD GUYANE - ANTENNE DE SAINT-LAURENT;970303590;Ncoor;1;;1;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;M3050;1;;0.25;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;M9999;2;;1.25;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;Mcoor;1;;1;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N2120;1;0;1;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N2210;5;0;5.41;15
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N2510;6;0;8.5;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N2710;0;1;0.25;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N3120;0;1;0.5;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;N9999;15;2;18.32;15
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;NAUT;1;0;1;
HAD_P;2020;970304614;H.A.D DE LA CLINIQUE ST PAUL;970304739;Ncoor;2;0;1.66;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;M3050;;;0.59;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;M9999;2;;2.28;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;Mcoor;2;;1.69;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;N2120;1;;0.75;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;N3120;2;;1.8;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;N9999;12;;12.32;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;NAUT;3;;3.25;
HAD_P;2020;970403119;HAD SUD (ST PIERRE) ASDR;970463600;Ncoor;6;;6.52;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;M3050;;6;1.15;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;M9999;1;8;3.05;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;MAUT;;1;0.08;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;Mcoor;1;1;1.82;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N2120;;1;0.47;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N2210;6;;5.47;96
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N2410;;;;144
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N2510;5;;4;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N2710;;2;0.54;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N3120;;3;0.73;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;N9999;17;21;21.58;240
HAD_P;2020;970404711;ARAR HAD NORD;970400396;NAUT;1;15;4.69;
HAD_P;2020;970404711;ARAR HAD NORD;970400396;Ncoor;5;;5.68;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;M3050;;;0.59;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;M9999;1;1;2.41;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;Mcoor;1;1;1.82;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;N2120;;;0.75;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;N2460;1;;0.5;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;N2710;1;;0.5;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;N3120;1;;0.8;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;N9999;13;;9.7;
HAD_P;2020;970404851;HAD EST (ST-ANDRE) ASDR;970463600;Ncoor;10;;7.15;
HAD_P;2020;970405395;ARAR HAD SUD;970400396;M3050;;6;1.15;
HAD_P;2020;970405395;ARAR HAD SUD;970400396;M9999;1;9;2.77;
HAD_P;2020;970405395;ARAR HAD SUD;970400396;MAUT;;1;0.08;
HAD_P;2020;970405395;ARAR HAD SUD;970400396;Mcoor;1;2;1.54;
