BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N9999;60;3;66.42;;
URGENCES_P;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;NINF;30;2;33.22;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M9999;5;8;6.55;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N1220;1;1;1.58;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2120;1;0;1.54;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2500;21;0;17.34;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N3120;0;1;0.1;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N9999;53;2;49.25;;
URGENCES_P;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;NINF;23;0;22.26;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;M1140;2;;2;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;M9999;9;6;12.4;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N1220;2;;2;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2120;1;;1;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N2500;8;1;8.51;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;N9999;31;3;32.5;;
URGENCES_P;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;NINF;20;2;20.99;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;M9999;16;10;20.3;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;N1220;3;0;3;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;N2120;2;0;1.67;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;N2500;8;0;9.67;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;N9999;49;1;54;;
URGENCES_P;2020;920000650;HOPITAL FOCH;920150059;NINF;36;1;39.64;;
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;M1140;2;3;4.48;;0
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;M9999;2;3;4.48;;0
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N1220;1;;1;;0
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2120;4;2;5.4;;0
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N2500;27;12;35.91;;
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N3120;;3;1.47;;
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;N9999;75;59;114.58;;
URGENCES_P;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;NINF;43;42;70.68;;0
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M1140;2;9;6.92;;0
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M9999;2;9;6.92;;0
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N1220;1;;1;;0
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2120;9;;9;;0
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2500;25;1;27.13;;
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N9999;99;5;98.22;;
URGENCES_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;NINF;64;4;61.09;;0
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M9999;9;;9;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N1220;1;;1;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2120;1;;1;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2500;22;2;25;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2620;2;;2;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N9999;60;;60;;
URGENCES_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;NINF;34;1;35;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M9999;5;10;9;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N1220;1;0;1;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2120;3;0;2.6;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2500;25;0;26.35;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N9999;60;0;;;
URGENCES_P;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NINF;28;0;24.68;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;M9999;11;16;9.5;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;N1220;2;;1.5;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;N2120;1;;0.75;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;N2500;11;;7.95;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;N2620;3;;2.25;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;N9999;41;;30.45;;
URGENCES_P;2020;920120011;HIA PERCY;750821092;NINF;24;;18;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;M9999;;20;18;;0
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N1220;9;4;10.55;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2120;1;;1;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2500;13;3;14.12;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N2620;2;0;2;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;N9999;65;12;71.68;;
URGENCES_P;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;NINF;37;4;39.95;;
URGENCES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;M9999;;7;5;;0
URGENCES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N1220;2;3;3.24;;0
URGENCES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N2120;1;;1;;
URGENCES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;N9999;7;4;8.59;;
URGENCES_P;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;NINF;4;1;4.35;;0
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M1140;1;1;1.2;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M9999;17;8;20.23;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N1220;1;;0.24;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2120;2;;2.79;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2500;28;1;28.53;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N3120;;1;0.48;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N9999;84;5;86.72;;
URGENCES_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;NINF;45;2;44.93;;
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M1140;1;0;0.65;;0
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;M9999;10;7;13.35;;0
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N1220;2;1;2.35;;0
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2120;2;0;2;;0
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N2500;23;1;20.48;;
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;N9999;76;4;73.17;;
URGENCES_P;2020;930000302;CHI ANDRE GREGOIRE;930110036;NINF;43;2;42.35;;0
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M9999;14;9;15.93;;
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N1220;1;2;2.03;;0
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2120;5;0;3.73;;0
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2500;33;1;31.8;;
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2620;20;1;19.48;;0
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N9999;118;7;115.88;;
URGENCES_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;NINF;59;3;58.84;;0
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;M9999;20;13;26.1;3;0
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N1220;;;1.58;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N2120;;;1.8;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N2500;;;27.25;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N2620;;;13;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N3120;;;0.04;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N9999;;;87.69;;
URGENCES_P;2020;930000336;CHI ROBERT BALLANGER;930110069;NINF;;;44.02;;
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;M9999;9;13;16.5;;1
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N1220;1;;1;;
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N2120;2;;2;;0
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N2500;33;1;33.4;;
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N9999;77;1;77.07;;
URGENCES_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;NINF;38;;37.33;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;M1140;5;8;9;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;M9999;5;14;11.58;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;N1220;1;;1;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;N2120;1;;1;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;N2500;12;1;10.7;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;N9999;46;1;37.5;;
URGENCES_P;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;NINF;32;;24.8;;
URGENCES_P;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;M9999;;11;7.2;;0
URGENCES_P;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;N2120;1;0;1;;0
URGENCES_P;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;N2500;2;3;2.36;;
URGENCES_P;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;N9999;11;26;14.26;;
URGENCES_P;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;NINF;8;23;10.9;;0
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;M9999;4;;4;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;N1220;3;3;3.82;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;N2120;0;1;0.3;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;N2500;2;1;2.49;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;N2620;;1;0.5;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;N9999;14;11;19.11;;
URGENCES_P;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;NINF;9;5;12;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;M9999;5;;5;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N1220;3;3;3.45;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N2120;1;;1;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N2500;2;3;2.45;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N2620;4;6;8.04;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N3120;1;;1;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;N9999;16;19;25.16;;
URGENCES_P;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;NINF;5;7;9.22;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;M9999;;6;4.3;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N1220;2;2;3.5;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N2120;;1;0.3;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N2500;2;;2;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N2620;2;;2.4;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N3120;;1;0.7;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;N9999;18;4;22.3;;
URGENCES_P;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;NINF;12;;13.4;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;M9999;4;10;7;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;N1220;8;2;6.73;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;N2120;1;0;1.14;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;N2500;4;0;7.11;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;N9999;26;3;32.17;;
URGENCES_P;2020;930300553;CLINIQUE DE L ESTREE;930000633;NINF;13;1;17.19;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;M9999;3;15;7.2;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;N1220;6;1;6.6;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;N2120;1;0;1;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;N2500;4;0;4;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;N2620;1;1;1.2;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;N9999;20;6;23.1;;
URGENCES_P;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;NINF;8;4;10.3;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;M1140;5;1;6.28;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;M3020;1;0;1;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;M9999;20;4;23.43;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;N1220;2;0;2;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;N2120;2;0;2;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;N2500;25;0;29.38;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;N2620;9;0;9.16;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;N9999;89;3;101.25;;
URGENCES_P;2020;940000573;CHI DE CRETEIL;940110018;NINF;48;1;53.87;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;M1140;2;2;3.21;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;M9999;19;25;32.56;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;N1220;2;0;2;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;N2120;5;0;4.91;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;N2500;23;0;28.16;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;N2620;17;0;16.5;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;N9999;121;2;123.65;;
URGENCES_P;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;NINF;74;2;72.08;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;M1140;1;1;1.02;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;M9999;8;32;24.67;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N1220;3;;2.38;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N2120;4;;3.89;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N2500;16;2;17.44;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N2620;9;;9.04;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N3120;1;;0.28;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;N9999;77;5;83.05;;
URGENCES_P;2020;940000649;HOPITAL SAINT CAMILLE;940150014;NINF;43;2;47.89;;
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;M9999;10;15;15.84;;0
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N1220;2;;2;;0
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2120;5;;5;;0
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2500;41;;41.5;;
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2620;7;;7;;0
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N9999;105;5;109.5;;
URGENCES_P;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;NINF;50;5;54;;0
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;M9999;16;11;24.98;;0
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N1220;1;;1;;0
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N2120;8;0;8;;0
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N2500;50;7;55.77;;
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N2620;8;;8;;0
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N3120;1;1;1.5;;
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;N9999;137;18;153.97;;
URGENCES_P;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;NINF;69;10;79.7;;0
URGENCES_P;2020;940120017;HIA BEGIN;750821092;M9999;8;;7.17;;0
URGENCES_P;2020;940120017;HIA BEGIN;750821092;N1220;2;;2;;0
URGENCES_P;2020;940120017;HIA BEGIN;750821092;N2120;1;;1;;0
URGENCES_P;2020;940120017;HIA BEGIN;750821092;N2500;14;;15.28;;
URGENCES_P;2020;940120017;HIA BEGIN;750821092;N9999;41;;41.9;;
URGENCES_P;2020;940120017;HIA BEGIN;750821092;NINF;24;;22.82;;0
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;M9999;;7;;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;N1220;2;;3;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;N2120;1;;1;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;N2500;5;;5;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;N2620;1;;1;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;N9999;22;;23;;
URGENCES_P;2020;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;NINF;13;;13;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;M9999;5;;5;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N1220;1;0;1;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N2120;1;0;1;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N2500;7;0;8.54;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N2620;1;0;1.08;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N3120;1;0;1;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;N9999;18;3;24.47;;
URGENCES_P;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;NINF;7;3;11.85;;
URGENCES_P;2020;940300445;CLINIQUE DU SUD;940000854;M9999;3;;3.5;;
URGENCES_P;2020;940300445;CLINIQUE DU SUD;940000854;N1220;4;0;1.92;;
URGENCES_P;2020;940300445;CLINIQUE DU SUD;940000854;N2500;2;2;1.67;;
URGENCES_P;2020;940300445;CLINIQUE DU SUD;940000854;N9999;12;4;8.92;;
URGENCES_P;2020;940300445;CLINIQUE DU SUD;940000854;NINF;6;2;5.33;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;M9999;3;3;6.8;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;N1220;4;;4;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;N2120;1;;1;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;N2500;1;;1;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;N2620;1;1;1.22;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;N9999;21;1;21.22;;
URGENCES_P;2020;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;NINF;14;;14;;
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;M1140;0;6;2.27;;0
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;M3020;0;2;1.5;;
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;M9999;18;19;27.86;1;1
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N1220;2;0;2;;0
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N2120;1;1;1.6;;0
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N2500;37;5;39.8;;
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N2620;22;0;20.77;;0
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N3120;1;0;1;;
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;N9999;129;14;137.48;;
URGENCES_P;2020;950000307;CH VICTOR DUPOUY;950110015;NINF;65;7;69.52;;0
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;M9999;5;10;11.77;2;1
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;N1220;;2;1.6;2;1
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;N2120;1;;1;2;1
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;N2500;9;1;8.79;;
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;N2620;5;;5;;0
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;N9999;26;13;32.68;;
URGENCES_P;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;NINF;11;10;16.29;2;1
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M1140;;3;1.8;;0
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M3020;1;;1;;
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M9999;10;31;21.78;;0
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N1220;5;1;5.41;;0
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2120;2;2;1.94;;0
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2500;38;8;42.33;;
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2620;3;;2.48;;0
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N3120;;3;1.72;;
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N9999;117;21;124.88;;
URGENCES_P;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;NINF;68;4;69.76;;0
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;M1140;;11;4.09;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;M3020;;3;1.5;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;M9999;15;26;26.38;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;N2120;3;;3;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;N2500;26;23;33.76;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;N2620;10;1;10.16;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;N3120;;;0.07;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;N9999;106;58;133.69;;
URGENCES_P;2020;950000331;CH GENERAL DE GONESSE;950110049;NINF;48;28;72.03;;
URGENCES_P;2020;950000349;GHI DU VEXIN SITE MAGNY;950015289;M9999;3;6;6.25;;
URGENCES_P;2020;950000349;GHI DU VEXIN SITE MAGNY;950015289;N1220;;1;0.5;;
