BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2020;810000562;CH LAVAUR;810000455;MIVG;;1;0.4;;;;
PERINAT_P;2020;810000562;CH LAVAUR;810000455;N2800;12;6;14.34;;;;
PERINAT_P;2020;810000562;CH LAVAUR;810000455;N280H;7;1;6;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;M1140;;5;1.22;0;1;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;M2050;8;;6.53;0;1;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;N2200;;1;0.8;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;N2340;;1;1.38;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;N2530;11;7;15.2;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;N2800;13;5;16.15;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;N280H;5;3;0.14;;;;
PERINAT_P;2020;820000032;CH DE MONTAUBAN;820000016;NAUT;13;4;11.56;;;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;M1030;3;1;3.5;0;1;0;0
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;M1140;3;;3;0;1;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;M2050;4;;4;0;1;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;N2340;1;;1;;;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;N2530;13;3;14.3;;;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;N2800;4;12;11.45;;;;
PERINAT_P;2020;820000040;CL CROIX ST MICHEL;820000081;N280H;4;12;11.45;;;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;M1030;8;;8;0;1;0;0
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;M1140;2;1;2.27;0;1;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;M2050;4;;4;0;1;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;N2200;0;0;0.03;;;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;N2530;8;1;10.8;;;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;N2800;4;8;11.38;;;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;N280H;4;8;5.69;;;;
PERINAT_P;2020;820000057;CL DU PONT DE CHAUME;820000131;NAUT;1;0;1.19;;;;
PERINAT_P;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2700;0;1;0.68;;;;
PERINAT_P;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N2800;15;3;15.19;;;;
PERINAT_P;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N280H;15;3;15.19;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M1140;3;1;2;0;1;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M2050;0;5;2.01;0;1;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2200;0;5;1.4;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2340;0;9;2.14;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2530;10;8;13.12;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2700;0;2;0.62;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N2800;5;18;13.95;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N280H;5;18;13.95;;;;
PERINAT_P;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NAUT;10;15;13.21;;;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1030;1;2;0.24;1;0;1;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1140;2;3;0.54;0;1;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M2050;3;2;3.22;0;1;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2340;1;;1;;;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2530;7;9;12.55;;;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2700;1;;0.2;;;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N2800;2;25;20.84;;;;
PERINAT_P;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N280H;2;25;20.84;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1030;8;2;2.73;1;0;1;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1140;2;2;1.37;0;1;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M2050;4;3;2.54;1;0;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MAUT;;;0.29;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;MIVG;;2;0.19;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2200;4;;2.3;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2340;5;3;3.53;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2530;20;1;18.94;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2700;1;;0.5;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N2800;21;5;23.59;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N280H;11;3;12.61;;;;
PERINAT_P;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;NAUT;8;;4.73;;;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1030;0;7;2.05;0;1;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M1140;0;5;2.09;0;1;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;M2050;0;5;1.77;0;1;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2530;11;2;12.13;;;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2800;9;6;13.59;;;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N280H;6;0;6;;;;
PERINAT_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;NAUT;;1;0.86;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;M1030;15;19;27.21;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;M1140;9;14;18.51;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;M2050;7;7;11.27;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;MIVG;4;2;0.6;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2200;5;8;11.4;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2340;14;16;25.06;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2530;20;27;39.12;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2800;29;37;56.14;;;;
PERINAT_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;19;35;35.36;;;;
PERINAT_P;2020;830100251;CLINIQUE DU CAP D'OR;830000063;M2050;1;1;1.2;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1030;8;;8;1;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1140;4;2;4;0;1;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M2050;11;;11;1;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;MIVG;6;;2;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2200;2;1;2.88;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2340;1;;1.04;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2530;14;;13.83;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2700;;1;0.5;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N2800;9;12;21.12;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N280H;3;7;9.58;;;;
PERINAT_P;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;NAUT;6;;6.38;;;;
PERINAT_P;2020;830100608;CHITS CH GEORGE SAND;830100616;M1140;0;8;1.02;;;;
PERINAT_P;2020;830100608;CHITS CH GEORGE SAND;830100616;M2050;;5;1.6;;;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;M1030;;;;1;0;1;0
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;M1140;2;;2;0;1;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;M2050;9;;9;1;0;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;N2200;1;3;1.89;;;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;N2340;2;3;3.19;;;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;N2530;4;18;12.88;;;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;N2800;5;19;17.42;;;;
PERINAT_P;2020;840000285;POLYCLINIQUE URBAIN V;840000608;NAUT;;1;0.01;;;;
PERINAT_P;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;N2800;1;;1.1;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1030;;1;0.4;1;0;1;0
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M1140;2;4;2.08;0;1;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M2050;2;7;4.9;1;0;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;MAUT;;1;0.19;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2530;16;1;15.79;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2700;;1;0.5;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2800;18;11;27.04;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N280H;5;2;6;;;;
PERINAT_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;NAUT;19;11;26.06;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;M1030;;;;0;1;0;0
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;M1140;;4;1.2;0;1;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;M2050;1;6;3.06;0;1;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;MAUT;;1;0.1;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;MIVG;;1;0.3;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N2530;13;2;14.6;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N2700;;1;0.25;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N2800;9;9;15;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N280H;4;3;6;;;;
PERINAT_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;NAUT;2;2;2.65;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1030;;;;1;0;0;0
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M1140;1;1;1.3;0;1;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M2050;4;3;4.71;1;0;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;MIVG;1;;1;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2340;;1;0.75;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2530;10;1;10.83;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2700;;1;0.49;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2800;15;11;23.69;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N280H;13;8;11.2;;;;
PERINAT_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NAUT;12;5;14.48;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;M1030;0;1;0.6;1;0;1;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;M1140;0;5;1.8;1;0;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;M2050;0;6;1.25;1;0;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;MIVG;0;3;0.24;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2200;1;1;1.9;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2340;1;;1;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2530;12;6;13.46;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2700;;1;0.5;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2800;5;15;14.25;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N280H;5;15;14.25;;;;
PERINAT_P;2020;840000491;CHI SITE DE PERTUIS;130041916;NAUT;10;10;12.4;;;;
PERINAT_P;2020;840000525;CH VAISON LA ROMAINE;840000111;M2050;;1;0.1;;;;
PERINAT_P;2020;840000525;CH VAISON LA ROMAINE;840000111;N2800;;2;0.8;;;;
PERINAT_P;2020;840000533;CH JULES NIEL DE VALREAS;840000129;M2050;1;;0.4;;;;
PERINAT_P;2020;840000533;CH JULES NIEL DE VALREAS;840000129;N2700;1;;0.1;;;;
PERINAT_P;2020;840000533;CH JULES NIEL DE VALREAS;840000129;N2800;;2;1.39;;;;
PERINAT_P;2020;840000533;CH JULES NIEL DE VALREAS;840000129;NAUT;1;1;1.08;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1030;0;0;2.74;1;0;0;0
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1140;0;0;5.82;1;0;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M2050;0;0;7.45;1;0;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;MIVG;0;0;0.17;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2200;0;0;7.25;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2340;0;0;38.63;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2530;0;0;61.2;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2700;0;0;1.2;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2800;0;0;52.87;;;;
PERINAT_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NAUT;0;0;35.63;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;M1030;7;;7;0;1;0;0
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;M1140;2;;2;0;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;M2050;6;2;7;0;1;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;N2340;1;;1;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;N2530;6;5;10.44;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;N2700;;1;0.12;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;N2800;7;10;11.8;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;N280H;7;10;11.8;;;;
PERINAT_P;2020;850000118;CLINIQUE SAINT CHARLES;850013244;NAUT;;1;0.1;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;M1140;0;9;1.79;1;0;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;M2050;1;17;6;1;0;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;MIVG;;5;0.31;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2200;1;24;19.54;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2340;1;13;12.69;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2530;23;18;37.05;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2700;;2;0.68;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2800;2;50;46.27;;;;
PERINAT_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;NAUT;16;30;46.67;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;M1030;;4;0.5;1;0;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;M1140;;;0.6;0;0;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;M2050;1;1;2.79;1;0;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;MIVG;;1;0.5;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N2530;8;7;13.41;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N2700;;1;0.66;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N2800;8;16;18.34;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N280H;4;11;10.76;;;;
PERINAT_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;NAUT;7;11;13.14;;;;
PERINAT_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;M2050;0;4;1.01;;;;
PERINAT_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;N2200;;;0.06;;;;
PERINAT_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;N2700;;;0.13;;;;
PERINAT_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;N2800;1;1;1.07;;;;
PERINAT_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;NAUT;;2;1.17;;;;
PERINAT_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;M2050;0;3;0.65;;;;
PERINAT_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;N2530;;2;0.54;;;;
PERINAT_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;N2700;;;0.23;;;;
PERINAT_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;N2800;;1;1.58;;;;
PERINAT_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;NAUT;;1;0.95;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1030;4;1;0.8;0;1;;0
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M1140;3;1;2.06;0;1;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M2050;5;2;4.72;0;1;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;MIVG;4;1;0.5;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2200;7;0;6.9;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2340;1;1;0.75;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2530;4;4;9.26;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2700;0;1;0.5;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2800;8;10;15.81;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N280H;8;9;5.6;;;;
PERINAT_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NAUT;28;9;24.79;;;;
PERINAT_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M2050;3;;1.13;;;;
PERINAT_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2700;;1;0.25;;;;
PERINAT_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2800;8;6;8.3;;;;
PERINAT_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N280H;5;2;6;;;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;M1030;;5;1;;;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;M1140;1;19;2.03;1;0;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;M2050;6;7;4.27;1;0;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N2530;16;7;21.02;;;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N2800;18;5;22.64;;;;
PERINAT_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N280H;18;2;11.16;;;;
PERINAT_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;N2800;1;;1;;;;
PERINAT_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;M2050;;2;0.5;0;0;;
PERINAT_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;N2800;1;1;1.55;;;;
PERINAT_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;NAUT;3;0;0.79;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;M1030;2;4;4.73;1;0;0;0
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;M1140;;15;4.38;1;0;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;M2050;2;12;8.1;1;0;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;MIVG;;8;0.3;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N2200;35;26;49.79;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N2340;12;4;9.47;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N2530;41;12;51.43;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N2700;1;0;0.87;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N2800;35;12;39.97;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;N280H;13;5;15.57;;;;
PERINAT_P;2020;860000223;CHU LA MILETRIE;860014208;NAUT;19;1;14.64;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;M1030;2;;2;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;M1140;1;;1.57;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;M2050;8;;8;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;MIVG;8;;8;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N2200;3;1;3.97;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N2530;8;3;11.83;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N2700;;1;0.2;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N2800;13;3;14.23;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;N280H;9;2;9.46;;;;
PERINAT_P;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;NAUT;;;0.32;;;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M1140;3;;2.1;0;1;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M2050;3;;3.28;0;1;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2530;1;;1;;;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2800;9;1;9.4;;;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N280H;;;0.01;;;;
PERINAT_P;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NAUT;5;5;8.93;;;;
PERINAT_P;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;M1140;4;;4;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;M2050;8;;8;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2340;1;0;1;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2530;19;3;19.99;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2800;17;6;20.23;;;;
PERINAT_P;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N280H;14;3;15.23;;;;
