BOR;AN;FI;RS;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;MREG;0;0;0;1;;;
SMURSAMU_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N2223;4;;4;1;;;
SMURSAMU_P;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N9999;4;;4;1;;;
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;M9999;1;15;7.48;;0;34;14.32
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N1220;;3;1.11;0;30;11;37.14
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2120;;5;1.03;0;;3;1.25
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N2223;11;11;17.34;0;;;
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N5140;23;8;27;0;;;
SMURSAMU_P;2020;830000345;CHITS CH SAINTE MUSSE;830100616;N9999;34;27;46.48;;30;14;38.39
SMURSAMU_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;M9999;1;5;3.38;1;;;
SMURSAMU_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2223;1;2;1.96;1;;;
SMURSAMU_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2500;1;;1;;;;
SMURSAMU_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N5140;5;1;5.62;1;;;
SMURSAMU_P;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N9999;7;3;8.58;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;M1140;;;;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;M9999;4;1;4.4;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;MREG;;;;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N1220;;2;0.33;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N2120;;1;0.2;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N2223;;22;5.8;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N5140;5;2;5.8;1;;;
SMURSAMU_P;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;N9999;5;27;12.13;;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M9999;;10;4.79;1;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N1220;2;;1.97;;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2120;;;;1;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2223;1;2;2.91;1;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2500;1;1;1.7;;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N5140;4;;4;;;;
SMURSAMU_P;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N9999;8;3;10.59;1;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;M9999;0;10;2.59;1;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N1220;;1;0.3;1;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2120;;;0.2;1;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2223;;13;4.81;1;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N2500;;3;1.1;;;;
SMURSAMU_P;2020;840000491;CHI SITE DE PERTUIS;130041916;N9999;;17;6.41;1;;;
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M9999;;;8.9;;;;5.34
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N1220;;;0.31;;;;23.12
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2120;;;0.63;;;;0.55
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2223;;;9.46;;;;0
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N5140;;;15.3;;;;0
SMURSAMU_P;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N9999;;;26.6;;;;23.67
SMURSAMU_P;2020;840006480;SMUR CH ORANGE SITE VAISON;840000087;M9999;1;8;4.79;1;;;
SMURSAMU_P;2020;840006480;SMUR CH ORANGE SITE VAISON;840000087;N2120;1;;0.25;0;;;
SMURSAMU_P;2020;840006480;SMUR CH ORANGE SITE VAISON;840000087;N2223;6;;6;0;;;
SMURSAMU_P;2020;840006480;SMUR CH ORANGE SITE VAISON;840000087;N9999;7;;6.25;0;;;
SMURSAMU_P;2020;840019228;CH AVIGNON ANTENNE SMUR D'APT;840006597;M9999;5;4;3.23;1;;;
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;M9999;0;41;11.75;;0;46;10.83
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N1220;3;;1.42;;24;2;24.25
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2120;;;0.5;;;1;0.5
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2223;;21;11.61;;;;0.71
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N2500;;;0;;1;1;1
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N5140;10;1;11.44;;2;;1.76
SMURSAMU_P;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;N9999;13;22;24.97;;28;4;29.28
SMURSAMU_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;M9999;;10;4.73;1;;;
SMURSAMU_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N2223;4;2;5.2;0;;;
SMURSAMU_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N5140;;5;4.6;0;;;
SMURSAMU_P;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;N9999;4;8;10.72;0;;;
SMURSAMU_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;M9999;0;16;1.66;1;;;
SMURSAMU_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;N2223;;;4.11;1;;;
SMURSAMU_P;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;N9999;;;4.11;1;;;
SMURSAMU_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;M9999;0;14;1.17;;;;
SMURSAMU_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;N2223;;;1.84;;;;
SMURSAMU_P;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;N9999;;;1.84;;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M9999;8;1;1.33;1;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N1220;0;0;0;1;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2120;0;0;0;1;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2223;26;5;6.65;1;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2500;1;0;0.03;;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N5140;9;1;6.2;1;;;
SMURSAMU_P;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N9999;36;6;12.88;1;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M9999;7;4;3.69;;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N1220;2;;0.5;;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2223;19;6;7.55;;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2500;12;1;4.87;;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N5140;4;;2;;;;
SMURSAMU_P;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N9999;37;7;14.92;;;;
SMURSAMU_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;M9999;47;7;9.59;1;;;
SMURSAMU_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N2120;1;0;0.1;1;;;
SMURSAMU_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N2223;19;4;6.06;1;;;
SMURSAMU_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N2500;19;2;6.06;;;;
SMURSAMU_P;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;N9999;39;6;12.22;1;;;
SMURSAMU_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;M9999;1;;1;0;;;
SMURSAMU_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;N2120;1;0;0.5;0;;;
SMURSAMU_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;N2223;11;1;12.02;0;;;
SMURSAMU_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;N2500;5;1;5.9;;;;
SMURSAMU_P;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;N9999;17;2;18.42;0;;;
SMURSAMU_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;M9999;15;4;4.47;;;;
SMURSAMU_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;N2120;1;0;0.05;;;;
SMURSAMU_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;N2223;16;3;0.33;;;;
SMURSAMU_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;N2500;1;0;0.16;;;;
SMURSAMU_P;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;N9999;18;3;0.54;;;;
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;M1140;9;;2.9;;;;
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;M9999;41;22;12.89;1;35;11;4.95
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;MREG;8;;2;1;8;;2
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;N1220;;1;0.5;0;12;11;15.13
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;N2120;0;1;0.45;0;;1;0.45
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;N2223;12;10;16.56;0;;;
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;N5140;17;4;19.42;0;;1;0.07
SMURSAMU_P;2020;860000223;CHU LA MILETRIE;860014208;N9999;30;17;37.93;0;15;18;18.54
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;M9999;23;4;8.79;1;24;3;6.78
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N1220;;;;;16;;14.37
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N2120;1;;1.1;1;;;0
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N2223;9;;10.63;1;1;;1
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N2500;;;;;;;2.25
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N5140;12;;12;0;1;;1
SMURSAMU_P;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;N9999;22;;26.23;;18;;21.11
SMURSAMU_P;2020;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;870000015;M9999;1;3;2.97;1;;;
SMURSAMU_P;2020;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;870000015;MREG;1;3;2.97;1;;;
SMURSAMU_P;2020;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;870000015;N2223;9;2;9.48;1;;;
SMURSAMU_P;2020;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;870000015;N9999;9;2;9.48;1;;;
SMURSAMU_P;2020;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;870000015;M9999;3;;3;1;;;
SMURSAMU_P;2020;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;870000015;N2223;3;1;3.5;1;;;
SMURSAMU_P;2020;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;870000015;N5140;7;;1.75;1;;;
SMURSAMU_P;2020;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;870000015;N9999;10;1;5.25;1;;;
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M9999;15;2;14.55;1;6;1;6.75
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N1220;;;;;18;2;18.93
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2120;;1;0.15;1;;;
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2223;;33;4.44;1;;;
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2500;;2;1.3;;1;;1
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N5140;8;;9.17;1;;1;0.07
SMURSAMU_P;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N9999;8;36;15.06;1;19;3;20
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M9999;11;2;3.1;1;;;
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N1220;4;;0.3;1;;;
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2120;1;;0.3;1;;;
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2223;21;;8.72;1;;;
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2500;12;;0.25;;;;
SMURSAMU_P;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N9999;38;;9.57;1;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M9999;6;3;3.78;1;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N1220;;1;0.25;;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2120;;;0.06;;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2223;;14;3.03;;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2500;;7;2.04;;;;
SMURSAMU_P;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N9999;;22;5.38;1;;;
SMURSAMU_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M9999;4;4;1.82;1;;;
SMURSAMU_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2120;;1;0.1;1;;;
SMURSAMU_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2223;;22;4.09;1;;;
SMURSAMU_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2500;6;;6;;;;
SMURSAMU_P;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N9999;6;23;10.19;;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;M9999;;2;0.7;1;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2120;;1;0.06;;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2223;;9;1.56;;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2500;;5;1;;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N5140;;1;0.2;;;;
SMURSAMU_P;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N9999;;16;2.82;;;;
SMURSAMU_P;2020;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;M9999;5;;2.5;1;;;
SMURSAMU_P;2020;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;N2120;1;;0.1;1;;;
SMURSAMU_P;2020;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;N2223;3;;2.5;1;;;
SMURSAMU_P;2020;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;N2500;3;;2.5;;;;
SMURSAMU_P;2020;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;N9999;7;;5.1;;;;
SMURSAMU_P;2020;890975527;CH AUXERRE;890000037;M9999;15;5;4.76;1;15;5;2.38
SMURSAMU_P;2020;890975527;CH AUXERRE;890000037;N1220;1;;1;;13;1;13.86
SMURSAMU_P;2020;890975527;CH AUXERRE;890000037;N2120;1;;1;;;;
SMURSAMU_P;2020;890975527;CH AUXERRE;890000037;N5140;15;;15;;1;;1
SMURSAMU_P;2020;890975527;CH AUXERRE;890000037;N9999;17;;17;;14;1;14.86
SMURSAMU_P;2020;890975535;CH AVALLON;890000409;M9999;;6;2.97;;;;
SMURSAMU_P;2020;890975535;CH AVALLON;890000409;N2120;;1;0.1;;;;
SMURSAMU_P;2020;890975535;CH AVALLON;890000409;N2223;;15;2.24;;;;
SMURSAMU_P;2020;890975535;CH AVALLON;890000409;N9999;;16;2.34;;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;M9999;5;;5;0;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;N1220;;;;1;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;N2120;;;;1;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;N2223;4;1;5.25;1;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;N5140;10;1;11.07;1;;;
SMURSAMU_P;2020;890975550;CH SENS;890970569;N9999;14;2;16.32;;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;M9999;2;7;3.63;1;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N1220;;1;0.4;1;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2120;;1;0.37;1;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2223;5;1;5.85;1;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N5140;5;2;6.5;1;;;
SMURSAMU_P;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N9999;10;5;13.12;1;;;
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;M9999;0;20;6.96;1;1;;0.5
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;N1220;2;;0.6;;;;
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;N2120;1;;0.1;;;;
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;N2223;20;;12.5;;;;
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;N5140;18;4;21.18;;;;
SMURSAMU_P;2020;900003039;HNFC SITE TREVENANS;900000365;N9999;41;4;34.38;;;;
SMURSAMU_P;2020;910000272;CH D ARPAJON;910110014;M9999;0;10;4;0;;;
SMURSAMU_P;2020;910000272;CH D ARPAJON;910110014;N2223;3;1;3.75;1;;;
SMURSAMU_P;2020;910000272;CH D ARPAJON;910110014;N9999;3;1;3.75;1;;;
SMURSAMU_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M9999;3;4;5.43;;;;
SMURSAMU_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N1220;;1;0.4;;;;
SMURSAMU_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2223;1;11;6.87;;;;
SMURSAMU_P;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N9999;1;12;7.27;;;;
SMURSAMU_P;2020;910000306;CH D ORSAY;910110055;M9999;2;2;3.8;;;;
SMURSAMU_P;2020;910000306;CH D ORSAY;910110055;N5140;5;;5.44;;;;
SMURSAMU_P;2020;910000306;CH D ORSAY;910110055;N9999;5;;5.44;;;;
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;M9999;;25;9.17;;1;26;10.73
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N1220;1;0;1;;40;3;35.91
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N2120;0;0;0;;1;0;1
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N2223;9;1;11.53;;0;0;0
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N2500;0;0;0;;1;0;1
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N5140;16;1;16.89;;0;0;0
SMURSAMU_P;2020;910000314;CH SUD FRANCILIEN;910002773;N9999;27;2;29.42;;47;3;41.69
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M9999;5;4;7.32;1;;;
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;MREG;;;;1;;;
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2223;2;;2;;;;
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2500;2;;2;;;;
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N5140;4;;4;;;;
SMURSAMU_P;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N9999;8;;8;0;;;
SMURSAMU_P;2020;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;M9999;2;3;4.65;;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M9999;1;12;7.4;0;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;MREG;1;12;7.4;0;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2120;0;1;0.3;0;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2223;5;6;8.9;0;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2500;2;;2;;;;
SMURSAMU_P;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N9999;7;7;11.2;0;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M9999;;;;1;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N1220;;;;1;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2120;1;;1;0;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2223;10;3;12;0;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2500;1;;1;;;;
SMURSAMU_P;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N9999;13;3;14;0;;;
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;M9999;4;38;18;0;4;4;6.1
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;MREG;4;35;15.8;0;4;4;6.1
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N1220;3;0;3;0;37;4;40.13
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2120;1;0;1;0;2;0;2
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2223;17;3;18.36;0;0;0;0
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N2500;3;0;3;;1;0;1
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N5140;27;0;27;0;0;0;0
SMURSAMU_P;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;N9999;51;8;52.36;0;40;4;43.13
SMURSAMU_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M9999;3;7;5.66;0;;;
SMURSAMU_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2223;6;1;6.05;0;;;
SMURSAMU_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N5140;4;2;5.62;0;;;
SMURSAMU_P;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N9999;10;3;11.67;0;;;
SMURSAMU_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;M9999;2;6;5;;;;
SMURSAMU_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N1220;;1;0.8;;;;
SMURSAMU_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N2223;5;2;6;;;;
SMURSAMU_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N5140;8;;8;;;;
SMURSAMU_P;2020;930000328;CH GENERAL DELAFONTAINE;930110051;N9999;13;3;14.8;;;;
SMURSAMU_P;2020;930000336;CHI ROBERT BALLANGER;930110069;M9999;3;5;5.9;;;;
SMURSAMU_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N2120;0;1;0.2;;;;
SMURSAMU_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N2223;7;7;7;;;;
SMURSAMU_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N5140;6;2;7;;;;
SMURSAMU_P;2020;930000336;CHI ROBERT BALLANGER;930110069;N9999;14;11;16.1;;;;
SMURSAMU_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;M9999;12;11;16.83;0;5;8;10.98
SMURSAMU_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;MREG;;;;0;5;8;8.5
SMURSAMU_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N1220;1;0;1;;53;3;52.4
SMURSAMU_P;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;N2120;1;;1;0;2;;2
