BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFSP;EFFPL_INFNS;EFFPA_INFNS;ETP_INFNS;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPL_APNM;EFFPA_APNM;ETP_APNM
REA;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;SURVADU;4;1460;16;;;43;;;;;4;0.5;;;;3;;3;;;;;;;;;
REA;2020;840000285;POLYCLINIQUE URBAIN V;840000608;SURVADU;5;1825;91;;;350;;;;;5;0.3;;;;2;1;2.5;2;1;3;;;;;;
REA;2020;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;SURVADU;3;1095;19;;;24;;;;;2;0.1;;;;11;2;0.3;7;;0.3;;5;0.1;;;
REA;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;SURVADU;6;2196;744;;;2343;;;;1;;1;;;;5;2;5.72;3;1;3.3;;;;;;
REA;2020;840000400;SYNERGIA LUBERON;840000673;SURVADU;10;3660;300;;;613;;;;1;;1;;1;0.2;4;1;4.7;;2;1;;;;;;
REA;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;SURVADU;4;1464;388;;;384;;;;;3;1.8;;1;0.3;;23;5.8;;12;4.3;;;;;3;0.97
REA;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;SURVADU;8;2928;664;;;2280;;;;;3;1.25;;;;6;1;7.19;7;1;6.68;;;;;3;1.39
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;AUTSI;6;2196;18;;;452;;;;;;2.2;;;0.14;;;6.8;;;0;;;0;;;1.88
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;REAADU;20;9922;921;985;83;6274;4;34;70;;;7.24;;;6.5;;;58.53;;;42.62;;;0;;;11.64
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SITOT;22;8052;2094;;;4567;;;;;;;;;;;;;;;;;;;;;
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SIUNV;4;1464;610;;;1252;;;;;;0.88;;;0.16;;;2.94;;;5.73;;;0;;;3.55
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVADU;21;7686;2192;;;8608;;;;;;2.83;;;2.01;;;32.24;;;23.34;;;0;;;6.28
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVENF;4;1464;878;;;1787;;;;;;0.21;;;0.41;;;1.98;;;0;;;0.1;;;3.82
REA;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;USIC;12;4392;1466;;;2863;;;;;;0.75;;;0.97;;;12.66;;;11.04;;;0;;;3.45
REA;2020;840013312;CLINIQUE RHONE DURANCE;840003685;SITOT;8;2920;892;;;2029;;;;;;;;;;;;;;;;;;;;;
REA;2020;840013312;CLINIQUE RHONE DURANCE;840003685;SURVADU;16;5840;3368;;;10330;;;;15;;15;;;;;;;;;;;;;;;
REA;2020;840013312;CLINIQUE RHONE DURANCE;840003685;USIC;8;2920;892;;;2029;;;;14;;14;;;;;;;;;;;;;;;
REA;2020;840017172;SYNERGIA VENTOUX;840017164;SURVADU;10;3660;347;;;1616;;;;;2;0.5;;1;0.5;4;2;4.75;2;2;2.4;;;;2;2;2.4
REA;2020;850000118;CLINIQUE SAINT CHARLES;850013244;SURVADU;8;2920;490;;;1100;;;;7;;7;1;;0.3;5;3;7.9;3;2;4.24;;;;;;
REA;2020;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;SURVADU;8;2928;338;;;2028;;;;1;4;3;;;;7;;7;7;;7;;6;1;;;
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;REAADU;20;6632;1011;1027;74;6095;14;40;61;1;12;8.21;1;1;4.86;2;87;56.27;1;58;28.33;;;0;;11;5.95
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;SITOT;22;8052;1892;;;7431;;;;;;;;;;;;;;;;;;;;;
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;SIUNV;6;2196;414;;;1986;;;;0;7;0.73;;;0.3;;;6.88;;;6.41;;;0;;;0.52
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;SURVADU;28;10248;1259;;;7692;;;;1;58;4.65;;;1.11;;;29.22;;;31.32;;;0.1;;;6.18
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;SURVENF;4;1464;370;;;1119;;;;;;;;;;;;;;;;;;;;;
REA;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;USIC;16;5856;1478;;;5445;;;;0;12;2.97;;;0.58;;;18.3;;;13.81;;;0;;;1.7
REA;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;SURVADU;10;3660;530;;;2427;;;;;6;1.66;;1;0.04;9;6;11.92;4;2;5.71;;;;;1;0.04
REA;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SURVADU;6;1919;313;;;1381;;;;3;4;0.84;1;0;0.2;16;8;5.77;8;4;3.25;0;0;0;8;0;0.83
REA;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;SURVADU;10;3660;661;;;2082;;;;1;;1;1;;0.6;5;10;11.42;2;7;5.91;;;;;;
REA;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;SURVADU;8;2928;485;;;2159;;;;8;35;8.32;6;8;12.57;;;;4;0;3.2;;;;4;1;3.16
REA;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;SURVADU;3;1098;324;;;892;;;;;3;0.88;1;0;0.2;7;1;3.65;4;0;3.47;0;0;0;1;0;0.1
REA;2020;860000223;CHU LA MILETRIE;860014208;AUTSI;33;12078;1227;;;14175;;;;;14;3.84;2;0;2;30;13;39.46;20;8;23.1;0;0;0;3;3;3.4
REA;2020;860000223;CHU LA MILETRIE;860014208;REAADU;53;19398;2170;2323;102;17381;30;35;113;7;13;12.72;3;0;4.08;87;13;90.14;64;11;64.74;4;0;4;18;1;13.93
REA;2020;860000223;CHU LA MILETRIE;860014208;REAENF;3;1098;170;177;17;1249;38;;;;11;9.97;12;2;2.02;24;13;6.75;3;2;4.7;0;1;0.3;0;0;0
REA;2020;860000223;CHU LA MILETRIE;860014208;SITOT;57;20862;3169;;;20871;;;;;;;;;;;;;;;;;;;;;
REA;2020;860000223;CHU LA MILETRIE;860014208;SIUNV;8;2928;765;;;2763;;;;;3;1;2;0;0.5;31;4;7.82;40;5;8.2;0;2;0.4;9;3;0.2
REA;2020;860000223;CHU LA MILETRIE;860014208;SURVADU;21;7686;1742;;;6199;;;;;11;1.75;1;0;1.43;13;2;14.59;9;7;10.3;0;2;1;2;0;0.66
REA;2020;860000223;CHU LA MILETRIE;860014208;SURVENF;5;1830;306;;;1320;;;;;10;2.18;1;0;0.5;2;2;4.36;1;2;2.41;0;1;0.25;1;0;0.5
REA;2020;860000223;CHU LA MILETRIE;860014208;USIC;16;5856;1177;;;3933;;;;;3;0.58;1;0;1;24;3;24.89;18;2;18.47;0;1;0.25;1;0;1.01
REA;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;SURVADU;10;3660;660;;;2211;;;;;;;;;;8;1;9.29;5;1;6.48;;;;;;
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;AUTSI;30;10980;1416;;;10479;;;;15;4;3.69;1;;1.75;40;13;50.95;24;11;34.81;;;0.7;7;;5.01
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;REAADU;46;14662;1287;1392;39;10362;15;36;41;10;0;6.58;;2;1.67;65;14;76.38;38;10;46.88;2;1;2.25;2;;5.16
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;SITOT;54;19764;3241;;;18894;;;;;;;;;;;;;;;;;;;;;
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;SIUNV;8;2928;547;;;2923;;;;8;0;2.36;;;;13;;13.34;8;;7.91;;;0.4;;2;1.55
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;SURVADU;107;33472;5040;;;38954;;;;44;1;5.21;1;;1.1;37;7;43.93;29;4;32.75;1;;0.7;1;1;2.15
REA;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;USIC;16;5856;1278;;;5492;;;;6;0;1.11;;;;20;3;22.83;14;4;19.2;;;0.3;;;1
REA;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SURVADU;14;5124;813;;;3706;;;;7;2;2;;;;5;2;6.16;4;3;6.16;;;;1;1;1.86
REA;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SURVADU;6;2196;508;;;2204;;;;1;;1;1;;0.5;5;1;5.86;4;;4;;;;1;;1
REA;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SITOT;;;322;;;1025;;;;;;;;;;;;;;;;;;;;;
REA;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SURVADU;20;7320;1038;;;3901;;;;7;;7;2;;2;17;2;18.77;16;;17.16;;;;;;
REA;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;USIC;;;322;;;1025;;;;;;;;;;;;;;;;;;;;;
REA;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SURVADU;6;2196;362;;;688;;;;;;;;;;3;4;6.29;3;;3.67;;;;;;
REA;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;AUTSI;0;0;0;;;0;;;;0;0;0;8;1;7.32;3;6;5.38;2;1;2.8;;;;1;1;1.8
REA;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;REAENF;2;732;64;66;3;421;16;;;14;0;2.13;1;1;2.15;1;;1;1;;1;;;;1;;1
REA;2020;870014859;;870000015;SITOT;0;0;0;;;0;;;;;;;;;;;;;;;;;;;;;
REA;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVADU;2;732;148;;;540;;;;5;0;0.25;;;;2;;2;3;;3;;;;;;
REA;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVENF;4;1464;345;;;1345;;;;5;0;0.32;;2;1.9;1;2;3.16;1;;1;;;;;;
REA;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;REAADU;8;2920;411;416;29;2939;31;49;51;6;;5.95;1;;0.47;30;16;32.68;10;4;12.29;;;;1;;1
REA;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SITOT;12;4380;938;;;3785;;;;;;;;;;;;;;;;;;;;;
REA;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SIUNV;4;1460;342;;;1923;;;;;;;;;;;;;;;;;;;;;
REA;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SURVADU;4;1460;284;;;1174;;;;;;;;;;;;;;;;;;;;;
REA;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USIC;8;2920;596;;;1862;;;;3;;4.4;;;;;;;;;;;;;;;
REA;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;SURVADU;8;3159;685;;;2295;;;;10;;1.77;;;;11;2;12.84;6;;5.92;;;;;;
REA;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SURVADU;8;2828;597;;;1830;;;;3;1;0.78;;2;0.37;9;3;11.05;1;3;1.96;;;;;6;1.64
REA;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SURVADU;6;2190;432;;;1735;;;;;;;0;0;0;8;4;10.26;0;4;2.15;0;0;0;0;4;0.66
REA;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SURVADU;16;5856;738;;;4809;;;;2;;;;;;3;;3;2;;2;;;;;;
REA;2020;890000169;CLINIQUE PAUL PICQUET SENS;890000151;SURVADU;5;1825;167;;;847;;;;6;;1.25;;;;2;1;2.75;;;;;;;;;
REA;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;SURVADU;6;2190;318;;;1715;;;;6;;6;0;1;0.13;3;2;4.07;4;1;5.4;;;;;3;1.6
REA;2020;890975527;CH AUXERRE;890000037;REAADU;10;3650;341;348;21;3581;26;50;68;3;1;3.45;1;;1;25;5;29.29;18;3;20.57;;;;4;2;5.71
REA;2020;890975527;CH AUXERRE;890000037;SITOT;8;2920;955;;;2065;;;;;;;;;;;;;;;;;;;;;
REA;2020;890975527;CH AUXERRE;890000037;SURVADU;4;1460;86;;;457;;;;3;1;3.45;;;;1;3;3.57;;;;;;;;;
REA;2020;890975527;CH AUXERRE;890000037;USIC;8;2920;955;;;2065;;;;5;;1.23;1;;1;4;1;4.86;2;;2;;;;1;;1
REA;2020;890975535;CH AVALLON;890000409;SURVADU;4;1464;426;;;544;;;;;6;0.59;;;;;15;3.74;;7;2.41;;;;;1;0.25
REA;2020;890975543;CH JOIGNY;890000417;SURVADU;5;1830;290;;;1554;;;;4;1;4.06;1;;0.46;5;1;5.6;7;;7;;;;1;;0.3
REA;2020;890975550;CH SENS;890970569;REAADU;8;2928;318;328;10;3444;13;42;84;9;;8.11;1;;0.15;17;3;21.57;14;;13.96;;;;3;;3.59
REA;2020;890975550;CH SENS;890970569;SITOT;6;2196;386;;;1666;;;;;;;;;;;;;;;;;;;;;
REA;2020;890975550;CH SENS;890970569;SURVADU;4;1464;95;;;526;;;;;;;;;0.04;6;;6.26;3;;3;;;;3;;2.32
REA;2020;890975550;CH SENS;890970569;USIC;6;2196;386;;;1666;;;;3;;0.2;;;;6;;6.26;3;;3;;;;2;;2.11
REA;2020;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SURVADU;4;1464;596;;;1139;;;;2;5;2.73;;1;0.28;4;1;4.4;4;;4;;;;;1;0.3
REA;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SURVADU;4;1460;113;;;515;;;;1;;1;;;;;;;;;;;;;;;
REA;2020;900003039;HNFC SITE TREVENANS;900000365;REAADU;25;10101;997;1043;65;7211;3;48;146;0;12;7.74;2;0;2.08;63;23;65.24;31;6;31.17;;;;;;
REA;2020;900003039;HNFC SITE TREVENANS;900000365;SITOT;20;7320;1830;;;5735;;;;;;;;;;;;;;;;;;;;;
REA;2020;900003039;HNFC SITE TREVENANS;900000365;SIUNV;4;1464;480;;;1229;;;;3;2;4.35;;;;;;;;;;;;;;;
REA;2020;900003039;HNFC SITE TREVENANS;900000365;SURVADU;10;2725;616;;;2287;;;;0;8;1.69;;;;;;;;;;;;;;;
REA;2020;900003039;HNFC SITE TREVENANS;900000365;USIC;16;5856;1350;;;4506;;;;0;1;0.63;;;;21;10;27.78;17;4;19.2;;;;;;
REA;2020;910000272;CH D ARPAJON;910110014;REAADU;3;1080;91;92;11;702;11;41;22;2;3;3.51;0;1;0.39;9;0;9.19;5;1;5.95;0;0;0;1;0;0.75
REA;2020;910000272;CH D ARPAJON;910110014;SURVADU;6;1998;294;;;1431;;;;1;1;1.17;0;0;0.13;3;0;3.06;2;0;1.98;0;0;0;0;0;0.25
REA;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SURVADU;6;2190;209;;;1860;;;;3;;0.29;1;;0.3;11;;6.68;12;1;8.4;;;;1;;1.79
REA;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;REAADU;15;5294;595;603;37;3905;15;34;61;6;1;4.8;;;;27;6;28.59;24;3;21.83;;;;2;;0.92
REA;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SITOT;7;1218;269;;;1049;;;;;;;;;;;;;;;;;;;;;
REA;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SURVADU;0;164;47;;;145;;;;;;;;;;;;;;;;;;;;;
REA;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;SURVENF;5;418;338;;;789;;;;;1;0.6;1;1;1.59;0;0;1.1;;;;;;;3;1;0.67
REA;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;USIC;7;1218;269;;;1049;;;;;1;1.83;;;;2;2;3.06;3;;3.67;;;;;;
REA;2020;910000306;CH D ORSAY;910110055;REAADU;6;827;116;118;4;1084;11;35;30;;;;;;;;;;;;;;;;;;
REA;2020;910000306;CH D ORSAY;910110055;SITOT;6;2137;486;;;1609;;;;;;;;;;;;;;;;;;;;;
REA;2020;910000306;CH D ORSAY;910110055;SIUNV;6;2137;486;;;1609;;;;0;5;0.7;;;;1;1;1.75;1;;1;;;;;;
REA;2020;910000306;CH D ORSAY;910110055;SURVADU;7;1272;158;;;875;;;;6;;6;;;;15;2;14.27;9;1;8.12;;;;;1;0.95
REA;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;REAADU;10;3650;368;379;10;4069;14;38;67;7;2;6.35;2;;0.93;28;1;24.58;21;;15.84;;1;0.34;1;;1
REA;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SURVADU;6;2190;172;;;1306;;;;2;1;2.8;;;;5;;5.08;7;;5.55;;1;0.26;1;;1
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;AUTSI;8;2928;143;;;2233;;;;1;;1;;;;;;;;;;;;;;;
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;REAADU;22;8052;967;1002;80;8682;8;41;59;2;1;2.3;2;0;2;53;11;63.64;50;2;50.28;0;0;0;2;0;2.01
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SITOT;32;11712;3050;;;10080;;;;;;;;;;;;;;;;;;;;;
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SIUNV;12;4392;1402;;;3922;;;;3;;2.75;;;;;;;;;;;;;;;
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVADU;8;2928;581;;;1783;;;;2;2;3;0;0;0;3;0;3;1;0;1;0;0;0;0;0;0
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVENF;4;1464;738;;;855;;;;1;;0.6;;;;;;;;;;;;;;;
REA;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIC;12;4392;1505;;;3925;;;;1;2;3;1;0;1;13;0;13.64;11;0;11;0;0;0;0;0;0
REA;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;AUTSI;0;968;85;;;873;;;;0;0;1.61;0;;0.33;;;5.24;;;3.85;;;0.47;;;0.12
REA;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;REAADU;8;1952;170;173;8;1667;62;33;15;2;2;3.22;1;;0.67;15;4;10.47;10;1;7.71;;1;0.33;;1;0.25
REA;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SITOT;0;968;85;;;873;;;;;;;;;;;;;;;;;;;;;
REA;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SURVADU;12;4380;155;;;3488;;;;1;1;1.8;1;;0.54;9;0;10.85;7;1;10.42;;2;1.1;;1;0.4
REA;2020;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;130050610;SURVADU;4;1336;19;;;218;;;;3;;1.5;1;2;1.8;6;4;8;1;0;1;;;;;;
REA;2020;910300144;CMCO D EVRY;910000447;REAADU;;;3;3;3;0;0;38;0;;;;;;;;;;;;;;;;;;
REA;2020;910300144;CMCO D EVRY;910000447;SURVADU;8;2672;620;;;2710;;;;;6;1;;;;2;4;5.76;7;;7.97;;;;;;
REA;2020;910300177;CLINIQUE DE L YVETTE;910000462;REAADU;4;1132;26;26;0;219;38;37;10;;7;3;;1;0.5;6;0;6;5;0;5;0;0;0;0;0;0
REA;2020;910300177;CLINIQUE DE L YVETTE;910000462;SURVADU;10;2190;295;;;1290;;;;;7;4;;1;0.5;4;0;4;3;0;3;0;0;0;0;0;0
REA;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;REAADU;28;10220;1248;1337;21;9784;22;35;231;6;4;10;2;;2;64;;79.05;32;;42.88;;;;;;
REA;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SITOT;16;5840;1307;;;4533;;;;;;;;;;;;;;;;;;;;;
REA;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SURVADU;30;10950;1737;;;10324;;;;6;4;10;;;;4;;4.17;4;;4.91;;;;;;
REA;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;USIC;16;5840;1307;;;4533;;;;2;;2;;;;13;;14.54;10;;11.71;;;;;;
REA;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;REAADU;10;3650;332;335;8;3322;18;35;68;0;3;2.5;1;;1;16;;16;10;;10;;3;1.5;3;;2
REA;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SURVADU;12;4380;156;;;1158;;;;0;3;2.5;;;;;;;;;;;;;;;
REA;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;REAADU;15;5475;532;540;5;4903;7;35;110;4;;4;1;6;1.1;18;13;28.2;12;8;18;;;;;;
REA;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SITOT;12;4380;690;;;2973;;;;;;;;;;;;;;;;;;;;;
REA;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SURVADU;16;5840;960;;;4398;;;;8;;8;1;5;1.25;6;6;10.7;3;6;7.4;;;;;;
REA;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;USIC;12;4380;690;;;2973;;;;6;;6;1;;1;10;3;11.2;8;2;9.6;;;;;;
REA;2020;910805357;CLINIQUE DE L ESSONNE;910001643;SURVADU;6;274;12;;;65;;;;;8;0.5;;;;4;;0.5;4;;0.5;;1;0.1;;;
REA;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;AUTSI;8;2928;79;;;1639;;;;5;2;1.77;;;;;;;;;;;;;;;
REA;2020;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SITOT;8;2928;79;;;1639;;;;;;;;;;;;;;;;;;;;;
REA;2020;920000577;CH DE NANTERRE;920110020;SITOT;6;2196;419;;;1688;;;;;;;;;;;;;;;;;;;;;
REA;2020;920000577;CH DE NANTERRE;920110020;SURVADU;6;2230;369;;;1513;;;;;8;4.76;;2;0.5;6;;6;6;;5.83;;;;2;1;2.5
REA;2020;920000577;CH DE NANTERRE;920110020;USIC;6;2196;419;;;1688;;;;;11;2.78;;;;;;;;;;;;;;;
REA;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SURVADU;6;2138;421;;;1843;;;;1;;3.35;;;;4;24;7.47;5;18;5.9;;;;;1;0.99
REA;2020;920000635;HOPITAL SUISSE DE PARIS;920150026;SURVADU;4;1460;131;;;1183;;;;2;;0.7;1;;0.12;;;;20;;1.87;;;;7;;0.65
REA;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;REAADU;8;2200;225;231;5;1647;12;32;46;1;;1;;;;8;;7.8;7;;7;;;;2;;2
REA;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;SURVADU;0;728;101;;;565;;;;1;;1;;;;4;;3.8;3;;3;;;;1;;1
REA;2020;920000650;HOPITAL FOCH;920150059;AUTSI;12;4329;422;;;2435;;;;2;0;2;0;0;0;13;1;16.84;18;0;20.23;0;0;0;0;0;0.14
REA;2020;920000650;HOPITAL FOCH;920150059;REAADU;14;5088;780;812;45;7136;16;41;60;11;0;10.1;2;0;2.08;47;3;45.01;27;0;26.08;0;0;0;6;1;5.33
REA;2020;920000650;HOPITAL FOCH;920150059;SITOT;28;9872;1857;;;7143;;;;;;;;;;;;;;;;;;;;;
REA;2020;920000650;HOPITAL FOCH;920150059;SIUNV;8;2891;843;;;2455;;;;1;0;0.5;0;0;0.3;5;0;6.1;3;0;4.55;0;0;0;0;0;0
REA;2020;920000650;HOPITAL FOCH;920150059;SURVADU;39;9872;2342;;;14414;;;;0;0;0;0;0;0.01;24;5;27.07;0;0;0.61;0;0;0;0;0;0
REA;2020;920000650;HOPITAL FOCH;920150059;USIC;8;2652;592;;;2253;;;;0;3;2.27;1;0;0.1;10;0;9.63;1;0;1.45;0;0;0;0;0;0.8
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAADU;23;8395;641;723;73;5868;31;30;29;9;;9;4;;3.83;56;3;50.58;26;1;27.98;;;;3;;3.58
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAENF;16;5840;894;948;73;3381;20;;;4;1;4.5;11;1;11.4;24;1;23.9;24;;21.92;;;;3;;3.16
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;SITOT;12;4380;1036;;;3104;;;;;;;;;;;;;;;;;;;;;
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVADU;51;18615;2523;;;11635;;;;5;3;9.03;2;;1.36;15;1;15.95;17;;16.19;;;;2;;2
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVENF;16;5840;830;;;3542;;;;2;;2.3;3;;2.74;5;2;6.14;15;2;14.32;;;;1;1;1.54
REA;2020;920000684;HOPITAL MARIE LANNELONGUE;750150120;USIC;12;4380;1036;;;3104;;;;5;3;9.03;3;;2.16;20;;18.83;19;;17.25;;;;2;;1.36
REA;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;REAADU;12;4392;765;808;84;4619;17;47;121;3;4;4.59;1;;1.6;36;2;41.35;29;;29.68;;;0.5;2;;1.93
REA;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SITOT;10;3660;929;;;3075;;;;;;;;;;;;;;;;;;;;;
REA;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SURVADU;14;5124;850;;;3418;;;;1;1;1;1;;0.4;7;2;4.11;5;;2.03;;;0.5;1;;0.93
REA;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;USIC;10;3660;929;;;3075;;;;;3;0.8;1;;1;5;1;4.86;2;;1.97;;;0.25;;;
REA;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;REAADU;15;5490;440;470;33;4087;7;36;67;6;;6;1;;1;40;3;40.16;23;;23.34;;;;2;;2
REA;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;SURVADU;8;2920;367;;;1850;;;;2;;2;1;;1;;;;;;;;;;3;;3
REA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;AUTSI;8;2998;384;;;3579;;;;9;0;2.7;10;2;12.3;;;;9;1;9.74;;;;2;;2
REA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;REAADU;35;10996;1287;1398;89;11217;17;33;89;8;;8;2;0;2;76;8;82;41;8;46;;;;4;1;5
REA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SITOT;8;7024;384;;;3579;;;;;;;;;;;;;;;;;;;;;
REA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SIUNV;0;4026;0;;;0;;;;;4;2.6;10;2;12.3;;;;9;1;9.74;;;;2;;2
REA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SURVADU;6;2088;821;;;1603;;;;0;;;;;;20;4;23;19;3;21;;;;1;;1
