BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2020;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;1;C;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;77 NORD;;;;;0.23;;;;;;;;;
ORG;2020;770790707;CLINIQUE DE TOURNAN;770000719;;;;;;;;;;;;;;;;;;;;;;49;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;;;C;;;;;;;;;;;;;;;;;;;9;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;;;;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2020;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;;;;;;;;;;;;;;;;1;A;;;;;28;C;;3;;;0;;;;;;;;;;;;;;;;
ORG;2020;770813426;UNITE D AUTODIALYSE PROVINS;770813418;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;770813459;UNITE D AUTODIALYSE CHELLES;940000060;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2020;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2020;780000287;CH FRANCOIS QUESNAY MANTES;780110011;;;;2;C;A;;;;;;;;;;;;;;;;112;C;A;;;;0;;;;;;;;1;3.35;2.73;4;;;3.85;1.05;1
ORG;2020;780000295;CHI DE MEULAN LES MUREAUX;780002697;0;;;1;A;;0;;;0;;;0;;;1;D;;0;;;57;D;C;0;;;;;;;;;;0.1;;0.9;1.2;;;1.7;;0.35;11.38
ORG;2020;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;;;;1;A;D;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;2.5;3.9;0;2.08;11.12;;5.02;45.74;;1.5
ORG;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;;;;1;A;;;;;;;;2;B;;;;;;;;22;C;D;;;;0;;;;;;;0.6;;4.11;6.96;;1.86;;;14.05;
ORG;2020;780000329;CH DE RAMBOUILLET;780110052;;;;5;A;B;;;;;;;;;;;;;;;;239;C;D;;;;1;1;YVELINES SUD;;;;;0.4;0;5.3;1.1;;;3.48;;0.2;3.51
ORG;2020;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;;;;1;A;;;;;;;;2;B;;;;;;;;22;C;D;;;;0;;;;;;;0.6;;4.11;6.96;;1.39;;;12.47;
ORG;2020;780000378;CH LOCAL DE HOUDAN;780130027;;;;4;A;C;;;;;;;;;;;;;;;;7;C;D;;;;1;1;YVELINES SUD;;;;;0.1;;;;;;;;;
ORG;2020;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;;;;1;C;;;;;;;;;;;;;;;;;5;C;;1;D;;1;1;YVELINES SUD;;;;;0.05;;;;;0.7;;;;
ORG;2020;780000402;CHS JEAN MARTIN CHARCOT;780024113;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2020;780000410;CHS THEOPHILE ROUSSEL;780140059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;;;;;;;
ORG;2020;780001467;CTRE DE CONVALESCENCE D AUBERGENVILLE;780023156;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;5
ORG;2020;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;;;;;;;;;;;;;1;B;;;;;;;;3;A;;;;;1;1;YVELINES SUD;;;;;;;;;;0.04;;;;1.05
ORG;2020;780001707;UNITE D AUTODIALYSE LES TEMPLIERS;780822920;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;780004529;HAD YVELINES SUD;310021233;;;;;;;;;;1;G;;;;;;;;;;;;;;;;;1;2;YVELINES NORD;YVELINES SUD;;;;2;;;;;;;;;
ORG;2020;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;;;;;;;;;;;;;;;;2;B;A;;;;12;D;C;1;C;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;780018727;CLINIQUE SAINT GERMAIN;780018719;;;;;;;;;;;;;;;;3;A;B;;;;16;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;780020111;ARISSE;780020111;;;;;;;;;;;;;1;B;;;;;;;;3;C;E;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;;;;;;;;;;;;;;;;3;A;;;;;;;;;;;0;;;;;;;1;;;;;;;;;1
ORG;2020;780022760;CLINIQUE SSR - KORIAN LE GRAND PARC;310021258;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2020;780023545;HAD LEOPOLD BELLAN;750720609;;;;;;;;;;;;;;;;;;;;;;46;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;780140018;INSTITUT MARCEL RIVIERE;750005068;;;;;;;;;;2;G;G;;;;1;A;;;;;20;C;;4;G;;1;1;YVELINES SUD;;;;;0.5;0;0;0;0;0;0;0;0;0
ORG;2020;780140042;CLINIQUE D YVELINES;780017455;;;;;;;;;;;;;;;;;;;;;;4;C;E;;;;1;1;YVELINES SUD;;;;;;;;;;;;;;
ORG;2020;780140075;CENTRE POST CURE GILBERT RABY;750721391;0;;;1;;;0;;;0;;;0;;;0;;;0;;;51;A;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;780150066;HOPITAL LA PORTE VERTE;780808614;14;C;;1;C;;;;;;;;;;;1;D;;;;;30;C;;;;;0;;;;;;;0.6;;;;;;;;;
ORG;2020;780170056;HDJ L ENVOL;780825097;10;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;780300125;POLYCLINIQUE REGION MANTAISE;780000535;;;;;;;;;;;;;;;;;;;;;;19;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;780300208;CLINIQUE SAINT LOUIS;780000576;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;YVELINES NORD;;;;;;;;;;;;;;
ORG;2020;780300406;HOPITAL PRIVE DE PARLY II;780018032;22;C;;;;;;;;;;;;;;;;;;;;26;C;C;;;;1;1;YVELINES SUD;;;;;;;;;;;;;;
ORG;2020;780300414;CH PRIVE DE L EUROPE;780000675;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;;1;;;;;;;;;1
ORG;2020;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;;;;1;D;;;;;;;;;;;;;;;;;22;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;780310025;CLINIQUE VILLA DES PAGES;920030269;;;;;;;;;;;;;;;;;;;;;;13;A;;2;A;;0;;;;;;;;;;;;;;;;
ORG;2020;780420022;SSR LE CERRSY;930027347;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;;;;1;C;;;;;;;;;;;;;;;;;23;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;780700050;CENTRE DE REEDUCATION APARC ROSNY;780023156;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;2
ORG;2020;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;;;;7;A;;;;;;;;2;F;E;1;D;;2;;;149;C;D;51;A;;;;;;;;;;;5.56;12.63;13.25;0.95;;30.86;11.08;
ORG;2020;780822748;USLD CHATELAIN GUILLET;780002697;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;YVELINES NORD;;;;;;;;;;;;;;
ORG;2020;780825816;FONDATION MALLET SITE RICHEBOURG;780003638;;;;;;;;;;1;C;;;;;;;;;;;2;C;D;;;;0;;;;;;;0.1;0.1;;;0.3;;;0.2;;
ORG;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;;;;4;A;B;;;;;;;;;;2;D;;;;;;;;;;;0;;;;;;;;2.2;1.38;1.18;0.4;;1.46;1.72;8.84;
ORG;2020;790000145;CTRE HOSPITALIER DE MAULEON;790000079;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2020;790000186;MRC PARSAY - BREUIL/CHIZE;790000178;;;;;;;;;;;;;;;;;;;;;;5;A;;;;;0;;;;;;;;;;;;;0.1;;;
ORG;2020;790000681;MELIORIS LE GRAND FEU;790002497;;;;;;;;;;;;;;;;;;;;;;21;C;D;;;;1;1;DEUX SÈVRES;;;;;0.01;;;0.01;;;0.4;;;
ORG;2020;790007306;AURA POITOU-CH - NIORT;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;DEUX SÈVRES;;;;;;;;;;;;;;
ORG;2020;790008064;MELIORIS LE LOGIS DES FRANCS;790002497;;;;;;;;;;;;;;;;;;;;;;20;C;A;;;;0;;;;;;;0.1;0.05;;;;;;0.05;;
ORG;2020;790009948;POLYCLINIQUE D'INKERMANN;790001242;;;;;;;;;;;;;;;;;;;;;;29;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;DEUX SÈVRES;;;;;;;;;;;;;;
ORG;2020;790017289;HAD NORD 79;790017271;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;DEUX SÈVRES;;;;;0;;;;;;;;;
ORG;2020;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;;;;2;A;C;;;;;;;;;;;;;2;C;;115;A;C;;;;;;;;;;;0.1;;;;;;;;;
ORG;2020;800000143;CH ABBEVILLE;800000028;;;;1;A;;;;;;;;;;;1;D;;;;;245;;;;;;;;;;;;;;;;;;;;;;
ORG;2020;800000184;CH ALBERT;800000036;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;;;;;;;;0.15;
ORG;2020;800000200;CH CORBIE;800000051;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;;;;;;;33.8;0.05;
ORG;2020;800000226;CH DOULLENS;800000069;0;;;6;B;C;0;;;0;;;0;;;1;D;;1;C;;110;C;A;12;C;D;;;;;;;;;;;;;;;;;
ORG;2020;800000390;CH CHIMR MONTDIDIER;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;2;C;;32;D;C;0;;;;;;;;;;;;;;;;;;;
ORG;2020;800000432;CH PÉRONNE;800000093;;;;3;A;C;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2020;800000440;CH CHIMR ROYE;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;2;C;;32;D;C;0;;;;;;;;;;;;;;0;0;0;0;0;0
ORG;2020;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;;;;4;E;A;;;;;;;2;B;;;;;2;C;E;110;C;E;;;;1;1;SOMME LITTORAL SUD;;;;;0.4;;;;2.6;;;1;0.15;
ORG;2020;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;;;;3;A;D;;;;;;;;;;;;;1;C;;1;C;;2;C;C;1;1;SOMME LITTORAL SUD;;;;;;;;;;;;;;
ORG;2020;800000523;HAD ASS BOVES;800000853;;;;;;;;;;;;;;;;;;;;;;29;C;A;;;;1;1;SOMME LITTORAL SUD;;;;;0.1;;;;;;;;;0.5
ORG;2020;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;;;;;;;;;;;;;;;;3;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;5
ORG;2020;800006124;CHU AMIENS SUD;800000044;;;;14;A;E;;;;;;;3;E;B;1;E;;1;C;A;869;C;D;;;;0;;;;;;;2;22.6;2.56;;24;1.63;;54.8;40.47;
ORG;2020;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;;;;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;1;0;0;0;0;0;0;0;0;0
ORG;2020;800009466;POLYCLINIQUE DE PICARDIE;800002982;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;;;;;;5;;
ORG;2020;800012528;SSR PAUCHET CORBIE;800003071;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.05;2.04;;;;;;;;
ORG;2020;800015489;HAD CH ALBERT;800000036;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;0;;;;;;;;
ORG;2020;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;;;;;;;;;;;;;;;;;;;;;;47;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;800016768;HAD PAUCHET MONTDIDIER;800003071;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;OISE NORD EST (ONE);SOMME LITTORAL SUD;;;;;;;;;;;;;
ORG;2020;800016776;HAD CHIMR MONTDIDIER;800000085;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;OISE NORD EST (ONE);SOMME LITTORAL SUD;;;;;;;;;;;;;
ORG;2020;800018491;IOP SOPP AMIENS;800018483;0;;;1;C;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;0.5;;;9;;;10.5;;
ORG;2020;810000158;CL DU REFUGE PROTESTANT;810100099;;;;;;;;;;;;;1;B;;1;B;;;;;3;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;810000224;CL CLAUDE BERNARD;810000471;;;;;;;;;;;;;1;;;;;;;;;49;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;810000232;CENTRE CMRF ALBI;810099903;;;;;;;;;;;;;;;;1;B;;;;;19;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2020;810000448;POLYCL STE BARBE;750050759;;;;;;;;;;1;B;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;810000505;CH ALBI;810000331;;;;4;C;E;;;;;;;4;B;G;1;D;;;;;64;C;D;28;C;E;1;1;COEUR D'OCCITANIE;;;;;1.88;;0.2;;16.56;;;5.42;1.75;
ORG;2020;810000513;CH DE GAILLAC;810000349;;;;1;A;;;;;;;;;;;;;;;;;;;;30;A;C;1;1;COEUR D'OCCITANIE;;;;;0.5;;;0.01;;;1.4;11.8;;
ORG;2020;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;;;;2;C;A;;;;;;;2;B;G;1;D;;;;;195;C;D;;;;;;;;;;;1.3;;0.78;;;;1.78;;1.36;1.7
ORG;2020;810000539;CH GRAULHET;810000398;;;;2;D;B;;;;;;;1;A;;;;;;;;26;A;C;;;;1;1;COEUR D'OCCITANIE;;;;;0.2;;;;;;;3;;0.5
ORG;2020;810000547;CHI CASTRES MAZAMET SITE MAZAMET;810000380;;;;2;C;A;;;;;;;2;B;G;1;D;;;;;195;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2020;810000562;CH LAVAUR;810000455;;;;2;A;G;;;;;;;;;;;;;;;;32;C;A;;;;1;1;HAUTE-GARONNE ET TARN OUEST;;;;;0.05;;4.65;0.72;;12;1;7.25;;1.3
ORG;2020;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;;;;;;;;;;;;;;;;1;B;;;;;12;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;810004200;KORIAN LE CHATEAU;750056335;19;C;;0;;;0;;;0;;;0;;;0;;;0;;;12;D;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;810007989;HAD KORIAN PAYS D'OVALIE;750056335;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;HAUTE-GARONNE ET TARN OUEST;COEUR D'OCCITANIE;;;;1.6;;0.6;;;;;;1;
ORG;2020;810099838;CHI CASTRES MAZAMET SITE MONGES CASTRE;810000380;;;;2;C;A;;;;;;;2;B;G;1;D;;;;;195;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2020;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;;;;2;C;A;;;;;;;2;B;G;1;D;;;;;195;C;D;;;;;;;;;;;1.3;;;;;;;;;
ORG;2020;810101170;CL TOULOUSE LAUTREC;810101162;;;;;;;;;;;;;;;;;;;;;;31;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;810101444;POLYCL DU SIDOBRE;810000992;;;;;;;;;;;;;2;A;;2;A;;;;;10;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;820000032;CH DE MONTAUBAN;820000016;;;;2;D;A;;;;;;;;;;1;D;;1;C;;;;;1;A;;0;;;;;;;;;;;;;;;;
ORG;2020;820000057;CL DU PONT DE CHAUME;820000131;;;;;;;;;;;;;;;;1;A;B;;;;28;C;;;;;0;;;;;;;1;;;;;;;;;
ORG;2020;820000065;CL DU DR HONORE CAVE;820000156;;;;1;A;;;;;;;;;;;;;;;;;16;C;;1;C;;0;;;;;;;0.2;;;;;;;;;
ORG;2020;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;;;;;;;;;;;;;;;;;;;;;;3;D;;;;;0;;;;;;;0.03;;;;;;;;;
ORG;2020;820000420;CH DE NEGREPELISSE;820000206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;
ORG;2020;820000438;USLD CH CAUSSADE;820000214;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;TARN-ET-GARONNE;;;;;;;0;;;0;;;0.1;
ORG;2020;820000461;CH DES DEUX RIVES;820000248;;;;;;;;;;1;C;;2;A;A;;;;;;;7;C;C;;;;1;1;TARN-ET-GARONNE;;;;;0.01;;;;;;;;0.1;
ORG;2020;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;;;;1;D;;;;;;;;;;;;;;;;;4;C;B;;;;;;;;;;;0.4;;;;;;;;;
ORG;2020;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;1;C;;;;;;;;;;;1;E;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;;;;;;;0;;;;;;;;;
ORG;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;;1;G;;;;;;;;1;B;;;;;3;C;;292;C;A;;;;;;;;;;;0.05;;;;;;;;;
ORG;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;;;;2;A;;27;C;;3;C;;3;A;;2;D;;8;C;;10;C;;11;C;;0;;;;;;;0.5;17;26;;11;4;;1;5;
ORG;2020;830000303;HOPITAL LEON BERARD;830100541;;;;1;A;;;;;;;;;;;;;;;;;41;C;D;;;;0;;;;;;;;0;;;0;;;0;;
ORG;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;;;;;;;;;;2;;;;;;;;;1;;;160;;;;;;0;;;;;;;;;;3.91;1;2;0.4;;0.4;1.7
ORG;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;1;A;;;;;;;;;;;1;D;;1;C;;1;C;D;;;;0;;;;;;;0.02;;;;;;;;0.02;
ORG;2020;830000345;CHITS CH SAINTE MUSSE;830100616;;;;2;A;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;;;;34.25;;;116.33;9.62;
ORG;2020;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;;;;2;A;C;;;;;;;3;A;B;;;;;;;25;C;A;;;;;;;;;;;0.5;;;0.62;0.16;;1.31;;0.15;1
ORG;2020;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;;;;;;;;;;;;;1;B;;;;;;;;15;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;1;;;0.2;;;0.5;;;1.25
ORG;2020;830013629;CLIN LA PHOCEANNE CENTRE LONG SEJOUR;130002041;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;;;;;;;;;;;0;;;;;;;;;6;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830016556;CLINIQUE LES ESPERELS;830000451;;;;;;;;;;;;;;;;;;;;;;13;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830017497;KORIAN LE GOLFE;830004958;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;;;;;;;;;;;0;;;;;;;;;12;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830019600;HAD CAP DOMICILE;830000063;;;;;;;;;;;;;;;;2;A;A;;;;;;;;;;0;;;;;;;;0.52;;;0.05;;;0.1;;
ORG;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;3;;;0.1;;;3;;;15
ORG;2020;830100251;CLINIQUE DU CAP D'OR;830000063;;;;;;;;;;;;;;;;3;D;A;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830100327;CLINIQUE LES LAURIERS;830000105;;;;;;;;;;;;;;;;;;;;;;27;C;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;;2;;;0.1;;;1;;;7
ORG;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;;;;;;;;;;;;;;;;;;;;;;20;A;C;;;;1;1;VAR;;;;;0.5;;;;;;;;;
ORG;2020;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;;;;;;;;;;;;;;;;;;;;15;C;D;;;;0;;;;;;;1;;;;;;;;;
ORG;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;;3;;;0.1;;;3;;;15
ORG;2020;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;1;;;0.1;;;1;;;7
ORG;2020;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;;;13;A;D;;;;;;;4;A;E;3;D;E;;;;2386;;;;;;;;;;;;;0;0;;;0;;;0;;
ORG;2020;830100574;HIA SAINTE ANNE;750821092;;;;2;A;C;;;;;;;1;D;;;;;;;;41;C;D;;;;0;;;;;;;1.7;;;;;;;;;
ORG;2020;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;;;;;;1;E;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;;;;;;;;;;;;;;;18;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830100822;CENTRE MEDICAL INFANTILE LES OISEAUX;830000477;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VAR;;;;;;;;;;;;;;
ORG;2020;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;0;;;0;;;0.1
ORG;2020;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;;;;;;;;;;;;;;;;9;D;A;;;;0;;;;;;;0.05;;;;;;;;;0.05
ORG;2020;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;;1;A;;;;;;;;;;;3;D;;;;;26;C;D;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2020;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;;;;;;;;;;;;;1;D;A;;;;;;;4;C;;;;;1;1;VAR;;;;;0;;;0.1;;;;;;
ORG;2020;830213617;AVODD UDM CH BRIGNOLES;830002119;;;;;;;;;;;;;;;;;;;0;;;7;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830213625;AVODD UMD SAINT MICHEL;830002119;;;;;;;;;;;;;0;;;;;;;;;3;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;830215687;DIAVERUM CENTRE DE DIALYSE SERENA;830003521;;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;840000202;CSSR LE MYLORD;130037815;;;;;;;;;;;;;;;;;;;;;;33;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;C;;;;;;;;;;;1;A;;1;D;;1;C;;4;D;C;;;;;;;;;;;;;;0.33;;;0.5;;0.3;
ORG;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;2;D;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;1.5;;;7.3;;;3.2;;
ORG;2020;840000426;CENTRE HOSPITALIER DE GORDES;840000061;;;;1;B;;;;;;;;1;A;;;;;;;;16;C;A;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;;7;A;B;;;;;;;1;A;B;;;;;;;10;A;B;3;A;;;;;;;;;0.02;;;0.2;;;0.8;;;0.6
ORG;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;D;;;;;;;;;;1;;D;;;;;;;;;;0;;;;;;;2;2.6;;;10.78;;;3.73;;0.1
ORG;2020;840000491;CHI SITE DE PERTUIS;130041916;;;;;;;;;;;;;;;;1;D;;;;;17;;;;;;;;;;;;;;;;0.4;;;;;;
ORG;2020;840000509;CLINIQUE SAINT DIDIER;840000707;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;0;;;;;;;;;
