BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2020;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;INF;;2;;;12;12;;;0;0;4392;40;0;0;110;1661;493;;;;;22;2148;;;4;4;4;4;19242;2821;3406;299;282;4;174;1718;1602;74;;9;3;8.41;;;;0;1;87;47;99.17;34.89;1;17.87;;8.37;24.7;1;;1;;;;19;12;28.22;16.77;1.15;0.72;;;4.87
PSY;2020;800000457;ET PUBLIC DE SANTÉ MENTALE DE LA SOMME;800000119;PEN;;;;;0;;;;;;0;7;;0;;;;;;;;;1518;;;;;;1;;;812;13452;;;;804;764;;;1;3;1.98;;;;;;12;8;16.94;9.84;;2.54;;0.83;0.42;;;;;;;;;;;;;;;
PSY;2020;800000457;;800000119;TOT;1;;17;1;208;12;0;20;0;0;76128;108;0;5;2018;66697;493;;6762;;;30;8890;;4847;8;9;17;12;51332;17824;15838;63660;3391;127;174;8383;6829;1316;90;23;16;28.13;;;;;;483;179;595.85;336.92;47.8;36.64;;16.85;49.57;5;10;10.27;;;;104;75;159.06;95.04;17;5.88;;0.86;8.98
PSY;2020;800004111;CENTRE HENRY EY CH PERONNE;800000093;GEN;;1;;;19;4;3;0;0;0;6935;1;4;3;249;4098;0;730;0;0;0;0;77;23;2160;1;3;3;3;12955;1444;8648;2745;3;32;0;1611;1448;163;1;;;;;;;0;1;;;46.28;25.84;0.17;5.17;;0.86;1.66;;;;;;;;;25.26;15.38;0.17;0.5;;0;1.11
PSY;2020;800004111;CENTRE HENRY EY CH PERONNE;800000093;INF;;1;;;0;0;;;0;0;0;15;0;2;0;0;0;;;;;;1165;;197;2;1;1;;6584;266;0;22;272;16;17;1011;1008;;;;;;;;;0;0;;;20.91;5.87;0;4.79;;1.7;4.28;;;;;;;;;;;;;;;
PSY;2020;800004111;;800000093;TOT;1;;0;0;19;4;3;0;0;0;6935;16;4;5;249;4098;0;730;0;0;0;0;1242;23;2357;3;4;4;3;19539;1710;8648;2767;275;48;17;2618;2453;163;1;;;;;;;;;;;67.19;31.71;0.17;9.96;;2.56;5.94;;;;;;;;;25.26;15.38;0.17;0.5;;0;1.11
PSY;2020;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;800018210;GEN;;;;;51;;;11;;;18666;25;6;;780;19039;;;1826;;;;6070;397;;;;;;;;;;;;;902;;609;0;;7;4.5;;5;0.83;1;1;53;4;55.74;35;9.14;7.91;;2.18;1.51;;5;3.5;;5;0.63;48;1;48.52;30.72;9.14;4.97;;2.18;1.51
PSY;2020;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;800018210;INF;;;;;14;;;;;;5124;;;;145;4052;;;;;;;;;;;;;;;;;;;;;121;;121;0;;1;0.7;;;;1;1;;;;;;;;;;;1;0.7;;;;;;;;;;;;
PSY;2020;800018228;;800018210;TOT;0;;;0;65;;;11;;;23790;25;6;;925;23091;;;1826;;;;6070;397;;;;;;;;;;;;;1023;;730;0;;8;5.2;;5;0.83;;;53;4;55.74;35;9.14;7.91;;2.18;1.51;;6;4.2;;5;0.63;48;1;48.52;30.72;9.14;4.97;;2.18;1.51
PSY;2020;810000562;CH LAVAUR;810000455;GEN;;2;;;116;0;;;;;42456;86;9;4;1012;30879;0;0;0;0;0;0;8424;3;2551;0;3;3;5;19244;682;130;1113;262;3241;0;3691;2965;430;2;8;2;10.71;;;;0;1;211;63;189.9;116.51;;5.35;;1.33;8.62;4;1;4.43;;;;126;36;115.3;70.31;19.36;1.44;;0.16;3.09
PSY;2020;810000562;CH LAVAUR;810000455;INF;;1;;;13;0;;;;;4758;18;1;6;521;1563;0;;;0;0;0;1823;75;129;1;4;1;4;13916;5;22;177;75;1;124;1602;1478;59;0;4;2;5.19;;;;0;1;92;22;101.37;40.43;3.83;12.47;;4.52;12.69;2;;1.5;;;;30;8;33.82;16.23;6.83;1.5;;1.47;4.26
PSY;2020;810000562;CH LAVAUR;810000455;PEN;;;;;0;;;;;;;;;;0;0;;;;;;;;;0;;;;;;;;;;;;393;393;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2020;810000562;;810000455;TOT;1;;;1;129;0;;;;;47214;104;10;10;1533;32442;0;0;0;0;0;0;10247;78;2680;1;7;4;9;33160;687;152;1290;337;3242;124;5632;4799;487;2;12;4;15.9;;;;;;303;85;291.27;156.94;3.83;17.82;;5.85;21.31;6;1;5.93;;;;156;44;149.12;86.54;26.19;2.94;;1.63;7.35
PSY;2020;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;GEN;;3;;;227;;;;5;;83082;144;10;;1658;67724;;;;1557;;;12909;225;;2;9;22;8;51269;19742;9439;3953;1808;294;188;8648;6924;1212;400;18;9;21.13;7;;7.66;;;538;76;561.28;354.02;77.76;15.68;;5.05;20.63;;;;;;;;;;;;;;;
PSY;2020;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;INF;;1;;;5;;;;;;1830;54;;;73;1080;;;;;;;2157;;;2;5;3;1;18994;3216;78;137;9;540;272;1939;1758;48;;4;5;6.64;1;;0.75;;;62;44;82.94;31.41;2.25;17.45;;6.81;22.27;;;;;;;;;;;;;;;
PSY;2020;810100008;;810100008;TOT;1;;6;1;232;;;;5;;84912;198;10;;1731;68804;;;;1557;;;15066;225;;4;14;25;9;70263;22958;9517;4090;1817;834;460;10453;8588;1243;400;22;14;27.77;8;;8.41;;;600;120;644.22;385.43;80.01;33.13;;11.86;42.9;;;;;;;;;;;;;;;
PSY;2020;820000032;CH DE MONTAUBAN;820000016;GEN;;2;;;97;;;;;10;34218;3;;;835;30157;;;;;6291;;15;;;;2;2;1;15676;213;152;687;;222;3;3011;2303;606;18;;14;6.66;;;;0;1;161;24;167.97;110.69;31.08;4.4;;0.35;8.16;;8;5.17;;;;142;14;145.2;93.84;31.08;2.12;;0.35;4.53
PSY;2020;820000032;CH DE MONTAUBAN;820000016;INF;;1;;;8;;;;;;2712;;;;78;2060;;;;;;;;;;;1;;;571;;;12;;233;5;280;210;56;2;;4;2.52;;;;0;1;20;4;20.85;10.55;1.74;0.31;;0.45;5.8;;3;1.71;;;;20;3;19.84;10.4;1.74;0.13;;0.05;5.52
PSY;2020;820000032;;820000016;TOT;1;;;1;105;;;;;10;36930;3;;;913;32217;;;;;6291;;15;;;;3;2;1;16247;213;152;699;;455;8;3262;2492;656;20;;18;9.18;;;;;;180;28;188.82;121.24;32.82;4.71;;0.8;13.96;;11;6.88;;;;162;17;165.04;104.24;32.82;2.25;;0.4;10.05
PSY;2020;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;GEN;;;;;30;;3;;;;9454;3;;;99;9454;;7;;;;;220;;;;;;;;;;;;;;38;;30;21;;2;0.5;;;;1;1;32;5;37.67;11.08;4.58;0.88;;;11.53;;;;;;;;;;;;;;;
PSY;2020;820003911;;240000265;TOT;0;;;0;30;;3;;;;9454;3;;;99;9454;;7;;;;;220;;;;;;;;;;;;;;38;;30;21;;2;0.5;;;;;;32;5;37.67;11.08;4.58;0.88;;;11.53;;;;;;;;;;;;;;;
PSY;2020;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;GEN;;3;;;93;11;;;;;33680;54;;;479;29886;604;;;;;;2646;;;;8;2;5;34440;37;3036;5461;449;37;;5087;4638;361;45;4;12;9.77;2;0;1.68;0;1;145;24;157.63;111.35;25.89;4.4;;;1.9;;;;;;;73;16;91.59;56.84;24.77;0.17;;;0.7
PSY;2020;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;INF;;1;;;;;;;;;;42;;;;;;;;;;10;1723;;;2;4;1;1;10427;4;783;34;;28;222;1215;1156;;;3;9;6.14;0;4;0.45;0;1;42;15;45.04;14.73;4.21;7.12;;3.16;13.14;;;;;;;2;;;;0.1;;;;
PSY;2020;820004067;;820000016;TOT;1;;6;0;93;11;;;;;33680;96;;;479;29886;604;;;;;10;4369;;;2;12;3;6;44867;41;3819;5495;449;65;222;6282;5774;361;45;7;21;15.91;2;4;2.13;;;187;39;202.67;126.08;30.1;11.52;;3.16;15.04;;;;;;;75;16;91.59;56.84;24.87;0.17;;;0.7
PSY;2020;820005908;SECTORISATION PIJ MONTAUBAN ASEI;310781562;INF;;1;;;;;;;;;;;;1;;;;;;;;;;;210;2;1;;;1731;;;;;;;30;30;;;1;;;;;;0;0;;;;;;1.24;;0.49;1.7;;;;;;;;;;;;;;;
PSY;2020;820005908;;310781562;TOT;1;;;0;;;;;;;;;;1;;;;;;;;;;;210;2;1;;;1731;;;;;;;30;30;;;1;;;;;;;;;;;;;1.24;;0.49;1.7;;;;;;;;;;;;;;;
PSY;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;GEN;;2;;;39;;;;;;14274;25;;;472;12211;;;;;;;1859;;;1;;;;14813;;;682;21;2503;;2086;1687;350;;6;0;6.42;1;0;1.5;0;1;83;11;85.85;44.71;22.92;6.13;;0.72;3.58;5;0;3.07;1;0;1.5;62;6;61.23;28.5;21.92;1.4;;0.72;0.9
PSY;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;0.5;0;0;0.5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;123;;;;;915;894;;;1;0;0.97;0;0;0;;;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;830000287;;830100525;TOT;1;;0;1;39;;;;;;14274;25;;;472;12211;;;;;;;1859;;;1;;;1;14813;;123;682;21;2503;;2952;2553;350;;7;0;7.39;1;0;1.5;;;83;11;86.35;44.71;22.92;6.63;;0.72;3.58;5;0;3.07;1;0;1.5;62;6;61.23;28.5;21.92;1.4;;0.72;0.9
PSY;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;GEN;;2;;;34;0;0;0;0;0;12444;27;0;0;471;9025;0;0;0;0;0;0;1882;0;0;0;3;5;1;16175;7859;2413;2969;77;999;0;2896;2495;336;4;7;2;8.09;1;1;1.17;0;1;81;9;86.25;65.69;;6.69;;;2.95;;;;;;;44;9;48.76;36.24;;0.8;;;1.45
PSY;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;INF;;1;;;8;0;;;0;0;2928;36;0;0;91;1354;0;;;0;0;0;2970;0;0;0;3;3;1;7536;1887;2228;625;0;1461;6;1785;1622;54;0;6;1;5.39;;;;0;1;55;7;58.87;23.88;2;10.18;;5.64;8.37;;;;;;;14;6;16.83;9.52;2;0.9;;;1.6
PSY;2020;830000311;;830100566;TOT;1;;3;0;42;0;0;0;0;0;15372;63;0;0;562;10379;0;0;0;0;0;0;4852;0;0;0;6;8;2;23711;9746;4641;3594;77;2460;6;4681;4117;390;4;13;3;13.48;1;1;1.17;;;136;16;145.12;89.57;2;16.87;;5.64;11.32;;;;;;;58;15;65.59;45.76;2;1.7;;;3.05
PSY;2020;830000345;CHITS CH SAINTE MUSSE;830100616;GEN;;3;;;95;;;;;;34461;20;2;;1526;25909;;;;;;;3176;13;;;3;2;1;26353;1248;6591;1295;853;8208;0;4603;;;;8;9;12.1;1;1;1.8;;;125;170;193.93;;;;;;;;;;;;;105;88;148.51;76.86;30.65;3.71;;;4.68
PSY;2020;830000345;CHITS CH SAINTE MUSSE;830100616;INF;;1;;;10;;;;;;3575;12;;;198;2609;;;;;;;1092;;;;2;1;2;6138;2951;4060;107;;1443;17;2079;;;;4;2;4.5;1;3;1.74;;;25;91;58.44;;;;;;;;;;;;;13;18;21.41;13.17;1;1;;;1
PSY;2020;830000345;;830100616;TOT;1;;6;0;105;;;;;;38036;32;2;;1724;28518;;;;;;;4268;13;;;5;3;3;32491;4199;10651;1402;853;9651;17;6535;;;;12;11;16.6;2;4;3.54;;;150;261;252.37;;;;;;;;;;;;;118;106;169.92;90.03;31.65;4.71;;;5.68
PSY;2020;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;GEN;;4;;;130;4;;;;;47450;96;;;1186;44542;1510;;;;;20;8795;;;;11;1;12;53383;721;10381;12056;375;7786;;6032;4922;863;23;12;10;18.15;2;1;2.56;1;0;282;50;309.21;178.7;65.62;8.98;;3.08;26.46;1;13;8.36;1;2;2.34;162;36;188.36;100.23;50.41;3.04;;2.18;9.77
PSY;2020;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;INF;;1;;;5;1;;;;;1288;48;;;208;753;366;;;;;;3383;;;;8;1;5;21397;556;3623;1867;112;262;103;1907;1794;14;;3;5;5.56;;1;0.2;1;0;64;25;78.1;37.86;2.55;13.15;;7.97;13.16;;5;1.49;;1;0.2;14;7;17.11;9.67;2.55;0.6;;0.46;2.33
PSY;2020;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1765;17256;;;;1020;1001;19;;;2;1.65;;1;0.15;;;11;2;10.72;6.03;;3.43;;1;0.26;;2;1.65;;1;0.15;10;3;;6.03;;3.43;;1;0.26
PSY;2020;830000600;;830101200;TOT;1;;7;1;135;5;;;;;48738;144;;;1394;45295;1876;;;;;20;12178;;;;19;2;18;74780;1277;15769;31179;487;8048;103;8865;7657;877;23;15;17;25.36;2;3;2.91;;;354;76;398.03;222.59;68.17;25.56;;12.05;39.88;1;20;11.5;1;3;2.69;186;46;205.47;115.93;52.96;7.07;;3.64;12.36
PSY;2020;830003877;CLINIQUE LA BASTIDE;920030921;GEN;;;;;80;;;;;;29280;;;;609;19973;;;;;;;;;;;;;;;;;;;;;500;;500;;2;2;2.46;;3;1.82;0;1;;;30.47;18.23;1.05;1;;;1.3;2;2;2.46;;3;1.82;;;30.47;18.23;1.05;1;;;1.3
PSY;2020;830003877;;920030921;TOT;0;;;0;80;;;;;;29280;;;;609;19973;;;;;;;;;;;;;;;;;;;;;500;;500;;2;2;2.46;;3;1.82;;;;;30.47;18.23;1.05;1;;;1.3;2;2;2.46;;3;1.82;;;30.47;18.23;1.05;1;;;1.3
PSY;2020;830017497;KORIAN LE GOLFE;830004958;GEN;;1;;;53;;;;;;19398;;;;513;19141;;;;;;;;;;;;;;;;;;;;;432;;432;1;;;;3;;;1;1;17;7;21.22;13.22;6.5;1;;0;0.5;;;;3;;;17;7;21.22;13.22;6.5;1;;0;0.5
PSY;2020;830017497;;830004958;TOT;0;;0;0;53;;;;;;19398;;;;513;19141;;;;;;;;;;;;;;;;;;;;;432;;432;1;;;;3;;;;;17;7;21.22;13.22;6.5;1;;0;0.5;;;;3;;;17;7;21.22;13.22;6.5;1;;0;0.5
PSY;2020;830100442;CLINIQUE SAINT MARTIN OLLIOULES;830000204;GEN;;;;;89;;;;;;32485;22;;;678;30338;;;;;;;4289;;;;;;;;;;;;;;693;;477;;;5;;;;;0;1;33;13;34.19;23.17;7.79;1.57;;0;1.66;;;;;;;;;;;;;;;
PSY;2020;830100442;;830000204;TOT;0;;;0;89;;;;;;32485;22;;;678;30338;;;;;;;4289;;;;;;;;;;;;;;693;;477;;;5;;;;;;;33;13;34.19;23.17;7.79;1.57;;0;1.66;;;;;;;;;;;;;;;
PSY;2020;830100574;HIA SAINTE ANNE;750821092;GEN;;;;;20;;;;;;7320;10;;;217;3399;;;;;;;1396;;;;;1;;;4729;;;;;;1455;;;;5;;5;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2020;830100574;;750821092;TOT;0;;;0;20;;;;;;7320;10;;;217;3399;;;;;;;1396;;;;;1;;;4729;;;;;;1455;;;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2020;830100608;CHITS CH GEORGE SAND;830100616;GEN;;2;;;54;;;;;;19611;13;;;633;17599;;;;;;;2261;;;;2;1;1;13093;1535;5024;5964;108;1208;;1922;;;;5;7;8.22;1;;1;;;75;124;123.24;74.21;15.35;6.75;;1.06;;;;;;;;48;61;78.91;45.12;15.35;2.76;;0.26;
PSY;2020;830100608;CHITS CH GEORGE SAND;830100616;INF;;1;;;;;;;;;;24;;;;;;;;;;;2321;;;;2;1;2;7654;31;3508;36;6;38;23;789;;;;1;2;2.17;;;;;;16;130;58.83;20.47;;13.39;;4.42;5.9;;;;;;;;;;;;;;;
PSY;2020;830100608;;830100616;TOT;1;;5;0;54;;;;;;19611;37;;;633;17599;;;;;;;4582;;;;4;2;3;20747;1566;8532;6000;114;1246;23;2708;;;;6;9;10.39;1;;1;;;91;254;182.07;94.68;15.35;20.14;;5.48;5.9;;;;;;;48;61;78.91;45.12;15.35;2.76;;0.26;
PSY;2020;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;GEN;;;;;67;;;40;;;24522;20;7;;1119;27291;;;16293;;;;3227;313;;;;;;;;;;;;;1001;;888;10;3;5;4;1;1;1.46;0;1;70;16;52.38;29.52;5.83;2.93;;2.47;1.48;3;5;4;1;1;1.46;;;52.38;29.52;5.83;2.93;;2.47;1.48
PSY;2020;830100756;;920030269;TOT;0;;;0;67;;;40;;;24522;20;7;;1119;27291;;;16293;;;;3227;313;;;;;;;;;;;;;1001;;888;10;3;5;4;1;1;1.46;;;70;16;52.38;29.52;5.83;2.93;;2.47;1.48;3;5;4;1;1;1.46;;;52.38;29.52;5.83;2.93;;2.47;1.48
PSY;2020;830200515;CLINIQUE LES TROIS SOLLIES;830001012;GEN;;;;;109;;;;;;39894;10;4;;926;36437;;;;;;;2692;93;;;;;;;;;;;;;964;0;917;0;;4;2;;1;0.3;0;0;50;8;51.28;33.99;10.84;2.59;;2.95;0.91;;;;;;;45;8;46.28;30.99;10.84;1.59;;1.95;0.91
PSY;2020;830200515;;830001012;TOT;0;;;0;109;;;;;;39894;10;4;;926;36437;;;;;;;2692;93;;;;;;;;;;;;;964;0;917;;;4;2;;1;0.3;;;50;8;51.28;33.99;10.84;2.59;;2.95;0.91;;;;;;;45;8;46.28;30.99;10.84;1.59;;1.95;0.91
PSY;2020;830215919;KORIAN VAL DU FENOUILLET;750056335;GEN;;;;;82;;;;;;30012;10;3;;285;29982;;;;;;;2335;578;;;;;;;;;;;;;222;;;;1;2;2;;1;0.11;0;1;38;24;50.34;18.63;11.24;1.99;;1;1.01;1;1;1.5;;1;0.11;37;19;47;17.63;10.79;1;;1;1.01
PSY;2020;830215919;;750056335;TOT;0;;;0;82;;;;;;30012;10;3;;285;29982;;;;;;;2335;578;;;;;;;;;;;;;222;;;;1;2;2;;1;0.11;;;38;24;50.34;18.63;11.24;1.99;;1;1.01;1;1;1.5;;1;0.11;37;19;47;17.63;10.79;1;;1;1.01
PSY;2020;840000509;CLINIQUE SAINT DIDIER;840000707;GEN;;;;;99;;;;;;32960;12;;;784;32960;;;;;;;2176;;;;;;;;;;;;;;852;;688;;;8;;;;;;;19;27;35.44;23.25;7.62;3.31;;0.57;0.69;;;;;;;;;;;;;;;
PSY;2020;840000509;;840000707;TOT;0;;;0;99;;;;;;32960;12;;;784;32960;;;;;;;2176;;;;;;;;;;;;;;852;;688;;;8;;;;;;;19;27;35.44;23.25;7.62;3.31;;0.57;0.69;;;;;;;;;;;;;;;
PSY;2020;840000541;CHS DE MONTFAVET;840000137;GEN;;7;;;368;11;;;8;;134688;209;1;0;3413;115167;3292;0;0;761;0;33;9501;10;0;2;14;40;26;109358;28668;19406;18129;7270;9895;0;17547;14749;2006;83;48;28;57.63;2;10;10.16;;;1008;204;1022.51;619.24;170.99;35.2;;7.78;32.08;40;10;22.23;0;4;3.51;620;90;645.02;377.52;151.05;7.6;;0.33;12.71
PSY;2020;840000541;CHS DE MONTFAVET;840000137;INF;;3;;;15;20;;;;;5490;82;;;166;3801;1;;;0;0;25;5877;0;0;0;12;15;2;31193;6085;2574;1988;282;293;164;3751;3365;107;0;4;7;10.51;1;2;2.57;;;213;69;234.26;120.87;8.13;26.13;;10.39;30.15;1;2;2.15;0;0;0;48;10;53.32;34.1;5.33;1.5;;0.42;3.51
PSY;2020;840000541;CHS DE MONTFAVET;840000137;PEN;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;;3;1;;219;0;;;;2530;2364;0;0;5;0;3.18;0;0;0;;;20;5;23.47;15.29;0;6.62;;0;0;0;0;0;;;;0;0;0;0;0;0;;0;0
PSY;2020;840000541;;840000137;TOT;1;;12;1;383;31;;;8;;140178;291;1;0;3579;118968;3293;0;0;761;0;58;15378;10;0;2;30;55;31;140552;34753;22199;20117;7552;10188;164;21107;17950;2191;1;57;35;71.32;3;12;12.73;;;1241;278;1280.24;755.4;179.12;67.95;;18.17;62.23;41;12;24.38;0;4;3.51;668;100;698.34;411.62;156.38;9.1;;0.75;16.22
PSY;2020;840018691;CHS MONTPERRIN HOP DE JOUR REGAIN;130781131;GEN;;1;;;;;;;;;;12;;;;;;;;;;;1941;;;;;;;;;;;;;;26;;;;1;;0.2;;;;0;0;7;;5.01;2.71;;;;;;;;;;;;;;;;;;;;
PSY;2020;840018691;;130781131;TOT;1;;;0;;;;;;;;12;;;;;;;;;;;1941;;;;;;;;;;;;;;26;;;;1;;0.2;;;;;;7;;5.01;2.71;;;;;;;;;;;;;;;;;;;;
PSY;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;GEN;;1;;;55;0;0;0;0;0;17265;12;0;0;653;14104;0;0;0;0;0;0;1244;0;0;;3;1;3;18115;173;382;187;976;1145;0;2888;;398;;4;;5.82;;;;0;1;77;30;98.52;72.89;;4.44;;1;2.1;4;;3.15;;;;47;30;63.81;44.72;;2.29;;1;1.11
PSY;2020;850000175;;850009010;TOT;1;;0;0;55;0;0;0;0;0;17265;12;0;0;653;14104;0;0;0;0;0;0;1244;0;0;;3;1;3;18115;173;382;187;976;1145;0;2888;;398;;4;;5.82;;;;;;77;30;98.52;72.89;;4.44;;1;2.1;4;;3.15;;;;47;30;63.81;44.72;;2.29;;1;1.11
PSY;2020;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;GEN;;5;;;285;;19;;;;104025;214;;;4893;81788;;2748;;;;164;21394;;;0;9;7;5;57616;10357;2937;2590;149;5101;13;11589;8647;2147;64;17;8;19.06;9;4;10.38;0;0;319;141;433.76;326.5;69.04;15.2;;9.85;11.74;;;;;;;228;91;297.17;214.35;62.17;8;;4.64;8
PSY;2020;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;INF;;3;;;29;6;;;;6;10585;110;;;1202;6580;394;;;;;6;6253;;;4;13;3;2;28780;4596;214;901;84;888;234;4050;3384;125;3;15;7;17.1;0;3;0.4;0;0;151;81;211.54;128.59;4.94;27.63;;20.19;30.16;;;;;;;64;32;89.09;63.38;4.92;4.91;;4.35;11.51
PSY;2020;850000258;CENTRE HOSPITALIER G. MAZURELLE;850000092;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2.01;1;;1.01;;;;;;;;;;;;;;;;;;
PSY;2020;850000258;;850000092;TOT;1;;6;1;314;6;19;;;6;114610;324;;;6095;88368;394;2748;;;;170;27647;;;4;22;10;7;86396;14953;3151;3491;233;5989;247;15639;12031;2272;67;32;15;36.16;9;7;10.78;;;470;223;647.31;456.09;73.98;43.84;;30.04;41.9;;;;;;;292;123;386.26;277.73;67.09;12.91;;8.99;19.51
PSY;2020;860000017;CH HENRI LABORIT;860780048;GEN;;4;;;297;79;;18;;;108924;103;8;5;2963;80729;18492;;4129;;;32;5964;26;9728;12;7;6;4;57022;12858;151;2937;3681;28653;1;16146;13511;1810;87;39;4;40.6;7;9;10.51;;;536;82;585.85;323.33;131.99;21.5;;1.19;19.66;;;;;;;383;44;407.33;192.42;117;4.79;;0.05;13.61
PSY;2020;860000017;CH HENRI LABORIT;860780048;INF;;4;;;28;22;;;;;9854;101;0;0;445;4990;5950;;;;;60;5494;;;1;3;1;;26948;3705;;623;11;1752;24;3316;2719;164;;15;3;18.84;;2;0.4;;;164;37;189.84;83.03;2;24.24;;18.31;27.97;;;;;;;70;9;75.85;38.9;0;2.2;;0.1;8.72
PSY;2020;860000017;CH HENRI LABORIT;860780048;PEN;;;;;0;;;;;;0;20;;1;;;;;;;;;6299;;331;;1;;1;1;;319;18176;;;;1388;1196;;;4;1;4.1;;;;;;20;6;22.61;15.79;0;4.27;;2.13;0.42;;;;;;;11;6;16.33;11.47;0;2.77;;1.67;0.42
PSY;2020;860000017;;860780048;TOT;1;;9;1;325;101;;18;;;118778;224;8;6;3408;85719;24442;;4129;;;92;17757;26;10059;13;11;7;5;83971;16563;470;21736;3692;30405;25;20361;17146;1946;87;58;8;63.54;7;11;10.91;;;720;125;798.3;422.15;133.99;50.01;;21.63;48.05;;;;;;;464;59;499.51;242.79;117;9.76;;1.82;22.75
PSY;2020;870000221;CLINIQUE KORIAN SAINT MAURICE;870000973;GEN;;;;;34;;;;;;12410;5;;;377;10627;;;;;;;1444;;;;;1;;;2000;;;;;;377;;377;0;;;;;1;0.5;;1;20;3;19.16;12;6.7;0.46;;;;;;;;;;;;;;;;;;
PSY;2020;870000221;;870000973;TOT;0;;;0;34;;;;;;12410;5;;;377;10627;;;;;;;1444;;;;;1;;;2000;;;;;;377;;377;;;;;;1;0.5;;;20;3;19.16;12;6.7;0.46;;;;;;;;;;;;;;;;;;
PSY;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;GEN;;5;;;302;;;;;;110532;273;2;1;2889;85419;0;0;0;0;0;0;18624;0;408;1;26;17;6;79979;3081;14257;21507;2059;7780;4;15482;12579;2134;46;47;12;46.96;8;10;7.81;;;697;359;861.75;472.57;172.53;34.82;;18.14;56.57;20;3;13.79;;;;373;83;435.77;254.25;92.12;5.67;;2.02;10.26
PSY;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;INF;;2;;;30;;;;;;10980;42;0;;315;3503;0;;;0;0;0;2395;0;0;1;4;1;0;10163;341;0;153;29;1049;39;1692;1394;150;1;9;7;11.26;;1;0.2;;;60;136;106.57;59.68;9.72;8.23;;6.32;12.14;3;;1;;;;38;26;51.63;34.58;6.72;1.76;;0.52;2.08
PSY;2020;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;PEN;;;;;4;;;;;;1464;;;;21;200;;;;;;;;;;;;;;;;;1524;;;;222;201;16;0;1;;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
