BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2020;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;1;1;1;;0;1;0;197;62;0;0;1;0;1;1;1;1;0;1;1;1;1;237891;1;259;259;259;0;0;0;0;1;0;0;;;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0
PHARMA;2020;920014099;CRF PARIS NORD;920030269;0;;;;;;;;94;;;0;;;;;;;;;;;140026;1;94;94;94;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.28;;;;0.31;;;0;0
PHARMA;2020;920016698;CMPR DU SUD PARISIEN CHATILLON;930019484;0;;;;;;;;60;;;0;;;;;;;;;;;49988;1;40;40;40;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.6;0;0;0;0.6;0;0;0;0
PHARMA;2020;920024205;SSR LES ABONDANCES;920808037;1;4;0;4;0;1;;;30;110;120;0;;;;;;;;;;;167406;1;260;260;260;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;2;;;2;;;;2;;1;1;;;;0.95;;0.5;0;0
PHARMA;2020;920030962;SAS HOLTEL DE L ESPERANCE;920030962;0;;;;0;0;;104;;;;0;;;;;;;;;;;78785;1;104;104;104;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;1;;;1.01;;;;0.67;;;0;0
PHARMA;2020;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;0;;;;0;0;394;;;;;0;;;;;;;;;;;17487422;1;359;208;208;1;0;0;1;1;1;0;;;1;1;1;2;9;1;;2;20;23;2;2;0;;;2;;;9.7;1;;1;21.71;23;2;1;1
PHARMA;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;0;;;;0;0;413;;;;;0;;;;;;;;;;;6226821;1;364;342;0;1;0;0;1;1;1;0;;;1;1;0;;6;1;1;1;6;14;1;1;;;;4;1;0;6.17;0.2;0.5;0.91;9.4;14.62;1;1;1
PHARMA;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;0;;;;0;0;400;0;0;0;0;0;;;;;;;;;;;16619960;1;350;180;;1;1;1;1;1;1;0;;;1;1;1;1;12;1;2;2;24;24;2;1;;1;;;;;13;1;2.5;2;24;24;2;1;1
PHARMA;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;0;;;;0;1;308;73;70;40;184;1;0;0;0;0;0;1;1;1;1;1;7298313;1;430;400;300;0;0;1;1;1;1;0;;;1;1;1;1;7;;;2;18;16;3;2;1;;;;1;;8;50;;2;18;17;3;0;1
PHARMA;2020;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;1;3;0;;0;1;199;;78;;;0;;;;;;;;;;;18651780;1;225;225;31;0;1;1;1;1;1;0;;;1;1;0;2;5;;;2;10;10;1;7;2;;;4;1;;7.8;1;;2;13.48;10.85;1;0;1
PHARMA;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;0;;;;0;0;65;69;253;95;0;0;;;;;;;;;;;1229307;1;482;482;482;0;0;0;0;1;1;0;;;0;0;0;0;3;;;;10;1;;;;;1;1;1;1;3;;;0.8;10.8;1.6;0.4;0;0
PHARMA;2020;920120011;HIA PERCY;750821092;0;;;;;;245;20;30;;;0;;;;;;;;;;;11158876;1;295;258;258;1;0;1;1;1;1;0;;;1;1;0;2;4;1;1;1;22;16;2;8;2;;;;4;;9.05;2;1;1;21.8;18.6;2;1;1
PHARMA;2020;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;0;;;;1;0;0;58;0;0;0;0;;;;;;;;;;;152574;1;58;58;58;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1.45;0;0;0;0;0;0;0;0
PHARMA;2020;920140027;CLINIQUE DUPRE;750720575;0;;;;1;0;;130;;;;0;;;;;;;;;;;16873;1;130;130;130;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.7;;;;;;;0;0
PHARMA;2020;920150018;HOPITAL GOUIN A CLICHY;750720492;0;;;;;;;;94;;;0;;;;;;;;;;;458737;1;94;94;94;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;;1;;;;2;;;0;0
PHARMA;2020;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;0;;;;1;0;;;;;;0;;;;;;;;;;;553;1;;;;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.16;;;;;;;0;0
PHARMA;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;0;;;;0;0;330;;;;;0;;;;;;;;;;;2684000;1;330;295;99;0;0;1;1;1;0;0;;;1;1;0;1;3;;;1;6;20;1;3;1;;;;4;;5.2;0.6;;1;6;22.32;1;0;0
PHARMA;2020;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;0;;;;;;22;;;;;0;;;;;;;;;;;114289;1;;22;22;0;0;0;1;1;0;0;;;1;1;0;1;;;;;;;;1;;;;;;;0.56;;;;;;;0;0
PHARMA;2020;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;0;;;;;;79;;;;;0;;;;;;;;;;;212020;1;79;79;79;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;;;;;;;;1;;;1;;;;0.5;;;0;0
PHARMA;2020;920300258;CLINIQUE DE CHATILLON;920000809;0;;;;0;0;;;80;;;0;;;;;;;;;;;83000;1;80;80;80;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;1;;;1.1;;;;0.66;;;0;0
PHARMA;2020;920300266;CLINIQUE DU PLATEAU;920000940;0;;;;1;0;24;;60;;;0;;;;;;;;;;;290713;1;84;84;84;0;0;0;0;1;0;0;;;0;0;0;1;;;;;2;;;2;;;;1;;1;0.96;;;;1.3;;0.14;0;0
PHARMA;2020;920300365;CLINIQUE LA MONTAGNE;920815388;0;;;;0;0;37;0;0;0;0;0;;;;;;;;;;;161248;1;37;37;0;0;0;0;1;1;1;0;0;0;1;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;1;;;0;0
PHARMA;2020;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;0;;;;;;;;66;;;0;;;;;;;;;;;35118;1;66;66;66;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.8;;;;0.5;;;0;0
PHARMA;2020;920300415;CLINIQUE LAMBERT;920000890;0;;;;1;0;71;;;;;0;;;;;;;;;;;1229319;1;71;71;0;0;0;0;1;1;1;0;;;1;0;1;0;1;1;0;0;3;1;0;1;1;0;0;0;0;0;1.8;1.8;0;0;3;1;0;0;0
PHARMA;2020;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;0;;;;;;;;95;;;0;;;;;;;;;;;57789;1;95;95;95;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.24;;;;0.5;;;0;0
PHARMA;2020;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;0;;;;;;;;61;;;0;;;;;;;;;;;130687;1;61;61;61;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;1.27;;;;0.97;;;0;0
PHARMA;2020;920300480;CLINIQUE SSR DU PARC DE VANVES;920000924;0;;;;;;;;72;;;0;;;;;;;;;;;125300;1;72;72;72;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.64;;;;;;;0;0
PHARMA;2020;920300563;CLINIQUE LAENNEC MALAKOFF;920000932;0;;;;0;0;;;66;;;0;;;;;;;;;;;69713;0;66;66;66;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;0;;;;0;0;94;;;;;0;;;;;;;;;;;1825366;1;94;94;0;1;0;0;1;1;0;0;;;1;1;0;0;1;1;;;3;;;2;;2;;;1;1;0.7;0.2;0.5;;2.88;0.28;0.36;0;0
PHARMA;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;0;;;;;;;;;;;0;;;;;;;;;;;180314;1;56;56;0;0;0;0;1;1;0;0;;;1;0;0;1;;;;;1;4;;1;;;;;;;0.5;;;;0.5;4.1;;0;0
PHARMA;2020;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;0;;;;;;198;;;;;0;;;;;;;;;;;1749831;1;188;188;32;0;0;0;1;1;0;0;;;1;1;0;1;3;1;;;2;13;;;;;;2;1;;3;1;;;3.3;9.2;;0;0
PHARMA;2020;920300761;CLINIQUE HARTMANN;920000973;0;;;;;;64;;;;;0;;;;;;;;;;;9375066;1;64;64;27;1;0;0;1;1;0;0;;;1;0;0;1;1;0;1;0;5;1;0;1;0;0;0;;0;0;1.67;0;1.17;0;3;1;0;0;0
PHARMA;2020;920300787;HOPITAL AMERICAIN;920000981;0;;;;;;139;;;;;0;;;;;;;;;;;7690627;1;139;139;106;1;0;0;1;1;0;0;;;1;1;0;2;6;1;1;1;9;11;;;;;;;;1;6;0.3;0.5;1;9;11;0.5;0;0
PHARMA;2020;920300837;CLINIQUE LES MARTINETS;920001005;0;;;;;;32;;;;;0;;;;;;;;;;;312817;1;85;32;8;0;0;0;1;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;1;;0.5;;;;1;0.5;;0;0
PHARMA;2020;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;0;;;;0;0;32;;20;;;0;;;;;;;;;;;56686;1;52;52;20;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.6;;;;1;;;0;0
PHARMA;2020;920300886;CLINIQUE DU MONT VALERIEN;920030269;0;;;;0;0;;;142;;;0;;;;;;;;;;;170022;1;142;142;142;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.97;;;;1.31;;;0;0
PHARMA;2020;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;0;;;;0;0;110;;9;;;0;;;;;;;;;;;227692;1;100;100;0;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;2;1;;;;;;;;;1.23;;;;1.8;1;;0;0
PHARMA;2020;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;0;;;;;;;;76;;;0;;;;;;;;;;;148194;1;76;76;76;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;4;;;;;;;;;;1.09;;;;1.46;;;0;0
PHARMA;2020;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;920001062;0;;;;0;0;9;;;;;0;;;;;;;;;;;5300764;1;9;9;9;1;0;0;0;1;1;0;;;0;0;0;0;2;;1;;3;;;;;;;;;;2;;1;;3;;;0;0
PHARMA;2020;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;0;;;;;;;66;;;;0;;;;;;;;;;;27755;1;66;66;66;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.57;;;;;;;0;0
PHARMA;2020;920600061;FONDATION PAUL PARQUET;920001146;1;4;0;;;;;;36;;;0;;;;;;;;;;;44163;1;36;36;0;0;0;0;1;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2020;920711512;CLINIQUE L AMANDIER;920013448;0;;;;0;0;;;134;;;0;;;;;;;;;;;404000;1;134;134;134;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;1;;;;;;;;;1.1;;;;1.1;1.1;;0;0
PHARMA;2020;920803798;CLINIQUE DE LA DEFENSE;920002037;0;;;;;;;;110;;;0;;;;;;;;;;;380000;1;110;110;110;0;0;0;0;1;0;0;;;0;0;0;;1;;;;2;;;;;;;;1;;1;;;;1.6;0.6;;0;0
PHARMA;2020;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;0;;;;1;;;41;;;;0;;;;;;;;;;;6641;1;41;41;16;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;;;0.15;;;;;;;0;0
PHARMA;2020;920813623;HAD SANTE SERVICE;920029097;0;;;;0;0;;;;;;0;;;;;;;;;;;24838474;0;1810;1810;1810;1;0;0;0;1;0;1;1810;;0;0;0;0;8;;1;1;31;23;4;1;;;0;1;1;;9.46;;1.02;1;31.64;21.61;4.3;0;1
PHARMA;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;0;;;;0;;398;;84;41;53;0;;;;;;;;;;;10216174;1;512;537;270;1;0;0;1;1;1;1;20;0;1;1;1;0;6;;;;15;7;2;7;;;;3;2;;8.49;;;0.1;15.45;8.16;2;0;1
PHARMA;2020;930000302;CHI ANDRE GREGOIRE;930110036;0;;;;1;0;342;;20;;;0;;;;;;;;;;;1974000;1;95;344;313;0;0;0;1;1;1;0;;;1;1;0;0;11;1;;1;10;13;3;0;;;;;;1;8.76;0.5;;1;10.22;12.83;3.6;0;1
PHARMA;2020;930000328;CH GENERAL DELAFONTAINE;930110051;1;4;0;1;1;0;514;18;102;100;75;0;;;;;;;;;;;5662070;1;677;400;284;0;1;0;1;1;1;1;20;0;1;1;1;0;8;1;;2;17;7;4;2;;;;3;;1;8.12;0.5;;1.16;17.74;5.97;3.94;1;1
PHARMA;2020;930000336;CHI ROBERT BALLANGER;930110069;0;;;;0;0;367;113;85;;;0;;;;;;;;;;;7392690;1;728;0;0;1;1;0;1;1;1;0;;;1;1;1;0;;;;1;12;24;3;7;1;;;9;2;;5.7;0.9;;1;18.22;25.01;3.2;1;1
PHARMA;2020;930000344;CHS DE VILLE EVRARD;930140025;0;;;;1;;;444;;;27;0;;;;;;;;;;;1342026;1;471;471;471;0;0;0;0;1;0;0;;;0;0;0;0;3;;3;1;11;2;1;;;;;;;;4.5;;4.5;1;11.4;1.16;1;0;1
PHARMA;2020;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;0;;;;;;;;170;;;0;;;;;;;;;;;391372;1;170;170;170;0;0;0;0;1;0;0;;;0;0;0;0;;;;;3;;;2;;;;;;;1.5;;;;3;;;0;0
PHARMA;2020;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;0;;;;;;;;107;;;0;;;;;;;;;;;93049;1;107;107;107;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;1;;;1;;;;0.5;;;0;0
PHARMA;2020;930011788;CLINIQUE DU BOIS D AMOUR;930017199;0;;;;;;;;134;;;0;;;;;;;;;;;225299;1;134;134;134;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;1;;1.1;;;;1.1;0.3;;0;0
PHARMA;2020;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;0;;;;0;0;;;75;;;0;;;;;;;;;;;84439;1;75;75;75;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;1;;;1;;;;;;;0.8;;;;1;;;0;0
PHARMA;2020;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;0;;;;0;0;;;;;;0;;;;;;;;;;;316764;1;53;53;53;0;0;1;0;1;0;1;0;6;0;0;0;1;1;;;;;1;;0;;;;;;;0.65;;;;;1.11;;0;1
PHARMA;2020;930017512;CLINIQUE DU BOURGET;930019948;0;;;;0;0;;;140;;;0;;;;;;;;;;;258234;1;140;140;140;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;1;;1.13;;;;;0.5;;0;0
PHARMA;2020;930019203;CLINIQUE PRE ST GERVAIS;920030269;0;;;;;;;;149;;;0;;;;;;;;;;;159938;1;149;149;149;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;;;;;;;;0.94;;;;0.9;;;0;0
PHARMA;2020;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;0;;;;;;;90;;;;0;;;;;;;;;;;101617;1;90;90;90;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.56;;;;0.5;;;0;0
PHARMA;2020;930020987;CLINIQUE DES PLATANES;750048522;0;;;;1;0;0;0;80;0;0;0;;;;;;;;;;;63000;1;80;80;80;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;0;;;1.87;;;;0.75;;;0;0
PHARMA;2020;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;0;;;;0;0;;;170;;;0;;;;;;;;;;;192027;1;170;170;170;0;0;0;0;1;0;0;;;0;0;0;0;1;;;1;1;;;1;;;;1;;;1.91;;;1;1.08;;;0;0
PHARMA;2020;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;0;;;;;;;;84;;;0;;;;;;;;;;;148100;1;84;84;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;1;;;1.18;;;;1.49;;;0;0
PHARMA;2020;930022603;CENTRE D HEMODIALYSE MONTFERMEIL;940000060;0;;;;;;;;;;;0;;;;;;;;;;;50700;1;12;12;12;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;;;;2;;;;;;;2.45;;;;;;;0;0
PHARMA;2020;930023692;CRF CLINEA LIVRY;920030269;0;;;;;;;;52;;;0;;;;;;;;;;;59949;1;52;52;52;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.56;;;;0.47;;;0;0
PHARMA;2020;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;0;;;;;;40;;165;92;;0;;;;;;;;;;;500000;1;296;296;296;0;0;0;0;1;0;0;;;0;0;0;;2;;;1;6;1;1;;;;;2;;;2.33;;;0.5;6.85;0.75;0.5;1;1
PHARMA;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;0;;;;;;367;;14;;;0;;;;;;;;;;;25075000;1;333;333;;1;0;0;1;1;1;0;;;1;1;1;2;15;1;3;2;22;21;1;;;;;5;3;;12.28;1;3;2;26.46;24.86;1;1;1
PHARMA;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;0;;;;;;110;;;;;0;;;;;;;;;;;1600000;1;90;79;;0;0;0;1;1;1;0;;;0;0;0;;2;;;1;6;4;1;1;;;;1;;;2.69;0.2;0.2;1.13;6.04;3.83;0.5;1;1
PHARMA;2020;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;0;;;;1;1;;;65;35;;0;;;;;;;;;;;51972;1;100;100;100;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;2;;;;;;;0.7;;;;1;;;0;0
PHARMA;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;0;;;;0;0;197;0;0;0;0;0;;;;;;;;;;;1709771;1;197;175;0;0;0;1;1;1;0;0;0;0;1;1;0;0;2;;0;0;5;7;3;;;;;1;;;2;;;;4.8;5.46;3;0;1
PHARMA;2020;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;0;;;;;;90;;;;;0;;;;;;;;;;;651857;1;90;63;31;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;2;2;;;;;;2;;;1.1;;;;3.5;2;;0;0
PHARMA;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;0;;;;;;;;;;;0;;;;;;;;;;;1886707;1;140;140;56;1;0;0;1;1;0;0;;;1;0;0;2;2;1;1;;3;1;1;;;;;;;;2;0.5;0.5;;3;1;1;0;1
PHARMA;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;0;;;;;;192;;;;;0;;;;;;;;;;;683703;1;171;171;103;0;0;0;1;1;0;0;;;1;1;0;0;2;;;;1;1;1;;;;;2;1;;2;;;;2.77;1.5;1;0;0
PHARMA;2020;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;0;;;;0;0;;;90;;;0;;;;;;;;;;;110750;1;90;90;90;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;1;1;;;0.8;;;0.1;0.5;;;0;0
PHARMA;2020;930300264;CLINIQUE DES LILAS;930000492;0;;;;;;75;0;0;0;0;0;;;;;;;;;;;142996;1;75;75;0;0;0;0;1;1;0;0;;;1;0;0;0;;;;;1;3;;2;1;0;;;;;0.79;0.2;;;0.98;2.83;;0;0
PHARMA;2020;930300280;CLINIQUE KORIAN SULLY;310021274;0;;;;1;0;;;72;;;0;;;;;;;;;;;58365;1;72;72;72;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.5;0;0;0;0.5;0;0;0;0
PHARMA;2020;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;0;;;;0;0;106;;;;;0;;;;;;;;;;;;1;106;106;106;0;0;0;1;1;0;0;;;1;1;0;1;1;;;;1;1;;1;1;;;1;;;1.25;0.25;;;1.8;1;;0;0
PHARMA;2020;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;0;;;;1;0;;;45;;;0;;;;;;;;;;;31252;1;45;21;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.8;;;;;;;0;0
PHARMA;2020;930300553;CLINIQUE DE L ESTREE;930000633;0;;;;;;164;;100;;;0;;;;;;;;;;;645120;1;299;10;100;1;0;0;1;1;0;0;;;1;0;0;1;2;1;1;0;6;0;0;0;0;0;0;0;2;0;1.63;0.2;0.4;0;5.83;1.05;0;0;1
PHARMA;2020;930300587;CLINIQUE DU LANDY;930000641;0;;;;;;52;;;;;0;;;;;;;;;;;452066;1;52;52;21;0;0;0;1;1;0;1;;3;1;1;1;0;1;0;0;0;1;3;;;;;;1;3;;1;;;;1.5;4.5;;0;0
PHARMA;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;0;;;;;;102;;;;;0;;;;;;;;;;;160950;1;135;102;87;0;0;0;1;1;0;0;;;1;0;0;0;2;;;;3;;1;0;;;;1;;0;2;;;;3.9;;1;0;0
PHARMA;2020;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;0;;;;1;0;204;;;;;0;;;;;;;;;;;1159572;1;204;;;0;0;0;1;1;0;0;;;1;1;1;1;3;;;;3;2;1;1;;;;;1;;2.91;;;;3.41;2.34;1.81;0;0
PHARMA;2020;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;0;;;;;;;;90;;;0;;;;;;;;;;;60911;1;90;90;90;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.6;0;0;0;0.5;0;0;0;0
PHARMA;2020;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;0;;;;;;;184;;;;0;;;;;;;;;;;220590;1;184;184;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;1;;;;;;;1.5;;;;1;;;0;0
PHARMA;2020;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;0;;;;0;0;;;100;;;0;;;;;;;;;;;170132;1;100;100;100;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;1;1;;1;;;;2.31;0.3;;0;0
PHARMA;2020;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE;930817325;0;;;;0;0;;;;;;0;;;;;;;;;;;315955;1;54;54;54;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;;1;;1;;;;;;;1.6;;;;;1;;0;1
PHARMA;2020;940000573;CHI DE CRETEIL;940110018;1;4;0;1;1;0;415;8;42;0;;0;;;;;;;;;;;17630707;1;517;396;27;1;1;1;1;1;1;0;;;1;1;0;0;8;0;1;2;16;20;4;4;1;1;0;0;3;0;10;0.5;1.7;2;15.8;27;4;0;0
PHARMA;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;0;;;;1;;395;24;30;46;46;0;;;;;;;;;;;2838787;1;493;493;92;0;0;0;1;1;1;0;;;1;1;1;2;7;1;0;1;11;20;3;1;;1;0;2;0;0;7.5;1;0.5;1;14;19.5;3;0;1
PHARMA;2020;940000607;CHS FONDATION VALLEE;940140015;0;;;;1;0;;84;;;;0;;;;;;;;;;;41000;1;84;84;84;0;0;0;0;1;0;0;0;0;1;0;0;0;;;;;;;;1;;;;1;;;0.6;;;;0.6;;;0;0
PHARMA;2020;940000615;CHS LES MURETS;940140023;1;4;0;;;;;277;40;42;;0;;;;;;;;;;;589182;1;359;359;359;0;0;0;0;1;0;0;;;0;0;0;1;3;;;;3;2;2;;;;;;;;1.52;;;;4.21;1.33;2;0;0
PHARMA;2020;940000649;HOPITAL SAINT CAMILLE;940150014;0;;;;;;280;;;;;0;;;;;;;;;;;5283864;1;240;200;;1;0;0;1;1;1;0;;;1;1;0;1;2;1;1;;9;7;2;2;;;;1;1;;3.46;0.63;0.55;;7.67;7.29;2;0;0
PHARMA;2020;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;0;;;;1;;;;;;;0;;;;;;;;;;;;1;;;;1;0;1;1;1;1;0;;;0;0;0;;1;;;;1;;;;;;;;;;1;;;;1;;;1;1
PHARMA;2020;940000664;CLCC INSTITUT GUSTAVE ROUSSY;940160013;0;;;;1;;463;;18;;;0;;;;;;;;;;;40922868;1;465;465;;1;0;1;1;1;1;0;;;0;0;0;;14;;4;2;36;42;4;1;;;0;1;3;0;14.6;;4;2.96;33.3;37;3.48;1;1
PHARMA;2020;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;0;;;;0;0;214;;;;;0;;;;;;;;;;;472207;1;214;166;166;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;2;1;;1;;;;1;;;1.17;;;;2.6;1;;0;0
PHARMA;2020;940008139;CLINIQUE DE CHAMPIGNY;940021801;0;;;;;;;;103;;;0;;;;;;;;;;;107443;1;103;103;103;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;;;1;;;;0.75;;;0;0
PHARMA;2020;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;1;4;1;2;0;0;69;210;231;;;1;0;0;0;0;0;0;0;0;0;0;1900000;1;424;496;510;0;0;0;0;1;1;0;;;1;0;0;2;6;1;0;1;12;4;2;1;0;0;0;1;1;0;6.9;0.2;0;1;12.6;4.8;2;0;1
PHARMA;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;0;;;;0;0;845;118;212;24;;0;;;;;;;;;;;57121527;1;1207;598;104;1;0;1;1;1;1;0;;;1;1;1;1;24;1;3;5;40;49;4;9;;;0;7;4;0;27.32;1;3;5;45.6;48.2;4;1;1
PHARMA;2020;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;0;;;;0;0;134;19;167;164;;0;;;;;;;;;;;2672197;1;484;484;453;0;0;0;1;1;1;0;;;0;0;0;;3;;;1;11;2;;1;;;;1;;1;3.5;;;1;11;2.6;0.7;0;0
