BOR;AN;FI;RS;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A24;ORG_B24;ORG_C24;ORG_A25;ORG_A26;ORG_A27;FI_EJ;vide
ORG;2023;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;4;C;;1;C;;0;;;0;;;1;A;;0;;;12;C;;0;;;1;1;NORD ESSONNE;;;;;0;;;1;0;;830013678;0
ORG;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;0;0;;940000060;0
ORG;2023;910814144;UNITE DE DIALYSE AURA CORBEIL;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;940026677;0
ORG;2023;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;;;;;;;;;;;;;1;D;A;;;;;;;;;;0;;;;;;;;;;;;;750813321;0
ORG;2023;920000569;CH RIVES DE SEINE SITE COURBEVOIE;;;;;;;;;;;;;;;;;;;;;;;;;1;1;HAUTS-DE-SEINE;;;;;;;;1;0;;920026374;0
ORG;2023;920000577;CH DE NANTERRE;;;;1;D;;;;;2;B;;;;;;;;47;C;D;1;C;;1;1;SUD VAL D'OISE NORD HAUTS-DE-SEINE;;;;;;;;;;;920110020;0
ORG;2023;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;;;;1;D;;;;;;;;1;D;;;;;;;;;;;1;1;HAUTS-DE-SEINE;;;;;;;;1;1;1;920026374;0
ORG;2023;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;;;;;;;;;;;;;;;;;;;;;;;;;1;1;HAUTS-DE-SEINE;;;;;;;;1;0;;920026374;0
ORG;2023;920000601;CH DEPARTEMENTAL DE STELL;;;;1;C;;;;;;;;;;;;;;;;;;;;1;5;HAUTS-DE-SEINE;;;;;;;;0;1;2;920110053;0
ORG;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;;;;1;A;;;;;1;B;;2;D;;;;;186;C;D;;;;;;;;;;;;;;0;0;;920009909;0
ORG;2023;920000627;CH DES QUATRE VILLES SITE SEVRES;;;;1;A;;;;;1;B;;2;D;;;;;186;C;D;;;;;;;;;;;;;;0;0;;920009909;0
ORG;2023;920000635;HOPITAL SUISSE DE PARIS;0;;;;;;;;;;;;1;D;;;;;35;C;;1;D;;0;;;;;;;;;;1;1;1;920150026;0
ORG;2023;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;;;;2;C;;;;;;;;1;D;;;;;3;D;;1;C;;0;;;;;;;;;;1;0;;750720468;0
ORG;2023;920000650;HOPITAL FOCH;1;C;D;3;D;;;;;;;;1;D;;;;;300;C;D;;;;0;;;;;;;;;;1;1;1;920150059;0
ORG;2023;920001096;SAS MAISON DE SANTE BELLEVUE;;;;;;;;;;;;;;;;;;;14;C;D;;;;0;;;;;;;;;;0;;;920001096;0
ORG;2023;920001369;SSR FONDATION ROGUET;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;920710654;0
ORG;2023;920004058;CLINIQUE MONTEVIDEO;;;;;;;;;;;;;;;;;;;4;D;C;;;;0;;;;;;;;;;0;0;;920030269;0
ORG;2023;920005238;CLINIQUE DU PONT DE SEVRES;;;;;;;;;;;;;;;;;;;15;C;D;;;;0;;;;;;;;;;1;1;2;920030269;0
ORG;2023;920007549;MAISON DE SANTE DE ROCHEBRUNE;;;;;;;;;;;;;;;;;;;40;C;;;;;0;;;;;;;;;;0;;;920007499;0
ORG;2023;920014099;CRF PARIS NORD;;;;;;;;;;;;;;;;;;;41;C;D;;;;0;;;;;;;;;;0;0;;920030269;0
ORG;2023;920016698;CMPR DU SUD PARISIEN CHATILLON;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;;;;;1;1;2;930019484;0
ORG;2023;920024205;SSR LES ABONDANCES;;;;;;;;;;3;A;D;;;;;;;39;A;C;40;A;D;1;1;HAUTS-DE-SEINE;;;;;;;;;;;920808037;0
ORG;2023;920025210;UNITE DE DIALYSE AURA ISSY MOULINEAUX;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;940026677;0
ORG;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;;;;1;A;C;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;940140049;0
ORG;2023;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN;;;;;;;;;;;;;;;;;;;;;;1;E;;0;;;;;;;;;;0;0;;920024197;0
ORG;2023;920029550;CH A PARE HARTMANN P CHEREST;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;920810736;0
ORG;2023;920030962;SAS HOLTEL DE L ESPERANCE;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;;;;0;0;;920030962;0
ORG;2023;920031036;SAS CLINIQUE DU HAUT CLUZEAU;;;;;;;;;;;;;;;;;;;23;C;D;;;;0;;;;;;;;;;0;;;920031036;0
ORG;2023;920033479;POLE AUTONOMIE-DIALYSE A DOMICILE PADD;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;;;;;1;0;;940026677;0
ORG;2023;920039674;SAS CLINIQUE DU DAUPHINE;;;;;;;;;;;;;;;;;;;6;C;D;;;;0;;;;;;;;;;1;1;1;920039674;0
ORG;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;750712184;0
ORG;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;750712184;0
ORG;2023;920120011;HIA PERCY;;;;;;;;;;;;;;;;;;;49;C;D;93;E;;1;1;ILE DE FRANCE SUD;;;;;;;;1;1;2;750821092;0
ORG;2023;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;2;D;C;;;;1;D;;;;;;;;;;;8;E;;;;;0;;;;;;;;;;1;;;750005068;0
ORG;2023;920150018;HOPITAL GOUIN A CLICHY;;;;;;;;;;;;;;;;;;;25;C;;;;;0;;;;;;;;;;0;1;1;750720492;0
ORG;2023;920150075;HOPITAL LA CITE DES FLEURS;;;;2;D;D;;;;;;;;;;;;;2;C;C;;;;0;;;;;;;;;;;;;780020715;0
ORG;2023;920170024;CENTRE DENISE CROISSANT;0;;;0;;;0;;;0;;;0;;;0;;;4;E;D;;;;0;;;;;;;0;;;0;0;;940809452;0
ORG;2023;920170081;HDJ ATELIER THERAP ELAN RETROUVE;;;;;;;;;;;;;;;;;;;;;;;;;1;3;PARIS PSYCHIATRIE ET NEUROSCIENCES;PSY SUD PARIS;YVELINES NORD;;;;;;0;;;750721391;0
ORG;2023;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;;;;1;A;B;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;920718053;0
ORG;2023;920300043;HOPITAL PRIVE D ANTONY;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;920001526;0
ORG;2023;920300183;CENTRE CHIRURGICAL DES PRINCES;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;920000759;0
ORG;2023;920300191;CLINIQUE MARCEL SEMBAT CCBB;;;;;;;;;;;;;1;G;;;;;;;;;;;0;;;;;;;;;;;;;920000767;0
ORG;2023;920300258;CLINIQUE DE CHATILLON;;;;;;;;;;;;;;;;;;;25;C;D;2;D;;0;;;;;;;;;;1;1;1;920000809;0
ORG;2023;920300266;CLINIQUE DU PLATEAU;;;;;;;;;;;;;;;;;;;42;C;A;;;;0;;;;;;;;;;0;0;;920000940;0
ORG;2023;920300365;CLINIQUE LA MONTAGNE;;;;;;;;;;;;;;;;;;;25;C;D;;;;0;;;;;;;;;;0;0;;920815388;0
ORG;2023;920300415;CLINIQUE LAMBERT;;;;3;D;;;;;;;;1;A;B;;;;23;C;D;;;;0;;;;;;;;;;;;;920000890;0
ORG;2023;920300423;CLINIQUE VILLA MARIE LOUISE;;;;;;;;;;;;;;;;;;;2;D;;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;920300597;CLINIQUE DE MEUDON LA FORET;;;;;;;;;;;;;;;;;;;42;C;A;;;;0;;;;;;;;;;;;;920000940;0
ORG;2023;920300712;CTRE CHIRURGICAL PIERRE CHEREST;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;920810736;0
ORG;2023;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;0;0;;920810736;0
ORG;2023;920300787;HOPITAL AMERICAIN;;;;1;D;;;;;;;;;;;;;;15;C;;;;;0;;;;;;;;;;0;1;1;920000981;0
ORG;2023;920300837;CLINIQUE LES MARTINETS;;;;;;;;;;;;;2;A;E;;;;;;;;;;0;;;;;;;;;;1;1;2;920001005;0
ORG;2023;920300886;CLINIQUE DU MONT VALERIEN;0;;;;;;;;;;;;;;;;;;33;C;D;0;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;;;;1;E;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;;;;;1;1;2;920006848;0
ORG;2023;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;;;;;;;;;;;;;;;;;;;27;C;D;;;;0;;;;;;;;;;1;1;2;920001062;0
ORG;2023;920310026;CLINIQUE NEUROPSY LES PERVENCHES;;;;;;;;;;;;;;;;;;;9;D;C;;;;0;;;;;;;;;;0;0;;920001070;0
ORG;2023;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;;;;;;;;;;;;;;;;;;;6;C;D;;;;0;;;;;;;;;;0;1;2;920001104;0
ORG;2023;920690278;HDJ LES LIERRES;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;HAUTS-DE-SEINE;;;;;0;;;1;0;;920718186;0
ORG;2023;920700010;CENTRE ELISABETH DE LA PANOUSE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;770700029;0
ORG;2023;920711512;CLINIQUE L AMANDIER;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;0;0;;920013448;0
ORG;2023;920803798;CLINIQUE DE LA DEFENSE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;;;920002037;0
ORG;2023;920811775;UNITE D AUTODIALYSE DE SURESNES;;;;;;;;;;;;;;;;;;;4;C;D;;;;1;1;HAUTS-DE-SEINE;;;;;;;;0;0;;940000060;0
ORG;2023;930000302;CHI ANDRE GREGOIRE;;;;1;A;;;;;1;A;;2;D;;1;C;;287;;D;;;;1;1;93/95;;;;;;;;;;;930110036;0
ORG;2023;930000328;CH GENERAL DELAFONTAINE;;;;5;A;B;;;;2;A;;2;D;;;;;6;D;C;;;;;;;;;;;;;;1;1;1;930110051;0
ORG;2023;930000336;CHI ROBERT BALLANGER;;;;1;D;;;;;2;B;;1;D;;;;;;;;;;;0;;;;;;;;;;1;1;2;930110069;0
ORG;2023;930000344;CHS DE VILLE EVRARD;0;;;0;;;0;;;0;;;0;;;0;;;216;;;0;;;0;;;;;;;0;;;1;1;2;930140025;0
ORG;2023;930003355;CENTRE D AUTODIALYSE ISODIALYSE;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;0;0;;750064586;0
ORG;2023;930003942;UNITE D AUTODIALYSE D'AULNAY;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;940000060;0
ORG;2023;930004288;HDJ SALNEUVE;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;;;;0;0;;750720922;0
ORG;2023;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;;;;;;;;;;;;;;;;;;;23;;;;;;0;;;;;;;;;;0;0;;750721235;0
ORG;2023;930011788;CLINIQUE DU BOIS D AMOUR;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;930017199;0
ORG;2023;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;;;;;1;1;2;930024427;0
ORG;2023;930014428;CENTRE D HEMODIALYSE DE L ESTREE;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;;;;1;0;;930014378;0
ORG;2023;930015458;INSTITUT DE RADIOTHERAPIE;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;;;;0;0;;930003975;0
ORG;2023;930017512;CLINIQUE DU BOURGET;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;930019948;0
ORG;2023;930018460;UNITE D AUTODIALYSE LE RAINCY;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;;;;0;0;;940000060;0
ORG;2023;930019203;CLINIQUE PRE ST GERVAIS;;;;;;;;;;;;;;;;;;;19;C;D;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;930020920;CLINIQUE PSY DE L ALLIANCE;4;C;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;920030269;0
ORG;2023;930020987;CLINIQUE DES PLATANES;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93/95;;;;;;;;1;0;;750048522;0
ORG;2023;930021001;INSTITUT READAPTATION DE ROMAINVILLE;;;;;;;;;;;;;;;;;;;1;D;D;;;;0;;;;;;;;;;0;0;;440052041;0
ORG;2023;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;;;;;;;;;;;;;;;;;;;5;D;;;;;0;;;;;;;;;;0;0;;930027347;0
ORG;2023;930022603;CENTRE D HEMODIALYSE MONTFERMEIL;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93 EST;;;;;;;;0;0;;940000060;0
ORG;2023;930023692;CRF CLINEA LIVRY;;;;;;;;;;;;;;;;;;;10;C;C;;;;1;1;93 EST;;;;;;;;1;1;1;920030269;0
ORG;2023;930025127;CENTRE D AUTODIALYSE JEAN MERMOZ GALAC;1;C;D;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;0;0;;930026562;0
ORG;2023;930026661;CENTRE AMBULATOIRE LIVRY GARGAN INICEA;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;690051594;0
ORG;2023;930026885;INSTITUT CARDIO GVM LA ROSERAIE;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;;;;0;0;;930024278;0
ORG;2023;930031406;DIAVERUM SAINT DENIS SITE CCN;1;C;;;;;;;;;;;;;;;;;;;;;;;1;1;93/95;;;;;;;;0;0;;690049846;0
ORG;2023;930100037;HU PARIS SITE AVICENNE APHP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;750712184;0
ORG;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;;;;;;;;;;;;;;;;;;;1;C;C;;;;;;;;;;;;;;;;;750712184;0
ORG;2023;930150057;MAISON SANTE MEDICALE LES FLORALIES;;;;;;;;;;;;;;;;;;;15;D;;;;;0;;;;;;;;;;;;;750034589;0
ORG;2023;930300025;HOPITAL EUROPEEN LA ROSERAIE;;;;1;D;;;;;;;;1;D;;;;;61;C;D;;;;1;1;93 EST;;;;;;;;0;1;2;930000393;0
ORG;2023;930300066;HOPITAL PRIVE DE L EST PARISIEN;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;930000401;0
ORG;2023;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93 EST;;;;;;;;1;1;1;930000419;0
ORG;2023;930300124;CTRE REEDUCATION CARDIO NUTRITIONNELLE;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;;;;;0;;;920036290;0
ORG;2023;930300140;CLINIQUE AMBROISE PARE BONDY;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;330050899;0
ORG;2023;930300264;CLINIQUE DES LILAS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;930000492;0
ORG;2023;930300280;CLINIQUE DE GARGAN -INICEA;;;;;;;;;;;;;;;;;;;36;C;A;;;;1;2;93 EST;;;;;;;;1;1;1;310021274;0
ORG;2023;930300546;CLINIQUE CCN PORTE DE PARIS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;930000682;0
ORG;2023;930300553;CLINIQUE DE L ESTREE;;;;;;;;;;;;;;;;;;;50;C;;;;;0;;;;;;;;;;1;1;1;930000633;0
ORG;2023;930300587;CLINIQUE DU LANDY;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;930000641;0
ORG;2023;930300595;HOPITAL PRIVE DU VERT GALANT;;;;;;;;;;;;;1;D;;;;;36;C;;;;;1;1;93 EST;;;;;;;;0;0;;930000658;0
ORG;2023;930300645;CENTRE CARDIOLOGIQUE DU NORD;;;;2;C;;;;;;;;1;E;;;;;10;C;;;;;1;1;93/95;;;;;;;;;1;1;930000682;0
ORG;2023;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;;;;;0;;;440052041;0
ORG;2023;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;0;;;1;1;2;750720534;0
ORG;2023;930700018;HOPITAL LA BOISSIERE;;;;;;;;;;;;;;;;;;;2;C;D;;;;1;1;93 EST;;;;;;;;0;0;;750058844;0
ORG;2023;930813910;UNITE DE DIALYSE AURA MONTREUIL;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;940026677;0
ORG;2023;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;750062036;0
ORG;2023;930815618;CENTRE DE DIALYSE AURA SAINT OUEN;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;;;;;1;0;;940026677;0
ORG;2023;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE;1;C;;;;;;;;;;;;;;;;;4;C;;;;;1;1;93/95;;;;;;;;0;0;;690049846;0
ORG;2023;930817465;HDJ CENTRE JEAN MACE;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;;;;930712716;0
ORG;2023;930817606;DIAVERUM EPINAY-CTRE D AUTODIALYSE;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;690049846;0
ORG;2023;940000078;UNITE D AUTODIALYSE DE CRETEIL;;;;;;;;;;;;;;;;;;;2;C;D;;;;1;1;94 NORD;;;;;;;;0;0;;940000060;0
ORG;2023;940000573;CHI DE CRETEIL;;;;1;C;;;;;1;D;;1;D;;;;;40;E;C;;;;;;;;;;;;;;0;0;;940110018;0
ORG;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;940110042;0
ORG;2023;940000607;CHS FONDATION VALLEE;0;;;1;B;B;0;;;1;B;B;0;;;0;;;3;C;C;1;C;C;1;1;PSY SUD PARIS;;;;;0;;;1;1;1;940140015;0
ORG;2023;940000615;CHS LES MURETS;;;;1;E;;;;;;;;;;;;;;1;D;;;;;1;1;94 NORD;;;;;;;;1;1;2;940140023;0
ORG;2023;940000631;CH PAUL GUIRAUD;;;;1;C;D;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;940140049;0
ORG;2023;940000649;HOPITAL SAINT CAMILLE;1;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;;;;940150014;0
ORG;2023;940000664;INSTITUT GUSTAVE ROUSSY;;;;2;A;;;;;1;;;1;;;;;;4;C;;;;;0;;;;;;;;;;;1;1;940160013;0
ORG;2023;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;940017338;0
ORG;2023;940008139;CLINIQUE DE CHAMPIGNY;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;940021801;0
ORG;2023;940016868;LES HOPITAUX DE SAINT MAURICE;;;;3;E;;;;;2;B;;;;;;;;14;C;D;;;;1;1;94 NORD;;;;;;;;1;1;2;940016819;0
ORG;2023;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;;;;;;;;;;;;;;;;;;;2;D;C;;;;0;;;;;;;;;;0;0;;750005068;0
ORG;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;;;;;;;;;;1;;D;;;;;;;161;C;D;1;C;;0;;;;;;;;;;0;1;1;750712184;0
ORG;2023;940100050;HU HENRI MONDOR SITE E ROUX APHP;;;;;;;;;;;;;;;;;;;28;C;;1;C;;0;;;;;;;;;;0;1;2;750712184;0
ORG;2023;940120017;HIA BEGIN;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94 NORD;;;;;;;;0;1;1;750821092;0
ORG;2023;940170137;HDJ DE CHEVILLY LARUE;;;;;;;;;;;;;;;;;;;;;;;;;1;3;PARIS PSYCHIATRIE ET NEUROSCIENCES;PSY SUD PARIS;YVELINES NORD;;;;;;0;0;;750721391;0
ORG;2023;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;940000722;0
ORG;2023;940300163;CLINIQUE LES TOURNELLES;0;;;;;;;;;;;;;;;;;;40;C;D;;;;0;;;;;;;;;;1;1;2;920030269;0
ORG;2023;940300270;HOPITAL PRIVE ARMAND BRILLARD;1;C;;;;;;;;;;;1;G;;;;;42;C;;;;;0;;;;;;;;;;1;1;1;940000771;0
ORG;2023;940300379;CLINIQUE GASTON METIVET;;;;;;;;;;;;;;;;;;;41;D;C;;;;0;;;;;;;;;;0;1;2;940000805;0
ORG;2023;940300445;CLINIQUE DU SUD;;;;1;E;;;;;;;;;;;;;;44;C;;;;;0;;;;;;;;;;1;1;2;940000854;0
ORG;2023;940300452;CLINIQUE MEDICALE DE DIETETIQUE;;;;;;;;;;;;;;;;;;;8;C;D;;;;0;;;;;;;;;;0;1;2;940000862;0
ORG;2023;940300494;CLINIQUE VILLENEUVE SAINT GEORGES;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;;;;;0;1;1;940000896;0
ORG;2023;940300502;CLINIQUE DU DR BOYER;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;;;;0;1;1;940000904;0
ORG;2023;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;940000912;0
ORG;2023;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;940000912;0
ORG;2023;940300577;CLINIQUE LE PERREUX SUR MARNE INICEA;15;C;;;;;;;;;;;;;;;;;10;D;;;;;0;;;;;;;;;;1;0;;310021266;0
ORG;2023;940310014;MAISON DE SANTE NOGENT SUR MARNE;;;;;;;;;;;;;;;;;;;4;D;C;;;;0;;;;;;;;;;0;0;;940000979;0
ORG;2023;940310022;CLINIQUE JEANNE D ARC ST MANDE INICEA;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;1;1;2;940022163;0
ORG;2023;940700032;INSTITUT ROBERT MERLE D AUBIGNE;;;;1;B;;;;;;;;;;;;;;7;D;E;;;;1;1;94 EST;;;;;;;;0;1;1;940001027;0
ORG;2023;940700040;CENTRE DE READAPTATION FONCTIONNELLE;;;;;;;;;;;;;;;;;;;20;C;;;;;0;;;;;;;;;;1;1;1;570010181;0
ORG;2023;940807654;ASS CERPP BONNEUIL SUR MARNE;;;;1;A;B;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;940807654;0
ORG;2023;940813017;UNITE D AUTODIALYSE DE VILLEJUIF;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;0;0;;940000060;0
ORG;2023;940813033;CLINIQUE DE BERCY;;;;1;E;;;;;;;;1;D;;;;;37;;;;;;0;;;;;;;;;;0;1;1;940001894;0
ORG;2023;940813090;POLYCLINIQUE LA CONCORDE;;;;;;;;;;;;;;;;;;;59;C;D;;;;0;;;;;;;;;;1;1;1;920030269;0
ORG;2023;940814460;UNITE D AUTODIALYSE FONTENAY SOUS BOIS;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;;;;0;0;;940000060;0
ORG;2023;950000307;CH VICTOR DUPOUY;;;;2;D;D;;;;;;;1;D;;8;C;;362;C;D;;;;;;;;;;;;;;;;;950110015;0
ORG;2023;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;;;0;1;1;950110080;0
ORG;2023;950000323;GHEM SIMONE VEIL SITE EAUBONNE;;;;2;B;D;;;;1;A;;;;;;;;351;C;A;;;;;;;;;;;;;;1;1;1;950013870;0
ORG;2023;950000331;CH GENERAL DE GONESSE;;;;1;A;;;;;1;A;;;;;;;;20;A;;;;;;;;;;;;;;;1;1;1;950110049;0
ORG;2023;950000349;HOPITAL NOVO SITE MAGNY;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;0;1;1;950110080;0
ORG;2023;950000364;CH NOVO SITE RENE DUBOS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;1;1;950110080;0
ORG;2023;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD OUEST VAL D'OISE;;;;;;;;0;0;;950150037;0
ORG;2023;950000703;CH LE PARC;;;;1;D;;;;;1;A;;;;;;;;13;C;D;;;;1;1;SUD VAL D'OISE NORD HAUTS-DE-SEINE;;;;;;;;0;0;;950500041;0
ORG;2023;950002568;CLINIQUE D ORGEMONT;;;;;;;;;;;;;;;;;;;48;C;D;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;950032714;CLINIQUE AMBULATOIRE DE DOMONT;;;;;;;;;;1;A;;;;;;;;2;C;;;;;0;;;;;;;;;;1;0;;950000471;0
ORG;2023;950150011;INSTITUT MEDICAL D ENNERY;;;;1;D;;;;;;;;;;;;;;;;;;;;1;1;NORD OUEST VAL D'OISE;;;;;;;;0;0;;950042994;0
ORG;2023;950150052;CLINIQUE FSEF BOUFFEMONT;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD OUEST VAL D'OISE;;;;;;;;0;0;;750720575;0
ORG;2023;950300087;CLINIQUE BELLOY EN FRANCE;;;;;;;;;;;;;;;;;;;3;;;;;;0;;;;;;;;;;0;0;;920030269;0
ORG;2023;950300095;POLYCLINIQUE DU PLATEAU;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;0;1;2;950000455;0
ORG;2023;950300152;CLINIQUE MIRABEAU;;;;;;;;;;;;;;;;;;;64;C;E;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;950300194;CLINIQUE MEDICALE DU CHATEAU D HERBLAY;;;;;;;;;;;;;;;;;;;37;C;D;;;;1;1;;;;;;;;;0;;;920030269;0
