BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU
PSY;2023;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;TOT;1;;;0;382;15;;;32;;139430;25;;;3158;129583;2817;;;11183;;6319;;;;;;;;;;;;;2846;;18;8.97;2;11.31;;;;253.59;120.62;47.02;12.99;10.73;3.53
PSY;2023;920000577;CH DE NANTERRE;920110020;GEN;;2;;;43;;;;;;10750;20;;;528;12575;;;;;;1274;;;2;2;2;20342;898;3927;1683;;1615;;2892;2366;0;15.12;;;1;1;;101.27;50.36;20.99;9.62;3.45;1.91
PSY;2023;920000577;CH DE NANTERRE;920110020;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6119;;;;1578;1578;0;1.6;;;;;;3.29;;;3.29;;
PSY;2023;920000577;CH DE NANTERRE;920110020;TOT;1;;0;1;43;;;;;;10750;20;;;528;12575;;;;;;1274;;;2;2;2;20342;898;3927;7802;;1615;;4470;3944;0;16.72;;;;;;104.56;50.36;20.99;12.91;3.45;1.91
PSY;2023;920000650;HOPITAL FOCH;920150059;GEN;;;;;10;;;;;;3650;;;;162;2931;;;;;;;;;;1;;;1133;;;;;;791;634;;3.37;;;1;0;;10.11;6.87;1.4;;;
PSY;2023;920000650;HOPITAL FOCH;920150059;TOT;0;;;0;10;;;;;;3650;;;;162;2931;;;;;;;;;;1;;;1133;;;;;;791;634;;3.37;;;;;;10.11;6.87;1.4;;;
PSY;2023;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;GEN;;;;;88;;;;;;32120;22;;;600;24253;;;;;;5160;;;;;;;;;;;;;654;;5;2.57;2;0.31;0;0;6;49.14;27.45;14.15;2.91;0.89;0.64
PSY;2023;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;INF;;;;;;;;;;;;12;;;;;;;;;;990;;;;;;;;;;;;;38;;;0.5;;;0;0;;5;2;;1;1;
PSY;2023;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;TOT;0;;;0;88;;;;;;32120;34;;;600;24253;;;;;;6150;;;;;;;;;;;;;670;;5;3.07;2;0.31;;;6;54.14;29.45;14.15;3.91;1.89;0.64
PSY;2023;920002177;CHS PUBLIC DE SANTE ERASME;920804465;GEN;;3;;;113;0;7;0;0;0;40205;49;3;0;895;34815;;1043;;;;10004;1287;;3;3;3;33230;921;6594;1444;4;1198;0;4054;3358;;31.27;;;;;;220.65;105.91;36.79;11.35;3.63;13.82
PSY;2023;920002177;CHS PUBLIC DE SANTE ERASME;920804465;INF;;3;;;11;0;;;;;3493;31;0;0;162;2603;;;;;;2668;;;15;1;3;58862;1024;8800;676;15;1498;189;4025;3879;;29.52;;;;;;140.91;24.78;3.33;43.44;18.47;17.77
PSY;2023;920002177;CHS PUBLIC DE SANTE ERASME;920804465;TOT;1;;0;0;124;0;7;0;0;0;43698;80;3;0;1057;37418;;1043;;;;12672;1287;;18;4;6;92092;1945;15394;2120;19;2696;189;7987;7154;;60.79;;;;;;361.56;130.69;40.12;54.79;22.1;31.59
PSY;2023;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;GEN;;1;;;20;;;;;12;7300;109;;;334;7190;;;;;5125;13556;;;8;;5;58572;;2797;;;;;4576;4131;;15.87;;;;;;95.77;51.9;3.59;28.38;4.12;6.87
PSY;2023;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;INF;;1;;;;;;;;;;20;;;;;;;;;;2032;;;11;;2;18371;;519;;;;;1508;1484;;8.19;;;;;;38.55;3.95;;17.4;5.24;9.91
PSY;2023;920007408;CHS ROGER PREVOT DE NANTERRE;950140012;TOT;1;;;0;20;;;;;12;7300;129;;;334;7190;;;;;5125;15588;;;19;;7;76943;;3316;;;;;6084;5615;;24.06;;;;;;134.32;55.85;3.59;45.78;9.36;16.78
PSY;2023;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;GEN;;;;;65;;;;;;23725;20;;;471;22161;;;;;;2284;;;;;;;;;;;;;419;;4;;;;0;0;2;47.83;12.57;22.6;2.56;0.45;0.38
PSY;2023;920007549;MAISON DE SANTE DE ROCHEBRUNE;920007499;TOT;0;;;0;65;;;;;;23725;20;;;471;22161;;;;;;2284;;;;;;;;;;;;;419;;4;;;;;;2;47.83;12.57;22.6;2.56;0.45;0.38
PSY;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;GEN;;4;;;102;29;16;;;;37230;75;5;;823;39353;6529;2759;;;;5345;5;;7;10;6;46535;2634;10728;1098;150;2527;59;5239;4494;;24.42;;;0;0;;266.15;109.42;54.42;24.82;26.09;16.35
PSY;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;
PSY;2023;920027711;CHS PAUL GUIRAUD SITE CLAMART;940140049;TOT;1;;3;0;102;29;16;;;;37230;75;5;;823;39353;6529;2759;;;;5345;5;;7;10;6;46535;2634;10728;1098;150;2527;59;5239;4494;;24.42;;;;;;266.15;109.42;54.42;24.82;26.09;16.35
PSY;2023;920030962;SAS HOLTEL DE L ESPERANCE;920030962;GEN;;;;;101;;;42;;;36865;20;;;588;27453;;;11816;;;4937;;;;;;;;;;;;;602;;1;8.31;;1.54;1;0;;82.09;37.1;18.48;2.61;2;8.51
PSY;2023;920030962;SAS HOLTEL DE L ESPERANCE;920030962;INF;;;;;14;;;;;;5110;10;;;152;4183;;;;;;16;;;;;;;;;;;;;117;;;1.2;;0.3;1;0;;12.5;7;0;0;5;0.25
PSY;2023;920030962;SAS HOLTEL DE L ESPERANCE;920030962;TOT;0;;;0;115;;;42;;;41975;30;;;740;31636;;;11816;;;4953;;;;;;;;;;;;;719;;1;9.51;;1.84;;;;94.59;44.1;18.48;2.61;7;8.76
PSY;2023;920031036;SAS CLINIQUE DU HAUT CLUZEAU;920031036;GEN;;;;;62;;;;;;22630;10;;;438;20364;;;;;;4075;;;;;;;;;;;;;388;;;;;0.33;0;0;;32.93;15.41;9.65;1;0.75;0.83
PSY;2023;920031036;SAS CLINIQUE DU HAUT CLUZEAU;920031036;TOT;0;;;0;62;;;;;;22630;10;;;438;20364;;;;;;4075;;;;;;;;;;;;;388;;;;;0.33;;;;32.93;15.41;9.65;1;0.75;0.83
PSY;2023;920039674;SAS CLINIQUE DU DAUPHINE;920039674;GEN;;;;;140;;;;;;51100;17;;;1602;48732;;;;;;812;;;;;;;;;;;;;1231;;7;;1;1.98;0;0;5;63.41;44.54;11;3.15;0.44;4.28
PSY;2023;920039674;SAS CLINIQUE DU DAUPHINE;920039674;TOT;0;;;0;140;;;;;;51100;17;;;1602;48732;;;;;;812;;;;;;;;;;;;;1231;;7;;1;1.98;;;5;63.41;44.54;11;3.15;0.44;4.28
PSY;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;732;;;;1353;;798;798;;4.7;;;1;;;;;;;;
PSY;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106;106;;;;;;;;;;;;;
PSY;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;1;;;732;;;;1353;;902;902;;4.7;;;;;;;;;;;
PSY;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;GEN;;1;;;44;;;;;;16024;10;;;472;12668;;;;;;2434;;;2;1;1;8746;11194;1218;1258;5;2069;4;3726;3261;;15.8;;;1;1;;61;22;30;2;1;3
PSY;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;INF;;1;;;12;;;;;;2946;;;;67;1907;;;;;;;;;;1;;;624;;71;;1720;;273;216;;3;;;;;;25;12;7;2;2;1
PSY;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;TOT;1;;0;0;56;;;;;;18970;10;;;539;14575;;;;;;2434;;;2;2;1;8746;11818;1218;1329;5;3789;4;3966;3447;;18.8;;;;;;86;34;37;4;3;4
PSY;2023;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;GEN;;3;;;61;;;;;;21526;31;;1;591;15459;;;;;;2226;;1;;1;1;;9426;8296;897;15;4316;;3504;2947;;5;;;1;1;2;111;51;38;17;;5
PSY;2023;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;TOT;1;;0;0;61;;;;;;21526;31;;1;591;15459;;;;;;2226;;1;;1;1;;9426;8296;897;15;4316;;3504;2947;;5;;;;;2;111;51;38;17;;5
PSY;2023;920120011;HIA PERCY;750821092;GEN;;;;;20;;;;;;7300;5;;;347;5777;;;;;;299;;;;;;;;;;;;;1366;1283;;6.1;;;;;;27.7;10.5;7;5.2;2;
PSY;2023;920120011;HIA PERCY;750821092;TOT;0;;;0;20;;;;;;7300;5;;;347;5777;;;;;;299;;;;;;;;;;;;;1366;1283;;6.1;;;;;;27.7;10.5;7;5.2;2;
PSY;2023;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;GEN;;2;;;45;;;;;;16425;48;;;441;14392;;;;;;5330;;;2;;2;12763;;1939;2602;3;0;0;1214;895;;12.11;;2.06;0;1;;90.18;43.31;31.44;6.31;3.45;5.67
PSY;2023;920140019;CTRE DE SANTE MENTALE DE RUEIL MGEN;750005068;TOT;1;;0;0;45;;;;;;16425;48;;;441;14392;;;;;;5330;;;2;;2;12763;;1939;2602;3;0;0;1214;895;;12.11;;2.06;;;;90.18;43.31;31.44;6.31;3.45;5.67
PSY;2023;920140027;CLINIQUE FSEF SCEAUX;750720575;GEN;;;;;130;;;;;;47450;30;;;808;20191;;;;;;5816;;;;1;1;;7464;4199;;;;;1368;980;;10.88;;0.92;0;1;;159.38;56.79;4.14;17.37;3.92;20.27
PSY;2023;920140027;CLINIQUE FSEF SCEAUX;750720575;TOT;0;;;0;130;;;;;;47450;30;;;808;20191;;;;;;5816;;;;1;1;;7464;4199;;;;;1368;980;;10.88;;0.92;;;;159.38;56.79;4.14;17.37;3.92;20.27
PSY;2023;920170024;CENTRE DENISE CROISSANT;940809452;GEN;;5;;;;;;;;;;70;;;;;;;;;;3800;;;;;;;;;1138;;;;210;149;;0.8;;;0;0;2;13.5;2;;1;;10.5
PSY;2023;920170024;CENTRE DENISE CROISSANT;940809452;TOT;1;;1;0;;;;;;;;70;;;;;;;;;;3800;;;;;;;;;1138;;;;210;149;;0.8;;;;;2;13.5;2;;1;;10.5
PSY;2023;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;GEN;;;;;;;;;;;;57;;;;;;;;;;9975;;;2;;;802;;;640;;;;127;112;;3.13;;;;;;13.95;6.09;;1;2.19;3.4
PSY;2023;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;INF;;;;;;;;;;;;23;;;;;;;;;;7151;;;2;;;170;;;;;;;59;43;;1.79;;;;;;21.67;2.7;0.16;3;2.53;13.28
PSY;2023;920170081;HDJ ATELIER THERAP ELAN RETROUVE;750721391;TOT;0;;;0;;;;;;;;80;;;;;;;;;;17126;;;4;;;972;;;640;;;;186;155;;4.92;;;;;;35.62;8.79;0.16;4;4.72;16.68
PSY;2023;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.57;;;;;0;28.57;1.07;0;18.66;1.23;0
PSY;2023;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;INF;;;;;;;;;;;;32;;;;;;;;;;8483;;;;1;;;1687;;;;;;96;94;;;;;;;;;;;;;
PSY;2023;920170115;CENTRE DU PARC DE SAINT CLOUD AVRAY;920718053;TOT;0;;;0;;;;;;;;32;;;;;;;;;;8483;;;;1;;;1687;;;;;;96;94;0;1.57;;;;;0;28.57;1.07;0;18.66;1.23;0
PSY;2023;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;GEN;;;;;64;;;;;;23360;12;;;389;21489;;;;;;1696;;;;;;;;;;;;;331;;4;;1;0.57;0;1;;28.43;18.6;6.6;1.24;1.09;0.9
PSY;2023;920310026;CLINIQUE NEUROPSY LES PERVENCHES;920001070;TOT;0;;;0;64;;;;;;23360;12;;;389;21489;;;;;;1696;;;;;;;;;;;;;331;;4;;1;0.57;;;;28.43;18.6;6.6;1.24;1.09;0.9
PSY;2023;920310034;CLINIQUE DU CHATEAU DE GARCHES;920001088;GEN;;;;;44;;;;;;16060;;;;518;10102;;;;;;;;;;;;;;;;;;;325;;;;;0.08;0;0;;28.2;15.4;2.74;0.53;0.19;0.02
PSY;2023;920310034;CLINIQUE DU CHATEAU DE GARCHES;920001088;TOT;0;;;0;44;;;;;;16060;;;;518;10102;;;;;;;;;;;;;;;;;;;325;;;;;0.08;;;;28.2;15.4;2.74;0.53;0.19;0.02
PSY;2023;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;920001104;GEN;;;;;46;;;;;;16790;16;;;422;15458;;;;;;6534;;;;;;;;;;;;;541;;6;4.21;;;;;;24.62;17.97;4.45;1.5;0.7;
PSY;2023;920310059;CLINIQUE MEDICALE DE VILLE D AVRAY;920001104;TOT;0;;;0;46;;;;;;16790;16;;;422;15458;;;;;;6534;;;;;;;;;;;;;541;;6;4.21;;;;;;24.62;17.97;4.45;1.5;0.7;
PSY;2023;920690278;HDJ LES LIERRES;920718186;GEN;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
PSY;2023;920690278;HDJ LES LIERRES;920718186;INF;;1;;;0;0;;;0;0;0;18;0;0;0;0;0;;;0;0;5606;0;0;0;1;0;0;107;0;0;0;0;0;41;41;0;0.8;0;2.9;0;0;0;23;5;0;2;4;8
PSY;2023;920690278;HDJ LES LIERRES;920718186;TOT;1;;;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;5606;0;0;0;1;0;0;107;0;0;0;0;0;41;41;0;0.8;0;2.9;;;0;23;5;0;2;4;13
PSY;2023;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;INF;;3;;;37;0;;;0;0;10880;81;1;0;136;3020;;;;;;7102;0;;7;10;5;24946;1460;5841;306;72;23;57;2430;2198;0;12.27;0;0.6;0;0;;177.44;11.49;34.05;19.36;38.8;25.6
PSY;2023;920811635;CAS POUR ADOLESCENTS DE SURESNES;780140059;TOT;1;;1;0;37;0;0;0;0;0;10880;81;1;0;136;3020;;;;;;7102;0;;7;10;5;24946;1460;5841;306;72;23;57;2430;2198;0;12.27;0;0.6;;;;177.44;11.49;34.05;19.36;38.8;25.6
PSY;2023;930000336;CHI ROBERT BALLANGER;930110069;GEN;;3;;;74;15;;;6;;27010;65;;;766;28665;1974;;;890;;7776;;;5;7;5;19026;3701;1534;223;30;40;;3500;2912;;26.39;;;;;;150.25;71.6;26.03;23.7;;10.19
PSY;2023;930000336;CHI ROBERT BALLANGER;930110069;INF;;1;;;8;10;;;;;2750;35;;;80;1600;4000;;;;;6079;;;1;5;3;23500;13200;2350;170;10;1600;475;3400;3263;;17.1;;;;;;111.56;22.1;10.12;38.4;13.9;26.43
PSY;2023;930000336;CHI ROBERT BALLANGER;930110069;PEN;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2023;930000336;CHI ROBERT BALLANGER;930110069;TOT;1;;7;1;82;25;;;6;;29760;101;;;846;30265;5974;;;890;;13856;;;6;12;8;42526;16901;3884;393;40;1640;475;6900;6175;;43.49;;;;;;261.81;93.7;36.15;62.1;13.9;36.62
PSY;2023;930000344;CHS DE VILLE EVRARD;930140025;GEN;;15;;;367;40;4;12;15;8;130378;226;6;0;4431;132062;14787;1193;4229;3330;1791;26286;403;0;18;5;19;144522;24936;32714;9064;556;9941;15;22275;19753;0;118.33;0;0.55;1;1;0;936.62;542.6;150.21;111.61;30.16;65.75
PSY;2023;930000344;CHS DE VILLE EVRARD;930140025;INF;;3;;;28;0;;;0;0;8912;121;9;0;191;4450;0;;;0;0;7342;485;0;17;3;18;66174;5308;11439;876;29;3595;638;7633;7598;0;48.54;0;0;1;1;0;356.77;118.71;12.12;87.08;55.53;64.54
PSY;2023;930000344;CHS DE VILLE EVRARD;930140025;PEN;;;;;0;;;;;;0;0;;0;0;0;;;;;;0;;0;;;;;;;6;;;;0;0;0;0;0;0;;;0;0;0;0;0;0;0
PSY;2023;930000344;CHS DE VILLE EVRARD;930140025;TOT;1;;2;0;395;40;4;12;15;8;139290;347;15;0;4622;136512;14787;1193;4229;3330;1791;33628;888;0;35;8;37;210696;30244;44153;9946;585;13536;653;29594;28156;0;166.87;0;0.55;;;0;1293.39;661.31;162.33;198.69;85.69;130.29
PSY;2023;930001433;CMP DE SAINT DENIS;930110051;INF;;1;;;;;;;;;;24;;;;;;;;;;1861;;;5;1;5;21191;3042;2802;;;3117;838;3172;3128;;10.7;;;0;0;;78.85;6.6;;41.7;12.05;18.5
PSY;2023;930001433;CMP DE SAINT DENIS;930110051;TOT;1;;0;0;;;;;;;;24;;;;;;;;;;1861;;;5;1;5;21191;3042;2802;;;3117;838;3172;3128;;10.7;;;;;;78.85;6.6;;41.7;12.05;18.5
PSY;2023;930004288;HDJ SALNEUVE;750720922;INF;;;;;;;;;;;;16;;;;;;;;;;4679;;;;;;;;;;;;;35;;;0.5;;;0;0;;24.5;2;;2.6;1.5;14.1
PSY;2023;930004288;HDJ SALNEUVE;750720922;TOT;0;;;0;;;;;;;;16;;;;;;;;;;4679;;;;;;;;;;;;;35;;;0.5;;;;;;24.5;2;;2.6;1.5;14.1
PSY;2023;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;GEN;;3;;;90;;;;10;;32850;20;5;;547;31850;;;;5480;;4234;1078;;;;;;;;;;;;653;;3;3.3;0;5.19;0;0;;71.22;36.31;9.48;3.77;3.63;1
PSY;2023;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;TOT;1;;;0;90;;;;10;;32850;20;5;;547;31850;;;;5480;;4234;1078;;;;;;;;;;;;653;;3;3.3;0;5.19;;;;71.22;36.31;9.48;3.77;3.63;1
PSY;2023;930026661;CENTRE AMBULATOIRE LIVRY GARGAN INICEA;690051594;GEN;;;;;;;;;;;;20;;;;;;;;;;521;;;;;;;;;;;;;23;;;1.1;;;0;0;;2.5;1.5;;1;;
PSY;2023;930026661;CENTRE AMBULATOIRE LIVRY GARGAN INICEA;690051594;TOT;0;;;0;;;;;;;;20;;;;;;;;;;521;;;;;;;;;;;;;23;;;1.1;;;;;;2.5;1.5;;1;;
PSY;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;3910;;234;;1055;;1952;1952;;3;;;1;0;;10.3;3.2;;7.1;;
PSY;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;INF;;;;;;;;;;;;6;;;;;;;;;;857;;;;4;;;5196;;;;1029;;682;673;;6;;0.3;0;0;;26.05;6.8;1;10.85;6.4;2
PSY;2023;930100037;HU PARIS SITE AVICENNE APHP;750712184;TOT;0;;;0;;;;;;;;6;;;;;;;;;;857;;;;6;;;9106;;234;;2084;;2522;2514;;9;;0.3;;;;36.35;10;1;17.95;6.4;2
PSY;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;209;209;;;;;0;0;;;;;;;
PSY;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;INF;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1128;;282;;215;;136;136;;2;;;0;0;;;2;0.5;2.8;2;3
PSY;2023;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;1;;;1128;;282;;215;4;315;315;;2;;;;;;;2;0.5;2.8;2;3
PSY;2023;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;GEN;;;;;197;;;50;;;71905;28;3;;1608;68080;;;6775;;;8001;318;;;;;;;;;;;;1624;;8;0;8;3.75;0;1;;186.44;62.75;39.74;2.8;7.2;2
PSY;2023;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;TOT;0;;;0;197;;;50;;;71905;28;3;;1608;68080;;;6775;;;8001;318;;;;;;;;;;;;1624;;8;0;8;3.75;;;;186.44;62.75;39.74;2.8;7.2;2
PSY;2023;930817465;HDJ CENTRE JEAN MACE;930712716;INF;;;;;;;;;;;;40;;;;;;;;;;6929;;;;1;;;98;;;;;;69;25;0;0.5;;;0;0;0;25.38;0.3;0;2;1;22.08
PSY;2023;930817465;HDJ CENTRE JEAN MACE;930712716;TOT;0;;;0;;;;;;;;40;;;;;;;;;;6929;;;;1;;;98;;;;;;69;25;0;0.5;;;;;0;25.38;0.3;0;2;1;22.08
PSY;2023;940000573;CHI DE CRETEIL;940110018;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;14.54;;;0;91.19;68.69;20.81;0.71;0.99;0
PSY;2023;940000573;CHI DE CRETEIL;940110018;INF;;2;;;;;;;;;;51;;;;;;;;;;5602;;;9;16;4;45526;6548;7030;1110;409;1895;2191;4128;3956;0;6.72;0;0.23;;;0;36.2;11.74;7.05;11.87;3.16;2.37
PSY;2023;940000573;CHI DE CRETEIL;940110018;TOT;1;;;0;;;;;;;;51;;;;;;;;;;5602;;;9;16;4;45526;6548;7030;1110;409;1895;2191;4128;3956;0;6.72;0;14.77;;;0;127.39;80.43;27.86;12.58;4.15;2.37
PSY;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;11.36;0;0;;;0;0;0;0;0;0;0
PSY;2023;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;TOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;11.36;0;0;;;0;0;0;0;0;0;0
PSY;2023;940000607;CHS FONDATION VALLEE;940140015;INF;;1;;;70;6;;;8;0;12824;74;4;;1403;9587;1145;;;1951;;9225;0;;5;4;2;19038;3094;2577;238;66;1400;53;2534;2456;;17.44;;0.73;;;;224.55;71.4;37.97;23.33;17.93;52.22
PSY;2023;940000607;CHS FONDATION VALLEE;940140015;TOT;1;;0;0;70;6;;;8;0;12824;74;4;;1403;9587;1145;;;1951;;9225;0;;5;4;2;19038;3094;2577;238;66;1400;53;2534;2456;;17.44;;0.73;;;;224.55;71.4;37.97;23.33;17.93;52.22
PSY;2023;940000615;CHS LES MURETS;940140023;GEN;;5;;;173;;7;18;;50;63145;85;1;2;2000;62933;0;1198;3330;0;11015;12912;101;9;8;12;6;52367;15717;7948;2837;889;88;;6528;5341;;33.28;;1.83;1;0;;327.09;168.54;33.49;29.62;15.72;19.07
PSY;2023;940000615;CHS LES MURETS;940140023;TOT;1;;;0;173;;7;18;;50;63145;85;1;2;2000;62933;0;1198;3330;0;11015;12912;101;9;8;12;6;52367;15717;7948;2837;889;88;;6528;5341;;33.28;;1.83;;;;327.09;168.54;33.49;29.62;15.72;19.07
PSY;2023;940000631;CH PAUL GUIRAUD;940140049;GEN;;7;;;257;25;31;20;10;;93805;91;11;;2119;101004;11545;7;17;3118;;17542;6049;;8;43;6;103633;9975;35595;1301;360;6863;135;12254;10206;;50.34;;0.9;0;0;;791.23;353;179.38;43.87;35.28;42.53
PSY;2023;940000631;CH PAUL GUIRAUD;940140049;PEN;;;;;47;;;;;;17155;45;;;298;16069;;;;;;8949;;;;;;;;;7525;;;;4248;4146;;;;;;;;;;;;;
PSY;2023;940000631;CH PAUL GUIRAUD;940140049;TOT;1;;4;1;304;25;31;20;10;;110960;136;11;;2417;117073;11545;7;17;3118;;26491;6049;;8;43;6;103633;9975;35595;8826;360;6863;135;16407;14267;;50.34;;0.9;;;;791.23;353;179.38;43.87;35.28;42.53
PSY;2023;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;GEN;;1;;;27;;;;;;9855;16;0;;589;8776;0;0;0;0;0;5060;33;0;2;1;1;41011;515;1867;1361;181;225;0;2543;2034;;11.82;;3.4;;;;99.04;48.29;16.05;7.35;8.72;5.64
PSY;2023;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;INF;;2;;;;;;;7;;0;35;;;0;0;0;;;1861;0;5437;0;0;15;8;4;35083;10;4176;110;0;99;3;2927;2792;;16.57;;;;;;111.88;46.78;;20.89;10.55;17.59
PSY;2023;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;TOT;1;;1;0;27;;;;7;;9855;51;0;;589;8776;0;0;0;1861;0;10497;33;0;17;9;5;76094;525;6043;1471;181;324;3;5449;4813;;28.39;;3.4;;;;210.92;95.07;16.05;28.24;19.27;23.23
PSY;2023;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;GEN;;;;;;;;;;;;80;;;;;;;;;;1793;;;;;;;;;;;;;70;;;0.87;;;;;;2.82;1.2;;0.42;1.05;0.15
PSY;2023;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;TOT;0;;;0;;;;;;;;80;;;;;;;;;;1793;;;;;;;;;;;;;70;;;0.87;;;;;;2.82;1.2;;0.42;1.05;0.15
PSY;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;GEN;;3;;;90;;24;;;;27303;37;;;775;29732;;8760;;;;5894;;;2;16;;24936;6270;;1891;;6885;;7950;7119;;37.7;;1;1;0;;248.25;108.72;76.69;25.18;9.67;3.74
PSY;2023;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;TOT;1;;0;0;90;;24;;;;27303;37;;;775;29732;;8760;;;;5894;;;2;16;;24936;6270;;1891;;6885;;7950;7119;;37.7;;1;;;;248.25;108.72;76.69;25.18;9.67;3.74
PSY;2023;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;GEN;;;;;19;;;;;;6755;10;;;112;6432;;;;;;355;;;;1;;;547;;2;;70;;260;139;;2.2;;;0;0;;27.25;8.4;12.89;1.2;0.8;
PSY;2023;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;TOT;0;;;0;19;;;;;;6755;10;;;112;6432;;;;;;355;;;;1;;;547;;2;;70;;260;139;;2.2;;;;;;27.25;8.4;12.89;1.2;0.8;
PSY;2023;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;GEN;;;;;34;;;;;;11906;12;1;;578;10046;;;;;;1688;1;;;1;;;4926;;1761;;4819;;3399;3041;;16.8;0;0.15;1;0;;39.04;14.86;21.58;2.6;;
