BOR;AN;FI;RS;DIALYSE_AA100;DIALYSE_AA101;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2023;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;;;830002119;1140X;;;;6;19;2738;;;;;
DIALYSE;2023;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;;;830002119;122AX;;;;1;;;;;16;;
DIALYSE;2023;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;1;1;830002119;TOT;0;;;;;;0;;;28;
DIALYSE;2023;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;;;830002119;VACAN;;;;;2;1172;;;;;
DIALYSE;2023;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;;;830000022;1130X;;;;;;11836;;;;;
DIALYSE;2023;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;0;0;830000022;TOT;;;;;;;855;;;;
DIALYSE;2023;830100319;POLYCLINIQUE LES FLEURS;;;830020855;122BX;;;;2;;;;;23;;
DIALYSE;2023;830100319;POLYCLINIQUE LES FLEURS;0;1;830020855;TOT;0;;;;;;35;;;;
DIALYSE;2023;830100608;CHITS CH GEORGE SAND;;;830100616;1130X;;;;4;6;778;;;;;
DIALYSE;2023;830213617;AVODD UDM CH BRIGNOLES;;;830002119;1130X;;;;14;35;6269;;;;;
DIALYSE;2023;830213617;AVODD UDM CH BRIGNOLES;;;830002119;1140X;;;;1;4;457;;;;;
DIALYSE;2023;830213617;AVODD UDM CH BRIGNOLES;0;0;830002119;TOT;0;;;;;;0;;;8;
DIALYSE;2023;830213617;AVODD UDM CH BRIGNOLES;;;830002119;VACAN;;;;;;159;;;;;
DIALYSE;2023;830213625;AVODD UMD SAINT MICHEL;;;830002119;1130X;;;;6;28;3997;;;;;
DIALYSE;2023;830213625;AVODD UMD SAINT MICHEL;;;830002119;VACAN;;;;;;31;;;;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;112BA;;;;32;115;19311;;;;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;1130X;;;;28;26;2925;;;;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;1140X;;;;1;1;124;;;;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;1150A;;;;1;0;0;;;;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;1210;;;;;3;;;;1209;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;121AX;;;;;1;;;;435;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;121CX;;;;1;2;;;;774;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;;;830003521;122AX;;;;1;0;;;;7;;
DIALYSE;2023;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;1;1;830003521;TOT;0;;;;;;0;1;;39;0
DIALYSE;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;;;840006597;112BA;;;;18;104;14728;;;;;
DIALYSE;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;;;840006597;122AX;;;;1;2;;;;154;;
DIALYSE;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;1;1;840006597;TOT;0;;;;;;1279;;;117;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;112AX;;;;4;5;584;;;;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;112BA;;;;24;88;13792;;;;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;1130X;;;;12;72;9354;;;;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;1140X;;;;12;15;2666;;;;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;1150A;;;;3;3;399;;;;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;1210;;;;;27;;;;2049;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;121AX;;;;;7;;;;904;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;121CX;;;;20;20;;;;1145;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;;;840002844;122BX;;;;;9;;;;43;;
DIALYSE;2023;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;1;1;840002844;TOT;0;;;;;;0;;;76;
DIALYSE;2023;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;;;840002844;1140X;;;;7;4;618;;;;;
DIALYSE;2023;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;0;0;840002844;TOT;1;1;5;;;;;;;;
DIALYSE;2023;840015200;NEPHROCARE PERTUIS AUTODIALYSE;;;130006810;1140X;;;;5;7;1233;;;;;
DIALYSE;2023;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;;;840002844;112AX;;;;4;6;766;;;;;
DIALYSE;2023;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;;;840002844;112BA;;;;20;69;10658;;;;;
DIALYSE;2023;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;;;840002844;1130X;;;;9;48;6979;;;;;
DIALYSE;2023;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;;;840002844;1140X;;;;8;7;1212;;;;;
DIALYSE;2023;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;1;0;840002844;TOT;1;1;5;;;;49;;;39;
DIALYSE;2023;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;;;840002844;112AX;;;;2;2;276;;;;;
DIALYSE;2023;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;;;840002844;112BA;;;;17;61;9579;;;;;
DIALYSE;2023;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;;;840002844;1130X;;;;12;45;6893;;;;;
DIALYSE;2023;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;;;840002844;1140X;;;;7;5;810;;;;;
DIALYSE;2023;840017461;ATIR CTRE D'HEMODIALYSE ORANGE SITE CH;1;0;840002844;TOT;0;;;;;;0;;;21;
DIALYSE;2023;840018642;ATIR UAD APT;;;840002844;1130X;;;;6;6;839;;;;;
DIALYSE;2023;840018642;ATIR UAD APT;;;840002844;1140X;;;;2;2;245;;;;;
DIALYSE;2023;840018642;ATIR UAD APT;0;0;840002844;TOT;1;1;5;;;;;;;;
DIALYSE;2023;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;;;840002844;112BA;;;;2;11;927;;;;;
DIALYSE;2023;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;;;840002844;1130X;;;;10;32;4720;;;;;
DIALYSE;2023;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;1;0;840002844;TOT;0;;;;;;0;;;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;112AX;;;;4;;685;;;;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;112BA;;;;23;83;9052;;;;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;112BE;;;;0;;29;;;;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;1150A;;;;11;;;;;;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;1210;;;;;0;;;;49;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;121AX;;;;;0;;;;27;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;121CX;;;;;;;;;22;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;122AX;;;;;;;;;39;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;;;850000019;122BX;;;;6;2;;;;634;;
DIALYSE;2023;850000142;CHD SITE LA ROCHE SUR YON;1;1;850000019;TOT;1;4;146;;;;2408;7;;109;6
DIALYSE;2023;850009333;DIALYSE ECHO LA ROCHE SUR YON;;;440002590;1130X;;;;16;64;8858;;;;;
DIALYSE;2023;850009333;DIALYSE ECHO LA ROCHE SUR YON;;;440002590;1140X;;;;12;21;2851;;;;;
DIALYSE;2023;850009333;DIALYSE ECHO LA ROCHE SUR YON;0;0;440002590;TOT;0;;;;;;32;;;;
DIALYSE;2023;850009762;DIALYSE ECHO LA TRANCHE;;;440002590;VACAN;;;;6;;350;;;;;
DIALYSE;2023;850011271;DIALYSE ECHO CHALLANS;;;440002590;1130X;;;;11;43;6401;;;;;
DIALYSE;2023;850011271;DIALYSE ECHO CHALLANS;;;440002590;1140X;;;;1;6;864;;;;;
DIALYSE;2023;850011271;DIALYSE ECHO CHALLANS;0;0;440002590;TOT;0;;;;;;17;;;;
DIALYSE;2023;850022047;DIALYSE ECHO ILE D'YEU;;;440002590;1130X;;;;4;3;741;;;;;
DIALYSE;2023;850023151;DIALYSE ECHO FONTENAY LE COMTE;;;440002590;1130X;;;;10;29;4044;;;;;
DIALYSE;2023;850023151;DIALYSE ECHO FONTENAY LE COMTE;;;440002590;1140X;;;;2;3;438;;;;;
DIALYSE;2023;850023151;DIALYSE ECHO FONTENAY LE COMTE;0;0;440002590;TOT;0;;;;;;5;;;;
DIALYSE;2023;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;;;440002590;112AX;;;;1;1;107;;;;;
DIALYSE;2023;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;;;440002590;112BA;;;;20;52;8984;;;;;
DIALYSE;2023;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;;;440002590;1130X;;;;7;12;1827;;;;;
DIALYSE;2023;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;;;440002590;1140X;;;;2;8;1408;;;;;
DIALYSE;2023;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;1;0;440002590;TOT;0;;;;;;279;;;2;
DIALYSE;2023;860000223;CHU LA MILETRIE;;;860014208;112BA;;;;19;109;15778;;;;;
DIALYSE;2023;860000223;CHU LA MILETRIE;;;860014208;122AX;;;;1;;;;;73;;
DIALYSE;2023;860000223;CHU LA MILETRIE;1;1;860014208;TOT;0;;;;;;1353;3;;57;6
DIALYSE;2023;860005768;AURA POITOU-CH - CHATELLERAULT;;;860000348;1130X;;;;16;38;5473;;;;;
DIALYSE;2023;860005768;AURA POITOU-CH - CHATELLERAULT;0;0;860000348;TOT;0;;;;;;;;;22;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;112AX;;;;2;2;167;;;;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;1130X;;;;34;73;11312;;;;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;1140X;;;;10;6;986;;;;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;1150A;;;;1;1;328;;;;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;1210;;;;;18;;;;935;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;121AX;;;;;15;;;;723;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;;;860000348;121CX;;;;3;3;;;;212;;
DIALYSE;2023;860782598;AURA POITOU-CHARENTES - ST BENOIT;0;1;860000348;TOT;0;;;;;;;;;50;18
DIALYSE;2023;870000064;C H U DUPUYTREN LIMOGES;;;870000015;112BA;;;;32;125;17142;;;;;
DIALYSE;2023;870000064;C H U DUPUYTREN LIMOGES;;;870000015;112BE;;;;0;;12;;;;;
DIALYSE;2023;870000064;C H U DUPUYTREN LIMOGES;;;870000015;122BX;;;;1;1;;;;298;;
DIALYSE;2023;870000064;C H U DUPUYTREN LIMOGES;1;1;870000015;TOT;0;;;;;;1296;;;51;0
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;112AX;;;;2;1;220;;;;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;112BA;;;;12;47;8533;;;;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;1150A;;;;4;4;951;;;;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;1210;;;;;59;;;;3387;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;121AX;;;;;12;;;;721;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;121CX;;;;51;47;;;;2666;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;;870000700;122AX;;;;4;;;;;55;;
DIALYSE;2023;870000080;UNITE DE DIALYSE LIMOGES BUISSON;1;1;870000700;TOT;1;2;111;;;;0;4;;32;10
DIALYSE;2023;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;;;870000700;1130X;;;;18;85;12574;;;;;
DIALYSE;2023;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;;;870000700;1140X;;;;6;18;2780;;;;;
DIALYSE;2023;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);;;540001112;1140X;;;;3;3;306;;;;;
DIALYSE;2023;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);;;540001112;1130X;;;;8;16;2118;;;;;
DIALYSE;2023;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);;;540001112;1140X;;;;3;3;553;;;;;
DIALYSE;2023;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);0;0;540001112;TOT;1;1;16;;;;;;;;
DIALYSE;2023;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;;;540001112;1130X;;;;8;39;5884;;;;;
DIALYSE;2023;880007653;CENTRE UDM ET AUTODIALYSE EPINAL;;;540001112;1140X;;;;6;4;524;;;;;
DIALYSE;2023;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);;;540001112;1130X;;;;10;36;5342;;;;;
DIALYSE;2023;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);;;540001112;1140X;;;;6;6;1066;;;;;
DIALYSE;2023;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);0;0;540001112;TOT;1;1;36;;;;;;;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;;;880780150;112BA;;;;35;127;18834;;;;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;;;880780150;1210;;;;;;;;;305;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;;;880780150;121AX;;;;;;;;;97;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;;;880780150;121CX;;;;1;;;;;208;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;;;880780150;122AX;;;;1;;;;;3;;
DIALYSE;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;1;1;880780150;TOT;0;;;;;;0;1;;54;0
DIALYSE;2023;890003130;UNITE DE DIALYSE DE SENS;;;210012290;1130X;;;;12;49;6601;;;;;
DIALYSE;2023;890003130;UNITE DE DIALYSE DE SENS;;;210012290;1140X;;;;1;1;253;;;;;
DIALYSE;2023;890008295;UNITE DE DIALYSE D'AUXERRE;;;210012290;1130X;;;;19;70;10857;;;;;
DIALYSE;2023;890008295;UNITE DE DIALYSE D'AUXERRE;;;210012290;1140X;;;;1;1;147;;;;;
DIALYSE;2023;890972862;ANTENNE DIALYSE D'AUXERRE;;;210012290;1210;;;;;7;;;;326;;
DIALYSE;2023;890972862;ANTENNE DIALYSE D'AUXERRE;;;210012290;121AX;;;;;7;;;;326;;
DIALYSE;2023;890972862;ANTENNE DIALYSE D'AUXERRE;0;1;210012290;TOT;0;;;;;;;;;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;112AX;;;;1;;17;;;;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;1150A;;;;5;5;1299;;;;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;1210;;;;;1;;;;43;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;121AX;;;;;;;;;17;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;121CX;;;;0;1;;;;26;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;;;210012290;122AX;;;;1;;;;;3;;
DIALYSE;2023;890973431;ANTENNE DIALYSE DE SENS;0;1;210012290;TOT;0;;;;;;;;;;
DIALYSE;2023;890975527;CH AUXERRE;;;890000037;112BA;;;;16;63;9238;;;;;
DIALYSE;2023;890975527;CH AUXERRE;1;0;890000037;TOT;0;;;;;;728;;;61;
DIALYSE;2023;890975550;CH SENS;;;890970569;112BA;;;;15;;8069;;;;;
DIALYSE;2023;890975550;CH SENS;1;0;890970569;TOT;0;;;;;;463;;;;
DIALYSE;2023;900001728;UNITE DE DIALYSE DE BELFORT;;;210012290;112AX;;;;1;1;25;;;;;
DIALYSE;2023;900001728;UNITE DE DIALYSE DE BELFORT;;;210012290;1130X;;;;8;37;4776;;;;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;112BA;;;;28;112;14648;;;;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;1130X;;;;8;8;1028;;;;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;1210;;;;;36;;;;1204;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;121AX;;;;;30;;;;960;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;121CX;;;;12;6;;;;244;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;122AX;;;;3;0;;;;158;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;122BX;;;;3;6;;;;178;;
DIALYSE;2023;900003039;HNFC SITE TREVENANS;1;1;900000365;TOT;0;;;;;;1677;;;120;21
DIALYSE;2023;900003039;HNFC SITE TREVENANS;;;900000365;VACAN;;;;1;;;;;;;
DIALYSE;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;0;0;910110055;TOT;0;;;;;;18;;;;
DIALYSE;2023;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;;;910000587;112BA;;;;23;;17171;;;;;
DIALYSE;2023;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;;;910000587;1130X;;;;4;;1630;;;;;
DIALYSE;2023;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;1;0;910000587;TOT;0;;;;;;0;;;;
DIALYSE;2023;910005057;UNITE D AUTODIALYSE GEORGES LAURE;;;910000660;1140X;;;;11;46;6957;;;;;
DIALYSE;2023;910009349;CENTRE D HEMODIALYSE D ETAMPES;;;940000060;112AX;;;;2;6;1029;;;;;
DIALYSE;2023;910009349;CENTRE D HEMODIALYSE D ETAMPES;;;940000060;112BA;;;;14;61;9018;;;;;
DIALYSE;2023;910009349;CENTRE D HEMODIALYSE D ETAMPES;;;940000060;1130X;;;;8;38;5629;;;;;
DIALYSE;2023;910009349;CENTRE D HEMODIALYSE D ETAMPES;;;940000060;1140X;;;;2;10;1589;;;;;
DIALYSE;2023;910009349;CENTRE D HEMODIALYSE D ETAMPES;1;0;940000060;TOT;0;;;;;;0;1;;29;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;112BA;;;;10;48;5707;;;;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;1140X;;;;6;19;5928;;;;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;1150A;;;;1;1;120;;;;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;1210;;;;;58;;;;3046;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;121AX;;;;;27;;;;1404;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;121CX;;;;2;31;;;;1642;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;122AX;;;;2;2;;;;126;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;;;910002773;122BX;;;;2;3;;;;;;
DIALYSE;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;1;1;910002773;TOT;0;;;;;;2777;1;;80;26
DIALYSE;2023;910022037;UDM NEPHROCARE ILE DE FRANCE;;;940000060;112AX;;;;1;1;205;;;;;
DIALYSE;2023;910022037;UDM NEPHROCARE ILE DE FRANCE;;;940000060;1130X;;;;8;21;2399;;;;;
DIALYSE;2023;910022037;UDM NEPHROCARE ILE DE FRANCE;;;940000060;1140X;;;;5;10;1403;;;;;
DIALYSE;2023;910022037;UDM NEPHROCARE ILE DE FRANCE;0;0;940000060;TOT;0;;;;;;0;;;2;
DIALYSE;2023;910150010;CH FREDERIC HENRI MANHES;;;910014919;112AX;;;;2;2;229;;;;;
DIALYSE;2023;910150010;CH FREDERIC HENRI MANHES;;;910014919;112BA;;;;20;75;10990;;;;;
DIALYSE;2023;910150010;CH FREDERIC HENRI MANHES;;;910014919;1130X;;;;12;10;1498;;;;;
DIALYSE;2023;910150010;CH FREDERIC HENRI MANHES;;;910014919;1150A;;;;9;8;1881;;;;;
DIALYSE;2023;910150010;CH FREDERIC HENRI MANHES;1;0;910014919;TOT;0;;;;;;202;2;;8;
DIALYSE;2023;910300144;CMCO D EVRY;;;910000447;112BA;;;;25;160;21864;;;;;
DIALYSE;2023;910300144;CMCO D EVRY;;;910000447;1130X;;;;12;25;3141;;;;;
DIALYSE;2023;910300144;CMCO D EVRY;1;0;910000447;TOT;0;;;;;;397;0;;0;0
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;112BA;;;;13;225;10829;;;;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;1210;;;;;10;;;;383;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;121AX;;;;;1;;;;71;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;121CX;;;;11;9;;;;312;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;122AX;;;;10;;;;;98;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;122BX;;;;5;;;;;8;;
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;1;1;910003888;TOT;0;;;;;;307;;;16;2
DIALYSE;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;;;910003888;VACAN;;;;1;0;2;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;112AX;;;;1;;12;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;112BA;;;;20;144;15996;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;1130X;;;;12;20;2694;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;1140X;;;;6;6;849;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;1150A;;;;1;3;900;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;1210;;;;;12;;;;1;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;121AX;;;;;11;;;;;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;121CX;;;;1;1;;;;1;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;;;910017615;122AX;;;;1;0;;;;40;;
DIALYSE;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;1;1;910017615;TOT;0;;;;;;522;1;;;
DIALYSE;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;;;940000060;112AX;;;;2;7;1049;;;;;
DIALYSE;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;;;940000060;1130X;;;;9;34;5227;;;;;
DIALYSE;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;;;940000060;1140X;;;;5;23;3259;;;;;
DIALYSE;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;;;940000060;1150A;;;;9;9;1860;;;;;
DIALYSE;2023;910813963;UNITE D AUTODIALYSE DE BIEVRES;0;0;940000060;TOT;0;;;;;;0;;;7;
DIALYSE;2023;910814144;UNITE DE DIALYSE AURA CORBEIL;;;940026677;112AX;;;;1;2;73;;;;;
DIALYSE;2023;910814144;UNITE DE DIALYSE AURA CORBEIL;;;940026677;1140X;;;;6;16;2365;;;;;
DIALYSE;2023;910814144;UNITE DE DIALYSE AURA CORBEIL;0;0;940026677;TOT;0;;;;;;;;;15;
DIALYSE;2023;910814144;UNITE DE DIALYSE AURA CORBEIL;;;940026677;VACAN;;;;;;96;;;;;
DIALYSE;2023;920000577;CH DE NANTERRE;0;0;920110020;TOT;0;;;;;;6;;;;
DIALYSE;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;;;920009909;112BA;;;;16;;8923;;;;;
DIALYSE;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;;;920009909;1130X;;;;4;;876;;;;;
DIALYSE;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;;;920009909;122AX;;;;2;;;;;0;;
DIALYSE;2023;920000619;CH DES QUATRE VILLES SITE ST CLOUD;1;1;920009909;TOT;0;;;;;;176;;;;
DIALYSE;2023;920000627;CH DES QUATRE VILLES SITE SEVRES;0;0;920009909;TOT;0;;;;;;3;;;;
DIALYSE;2023;920000650;HOPITAL FOCH;;;920150059;112BA;;;;12;49;5256;;;;;
DIALYSE;2023;920000650;HOPITAL FOCH;1;0;920150059;TOT;0;;;;;;1392;0;;0;0
DIALYSE;2023;920000684;HOPITAL MARIE LANNELONGUE;0;0;750150120;TOT;0;;;;;;91;;;;
DIALYSE;2023;920004959;UNITE D AUTODIALYSE DE NANTERRE;;;920004918;1140X;;;;12;30;4331;;;;;
DIALYSE;2023;920022704;CENTRE D AUTODIALYSE DE BOIS COLOMBES;;;920025012;1140X;;;;12;35;5280;;;;;
DIALYSE;2023;920022704;CENTRE D AUTODIALYSE DE BOIS COLOMBES;0;0;920025012;TOT;0;;;;;;;;;8;
DIALYSE;2023;920025210;UNITE DE DIALYSE AURA ISSY MOULINEAUX;;;940026677;1130X;;;;8;38;5232;;;;;
DIALYSE;2023;920025210;UNITE DE DIALYSE AURA ISSY MOULINEAUX;0;0;940026677;TOT;0;;;;;;;;;7;
DIALYSE;2023;920025210;UNITE DE DIALYSE AURA ISSY MOULINEAUX;;;940026677;VACAN;;;;;;77;;;;;
DIALYSE;2023;920033479;POLE AUTONOMIE-DIALYSE A DOMICILE PADD;;;940026677;112AX;;;;2;1;971;;;;;
DIALYSE;2023;920033479;POLE AUTONOMIE-DIALYSE A DOMICILE PADD;;;940026677;1150A;;;;29;29;7249;;;;;
