FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;EFFSAL;ETPSAL;EFFLIB;cf_at;cf_au
760000182;M3050;;;;;;;;;;;Q20;2023;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;0;0;0;1;0;0;0;0;0;0.8;;1;0.8;0;;
760000182;M9999;0;15.3;1.84;0;6.5;0;0;0;0;0;Q20;2023;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;6;14;4;7;0;0;0;0;6.84;16.8;23.64;31;23.64;0;;
760000190;M1010;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;;;;4;;;;;0.25;2.88;;4;3.13;;;
760000190;M1030;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;1;;;;;;;;0.42;;;1;0.42;;;
760000190;M1340;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;;;;1;;;;;;0.8;;1;0.8;;;
760000190;M2080;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;;;;1;;;;;;0.05;;1;0.05;;;
760000190;M3020;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;28;51;9;22;;;;;29.96;63.1;;110;93.06;;;
760000190;M3030;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;;;1;;;;;;0.3;;;1;0.3;;;
760000190;M3050;;;;;;;;;;;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;;3;;;;;;;0.33;3;;3;3.33;;;
760000190;M9999;;77;0.88;1.5;12.77;0.07;3.95;;4.92;1.421085E-14;Q20;2023;CHS DU ROUVRAY SOTTEVILLE-LES-ROUEN;760780270;29;54;10;28;;;;;31.26;69.83;101.09;121;101.09;;;
760000356;M1010;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;1;1;;;;;0.1;0.23;;2;0.33;;;
760000356;M1050;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;;1;;;;;;0.19;;1;0.19;;;
760000356;M1140;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;;1;;;;;;0.2;;1;0.2;;;
760000356;M1160;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;1;1;;;;;0.5;0.7;;2;1.2;;;
760000356;M1180;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;2;4;1;;;;;;2.4;4;;7;6.4;;;
760000356;M1200;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;;5;;;;;;2.34;;5;2.34;;;
760000356;M1320;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;1;1;14;7;;;;;3.14;1.69;;23;4.83;;;
760000356;M2050;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;;1;;;;;;0.15;;1;0.15;;;
760000356;M2070;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;2;1;;;;;0.4;0.2;;3;0.6;;;
760000356;M2150;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;;2;1;;;;;0.15;0.1;;3;0.25;;;
760000356;M3020;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;3;;10;5;;;;;6.8;1.85;;18;8.65;;;
760000356;M3030;;;;;;;;;;;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;;1;8;2;;;;;0.73;1.7;;11;2.43;;;
760000356;M9999;;12.17;0.76;;14.64;;;;;0;Q20;2023;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;6;6;39;26;;;;;14.22;13.35;27.57;77;27.57;;;
760000364;M1010;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;7;8;32;22;0;0;0;0;8.94;11.39;;69;20.33;0;;
760000364;M1030;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;1;6;2;0;0;0;0;2.11;1.01;;10;3.12;0;;
760000364;M1040;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;0;0;1;0;0;0;0;1;1;;2;2;0;;
760000364;M1050;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;2;0;0;0;0;0;0.29;0;;2;0.29;0;;
760000364;M1070;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;0;1;0;0;0;0;0;0.2;;1;0.2;0;;
760000364;M1100;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;1;1;0;0;0;0;0.03;0.02;;2;0.05;0;;
760000364;M1110;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;1;0;0;0;0;0;0.18;0;;1;0.18;0;;
760000364;M1130;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;1;0;0;0;0;0;0.3;0;;1;0.3;0;;
760000364;M1140;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;2;0;3;1;0;0;0;0;1.8;0.08;;6;1.88;0;;
760000364;M1160;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;2;0;2;0;0;0;0;0;2.25;0;;4;2.25;0;;
760000364;M1190;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;1;0;0;0;0;0;0.25;0;;1;0.25;0;;
760000364;M1320;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;1;0;;0;0;0;0;0;0.01;;1;0.01;0;;
760000364;M1340;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;3;0;0;0;0;0;0;0.5;0;;4;0.5;0;;
760000364;M2010;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;2;0;0;0;0;0;0.5;0.01;;2;0.51;0;;
760000364;M2020;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;1;2;0;0;0;0;0.06;0.05;;3;0.11;0;;
760000364;M2050;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;1;8;0;0;0;0;0;2.66;1;;10;3.66;0;;
760000364;M2080;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;2;0;0;0;0;0;0.69;0;;2;0.69;0;;
760000364;M2120;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;2;0;0;0;0;0;0.22;0;;2;0.22;0;;
760000364;M3040;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;0;0;0;1;0;0;0;0;0;0.4;;1;0.4;0;;
760000364;M3050;;;;;;;;;;;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;2;0;1;0;0;0;0;1;1.57;;4;2.57;0;;
760000364;M9999;0;17.47;0;0;0;15.44;0;2;4.61;0;Q20;2023;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;16;16;64;32;0;0;0;0;22.78;16.74;39.52;128;39.52;0;;
760000372;M1010;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;5;1;0;1;;;;;3.43;1.2;;7;4.63;;;
760000372;M1030;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;2;1;2;0;;;;;3.14;0.63;;5;3.77;;;
760000372;M1040;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;3;1;;;;;0.9;0.17;;4;1.07;;;
760000372;M1050;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;;;;;;;;;;0.03;;;0.03;;;
760000372;M1070;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;0;1;;;;;;0.1;;1;0.1;;;
760000372;M1100;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;2;0;0;0;;;;;2;;;2;2;;;
760000372;M1110;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;1;0;;;;;0.05;;;1;0.05;;;
760000372;M1120;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;0;1;;;;;;0.09;;1;0.09;;;
760000372;M1130;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;1;0;;;;;0.2;;;1;0.2;;;
760000372;M1140;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;2;1;;;;;0.3;0.1;;3;0.4;;;
760000372;M1150;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;0;1;;;;;;0.1;;1;0.1;;;
760000372;M1160;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;4;6;;;;;0.31;0.39;;10;0.7;;;
760000372;M1190;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;1;0;;;;;0.2;;;1;0.2;;;
760000372;M1200;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;0;0;1;;;;;;0.1;;1;0.1;;;
760000372;M1340;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;2;1;7;5;;;;;5.84;3.04;;15;8.88;;;
760000372;M2050;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;1;1;5;7;;;;;1.7;1.03;;14;2.73;;;
760000372;M3040;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;1;0;0;0;;;;;1;;;1;1;;;
760000372;M3050;;;;;;;;;;;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;0;3;0;0;;;;;;2.55;;3;2.55;;;
760000372;M9999;;14.3;0;0;11.11;;;;1;2.19;Q20;2023;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;13;7;26;25;;;;;19.07;9.53;28.6;71;28.6;;;
760000380;M1010;;;;;;;;;;;Q20;2023;HL SAINT-ROMAIN-DE-COLBOSC;760780759;;;5;1;;;;;1.38;0.1;;6;1.48;;;
760000380;M3050;;;;;;;;;;;Q20;2023;HL SAINT-ROMAIN-DE-COLBOSC;760780759;;;;1;;;;;;0.45;;1;0.45;;;
760000380;M9999;;0.44;;;0.1;0.01;;;1.38;0;Q20;2023;HL SAINT-ROMAIN-DE-COLBOSC;760780759;;;5;2;;;;;1.38;0.55;1.93;7;1.93;;;
760000398;M1180;;;;;;;;;;;Q20;2023;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;1;1;;;;;;;1;1;;2;2;;;
760000398;M9999;;;;;2;;;;;0;Q20;2023;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;1;1;;;;;;;1;1;2;2;2;;;
760000463;M1010;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;9;11;3;7;;;;;13.06;14.67;;30;27.73;;;
760000463;M1030;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;8;2;1;2;;;;;6.76;4.55;;13;11.31;;;
760000463;M1031;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;4;1;;1;;;;;4.04;1.8;;6;5.84;;;
760000463;M1040;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;6;3;2;;;;;;4.15;2.83;;11;6.98;;;
760000463;M1070;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;1;3;;1;;;;;1;3.44;;5;4.44;;;
760000463;M1090;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;4;1;;;;;;2.5;3.2;;7;5.7;;;
760000463;M1100;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;5;;2;;;;;2.5;4.9;;10;7.4;;;
760000463;M1110;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;1;;;;;;;2;1;;3;3;;;
760000463;M1120;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;4;;;1;;;;;3.8;0.2;;5;4;;;
760000463;M1140;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;1;4;1;6;;;;;0.83;7.58;;12;8.41;;;
760000463;M1150;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;4;5;;;;;;;3.63;4.55;;9;8.18;;;
760000463;M1160;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;4;2;;1;;;;;3.16;2.1;;7;5.26;;;
760000463;M1180;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;;2;;;;;;;;1.16;;2;1.16;;;
760000463;M1190;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;4;;3;;;;;1.16;3.73;;9;4.89;;;
760000463;M1320;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;3;;2;;;;;2.37;4.72;;8;7.09;;;
760000463;M1340;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;6;5;1;;;;;;6.06;6.05;;12;12.11;;;
760000463;M2030;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;5;1;;;;;;;5.55;1.24;;6;6.79;;;
760000463;M2050;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;1;7;1;1;;;;;0.7;6.93;;10;7.63;;;
760000463;M2080;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;2;;;;;;;1.8;1.83;;4;3.63;;;
760000463;M2100;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;1;;;;;;;2.7;1;;4;3.7;;;
760000463;M2120;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;1;;;;;;;2;1;;3;3;;;
760000463;M2130;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;1;;;;;;;2.03;1;;4;3.03;;;
760000463;M3012;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;2;1;;2;;;;;2.4;2.7;;5;5.1;;;
760000463;M3030;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;;1;;;;;;;;1;;1;1;;;
760000463;M3040;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;;2;;;;;;;;1.9;;2;1.9;;;
760000463;M3050;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;5;;1;;;;;1.5;5.2;;9;6.7;;;
760000463;M3060;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;1;;;;;;;;0.8;;;1;0.8;;;
760000463;M3070;;;;;;;;;;;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;3;1;3;1;;;;;1.3;2.7;;8;4;;;
760000463;M9999;;126.14;16.13;;16.82;1.64;1.92;2.04;6.09;0;Q20;2023;CH LES FEUGRAIS CHI ELBEUF;760024042;84;78;13;31;;;;;77.8;92.98;170.78;206;170.78;;;
760000620;M1010;;;;;;;;;;;Q20;2023;CENTRE SSR PA CH DARNETAL;760782227;;1;;1;;;;;;0.85;;2;0.85;;;
760000620;M1320;;;;;;;;;;;Q20;2023;CENTRE SSR PA CH DARNETAL;760782227;2;;;;;;;;0.35;;;2;0.35;;;
760000620;M3050;;;;;;;;;;;Q20;2023;CENTRE SSR PA CH DARNETAL;760782227;;;;2;;;;;;0.45;;2;0.45;;;
760000620;M9999;;1.4;;;;;;0.25;;0;Q20;2023;CENTRE SSR PA CH DARNETAL;760782227;2;1;;3;;;;;0.35;1.3;1.65;6;1.65;;;
760000802;M1320;;;;;;;;;;;Q20;2023;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;;1;1;;;;;;0.1;1;;2;1.1;;;
760000802;M3050;;;;;;;;;;;Q20;2023;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;;;;1;;;;;;0.36;;1;0.36;;;
760000802;M9999;;1.46;;;;;;;;0;Q20;2023;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;;1;1;1;;;;;0.1;1.36;1.46;3;1.46;;;
760017079;M1180;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION DE LA HEVE;760017038;3;;;;;;;;3;;;3;3;;;
760017079;M3050;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION DE LA HEVE;760017038;;0;;1;;;;;;0.5;;1;0.5;;;
760017079;M9999;;;;;;;;;;;Q20;2023;CENTRE DE REEDUCATION DE LA HEVE;760017038;3;0;;1;;;;;3;0.5;;4;3.5;;;
760020529;M1010;;;;;;;;;;;Q20;2023;HAD DU CEDRE;760000257;;;;2;;;14;14;;1.42;;2;1.42;28;;
760020529;M3050;;;;;;;;;;;Q20;2023;HAD DU CEDRE;760000257;1;;;;;;;;0.5;;;1;0.5;;;
760020529;M9999;;;;;;;;;;;Q20;2023;HAD DU CEDRE;760000257;1;;;2;;;14;14;0.5;1.42;;3;1.92;28;;
760021329;M1010;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;4;1;1;1;;;;;5.41;;;7;5.41;;;
760021329;M1030;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;10;2;;;;;;;;12;;
760021329;M1040;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;9;3;1;;;;;;;13;;
760021329;M1070;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;1;;;;;;;;1;;
760021329;M1090;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;3;5;;;;;;;;8;;
760021329;M1110;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;3;2;;;;;;;;5;;
760021329;M1120;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;3;;;;;;;;;3;;
760021329;M1130;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;2;;;;;;;;2;;
760021329;M1140;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;1;;;0.71;;;;0.71;3;;
760021329;M1150;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;1;1;;;;;;;;2;;
760021329;M1160;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;11;2;;;;;;13;;
760021329;M1200;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;1;;3;1;;;;;;5;;
760021329;M1330;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;1;;;;;;;;1;;
760021329;M1340;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;2;;;;4;1;;;2.44;;;2;2.44;5;;
760021329;M2020;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;;1;;;;;;1;;
760021329;M2030;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;6;;;;;;;;;6;;
760021329;M2040;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;1;;;;;;;;3;;
760021329;M2050;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;3;3;;;;;;;;6;;
760021329;M2060;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;3;;;;;;;;;3;;
760021329;M2070;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;;8;3;;;;;;11;;
760021329;M2080;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;4;1;;;;;;;;5;;
760021329;M2100;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;1;;;;;;;;3;;
760021329;M2120;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;2;;;;;;;;4;;
760021329;M2130;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;;;;;;;;;2;;
760021329;M2140;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;;1;;;;;;;;1;;
760021329;M2150;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;;;;;2;1;;;;;;;;3;;
760021329;M3050;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;1;1;;1;;;;;1;1.74;;3;2.74;;;
760021329;M9999;;;;;;;;;;;Q20;2023;HOPITAL PRIVE DE L'ESTUAIRE;760000448;7;2;1;2;62;29;23;7;9.56;1.74;;12;11.3;121;;
760023671;M1320;;;;;;;;;;;Q20;2023;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;;1;;;;;;;;1;;1;1;;;
760023671;M9999;;1;;;;;;;;0;Q20;2023;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;;1;;;;;;;;1;1;1;1;;;
760025312;M1010;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;1;1;;;;;;;;2;;
760025312;M1030;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;13;2;;;;;;;;15;;
760025312;M1040;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;2;3;;;;;;;;5;;
760025312;M1090;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;6;5;;;;;;;;11;;
760025312;M1130;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;1;2;;;;;;;;3;;
760025312;M1140;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;1;5;;;;;;;;6;;
760025312;M2020;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;4;;;;;;;;;4;;
760025312;M2030;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;5;;;;;;;;;5;;
760025312;M2040;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;1;;;;;;;;;1;;
760025312;M2050;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;7;5;;;;;;;;12;;
760025312;M2070;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;11;13;;;;;;;;24;;
760025312;M2080;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;4;3;;;;;;;;7;;
760025312;M2100;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;2;1;;;;;;;;3;;
760025312;M2120;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;2;;;;;;;;;2;;
760025312;M2130;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;1;1;;;;;;;;2;;
760025312;M2150;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;;;;;3;1;;;;;;;;4;;
760025312;M3050;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;1;1;;;1;1;;;1;1;;2;2;2;;
760025312;M9999;;;;;;;;;;;Q20;2023;CLINIQUE MATHILDE ROUEN;760000315;1;1;;;65;43;;;1;1;;2;2;108;;
760026674;M1010;;;;;;;;;;;Q20;2023;CLINIQUE OCEANE;750035578;;;;;;;1;;;;;;;1;;
760026674;M3020;;;;;;;;;;;Q20;2023;CLINIQUE OCEANE;750035578;1;;;;3;1;;;0.2;;;1;0.2;4;;
760026674;M9999;;;;;;;;;;;Q20;2023;CLINIQUE OCEANE;750035578;1;;;;3;1;1;;0.2;;;1;0.2;5;;
760027292;M1030;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;2;;1;;;;;;;3;;
760027292;M1090;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;1;;;;;;;;;1;;
760027292;M1120;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;3;;;;;;;3;;
760027292;M1130;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;1;;;;;;;1;;
760027292;M1150;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;1;;;;;;;;;1;;
760027292;M1160;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;5;;;;;;;;;5;;
760027292;M1180;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;2;;;;;;;;2;;;2;2;;;
760027292;M1200;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;1;;;;;;2;;1;;;1;1;2;;
760027292;M2020;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;2;1;;;;;;3;;
760027292;M2030;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;1;;1;;;;;;;2;;
760027292;M2040;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;1;;;;;;;1;;
760027292;M2050;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;1;;;;;;;1;;
760027292;M2070;;;;;;;;;;;Q20;2023;CLINIQUE MEGIVAL;760027300;;;;;;;5;1;;;;;;6;;
