BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;REAADU;12;;4380;445;458;23;3672;46;43;137;;12;0.01;;24.27;;9.73;;;;1;
REA;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;SITOT;8;;2920;839;;;2537;;;;;;;;;;;;;;;
REA;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;SURVADU;20;;7300;935;;;5877;;;;;12;;;22.68;;10.09;;;;1.1;
REA;2023;830100319;POLYCLINIQUE LES FLEURS;830020855;USIC;8;;2920;839;;;2537;;;;;7;;;7;;5.4;;;;0.52;
REA;2023;830100392;POLYCLINIQUE NOTRE DAME;830000154;SURVADU;15;;5475;1411;;;5315;;;;;;9.2;;;;9.2;;;;;
REA;2023;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;SURVADU;;;;1360;;;6226;;;;;;;;;;;;;;;
REA;2023;830100459;CLINIQUE SAINT MICHEL;830000212;SURVADU;6;;2196;331;;;1059;;;;;22;;;;;;;;;;
REA;2023;830100574;HIA SAINTE ANNE;750821092;REAADU;10;;3650;585;637;80;3217;21;45;61;5;;0.7;;35;;9;;0.1;;2;
REA;2023;830100574;HIA SAINTE ANNE;750821092;SITOT;10;0;3650;673;;;2479;;;;;;;;;;;;;;;
REA;2023;830100574;HIA SAINTE ANNE;750821092;SIUNV;2;0;730;37;;;50;;;;5.6;;;;;;;;;;;
REA;2023;830100574;HIA SAINTE ANNE;750821092;SURVADU;8;0;2920;575;;;2809;;;;2;;1;;15;;17;;;;2;
REA;2023;830100574;HIA SAINTE ANNE;750821092;USIC;8;0;2920;636;;;2429;;;;4.7;;;;14.1;;10.2;;;;;
REA;2023;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;SURVADU;2;;730;30;;;49;;;;0.5;;;;3;;;;;;;
REA;2023;840000285;POLYCLINIQUE URBAIN V;840000608;SURVADU;5;;1825;134;;;460;;;;;6;;;2;;2;;;;;
REA;2023;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;SURVADU;3;;1095;3;;;4;;;;;2;;;;;;;;;;
REA;2023;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;SURVADU;6;;2190;815;;;808;;;;0.5;;;;4;;2.5;;;;;
REA;2023;840000400;SYNERGIA LUBERON;840000673;SURVADU;10;;3650;323;;;511;;;;0;1;;;4.9;;1;;;;;
REA;2023;840000418;CHI DE CAVAILLON LAURIS;840004659;SURVADU;4;0;1460;613;;;579;;;;3.82;;0.3;;4.62;;5.79;;;;;
REA;2023;840000483;CH LOUIS GIORGI D'ORANGE;840000087;SURVADU;8;;2920;757;;;1950;;;;3.04;;0.08;;9.76;;5.85;;;;1;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;AUTSI;6;0;2190;42;;;860;;;;2.31;;;;2.15;;0.7;;;;2.44;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;REAADU;16;;5840;756;773;41;4933;5;41;47;12.01;;;;40.87;;25.62;;1.4;;11.14;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SITOT;22;0;8030;2390;;;5692;;;;;;;;;;;;;;;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SIUNV;4;0;1460;578;;;1258;;;;0.88;;;;1.99;;1.98;;;;1.23;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVADU;21;6;7665;2233;;;9835;;;;2.26;;;;23.78;;17.45;;;;8.78;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;SURVENF;10;0;3594;2097;;;4743;;;;0.42;;8.97;;2.3;;8.45;;;;6.49;
REA;2023;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;USIC;12;0;4380;1770;;;3574;;;;0.05;;;;18.75;;11.51;;;;5.03;
REA;2023;840013312;CLINIQUE RHONE DURANCE;840003685;SITOT;8;;2920;811;;;2267;;;;;;;;;;;;;;;
REA;2023;840013312;CLINIQUE RHONE DURANCE;840003685;SURVADU;16;;5840;2985;;;8532;;;;;9;9.6;;;;8;;;1;0.7;
REA;2023;840013312;CLINIQUE RHONE DURANCE;840003685;USIC;8;;2920;811;;;2267;;;;;17;9.6;;;;7.2;;;1;0.7;
REA;2023;840017172;SYNERGIA VENTOUX;840017164;SURVADU;10;;3650;337;;;1469;;;;;3;0.5;;5.5;;6;;;;3;
REA;2023;850000118;CLINIQUE SAINT CHARLES;850013244;SURVADU;4;;1460;433;;;759;;;;;9;0.3;;6.47;;4.77;;;;;
REA;2023;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;SURVADU;8;;2920;350;;;2105;;;;;5;1;;10.5;;7;;;6;;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;REAADU;20;;7300;1024;1051;94;6121;19;43;53;11.55;0;;;62.09;;32.29;;;;4.68;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;SITOT;26;;9490;2015;;;8608;;;;;;;;;;;;;;;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;SIUNV;6;;2190;498;;;2261;;;;1.4;0;0.14;;8.01;;6.57;;;;0.58;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;SURVADU;28;12;10220;1620;;;10350;;;;4.14;0;0.11;;33.19;;33.45;;;;10.17;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;SURVENF;8;;2920;624;;;2363;;;;0.31;0;2.96;;6.07;;0.36;;;;7.89;
REA;2023;850000142;CHD SITE LA ROCHE SUR YON;850000019;USIC;20;;7300;1517;;;6347;;;;3.51;0;;;31.29;;23.11;;;;2.53;
REA;2023;850000175;CH LVO - SITE DE CHALLANS;850009010;SURVADU;8;;3052;439;;;2345;;;;2.24;;;;13.83;;5.91;;;;0.17;
REA;2023;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;SURVADU;6;;2190;240;;;936;;;;0.75;;;;6.21;;3.54;;;;1;
REA;2023;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;SURVADU;10;;3650;443;;;2320;;;;1.08;;0.6;;6.55;;5.59;;;;;
REA;2023;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;SURVADU;8;;2920;262;;;1190;;;;4.41;;0;;11.18;;0;;0;;1.71;
REA;2023;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;SURVADU;3;;1095;357;;;1243;;;;0.46;;0.2;;3.49;;3.7;;0.1;;0.1;
REA;2023;860000223;CHU LA MILETRIE;860014208;AUTSI;36;;13140;1078;;;14097;;;;;;2.12;;37.55;;23.47;;0;;3.34;
REA;2023;860000223;CHU LA MILETRIE;860014208;REAADU;53;;19345;1914;2019;78;14690;21;39;60;13.35;;2.68;;76.71;;54.37;;4;;14.75;
REA;2023;860000223;CHU LA MILETRIE;860014208;REAENF;3;;1095;248;259;24;1443;38;;;1.4;;1.91;;6.75;;3.44;;0.3;;0;
REA;2023;860000223;CHU LA MILETRIE;860014208;SITOT;60;;21900;3184;;;20860;;;;;;;;;;;;;;;
REA;2023;860000223;CHU LA MILETRIE;860014208;SIUNV;8;;2920;873;;;2827;;;;1;;0.34;;8.21;;9.23;;0.4;;0.7;
REA;2023;860000223;CHU LA MILETRIE;860014208;SURVADU;28;;10344;2189;;;7725;;;;2.46;;1;;18.45;;17.39;;1;;0.5;
REA;2023;860000223;CHU LA MILETRIE;860014208;SURVENF;5;5;1825;272;;;1313;;;;1.21;;0;;5.2;;2.5;;0.25;;0.29;
REA;2023;860000223;CHU LA MILETRIE;860014208;USIC;16;;5840;1233;;;3936;;;;0.5;;1;;24.75;;18.57;;0.25;;0.99;
REA;2023;860010321;POLYCLINIQUE DE POITIERS;860010313;SURVADU;10;;3650;621;;;2039;;;;4.73;;;;;;;;;;;
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;AUTSI;26;;8500;926;;;8416;;;;2.64;;;;49.58;0;29.98;0;0.7;0;6.69;0
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;REAADU;38;;13870;1553;1622;50;12470;21;33;26;10.67;;;;88.96;0;57.18;0;2.61;0;7.23;0
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;SITOT;50;;17260;2805;;;16084;;;;;;;;;;;;;;;
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;SIUNV;8;;2920;518;;;2440;;;;1.23;;;;12.17;0;7.81;0;0.24;0;2.05;0
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;SURVADU;88;;28873;4706;;;35013;;;;4.84;;;;38.29;0;26.52;0;0.7;0;3.69;0
REA;2023;870000064;C H U DUPUYTREN LIMOGES;870000015;USIC;16;;5840;1361;;;5228;;;;1.65;;;;22.75;0;16.98;0;0.4;0;1.67;0
REA;2023;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;SURVADU;14;0;5110;732;;;3266;;;;7.95;;;;6.5;;6.5;;;;;
REA;2023;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;SURVADU;6;;2190;355;;;2642;;;;2;;;;6.86;;6.93;;;;0.5;
REA;2023;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;SURVADU;18;;6570;1286;;;4586;;;;;7;;;17.07;;10.88;;;;;
REA;2023;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;SURVADU;6;;2190;326;;;588;;;;;8;0.5;;2.87;;2.88;;;;;
REA;2023;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;REAENF;2;;730;151;156;6;661;23;;;0.64;;2.68;0;1.42;0;0.33;0;;;0.3;0
REA;2023;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVADU;2;;730;146;;;505;;;;0.32;;;;2;0;3;0;;;;
REA;2023;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;SURVENF;4;;1460;433;;;1618;;;;0.33;;2.71;0;2.18;0;0.51;0;;;0.5;0
REA;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;REAADU;9;;3012;406;416;14;3083;29;46;52;4.7;;;;24.07;;14.21;;0;;5.98;
REA;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SITOT;16;;5780;1112;;;4900;;;;;;;;;;;;;;;
REA;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SIUNV;8;;2920;506;;;2807;;;;8.6;;;;10.88;;7.93;;;;1.48;
REA;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;SURVADU;6;;1642;188;;;588;;;;2.35;;;;8.07;;4.45;;;;0.27;
REA;2023;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;USIC;8;;2860;606;;;2093;;;;5.4;;;;11.38;;9.99;;0;;2.74;
REA;2023;880000047;CHI HMV - SITE SAINT DIE DES VOSGES;880009147;SURVADU;8;;2920;752;;;1843;;;;2.21;;1;;11.33;;8.12;;;;;
REA;2023;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;SURVADU;8;;2920;423;;;1696;;;;0.77;;;;11.8;;2.55;;;;1.6;
REA;2023;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;SURVADU;6;;2122;325;;;1867;;;;1.27;;11.31;;;;2.49;;;;0.19;
REA;2023;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;SURVADU;16;;5840;813;;;4854;;;;;8;;;17.4;;8.11;;;1;6.5;
REA;2023;890000169;CLINIQUE PAUL PICQUET SENS;890000151;SURVADU;5;0;1825;254;;;1304;;;;0;8;;;3;;3;;;;;
REA;2023;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;SURVADU;6;;2190;289;;;1113;;;;0;1;0;0;4;0;4;0;0;0;0;0
REA;2023;890975527;CH AUXERRE;890000037;REAADU;10;;3650;316;320;21;2473;31;58;28;3.31;;0.66;;20.71;;13.44;;;;2.72;
REA;2023;890975527;CH AUXERRE;890000037;SITOT;8;;2920;891;;;1881;;;;;;;;;;;;;;;
REA;2023;890975527;CH AUXERRE;890000037;SURVADU;4;4;1460;149;;;723;;;;1.21;;0.34;;10.86;;7.05;;;;1.43;
REA;2023;890975527;CH AUXERRE;890000037;USIC;8;;2920;891;;;1881;;;;3.62;;0.85;;9.75;;7.01;;;;6.96;
REA;2023;890975535;CH AVALLON;890000409;SURVADU;4;;1460;495;;;632;;;;0.72;;;;3.73;;2.39;;;;0.25;
REA;2023;890975543;CH JOIGNY;890000417;SURVADU;5;;1715;211;;;1151;;;;2.52;;;;5.53;;7.37;;;;0.52;
REA;2023;890975550;CH SENS;890970569;REAADU;8;;2920;313;316;13;2941;10;43;80;7.02;;;;16.94;;15.93;;;;4.37;
REA;2023;890975550;CH SENS;890970569;SITOT;6;;2190;244;;;1353;;;;;;;;;;;;;;;
REA;2023;890975550;CH SENS;890970569;SURVADU;4;;1460;101;;;411;;;;;;;;6.11;;3;;;;2.29;
REA;2023;890975550;CH SENS;890970569;USIC;6;;2190;244;;;1353;;;;0.12;;;;5.99;;3;;;;0.99;
REA;2023;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;SURVADU;4;;1460;679;;;1349;;;;1.66;;2.46;;;;3.6;;;;1;
REA;2023;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;SURVADU;4;;1460;56;;;134;;;;;;;;;;;;;;;
REA;2023;900003039;HNFC SITE TREVENANS;900000365;REAADU;20;;7300;1079;1113;49;6107;2;49;184;10.69;0;0;;40.5;;20;;;;2.5;
REA;2023;900003039;HNFC SITE TREVENANS;900000365;SITOT;20;;7300;1829;;;6342;;;;;;;;;;;;;;;
REA;2023;900003039;HNFC SITE TREVENANS;900000365;SIUNV;4;;1460;400;;;1297;;;;3.35;0;;;5.6;;3.6;;;;;
REA;2023;900003039;HNFC SITE TREVENANS;900000365;SURVADU;10;10;3650;827;;;3294;;;;14.34;0;0;;20.3;;10;;0;;;
REA;2023;900003039;HNFC SITE TREVENANS;900000365;USIC;16;;5840;1429;;;5045;;;;0.3;0;0;;22.5;;14.5;;;;;
REA;2023;910000272;CH D ARPAJON;910110014;SURVADU;8;;2920;369;;;1984;;;;2.84;;;;;;;;;;;
REA;2023;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;SURVADU;6;0;2190;198;;;1598;;;;2.68;;;;7.33;;9.93;;;;2.3;
REA;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;REAADU;11;;4185;639;648;29;3216;22;38;84;5.78;;;;25.15;;23.02;;;;1.43;
REA;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;SITOT;7;;2427;582;;;2168;;;;;;;;;;;;;;;
REA;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;SURVENF;5;;1825;437;;;1383;;;;;;0.9;;3.88;;2.63;;;;;
REA;2023;910000298;CENTRE HOSPITALIER DE LONGJUMEAU;910110055;USIC;7;;2427;582;;;2168;;;;3;;;;6.42;;1.5;;;;0.5;
REA;2023;910000306;CH D ORSAY;910110055;REAADU;6;;2175;273;277;7;1799;12;39;60;4.27;;0.21;;15.62;;10.22;;;;0.92;
REA;2023;910000306;CH D ORSAY;910110055;SITOT;6;;2221;478;;;2268;;;;;;;;;;;;;;;
REA;2023;910000306;CH D ORSAY;910110055;SIUNV;6;;2221;478;;;2268;;;;0.75;;;;1.29;;;;;;;
REA;2023;910000306;CH D ORSAY;910110055;SURVADU;2;;730;54;;;195;;;;1;;;;;;;;;;;
REA;2023;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;REAADU;12;;4380;344;353;63;3792;8;35;48;5.5;;;;27.68;;20.58;;0.39;;2.7;
REA;2023;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;SURVADU;10;10;3650;216;;;1799;;;;2;;;;3;;6.2;;0.16;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;AUTSI;8;;2920;165;;;2248;;;;1.21;0;;;;;;;;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;REAADU;22;;8030;838;878;82;5232;6;43;55;2.78;0;;;51.29;;48.67;;;;4.04;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SITOT;36;;12414;2963;;;10091;;;;;;;;;;;;;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SIUNV;12;;4380;1298;;;3474;;;;3.71;0;;;;;1;;;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVADU;8;;2920;562;;;2019;;;;2.48;0;;;0.8;;0.93;;;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SURVENF;4;;1460;980;;;1537;;;;0.74;0;;;;;;;;;;
REA;2023;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;USIC;16;;5114;1500;;;4369;;;;3.71;0;;;18.82;;14.56;;;;2.16;
REA;2023;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;AUTSI;8;;2920;203;;;2033;;;;3.71;;;;14.04;;11.14;;0.51;;3.27;
REA;2023;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SITOT;8;;2920;203;;;2033;;;;;;;;;;;;;;;
REA;2023;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SURVADU;12;;4380;69;;;2527;;;;2.02;;;;10.38;;10.73;;1.14;;2.21;
REA;2023;910300144;CMCO D EVRY;910000447;SURVADU;8;0;2920;671;;;2918;;;;0;5;0;0;5.48;0;8.04;0;0;0;0;0
REA;2023;910300177;CLINIQUE DE L YVETTE;910000462;SURVADU;10;;3650;364;;;1394;;;;;7;;;6;;4.81;;;3;;
REA;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;REAADU;28;;10220;1319;1381;17;7500;12;34;168;10;10;;;61.28;;35.37;;;;;
REA;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SITOT;16;;5840;1131;;;3592;;;;;;;;;;;;;;;
REA;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SURVADU;32;;11680;1858;;;9828;;;;10;10;;;2.89;;2.93;;;;;
REA;2023;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;USIC;16;;5840;1131;;;3592;;;;;;;;17.6;;10.49;;;;;
REA;2023;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;REAADU;8;;2920;249;253;5;2358;5;34;67;0;3;;0;;0;;0;0;1;1;0
REA;2023;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SURVADU;8;0;2672;168;;;1195;;;;0;3;5.5;0;;0;4.4;0;0;1;0.5;0
REA;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;REAADU;15;;5475;511;519;20;4391;17;37;93;;4;0.26;;22.87;;20.11;;;;;
REA;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SITOT;12;;4380;935;;;4269;;;;;;;;;;;;;;;
REA;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SURVADU;16;;5840;1453;;;10163;;;;;11;;;4.9;;6.25;;;;;
REA;2023;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;USIC;12;;4380;935;;;4269;;;;;18;0;;16.6;;16.94;;;;;
REA;2023;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;AUTSI;8;;2920;102;;;1002;;;;1.77;;;;;;;;;;;
REA;2023;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SITOT;8;;2920;102;;;1002;;;;;;;;;;;;;;;
REA;2023;920000577;CH DE NANTERRE;920110020;SITOT;6;;2100;395;;;1510;;;;;;;;;;;;;;;
REA;2023;920000577;CH DE NANTERRE;920110020;SURVADU;6;;2190;257;;;937;;;;2.42;;;;4.58;;5.62;;;;3;
REA;2023;920000577;CH DE NANTERRE;920110020;USIC;6;;2100;395;;;1510;;;;3.7;;;;8.22;;5.73;;;;0.44;
REA;2023;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SURVADU;6;;2190;296;;;1558;;;;3.42;;;;6.79;;6.03;;0.1;;0.51;
REA;2023;920000635;HOPITAL SUISSE DE PARIS;920150026;SURVADU;4;0;1460;106;;;1254;;;;0.61;1;;0;0.7;0;0.7;0;0.1;;0.25;
REA;2023;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;SURVADU;8;;2920;287;;;1685;;;;0.7;;;;9.63;;10.09;;;;3.09;
REA;2023;920000650;HOPITAL FOCH;920150059;AUTSI;12;12;4380;505;;;2509;;;;1.92;;;;17.13;;18.08;;;;;
REA;2023;920000650;HOPITAL FOCH;920150059;REAADU;14;;4106;706;735;65;5298;16;40;50;11.09;;0.69;;41.39;;22.59;;;;7.65;
REA;2023;920000650;HOPITAL FOCH;920150059;SITOT;28;12;10220;1818;;;6586;;;;;;;;;;;;;;;
REA;2023;920000650;HOPITAL FOCH;920150059;SIUNV;8;;2920;696;;;1558;;;;2.27;;0.4;;6.72;;7.72;;;;2.98;
REA;2023;920000650;HOPITAL FOCH;920150059;SURVADU;39;4;14235;2954;;;18744;;;;16.54;;;;;;;;;;;
REA;2023;920000650;HOPITAL FOCH;920150059;USIC;8;;2920;617;;;2519;;;;1.44;;;;9.92;;2.78;;;;0.83;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAADU;23;;8395;902;1090;207;5910;22;31;48;14.53;;7.6;;52.47;;25.74;;1.43;;10.4;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;REAENF;16;;5840;871;912;39;3464;21;;;11.86;;6.9;;32.89;;24.42;;0.66;;8.6;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;SITOT;12;;4380;1142;;;3733;;;;;;;;;;;;;;;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVADU;42;8;15330;2982;;;10630;;;;3.8;;3.9;;13.7;;12.3;;0;;2.5;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;SURVENF;16;;5840;1743;;;5282;;;;1;;;;5.03;;4.97;;;;;
REA;2023;920000684;HOPITAL MARIE LANNELONGUE;750150120;USIC;12;;4380;1142;;;3733;;;;25.55;;0;;15.8;;16.3;;0;;2;
REA;2023;920029550;CH A PARE HARTMANN P CHEREST;920810736;REAADU;16;;5840;1464;1488;12;5707;12;21;151;;;;;38.87;;22.1;;;;;
REA;2023;920029550;CH A PARE HARTMANN P CHEREST;920810736;SITOT;12;;4380;993;;;2409;;;;;;;;;;;;;;;
REA;2023;920029550;CH A PARE HARTMANN P CHEREST;920810736;SURVADU;30;;10950;2614;;;14116;;;;;;;;15.71;;14.67;;;;;
REA;2023;920029550;CH A PARE HARTMANN P CHEREST;920810736;USIC;12;;4380;993;;;2409;;;;;;;;9.26;;5.35;;;;;
REA;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;REAADU;12;;4362;665;698;60;3194;31;45;104;5.18;;1.6;;37;;30.6;;0.5;;1.93;
REA;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SITOT;12;;4346;1045;;;3355;;;;;;;;;;;;;;;
REA;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SURVADU;10;;3650;718;;;2970;;;;1;;0.4;;4.01;;2.15;;0.5;;0.93;
REA;2023;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;USIC;12;;4346;1045;;;3355;;;;0.8;;1;;6;;5;;0.25;;0;
REA;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;REAADU;10;;3555;438;463;16;3128;5;38;66;5;;0;;28.71;;17;;;;2;
REA;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;SURVADU;4;;1743;301;;;1572;;;;3;;0;;9;;7.86;;;;1;
REA;2023;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;SURVENF;4;;368;93;;;294;;;;2.2;;;;6;;3;;;;2.2;
REA;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;AUTSI;9;0;3285;322;;;3150;;;;6;;;;;;;;;;;
REA;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;REAADU;29;;10932;1082;1145;94;9120;13;33;66;11.8;;;;72;;48;;;;4;
REA;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SITOT;9;0;3285;322;;;3150;;;;;;;;;;;;;;;
REA;2023;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SURVADU;6;2;2180;898;;;1878;;;;2;;1;;8;;6;;;;;
REA;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;REAADU;7;;2478;351;366;29;2250;24;45;25;6;;0;;22;;19;;0;;1.5;
REA;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SURVADU;5;5;1810;311;;;1021;;;;1.7;;;;4;;6;;;;0.5;
REA;2023;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SURVENF;4;;676;303;;;984;;;;1;;;;6;;6;;0;;1;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;AUTSI;5;;1400;772;;;31;;;;1.5;;;;2;;0;;0;;1;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;REAADU;14;;2898;414;435;66;2176;29;42;28;6.51;;1.5;;22.91;;25.91;;2;;1.5;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;REAENF;6;;2097;258;261;20;1501;37;;;1.95;;;;16.73;;22.92;;;;3.18;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SITOT;11;;3538;1397;;;1795;;;;;;;;;;;;;;;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SIUNV;6;;2138;625;;;1764;;;;2.7;;0.5;;9.19;;12.57;;1;;1;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SURVADU;10;;3686;660;;;3893;;;;1.5;;;;4.03;;5.91;;1;;1;
REA;2023;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SURVENF;5;;3062;356;;;1541;;;;1.3;;;;4.78;;12.14;;;;3.18;
REA;2023;920120011;HIA PERCY;750821092;AUTSI;12;;4380;178;;;4252;;;;1;;;;;;;;;;;
REA;2023;920120011;HIA PERCY;750821092;REAADU;12;;4392;567;596;36;2603;11;41;78;7;;1.5;;28.5;;12;;;;13.35;
REA;2023;920120011;HIA PERCY;750821092;SITOT;20;;7300;546;;;5319;;;;;;;;;;;;;;;
REA;2023;920120011;HIA PERCY;750821092;USIC;8;;2920;368;;;1067;;;;1;;;;9;;6;;;;;
REA;2023;920300043;HOPITAL PRIVE D ANTONY;920001526;REAADU;15;;5475;383;394;16;4488;2;37;96;;5;0;;31.7;;22;;;5;5.33;
REA;2023;920300043;HOPITAL PRIVE D ANTONY;920001526;SITOT;8;8;2920;590;;;2357;;;;;;;;;;;;;;;
REA;2023;920300043;HOPITAL PRIVE D ANTONY;920001526;SURVADU;51;51;18615;1716;;;12258;;;;;10;0;;14.5;;13.81;;;5;5.53;
